           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        255242.97        306996.78        -17997858        8265644.5        13215.572        124892.16
              -17              -18                7        330210.34        232577.14        -17855944        7566035.5       -17267.385        93376.453
              -16              -18                7        384928.03        171062.03        -17683464          6802029       -31332.057        79052.281
              -15              -18                7        419395.81        122451.56        -17480416          5973627        -28978.42        81919.648
              -14              -18                7        433613.75        86745.625        -17246804          5080827       -10206.493        101978.54
              -13              -18                7        462910.88        64582.719        -16970136          4129976       -77641.477        151455.83
              -12              -18                7        468518.28        97073.859        -16729338        3182758.8       -141400.52        193303.69
              -11              -18                7        416982.13        178711.88        -16544279        2242440.5       -126162.36        206989.81
              -10              -18                7           346509        282787.41        -16335780        1284658.8       -104977.29        220602.94
               -9              -18                7        257098.94         409300.5        -16103837        309413.03       -77845.297        234143.11
               -8              -18                7        119332.89        8500.7227        -15853822       -1241264.8         18751.07        438993.94
               -7              -18                7        184242.45       -68691.203        -15264099         -2768070       -9167.8555           531183
               -6              -18                7        232150.84       -107702.75        -14700335       -4232498.5       -24254.959        593580.19
               -5              -18                7        263057.97        -108533.8        -14162532         -5634548       -26510.234         626185.5
               -4              -18                7        276963.94       -71184.367        -13650688         -6974219       -15933.668           628999
               -3              -18                7        273868.56        4345.5371        -13164805       -8251512.5        7474.7056        602020.44
               -2              -18                7        253772.08        118055.86        -12704882         -9466429        43714.922        545250.13
               -1              -18                7        119432.41        308519.59        -12180499        -10443040       -37705.371        408924.06
                0              -18                7       -191585.03        439402.66        -12117548        -11544802       -214608.03         137721.2
                1              -18                7       -232563.13        207006.81        -12508959        -12050596       -301877.13       -570330.94
                2              -18                7       -265416.72        144036.44        -12854756        -12695890       -301438.41       -645942.25
                3              -18                7       -288552.56        129835.83        -13181533        -13280265       -301764.97       -642855.38
                4              -18                7        -301970.5        164405.05        -13489289        -13803720       -302856.75       -561070.25
