           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1895245.5        323867.66         65508.09        33043.172       -504397.41        1299222.8
              -17              -18                7        1852236.3        316462.84        42509.012        6910.7813       -1532882.9          1197231
              -16              -18                7        1862352.5        307283.22        23500.797        -16613.59       -2682744.8        1102590.3
              -15              -18                7        1925594.1        296328.78        8483.4922        -37529.93       -3953982.8        1015300.4
              -14              -18                7        2041961.6        283599.63       -2542.9331       -55838.258       -5346597.5        935361.44
              -13              -18                7        2086339.6         272276.5       -96132.789       -65177.648         -6785401        854410.13
              -12              -18                7          1992640        259213.95       -289326.47       -58909.719         -8176858        778833.75
              -11              -18                7        1860378.6        244028.77       -468623.28       -45144.508         -9545439        714183.63
              -10              -18                7        1705615.5         230055.5       -642413.88       -28840.283        -10924037         653749.5
               -9              -18                7        1528350.5        217294.16       -810698.31       -9997.0234        -12312650        597531.25
               -8              -18                7        2319538.5        191497.59       -19382.645       -27645.203        -13365702        545296.13
               -7              -18                7        2327945.3        180148.61       -100308.16        -32506.92        -15636772        500675.81
               -6              -18                7        2216510.8        169989.23       -117553.81       -36518.551        -17599058        456304.81
               -5              -18                7        1985235.5        161019.48       -71119.625        -39680.09        -19252558        412183.19
               -4              -18                7        1634119.4        153239.34        38994.563       -41991.531        -20597270        368310.91
               -3              -18                7        1163162.4        146648.81        212788.56       -43452.887        -21633200        324687.97
               -2              -18                7        572364.38        141247.89        450262.56       -44064.152        -22360344        281314.38
               -1              -18                7         73935.18        135272.56       -77566.047       -32019.768        -22790320        236799.95
                0              -18                7       -263770.66        121155.13       -266381.59       -30439.121        -22810982        182072.97
                1              -18                7       -339336.78        109016.19          -570215       -32594.855        -21920400        131472.44
                2              -18                7       -573626.75        97699.813          -449510       -35072.309        -21250128        83504.531
                3              -18                7       -873836.38        88457.328        -303868.5       -37061.984        -20436464        34751.195
                4              -18                7       -1239965.4         81288.75       -133289.81       -38563.875        -19479412       -14787.536
                5              -18                7       -1672014.6        76194.031        62226.438       -39577.996        -18378964        -65111.75
                6              -18                7         -2169983        73173.219        282679.69       -40104.332        -17135126       -116221.32
                7              -18                7       -2733871.8        72226.289        528070.25       -40142.898        -15747892       -168116.38
                8              -18                7       -3201858.3        72922.109        665629.38       -40515.063        -14046035       -223940.69
                9              -18                7         -2997212        74656.156        331246.97       -27199.637        -12268621       -293152.63
               10              -18                7       -2736383.3        78395.906        55835.355       -6827.3164        -10870694       -368464.28
               11              -18                7       -2500824.8        83815.797       -190318.95        11031.555         -9508013       -450185.28
               12              -18                7         -2292226        90743.195       -390717.94        26040.117         -8183481       -538567.25
               13              -18                7       -2146256.8        93120.891       -66619.844        27454.068       -6984826.5       -641751.25
               14              -18                7       -1985337.1         102338.5       -86039.039         19735.91         -5614022       -742600.25
               15              -18                7       -1876745.4        110312.03       -86401.508        9366.2988         -4312425       -852951.25
               16              -18                7       -1820503.8        117037.08       -67509.008        -3650.877       -3080169.3       -972810.69
               17              -18                7         -1816612        122513.65       -29361.543       -19315.617       -1917256.3       -1102178.4
               18              -18                7       -1865070.3        126741.74        28040.879       -37627.922        -823685.5       -1241054.5
              -18              -17                7          1857203        326081.66        26165.104         52647.25       -487954.13          1285943
              -17              -17                7        1833014.1        318482.31       -41526.398        28617.738       -1521131.4        1185026.6
              -16              -17                7        1861950.8        309108.19       -105227.01         7196.251       -2675685.5          1091461
              -15              -17                7        1944012.8        297959.31       -164936.73       -11617.215         -3951615        1005246.1
              -14              -17                7        1985137.1        286738.13       -287739.69       -24012.027         -5275088        922256.88
              -13              -17                7        1937057.8        275940.63       -523007.31       -28648.791         -6607494        840149.88
              -12              -17                7        1869591.5        264183.22       -825683.88       -28551.125         -8003410        761915.75
              -11              -17                7        1732605.4        249093.55       -1090503.4       -18693.012         -9348336        696225.38
              -10              -17                7          1560251        234365.38       -1329714.4       -4744.8252        -10678723        636996.69
               -9              -17                7        1365394.9        220849.11       -1563419.3        11742.391        -12019127        581983.94
               -8              -17                7        2735665.8        186537.14       -507403.81       -17582.197        -12974194        540002.25
               -7              -17                7        3292847.8        168083.25          51539.5       -35087.473        -15112577        501300.97
               -6              -17                7        2956946.5        161335.66        27309.359       -39928.426        -17474890        461884.19
               -5              -17                7          2501204        155777.69        66759.063       -43919.289        -19528416        422716.75
               -4              -17                7        1925621.3        151409.34        169888.53       -47060.063        -21273160        383798.75
               -3              -17                7        1230197.1        148230.63        336698.06       -49350.742        -22709116        345129.94
               -2              -17                7        317710.44        141821.25       -1659306.6       -22141.629        -23126654        292812.94
               -1              -17                7        156497.48        126004.29         -3003714       -5191.0063        -22826684        232126.25
                0              -17                7        -219463.3         113045.8       -2811323.5       -18513.793        -23645514        179928.69
                1              -17                7       -398676.13        100498.05         -2730803       -22043.775        -22791326         132548.8
                2              -17                7          -657796        89805.563       -2506913.5       -25296.352        -22033904        86428.031
                3              -17                7       -982835.38        81186.945       -2258087.3        -28061.15        -21133090        39521.832
                4              -17                7       -1373794.5        74642.219         -1984324       -30338.172        -20088884       -8169.7891
                5              -17                7       -1830673.3        70171.391       -1685623.4       -32127.414        -18901284       -56646.828
                6              -17                7       -2353471.3        67774.438       -1361985.8       -33428.879        -17570290        -105909.3
                7              -17                7       -2942189.8        67451.383       -1013410.9       -34242.563        -16095905        -155957.2
                8              -17                7         -2970165        69612.148          -892716       -38758.398        -13898399       -216684.55
                9              -17                7       -2855545.5        73426.133       -1053376.4       -36208.215        -11781093       -282452.75
               10              -17                7       -2629439.8        77763.836       -1201639.5       -18836.475        -10433402       -356971.25
               11              -17                7       -2428604.5        83781.664       -1320645.5       -3978.1953         -9120959       -437899.06
               12              -17                7         -2293320        89084.156       -1004507.1        84.725586       -7909879.5       -528664.75
               13              -17                7       -2162554.8        94389.703       -630505.75        -645.2959       -6743949.5       -627055.69
               14              -17                7       -2022967.6        100171.45       -306930.56       -4145.2642         -5606106       -732264.44
               15              -17                7       -1892707.3        108625.16       -236912.34       -12704.053       -4324555.5       -841716.88
               16              -17                7       -1813736.5        116168.83       -174348.42       -24177.445         -3090661       -960246.75
               17              -17                7       -1787116.1        122464.03       -92529.523       -38298.418       -1926109.4         -1088285
               18              -17                7       -1812845.3        127510.74        8544.3252       -55066.945       -830899.38       -1225831.5
              -18              -16                7        1887216.4        337566.28       -10969.013        77426.313       -476232.88        1248208.3
              -17              -16                7        1881847.5        329772.38       -123352.96        55499.676       -1514102.4        1148366.8
              -16              -16                7        1929604.3        320203.75       -231745.94        36181.074       -2673347.3        1055876.4
              -15              -16                7        1967301.8           309093       -383870.59        20745.168       -3881481.5        970825.25
              -14              -16                7        1944149.1        297042.69       -630706.75        10720.039         -5099444           890569
              -13              -16                7        1901610.1        284032.56       -944951.31        5429.3477         -6380915        814185.63
              -12              -16                7        1839684.8         270062.5       -1326605.1        4873.0938         -7725893        741674.81
              -11              -16                7        1755669.9        255110.66       -1770293.9        9168.8438         -9129377        673239.31
              -10              -16                7          1565724        239627.56         -2074925        20760.988        -10411555           615216
               -9              -16                7          1520514        222938.48       -2285795.5        30751.316        -11673663           563460
               -8              -16                7          2929405         189143.8       -1657493.5        5018.4102        -13250670         535898.5
               -7              -16                7        4072283.8        165622.63       -1052697.5       -15255.506        -15924393        512980.66
               -6              -16                7          4001373        158019.47          -872572       -24446.313        -18863504        483364.03
               -5              -16                7        3321163.8         155873.3       -840107.06         -29266.5        -21317060        449150.84
               -4              -16                7          2053342        156172.63       -1950669.3       -18110.258        -22991758        407851.84
               -3              -16                7        818515.38        150329.72       -3889266.5        4108.1602        -23528828        351650.69
               -2              -16                7        352407.31        133942.72         -5208812        18910.625        -23323174        285931.75
               -1              -16                7         314896.5        113080.43         -5439924        12654.891        -22784368        222864.63
                0              -16                7       -205811.69        99363.008         -5113493       -3765.0488        -23609756        174986.11
                1              -16                7       -513546.25        85155.344         -5269630       -11925.787        -23506930        132260.78
                2              -16                7          -797496        75086.703         -4942557       -15953.485        -22662352        87987.125
