           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         16120020          7936109        918134.13       -161304.92       -788522.13       -277411.69
              -17              -18                7         16093183          7779198        1678818.4       -718950.75       -2155284.3       -1032434.2
              -16              -18                7         16004612          7631713        2378330.5       -1357666.3         -3565404       -1780335.1
              -15              -18                7         15854306        7493653.5        3016669.8       -2077451.1         -5018881         -2521114
              -14              -18                7         15642263          7365019        3593836.8       -2878305.8       -6515715.5         -3254771
              -13              -18                7         15273867        7297348.5          4020790       -3593968.5         -8089070         -3860644
              -12              -18                7         14660066        7281819.5        4039561.3       -4152811.5         -9574128         -4399548
              -11              -18                7         13858004          7278179          3756069         -4691454        -10927218       -4986591.5
              -10              -18                7         12972446        7289808.5        3410434.8       -5245967.5        -12255418       -5580108.5
               -9              -18                7         12003389          7316709        3002658.5       -5816351.5        -13558730       -6180098.5
               -8              -18                7         12145858        6338734.5        5538300.5         -6979134        -15354019         -6499107
               -7              -18                7         11320608          5639926        5795919.5         -8239743        -17322740         -7328506
               -6              -18                7         10252181        4933621.5        6119080.5         -9346606        -19020906       -8078802.5
               -5              -18                7          8940574        4219821.5        6507780.5        -10299725        -20448518         -8749996
               -4              -18                7          7385788        3498524.5          6962022        -11099096        -21605566         -9342086
               -3              -18                7        5587823.5        2769732.3          7481803        -11744722        -22492066         -9855074
               -2              -18                7        3546680.8        2033443.3          8067125        -12236605        -23108006        -10288960
               -1              -18                7        1386895.3        1383891.9          7814176        -12311562        -23140098        -10756877
                0              -18                7       -451483.69        549798.81        7403529.5        -12197974        -22507648        -11134463
                1              -18                7       -1946922.9       -660647.13        6592721.5        -11696148        -20983604        -11485243
                2              -18                7       -3624901.3       -1672311.5        6237974.5        -11295172        -20201478        -11214180
                3              -18                7       -5287848.5       -2583572.3        5895037.5        -10818014        -19387406        -10810086
                4              -18                7         -6935766       -3394429.8        5563910.5        -10264677        -18541392        -10272962
                5              -18                7         -8568654       -4104885.5          5244593         -9635158        -17663432         -9602806
                6              -18                7        -10186510         -4714937        4937084.5         -8929461        -16753529         -8799621
