           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         224400.5       -413.15759         18528954       -79326.719       -127242.97        1228.3495
              -17              -18                7        123126.94       -578.58075         18528188       -79560.289       -114467.54        1170.6407
              -16              -18                7        27053.148       -697.07202         18482804       -79261.664       -122163.97        1170.9016
              -15              -18                7       -63820.789        -768.6322         18392812       -78430.836       -150332.27        1229.1318
              -14              -18                7          -149495       -793.26062         18258206       -77067.789       -198972.41        1345.3315
              -13              -18                7       -352794.72       -552.14392         17986308       -75128.094       -228578.17        1349.2012
              -12              -18                7       -547479.63       -163.16751         17519796       -72302.719       -234869.55        1143.4993
              -11              -18                7       -638055.75        242.23367         16955566       -68529.391       -243634.39        893.02747
              -10              -18                7          -713229        703.34601         16332582       -64037.836       -253355.25        647.24335
               -9              -18                7       -772999.31        1220.1699         15650840       -58828.047       -264032.06        406.14685
               -8              -18                7        -740414.5         206.9162         15465970       -56674.063       -343848.44        1838.1525
               -7              -18                7       -787687.31       -287.79025         13813067       -50547.008       -321573.31        1800.5825
               -6              -18                7       -816332.44       -616.06042         12126800        -44251.34       -335540.63         1778.955
               -5              -18                7       -826349.88       -777.89319         10407169       -37787.066       -385750.44        1773.2689
               -4              -18                7        -817739.5       -773.28918          8654173        -31154.18       -472202.69        1783.5251
               -3              -18                7       -790501.25       -602.24817          6867811        -24352.68       -594897.13        1809.7227
               -2              -18                7       -744635.25       -264.77039        5048084.5       -17382.572       -753834.38        1851.8623
               -1              -18                7       -700944.44        118.72039          2715284       -9158.8721          -675324        1034.5651
                0              -18                7       -580026.81       -405.84286       -268451.47        778.66962        80313.766        301.85544
                1              -18                7       -754210.13       -304.01868       -2366378.5        8331.0361       -29851.781        1061.4176
                2              -18                7       -876995.13       -333.90833         -4448335        15685.381       -42308.656         1171.665
                3              -18                7       -953201.88       -385.61209       -6480178.5        22865.732       -42948.578        1142.6536
                4              -18                7        -982830.5       -459.12973         -8461906        29872.092       -31771.719        974.38293
                5              -18                7       -965880.94       -554.46136        -10393520        36704.465       -8778.0156        666.85339
                6              -18                7       -902352.63       -671.60651        -12275017        43362.836        26032.508        220.06512
                7              -18                7       -792246.38       -810.56604        -14106403        49847.219        72659.898       -365.98257
                8              -18                7       -454124.91       -858.03461        -15651136        55566.367        146895.72       -723.12848
                9              -18                7       -191825.25       -579.89349        -16193286        60096.508        209709.67       -450.92307
               10              -18                7       -300273.63       -455.03409        -16639274         64725.84        235372.44       -585.04468
               11              -18                7       -386533.19       -362.02948        -17054268        68731.984        251439.09       -673.83441
               12              -18                7       -445005.25       -311.01675        -17440984        72115.953        260479.41       -729.58588
               13              -18                7       -289508.47       -697.69672        -17864624        74974.047        340939.16       -1146.4445
               14              -18                7       -244563.63       -681.71521        -18068530        76895.617        297816.03       -1079.6631
               15              -18                7       -178368.28       -682.64856        -18234428        78309.656        256380.78       -1037.7028
               16              -18                7       -90836.688       -700.79968        -18362416        79216.422        216704.28       -1020.8536
               17              -18                7        18031.098       -736.16864        -18452492        79615.891        178786.56       -1029.1155
               18              -18                7        148235.09       -788.75537        -18504658        79508.094        142627.61       -1062.4888
              -18              -17                7        244712.38       -1660.2666         18760504       -77661.766       -385587.81        2455.4504
              -17              -17                7        97778.031       -1925.2173         18742120       -77780.422       -383209.94        2442.2898
              -16              -17                7       -43956.531       -2143.2363         18679124       -77366.891       -401303.91        2487.0984
              -15              -17                7       -180491.31        -2314.324         18571512       -76421.156       -439869.72        2589.8762
              -14              -17                7       -429525.53       -2214.4443         18347072       -74914.109       -466929.16        2577.6919
              -13              -17                7       -775747.31       -1945.7872         17991400       -72883.406       -478778.31        2408.6116
              -12              -17                7       -1107805.1       -1743.4529         17565272       -70367.305       -503179.25        2225.8237
              -11              -17                7       -1267112.5       -1561.0952         17012414       -66851.203       -510672.63         1812.076
              -10              -17                7       -1369420.1       -1323.5424         16384774       -62505.719       -512578.56         1343.938
               -9              -17                7       -1456324.9       -1030.2778         15698379       -57442.004       -515440.41        880.48743
               -8              -17                7       -1668524.3       -2354.2917         15985726       -57069.074       -912510.75        3952.5261
               -7              -17                7         -2172876       -2412.3313         15191125       -53437.375       -1169283.3        5356.9429
               -6              -17                7         -2480981       -2203.6787         13428538       -46900.031       -1285120.3        5301.3823
               -5              -17                7       -2770457.8       -1828.5894         11632585       -40194.074       -1437199.4        5261.7627
               -4              -17                7       -3041307.3       -1287.0631          9803267       -33319.512       -1625521.4        5238.0869
               -3              -17                7         -3293529       -579.09955          7940584       -26276.328       -1850085.6        5230.3516
               -2              -17                7       -3286245.8       -488.85248        5326274.5       -17682.512       -1263175.1        2416.0913
               -1              -17                7         -3286250       -314.98956        2613068.8       -8928.3887        -459809.5       -357.51825
                0              -17                7       -3066811.8       -686.42114       -355346.94        1267.1895        487368.25        485.16824
                1              -17                7         -3093509       -944.61902       -2534783.3        8748.8047        411489.16        637.72791
                2              -17                7       -3112536.3       -1202.3633       -4645036.5        15961.014        361516.78        490.56476
                3              -17                7         -3084985       -1481.9214         -6705175        22999.234        323361.22        204.14243
                4              -17                7         -3010855       -1783.2933         -8715199        29863.459        297022.44       -221.53833
                5              -17                7       -2890146.8       -2106.4792        -10675110        36553.691        282500.59       -786.47864
                6              -17                7       -2722860.3       -2451.4788        -12584904        43069.938        279795.44        -1490.677
                7              -17                7         -2508995       -2818.2925        -14444585        49412.195        288907.19       -2334.1355
                8              -17                7       -1498452.3       -2822.2822        -15363840        53523.012        378812.22       -1786.3081
                9              -17                7       -808991.88       -2361.6882        -15996108        57399.063        414675.94       -926.28058
               10              -17                7       -900335.38       -2039.2517        -16481756         62053.93        428112.97       -1115.5121
               11              -17                7       -969490.06       -1748.6699        -16936410        66085.594        431954.06       -1259.4114
               12              -17                7          -864830       -1691.8909        -17420534         69465.57        495191.38       -1650.2048
               13              -17                7       -683353.63       -1850.4728        -17852980         72326.75        561503.13       -2079.8994
               14              -17                7       -460678.09       -2189.1643        -18214874        74688.492        613341.75        -2477.533
               15              -17                7       -336577.34       -2146.6948        -18409314         76247.75        569304.25       -2421.6475
               16              -17                7       -206050.73       -2065.8203        -18553132        77265.609        516919.75        -2339.926
               17              -17                7       -54187.848       -2002.1637        -18659042         77776.18        466294.06       -2283.3159
               18              -17                7         119011.2       -1955.7246        -18727040        77779.461        417427.09       -2251.8164
              -18              -16                7        268130.56       -2701.0718         18973900       -75951.844        -614572.5        3695.1021
              -17              -16                7        75535.336       -3065.5498         18937898       -75955.586       -622592.13        3726.4885
              -16              -16                7       -111859.94       -3383.0959         18857286       -75427.148       -651083.56        3815.8447
              -15              -16                7       -406655.34       -3424.4871         18680192       -74352.703        -675554.5         3787.624
              -14              -16                7       -794531.13       -3290.9485         18390476       -72768.656       -691632.13        3599.1729
              -13              -16                7       -1168242.5       -3223.7317         18030306       -70699.234       -720261.25        3397.0144
              -12              -16                7       -1527789.6       -3222.8389         17599676       -68144.391       -761442.19        3181.1492
              -11              -16                7       -1866969.5       -3285.7148         17096536        -65087.07       -813132.63        2937.4927
              -10              -16                7       -1996411.5       -3271.7202         16464243       -60887.656       -807223.69        2247.0002
               -9              -16                7       -2116334.5       -3405.2598         15858632       -56425.219       -867076.94        2021.9753
               -8              -16                7         -2616977        -4550.374         15820500       -55199.895         -1539443        5804.5874
               -7              -16                7       -3722787.3       -4014.4756         15364992       -52476.805       -2190345.5        8801.3027
               -6              -16                7         -4611429       -2951.6174         13886625       -46687.031         -2550018        9557.9063
               -5              -16                7         -5180366        -2039.606         12014352       -39739.391         -2803967        9484.3545
               -4              -16                7         -5588867       -1304.7096          9856952       -32143.443       -2643213.3        8054.5557
               -3              -16                7         -5696461       -1076.5972        7459938.5       -24270.875       -1966483.4        4928.6948
