           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        55397.563         247940.5        -13048182        521763.03       -327498.88        54118.125
              -17              -18                7        256468.56        164124.78        -12565790        358405.31       -284446.44        14201.557
              -16              -18                7        412598.22        100000.46        -12022672        134853.38       -257571.63       -10003.656
              -15              -18                7        523786.31        55567.582        -11418825       -148892.36       -246874.41       -18497.488
              -14              -18                7        590033.19        30826.016        -10754250       -492832.16       -252354.75       -11279.953
              -13              -18                7        652166.63       -2293.4922        -10035307          -908933       -343430.78        22055.887
              -12              -18                7        589127.88       -2458.3772         -9433071       -1358383.5       -425828.31        45707.156
              -11              -18                7        367987.03        45602.445         -8958321       -1813782.9       -432188.31         49648.43
              -10              -18                7        93351.109        111699.29         -8481299       -2289836.8       -434519.31        58721.754
               -9              -18                7       -234780.27        195832.19       -8002005.5       -2786545.3       -432821.31        72927.063
               -8              -18                7        201435.48       -35786.168       -6343015.5       -3729752.5       -733225.44        319236.78
               -7              -18                7        411599.88       -82417.883         -5042956       -4567286.5       -851967.88        333325.13
               -6              -18                7        545908.38       -107357.55         -3844484         -5350418       -932163.13        338577.31
               -5              -18                7        604360.81       -110605.17       -2747600.8       -6079147.5       -973810.81        334993.34
               -4              -18                7        586957.19       -92160.805       -1752305.4         -6753472       -976911.31        322573.28
               -3              -18                7        493697.78       -52024.289        -858597.5         -7373395       -941463.88        301316.94
               -2              -18                7        324582.16        9804.1709       -66477.813         -7938915       -867469.69        271224.47
               -1              -18                7       -21830.875        137176.72         316874.5         -8337682       -675890.75         156207.8
                0              -18                7       -347806.06        269081.19        130359.77         -8656606       -401870.34       -90285.172
                1              -18                7       -151876.75        150320.58       -756292.88         -8653216        133268.69       -490417.81
                2              -18                7       -106711.61        121180.26       -1444824.1         -8721369        188905.56       -517453.25
                3              -18                7       -100095.77        114464.66       -2169650.5         -8747815        187371.19       -506097.38
                4              -18                7        -132029.2        130173.74         -2930772         -8732554        128665.19       -456350.13
                5              -18                7       -202511.88        168307.58       -3728189.5         -8675589        12787.938       -368211.34
                6              -18                7       -311543.66        228865.97         -4561902         -8576916       -160260.66       -241681.23
                7              -18                7       -459124.94        311849.19         -5431910         -8436537       -390480.84       -76759.594
                8              -18                7       -489197.41        347481.41         -6462085         -8212354       -505546.31        80872.023
                9              -18                7       -350615.53        268340.41       -7366343.5       -7959941.5       -294476.63        59965.852
               10              -18                7       -442737.25        274203.59       -7923972.5       -7803828.5       -225044.06        21072.094
               11              -18                7        -514594.5        279917.66         -8456326         -7656377       -162555.83       -14096.047
               12              -18                7       -562736.38        287911.53         -8966349         -7516774       -106920.22       -47991.852
               13              -18                7       -487588.03        378376.91         -9519448         -7371600       -62171.637       -166517.86
               14              -18                7       -448566.81        395059.19        -10106206         -7067895       -105012.75       -165193.83
               15              -18                7       -384902.66        405102.06        -10613386         -6799828       -153546.42       -158720.38
               16              -18                7       -296565.56        408550.31        -11040920       -6567513.5       -207727.61       -147172.36
               17              -18                7       -183555.64        405403.88        -11388806         -6370953       -267556.25       -130549.73
               18              -18                7       -45872.773        395662.75        -11657048         -6210146       -333032.41       -108852.52
              -18              -17                7        579800.56        456647.19        -13695062        777501.81        -700224.5        7330.3398
              -17              -17                7           810402        353540.47        -13234602        599058.75       -660660.88       -39262.887
              -16              -17                7        996061.94        270125.13        -12713412        360421.84       -637274.81       -70144.742
              -15              -17                7        1136780.8        206401.14        -12131494         61590.93       -630066.38       -85315.242
              -14              -17                7        1268714.3        133049.69        -11493228       -319148.47       -697354.13       -78765.938
              -13              -17                7        1410679.8        55843.512        -10790746       -766415.94       -843751.25         -53119.5
              -12              -17                7        1535923.9        3140.7729        -10017592       -1255691.5       -1017950.1       -14643.777
              -11              -17                7        1410134.6        30215.547         -9427676         -1737558       -1046187.3       -12319.475
              -10              -17                7        1173029.5        90543.188         -8895170         -2229301       -1027991.1       -16948.832
               -9              -17                7           882429        168906.86       -8360392.5       -2741699.5       -1005766.3       -16446.186
               -8              -17                7        1686556.3       -230568.81         -6425304       -3697710.5       -1658395.8        361127.88
               -7              -17                7        2094306.4       -439482.94         -4705389       -4553022.5       -2259113.8        571164.88
               -6              -17                7        2084427.6       -437235.91         -3423603         -5377926       -2514147.8           632356
               -5              -17                7        1998692.1       -413296.88       -2243403.8         -6148426       -2730634.3           684711
               -4              -17                7        1837101.5       -367665.84       -1164793.5         -6864523       -2908573.5        728229.75
               -3              -17                7        1599654.6       -300342.63       -187770.75       -7526217.5       -3047964.8        762912.31
               -2              -17                7           913586       -50200.383            55606       -7977819.5       -2342762.5        259227.19
               -1              -17                7        300769.88        167636.14        263713.28       -8364955.5       -1649158.3       -283548.88
                0              -17                7       -559734.63        319345.06        388118.22         -8768163       -1648121.4       -382511.09
                1              -17                7       -619792.63        321158.75       -396154.63         -8820810       -1298656.1       -575916.94
                2              -17                7       -735844.25        356188.22         -1153833         -8849906       -1210543.3       -579064.75
