           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3468755.5         -5166296        -10224954       -509010.69       -399920.28       -142815.59
              -17              -18                7       -3627418.3         -5484790         -9758460       -600667.56        -451271.5       -378456.25
              -16              -18                7         -3839744         -5788579         -9268906       -759596.75       -524288.94       -585402.19
              -15              -18                7       -4105731.8         -6077663         -8756294       -985797.38       -618972.75       -763653.25
              -14              -18                7         -4425383       -6352042.5       -8220622.5       -1279270.1       -735323.06       -913209.56
              -13              -18                7         -4721379       -6600389.5       -7620111.5       -1592460.1       -887919.38       -958868.13
              -12              -18                7       -5046803.5       -6751487.5         -7159998       -1908367.3       -945726.44       -927200.31
              -11              -18                7         -5477135         -6825882         -6865865       -2241369.3       -908803.38       -898181.25
              -10              -18                7         -5956351         -6879468         -6584354       -2597742.3       -870671.63        -861179.5
               -9              -18                7         -6484451       -6912244.5       -6315465.5       -2977486.3       -831331.25       -816195.25
               -8              -18                7       -6545552.5         -7462883       -4898701.5         -3917537       -1001946.4       -372961.44
               -7              -18                7       -6802879.5         -7879716       -3989248.5       -4685890.5       -1036941.3       -270416.38
               -6              -18                7       -7080055.5         -8233035         -3124698       -5364464.5       -1050379.4        -176502.7
               -5              -18                7         -7377081         -8522841       -2305052.5         -5953258       -1042260.4       -91220.641
               -4              -18                7         -7693955         -8749132       -1530310.4         -6452271       -1012584.6       -14569.961
               -3              -18                7       -8030678.5         -8911912       -800471.69       -6861504.5       -961351.31        53449.102
               -2              -18                7       -8387251.5         -9011177       -115536.94         -7180957       -888561.44        112836.69
               -1              -18                7         -8848543         -8994667        195730.19         -7310455       -730013.38        29317.289
                0              -18                7         -9148277         -8870611       -68007.438         -7309937       -358271.19       -47901.375
                1              -18                7         -8892548         -8917318       -794010.81         -6925315        152912.13       -284852.28
                2              -18                7         -8721776         -8835914         -1362144       -6631599.5        246198.88       -187254.67
                3              -18                7         -8536176         -8691657       -1984306.8       -6313015.5        293291.44       -59511.895
                4              -18                7         -8335746         -8484548         -2660500         -5969562        294189.91        98376.125
                5              -18                7       -8120486.5         -8214585       -3390723.5       -5601240.5        248894.16        286409.53
                6              -18                7         -7890397         -7881771         -4174976         -5208050        157404.66        504587.94
                7              -18                7       -7645480.5         -7486105         -5013260         -4789991        19720.781        752911.88
                8              -18                7       -7197447.5         -7089740       -5940299.5       -4279295.5       -15371.008        981214.88
                9              -18                7       -6646638.5       -6903947.5         -6689915         -3749059        212117.03        1007094.4
               10              -18                7       -6441424.5         -6715316         -7254544       -3377629.5         302194.5        1003779.9
               11              -18                7       -6228083.5         -6536852       -7800495.5       -3024899.5        382079.97        997257.63
               12              -18                7         -6001573       -6366880.5         -8326852       -2688025.5        449465.97        984063.81
               13              -18                7         -5601308       -6146146.5         -8767752       -2282750.3        417529.97        847499.69
               14              -18                7         -5169185         -5888477         -9269188       -1866789.8        272448.31         722011.5
               15              -18                7       -4733404.5         -5652207         -9685817         -1493246        132823.84        588827.94
               16              -18                7       -4293980.5         -5437364        -10017549       -1162148.3        -1284.875        447934.69
               17              -18                7         -3850914       -5243949.5        -10264383       -873496.44       -129877.77        299331.72
               18              -18                7       -3404204.3       -5071962.5        -10426321       -627290.44       -252954.91        143019.13
              -18              -17                7         -2993970         -5240858        -10783714       -273918.38        -748859.5       -235111.16
              -17              -17                7         -3125477         -5580833        -10311729       -354798.38       -815222.88       -475979.16
              -16              -17                7       -3310647.5       -5906102.5         -9816683       -502950.31       -903252.44       -688152.44
              -15              -17                7         -3549480       -6216667.5         -9298578       -718373.94       -1012948.4       -871630.81
              -14              -17                7       -3778255.5         -6503166         -8707204       -955761.81       -1159604.6        -961742.5
              -13              -17                7       -3968953.5         -6764092       -8050512.5       -1217103.5       -1329411.5       -966106.25
              -12              -17                7       -4170352.8         -7007442         -7376452       -1544027.6       -1504154.3       -945655.13
              -11              -17                7         -4523818         -7116141         -6959249       -1895122.5         -1491256       -931406.63
              -10              -17                7         -4959386       -7173564.5         -6623698       -2263088.8         -1427120        -915583.5
               -9              -17                7         -5443839       -7210179.5         -6300769         -2654426       -1361775.4       -891777.81
               -8              -17                7         -5283170       -8004322.5         -4502039       -3600742.8       -1841881.3       -229383.78
               -7              -17                7         -5482658         -8601762       -3067674.5       -4399280.5       -2306011.5        150213.47
               -6              -17                7       -5914704.5         -8932520       -2186080.3       -5137676.5       -2487812.5        291111.56
               -5              -17                7       -6366599.5         -9199764       -1349389.6         -5786294       -2648056.5        423378.19
               -4              -17                7       -6838344.5         -9403495       -557603.38         -6345130       -2786744.3        547013.25
               -3              -17                7       -7329938.5         -9543712         189279.5         -6814186       -2903873.8        662016.88
               -2              -17                7         -8102342         -9460179        212523.88         -7116975         -2314229        89016.023
               -1              -17                7         -8792234         -9335802        186321.25         -7348816       -1698408.8       -448797.63
                0              -17                7         -9494543         -9093457        12133.542       -7539309.5       -1384941.6       -99584.578
                1              -17                7         -9443868         -9000819       -688610.13       -7243209.5       -1044759.5       -166090.08
                2              -17                7         -9398870         -8837247       -1383572.1         -6942410       -933130.94       -62166.469
                3              -17                7         -9339044         -8610823         -2132564       -6616742.5       -867696.31        71902.453
                4              -17                7         -9264389         -8321546       -2935585.5         -6266206       -848455.63        236116.44
                5              -17                7         -9174904       -7969417.5       -3792637.8       -5890800.5       -875409.44        430475.81
                6              -17                7         -9070590         -7554436         -4703720       -5490526.5          -948557        654980.31
                7              -17                7         -8951447         -7076603       -5668832.5         -5065384         -1067899        909630.19
                8              -17                7       -8054497.5         -6762756       -6739288.5       -4378748.5       -607083.88        969861.25
                9              -17                7       -7152987.5         -6584038         -7639873       -3694429.3       -205224.91        1007832.7
               10              -17                7         -6950388       -6402170.5         -8211702       -3312453.5       -114227.63        1016479.4
               11              -17                7         -6739661       -6230471.5         -8764854       -2949177.5       -33422.531        1021918.4
               12              -17                7       -6356341.5       -6036359.5         -9283175       -2521171.5       -9626.9219        930735.44
               13              -17                7       -5921249.5       -5833043.5         -9714174       -2100616.5       -32316.172        799996.81
               14              -17                7         -5474739         -5627339        -10054737       -1709179.8       -92629.891        651349.19
               15              -17                7         -5011070       -5401957.5        -10423794       -1327184.4          -222096        507883.38
               16              -17                7         -4542707         -5194817        -10721224       -984710.63       -351844.88        358817.34
               17              -17                7       -4070701.8         -5009104        -10933758       -684682.94       -476077.88        202041.64
               18              -17                7       -3595052.8       -4844818.5        -11061393          -427101       -594795.19        37556.219
