           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        48926.098        122084.22          4730648       -2555416.5          4676243        6658010.5
              -17              -18                7        159756.47        164245.06          4723943         -2641005        4716843.5          6693592
              -16              -18                7        248049.77        215350.61          4705652       -2700962.3          4743351          6703233
              -15              -18                7        313805.94        275400.88        4675773.5         -2735289        4755764.5          6686933
              -14              -18                7        357025.03        344395.97        4634308.5       -2743984.3          4754083          6644692
              -13              -18                7        409898.25        420637.22        4585829.5       -2714873.8        4565429.5          6575692
              -12              -18                7        537366.13        515028.91          4522485         -2637169        4365782.5          6441414
              -11              -18                7         714910.5         632517.5          4424378         -2523045          4271207          6250994
              -10              -18                7        892753.75        760389.06        4305448.5       -2387941.5        4156313.5        6039141.5
               -9              -18                7        1070895.8        898643.56        4165695.8       -2231857.8        4021100.8          5805856
               -8              -18                7        888705.31        890887.38          3559378       -2362100.3        3474981.8          5463605
               -7              -18                7        955512.25          1000960        3471638.5         -2167079        3240102.3        5150672.5
               -6              -18                7        1061327.6        1124574.8          3258654       -1947677.3        2947986.3        4729882.5
               -5              -18                7        1206151.4        1261731.6        2920424.8       -1703896.3          2598635          4201234
               -4              -18                7        1389983.5        1412430.5        2456950.5       -1435735.4        2192047.3        3564727.3
               -3              -18                7        1612823.9        1576671.9        1868231.8       -1143194.6        1728223.4          2820362
               -2              -18                7        1874672.6          1754455          1154268       -826274.31        1207163.9        1968138.8
               -1              -18                7        2002197.3        1950435.1        573858.25       -374043.75        775689.69        966809.88
                0              -18                7        1780606.4        1925942.1        162850.77        146091.95        124629.22       -140047.16
                1              -18                7          1640465        1848646.5       -446737.22        511828.16       -409573.75       -1067890.3
                2              -18                7          1532613        1734365.3       -953135.25           855688       -883509.75       -1950024.1
                3              -18                7        1401762.1        1605196.8       -1421428.3        1172027.4         -1362853       -2755000.5
                4              -18                7        1247912.5        1461141.6       -1851616.6        1460846.4       -1847603.5       -3482819.5
                5              -18                7        1071063.6        1302199.5       -2243700.5        1722145.1       -2337761.5       -4133482.3
                6              -18                7         871215.5        1128370.3         -2597679        1955923.1         -2833326         -4706987
                7              -18                7        648368.75        939654.25         -2913553          2162181       -3334298.8       -5203335.5
