           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         17509714        7516331.5        1407145.3        44466.188       -869496.56       -127600.85
              -17              -18                7         17472934          7400762        2074167.4       -374404.19       -2283521.5          -798252
              -16              -18                7         17370610          7289128          2668267       -865263.81       -3737897.8         -1465003
              -15              -18                7         17202740          7181429        3189442.5       -1428112.5         -5232625       -2127853.5
              -14              -18                7         16969326          7077665        3637695.3       -2062950.8       -6767704.5       -2786804.3
              -13              -18                7         16590771          7013860        3950071.5         -2640186         -8357790       -3345888.8
              -12              -18                7         15975964        6980567.5        3881100.8       -3116062.8         -9852386       -3845721.5
              -11              -18                7         15172012        6948564.5        3510209.5       -3594170.5        -11226250       -4378342.5
              -10              -18                7         14287004        6924929.5        3072631.8       -4089634.8        -12578598       -4915827.5
               -9              -18                7         13320940          6909661        2568367.8       -4602454.5        -13909432         -5458177
               -8              -18                7         13276305        6120984.5        4926368.5         -5447739        -15715985         -5802274
               -7              -18                7         12310750        5504426.5          4953319         -6503986        -17718700       -6567965.5
               -6              -18                7         11101672        4866150.5        5065063.5         -7430011        -19452034       -7259654.5
               -5              -18                7          9649074          4206156          5261600         -8225811        -20915984       -7877343.5
               -4              -18                7          7952953        3524443.5        5542930.5         -8891387        -22110548         -8421029
               -3              -18                7          6013312          2821013        5909053.5         -9426741        -23035728         -8890714
               -2              -18                7          3830149        2095864.4        6359970.5         -9831870        -23691522         -9286398
               -1              -18                7        1537943.5        1435939.9          6026021         -9940769        -23775418         -9682491
                0              -18                7       -475479.44        639766.31        5515252.5         -9888057        -23156614         -9971030
                1              -18                7       -2202275.8       -461246.72        4716893.5         -9518581        -21698212        -10196924
                2              -18                7       -4070157.8       -1406746.6        4350141.5         -9209270        -20888192         -9950901
                3              -18                7         -5904060       -2270462.3        4006573.3         -8834580        -20035098         -9597643
                4              -18                7         -7703982       -3052392.8        3686188.8         -8394516        -19138928         -9137152
                5              -18                7         -9469927       -3752540.5        3388986.8         -7889074        -18199678         -8569425
                6              -18                7        -11201890         -4370903        3114968.5       -7318255.5        -17217352       -7894464.5
                7              -18                7        -12899875         -4907482          2864134         -6682060        -16191947         -7112270
                8              -18                7        -14178936         -5401299        2241323.5         -6048381        -15032896         -6390859
                9              -18                7        -14477262         -5803656        1624926.8         -5453588        -13591613       -5998446.5
               10              -18                7        -15051173         -6083142          1786869       -4785899.5        -12191400         -5497867
               11              -18                7        -15591021         -6343421        1903376.5       -4143921.5        -10780240         -4990226
               12              -18                7        -16096462         -6582028          1973800       -3530129.8         -9358775         -4475227
               13              -18                7        -16587195       -6730819.5          1998619       -3027080.3         -7942039       -3943950.5
               14              -18                7        -16906814         -6908626        1655117.9       -2308129.8         -6482899         -3254839
               15              -18                7        -17164246         -7066927        1240782.9       -1675245.8         -5024187       -2569974.8
               16              -18                7        -17359584         -7205698        755813.38       -1128595.4       -3565923.5         -1889453
               17              -18                7        -17492832       -7324938.5        200209.75       -668179.19       -2108108.5         -1213274
               18              -18                7        -17563984         -7424650       -426028.25       -293996.88       -650742.38        -541437.5
              -18              -17                7         18002432          7212253        1262675.9        87385.539       -947874.56        -49907.82
              -17              -17                7         17928214          7077090        1855707.4       -314769.88       -2387204.8       -704991.88
              -16              -17                7         17788448          6945861        2375815.5       -788914.38       -3866885.8       -1356175.9
              -15              -17                7         17583134        6818567.5        2823000.3       -1335048.1         -5386918       -2003459.6
              -14              -17                7         17224466          6728859        3112457.8         -1835699         -6961315         -2561802
              -13              -17                7         16782292          6675665          3310586       -2267880.3         -8573764       -3031466.3
              -12              -17                7         16358195        6628200.5        3515160.5         -2730604        -10206425         -3489486
              -11              -17                7         15654987          6590620        3321292.5       -3203153.5        -11584112       -3996458.5
              -10              -17                7         14802852          6562225        2961824.3       -3688982.5        -12872228       -4522519.5
               -9              -17                7         13869661          6542197        2535669.5         -4192168        -14138828         -5053445
               -8              -17                7         14279439          5428267          6080198         -4876593        -16528098       -5065423.5
               -7              -17                7         13521344        4546490.5          8082263         -5661433        -18911106         -5262779
               -6              -17                7         11961073        3960594.5        8349189.5         -6564759        -20940640       -5794799.5
               -5              -17                7         10157280          3352980          8700910       -7337862.5        -22700788       -6252819.5
               -4              -17                7          8109966        2723647.5          9137423         -7980742        -24191556         -6636837
               -3              -17                7          5819131        2072596.8          9658730         -8493397        -25412936         -6946854
               -2              -17                7          3581006        1790983.8          8701237         -8432231        -24392758       -7785442.5
               -1              -17                7          1613885        1335925.6        8117591.5         -8338477        -23244804         -8664808
                0              -17                7       -231121.16        791236.06        7666083.5         -8474833        -23727810         -8891630
                1              -17                7       -2340264.5       -219653.64        6972447.5         -8237672        -22581524         -8975714
                2              -17                7       -4435395.5       -1127767.9          6398391         -7965430        -21729858         -8772874
                3              -17                7       -6496546.5       -1954097.8          5847519       -7627811.5        -20835114         -8462799
                4              -17                7         -8523718       -2698643.8          5319829         -7224817        -19897292         -8045491
                5              -17                7        -10516910         -3361405          4815323         -6756444        -18916396         -7520947
                6              -17                7        -12476123       -3942382.3        4334000.5         -6222696        -17892418       -6889170.5
                7              -17                7        -14401358       -4441576.5        3875861.3         -5623571        -16825366         -6150158
                8              -17                7        -14776530         -5030722        2242027.8       -5242604.5        -15253200       -5952124.5
                9              -17                7        -14723913         -5532675        856002.88         -4800128        -13610637       -5668259.5
               10              -17                7        -15290263         -5798789        994609.88         -4169394        -12245797         -5173215
               11              -17                7        -15822552         -6045696        1087781.9       -3564371.3        -10870012         -4671111
               12              -17                7        -16268802       -6217036.5          1128916         -3045018         -9466940         -4154758
               13              -17                7        -16721732       -6371887.5        1159627.1         -2574258       -8039714.5       -3630336.3
               14              -17                7        -17200096       -6526024.5        1185582.5         -2138148       -6591366.5         -3099709
               15              -17                7        -17502564         -6700777        875466.13       -1543111.8         -5096593       -2445794.3
               16              -17                7        -17724476         -6859392        460333.38       -1009614.4       -3598281.3       -1782342.4
               17              -17                7        -17884294       -6998478.5       -25433.563       -562351.25       -2100418.3       -1123233.1
               18              -17                7        -17982020       -7118034.5       -581834.75       -201321.88       -603003.88       -468466.41
              -18              -16                7         18445752          6967166        1152536.6        119023.66       -1056945.6        13249.086
              -17              -16                7         18334088          6812408        1671576.9       -266416.69         -2521581       -626268.19
              -16              -16                7         18156880        6661585.5          2117694       -723846.13       -4026566.8       -1261884.9
              -15              -16                7         17818146          6545986        2384357.5       -1147845.3         -5585275       -1819424.5
              -14              -16                7         17387736        6464880.5        2538893.3       -1514010.6         -7181532       -2297964.3
              -13              -16                7         16975404          6389504        2699875.3       -1910717.3         -8797996         -2764859
              -12              -16                7         16581154          6319856          2867303       -2337965.5        -10434668         -3220109
              -11              -16                7         16192338          6256667        3028100.5         -2795591        -12078234       -3666000.8
              -10              -16                7         15373076          6223512        2746741.3       -3271784.5        -13302117       -4180638.5
               -9              -16                7         14641332        6089099.5        2716653.5         -3779576        -14679229         -4655508
               -8              -16                7         14975538          4920072        5572979.5         -4358241        -17775156       -4608253.5
               -7              -16                7         14359214        3781850.5          8166032       -4801519.5        -20956062       -4387899.5
               -6              -16                7         12639317        3053535.5          9254820       -5494102.5        -23552276         -4518997
               -5              -16                7         10484330        2498301.3          9761724       -6244508.5        -25608626       -4817347.5
               -4              -16                7        8098184.5          2183021          9784106         -6666772        -26267766         -5230255
               -3              -16                7        5805825.5        2028523.8          9431970         -6787794        -25455952         -5977003
               -2              -16                7        3707481.8          1717202          9374497       -6836232.5        -24396606         -6925607
               -1              -16                7        1836494.8          1168424          9833966         -6994904        -23813096         -7594862
                0              -16                7       -385370.16        668893.44          9477809       -7114157.5        -24395372       -7883358.5
                1              -16                7       -2499521.5        747.94531          8577246         -6982592        -23851196       -7851607.5
                2              -16                7       -4821901.5       -869980.81          7795885         -6747419        -22957878         -7691949
                3              -16                7         -7110302       -1658925.5        7037707.5         -6446870        -22021484         -7425058
                4              -16                7         -9364724       -2366085.8          6302714       -6080945.5        -21042016         -7050932
                5              -16                7        -11585164       -2991461.5          5590903       -5649643.5        -20019468         -6569571
                6              -16                7        -13771626       -3535053.3          4902276       -5152964.5        -18953842       -5980977.5
                7              -16                7        -15114031       -4105523.5        3771193.8       -4772864.5        -17502106       -5690760.5
                8              -16                7        -15472424         -4700756        2210337.3         -4473444        -15719094         -5556479
                9              -16                7        -15214229       -5266728.5        452030.13       -4156909.8        -13786263         -5345970
               10              -16                7        -15607039       -5559912.5        285939.47       -3602203.8        -12359514         -4889078
               11              -16                7        -16047002         -5754876        347145.38       -3069813.8        -10986277         -4387689
               12              -16                7        -16436694         -5916503        388505.56         -2596694         -9569685       -3876328.5
               13              -16                7        -16851822         -6077416        425109.13       -2158223.5       -8131968.5       -3358761.8
               14              -16                7        -17292382         -6237614        456956.94       -1754402.4       -6673130.5         -2834989
               15              -16                7        -17758378       -6397096.5        484048.34       -1385230.4       -5193169.5         -2305010
               16              -16                7        -18049312         -6570012        208391.06       -906976.81       -3664165.3       -1681961.6
               17              -16                7        -18235700         -6728942       -207539.19       -472866.66       -2126254.3       -1039922.2
               18              -16                7        -18359998       -6868342.5       -694103.63       -124990.28       -588791.69       -402225.22
              -18              -15                7         18839664        6781070.5        1076727.5        139380.64       -1196709.9        61869.695
              -17              -15                7         18690560        6606718.5        1521776.8        -229344.7       -2686649.8       -562080.56
              -16              -15                7         18371808        6465240.5        1765770.5       -576625.63         -4229674       -1118756.3
              -15              -15                7         17953160        6356223.5          1876714       -876774.31       -5809736.5       -1606171.8
              -14              -15                7         17552596          6252935        1994103.3       -1207464.3         -7410005       -2081941.5
              -13              -15                7         17170110        6155374.5        2117938.5         -1568696         -9030483       -2546066.8
              -12              -15                7         16805708        6063543.5        2248219.5       -1960469.5        -10671168       -2998546.5
              -11              -15                7         16459383        5977441.5          2384947         -2382785        -12332062       -3439382.3
              -10              -15                7         15997677        5908791.5        2427383.3       -2838041.3        -13868266       -3890184.3
               -9              -15                7         15532132        5597109.5        2740781.5       -3334826.3        -15633157         -4279970
               -8              -15                7         15679384        4440577.5        4658051.5         -3793405        -19369294       -4200203.5
               -7              -15                7         14876104          3314851        6312047.5         -4116597        -23190410       -3947337.3
               -6              -15                7         13122291          2219931        7702774.5         -4304404        -27096504       -3521371.3
               -5              -15                7         10572630        2263540.5          7869009         -4622594        -26996688       -3845132.5
               -4              -15                7        8216623.5        2192151.5        8283518.5       -4971476.5        -26585920         -4453685
               -3              -15                7        6054632.5        1963937.6          8992693       -5247775.5        -25927616       -5264091.5
               -2              -15                7        4086657.3        1578899.3          9996532         -5451491        -25021780       -6276353.5
               -1              -15                7        2018047.5        991149.06         10680573       -5758088.5        -25305844       -6530987.5
                0              -15                7       -578122.88         556610.5         10378268         -5854633        -25950440         -6823942
                1              -15                7         -2704694        150390.66          9375040       -5782070.5        -25574400         -6825671
                2              -15                7         -5229674       -633384.88          8542623       -5555237.5        -24572258         -6708128
                3              -15                7         -7745323         -1384944          7577141       -5291758.5        -23594216         -6484419
                4              -15                7        -10226993       -2054718.8        6634842.5       -4962903.5        -22573096       -6153476.5
                5              -15                7        -12674684         -2642709          5715727         -4568671        -21508900         -5715299
                6              -15                7        -14777283       -3201924.3        4757708.5         -4199265        -20205716       -5365204.5
                7              -15                7        -15830242       -3821293.5        3550706.5       -3978639.3        -18393052         -5322677
                8              -15                7        -16266616         -4411403        2146253.3         -3740900        -16430574       -5203922.5
                9              -15                7        -16086403         -4972252        544348.81       -3486046.3        -14318279         -5008940
               10              -15                7        -15921800         -5344337       -346692.09       -3101468.8        -12500051         -4642745
               11              -15                7        -16248254       -5512740.5       -294683.56       -2625988.8        -11094090       -4144445.3
               12              -15                7        -16600146       -5680429.5       -247431.09         -2185158         -9667008       -3639939.3
               13              -15                7        -16977468       -5847402.5       -204934.92       -1778976.6         -8218803       -3129227.3
               14              -15                7        -17380226       -6013661.5          -167195       -1407444.5         -6749475       -2612309.5
               15              -15                7        -17808418         -6179206       -134211.13       -1070562.5         -5259025       -2089185.4
               16              -15                7        -18262044       -6344034.5       -105983.28          -768329       -3747450.8       -1559855.1
               17              -15                7        -18547052         -6516331       -346107.06       -399725.41       -2185616.3          -963341
               18              -15                7        -18697924         -6675576       -762834.88           -65002       -608105.88       -342713.66
              -18              -14                7         19184174          6653966        1035248.2        148456.44       -1367167.1        95954.156
              -17              -14                7         18885450        6486623.5        1256697.5       -122039.84       -2894510.8       -459798.19
              -16              -14                7         18478568          6349694        1324048.4       -356171.81         -4458378       -956088.63
              -15              -14                7         18089768          6218493          1397845        -620845.5         -6042453         -1440734
              -14              -14                7         17719052          6093022        1478087.8       -916060.69         -7646736       -1913734.3
              -13              -14                7         17366412          5973279        1564776.5       -1241817.8         -9271226       -2375089.8
              -12              -14                7         17031852        5859264.5          1657911       -1598116.3        -10915925         -2824800
              -11              -14                7         16715374        5750979.5          1757492       -1984956.5        -12580832       -3262865.5
              -10              -14                7         16416977        5648422.5        1863518.3         -2402338        -14265944       -3689285.5
               -9              -14                7         16430682        5133821.5        2357204.3       -2843593.5        -16934168       -3953552.8
               -8              -14                7         16390976        3989783.8        3335418.5         -3182086        -21310514       -3841273.5
               -7              -14                7         15400739        2876552.5        4050359.5       -3385191.5        -25771838       -3555894.8
               -6              -14                7         13292159        2428352.3          4574220       -3181662.5        -27815138       -3294069.5
               -5              -14                7         10813398        2281866.5          5255880       -2983277.3        -27782652       -3215485.3
               -4              -14                7          8587759        2136760.5          6731703       -3487438.8        -27525394       -3887697.3
               -3              -14                7        6556137.5        1834830.3          8502189       -3919015.5        -27020600         -4761763
               -2              -14                7          4414686        1382730.9          9922208       -4301848.5        -27071346       -5564207.5
               -1              -14                7        2185040.3        825708.25         10767896       -4583005.5        -27361668       -5625281.5
                0              -14                7       -780555.38        463931.59         10409102       -4651746.5        -28019976         -5899778
                1              -14                7         -3184860        124536.06          9257951         -4663532        -28066072         -5962876
                2              -14                7       -5658715.5       -417980.53          8638605         -4388883        -26572996       -5821408.5
                3              -14                7         -8401615       -1132154.1        7465817.5         -4162474        -25553304         -5640882
                4              -14                7        -11110534       -1764543.3          6316215         -3870689        -24490532         -5353122
                5              -14                7        -13766288         -2319924          5201576       -3521806.8        -23364032       -4975457.5
                6              -14                7        -15513815         -2963430          4348426       -3379975.3        -21521716         -5024684
                7              -14                7        -16644756         -3577676        3297826.3       -3221030.5        -19529586         -4997683
                8              -14                7        -17159110         -4162662        2049775.3       -3044971.5        -17387640         -4894455
                9              -14                7        -16759392         -4609213        827073.38         -2955342        -16715670       -4430581.5
               10              -14                7        -16887778         -5099458       -77831.891       -2512452.8        -13965219       -4408821.5
               11              -14                7        -16445062         -5335065       -832038.94         -2218951        -11196483       -3943241.3
               12              -14                7        -16759148       -5508814.5       -778894.13       -1810409.6         -9758911       -3445590.5
               13              -14                7        -17098668         -5681849       -730505.69       -1436517.9         -8300217       -2941733.8
               14              -14                7        -17463624       -5854168.5       -686873.13         -1097275       -6820398.5       -2431670.5
               15              -14                7        -17854012       -6025773.5          -647997       -792681.81         -5319460       -1915401.1
               16              -14                7        -18269834       -6196663.5       -613876.75       -522737.66       -3797395.5       -1392925.3
               17              -14                7        -18711090         -6366838       -584512.75       -287443.09         -2254210       -864244.06
               18              -14                7        -18995790         -6539734       -788028.44        -21357.25       -660946.19          -289932
              -18              -13                7         19359074          6610133           857138        215912.08       -1579784.8        157450.66
              -17              -13                7         18963960        6445292.5        880896.25        47796.719       -3127457.5       -347715.06
              -16              -13                7         18586926          6286180         911100.5       -150860.31       -4695337.5       -841235.75
              -15              -13                7         18227972          6132797        947750.63       -380058.94         -6283426       -1323111.4
              -14              -13                7         17887098        5985141.5        990846.75       -639799.25         -7891722       -1793342.3
              -13              -13                7         17564304        5843215.5        1040388.9        -930081.5         -9520226         -2251928
              -12              -13                7         17259592        5707018.5          1096377         -1250905        -11168938       -2698868.5
              -11              -13                7         16972960          5576550        1158811.3       -1602270.5        -12837858         -3134164
              -10              -13                7         17067264          5393833        1518430.1         -1905652        -15441362       -3579626.8
