           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1231339.6        794299.88       -228091.38        72061.922        367889.81        578515.13
              -17              -18                7        1309901.3           798529       -127088.45        30708.492        157502.31        517605.13
              -16              -18                7        1444950.6           798225       -30806.531       -7196.2148       -242572.52        473186.63
              -15              -18                7        1636487.9        793387.63        60754.469       -41652.211       -832334.38        445259.63
              -14              -18                7        1884513.1        784017.06        147594.59       -72659.523       -1611784.1        433824.09
              -13              -18                7          2069160        773929.94        133153.13       -80614.813       -2492628.5        411574.97
              -12              -18                7        2156239.8           755634       -35329.875       -54101.188       -3419919.5        384667.28
              -11              -18                7          2230013        731720.38       -238710.73       -16239.863         -4418459        377726.31
              -10              -18                7          2270185        710908.19       -454445.03        26261.219       -5487525.5        383238.78
               -9              -18                7        2276755.5        693197.25          -682533         73402.07       -6627119.5        401204.63
               -8              -18                7        2821094.8        639442.25       -176915.34        43441.883         -7570253        419821.25
               -7              -18                7          2796346        638736.69       -259110.63         23301.24         -9559928        483719.25
               -6              -18                7        2668587.3        643127.63       -278482.06         7259.875        -11289695        543063.31
               -5              -18                7        2437818.5        652615.25       -235029.98       -4682.2207        -12759548        597853.44
               -4              -18                7        2104039.8        667199.25       -128754.22       -12525.054        -13969494         648089.5
               -3              -18                7        1667250.8        686879.94        40345.188       -16268.614        -14919531        693771.63
               -2              -18                7        1127451.6        711657.13        272268.31        -15912.91        -15609656        734899.88
               -1              -18                7           604988        732550.69        13599.352        23250.484        -15972156        785912.13
                0              -18                7        170252.48         725049.5       -184007.53        7112.8213        -15990079        823062.44
                1              -18                7       -27124.891        716155.94       -583511.13         10005.41        -15250412        844580.38
                2              -18                7       -335306.31        711803.81       -625904.75        1377.3203        -14636062         878015.5
                3              -18                7          -660301        712125.88       -616098.69        -9338.373        -13873247        910090.38
                4              -18                7       -1002108.9        717122.31       -554092.94       -22141.666        -12961964        940805.25
                5              -18                7       -1360730.4        726792.94       -439887.31       -37032.594        -11902212        970160.06
                6              -18                7         -1736165        741137.88       -273481.88       -54011.113        -10693996        998154.63
                7              -18                7       -2128413.5        760157.06       -54876.906       -73077.266         -9337312        1024789.3
                8              -18                7         -2405323        785398.56        84316.406       -85084.773         -7788073        1042977.1
                9              -18                7       -2122852.5         827425.5       -77475.266       -47390.621         -6361738          1058012
               10              -18                7       -1798476.8        876161.75       -129192.46        -7274.793         -5210801        1075257.9
