           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -384554.03          -247469       -2268932.5        1599338.8           306595       -409508.44
              -17              -18                7       -504803.25       -216710.31       -3058861.3        1303611.5        287129.81       -358385.44
              -16              -18                7        -595572.5       -187201.38       -3861012.3        998655.69        306022.19       -315767.84
              -15              -18                7       -656861.63       -158942.08       -4675384.5        684471.13           363272       -281655.75
              -14              -18                7       -688670.75       -131932.47         -5501980        361057.84        458879.31       -256049.06
              -13              -18                7       -555573.81       -51575.434         -6107442        103619.73        683131.81       -130710.76
              -12              -18                7       -224318.16        6457.4492         -6252549       -60465.078         896471.5       -21453.023
              -11              -18                7        217851.61        7200.6484         -6184798       -208368.98           995138       -1289.9746
              -10              -18                7        725412.94        6323.6597       -6086030.5       -371863.34        1067409.1         11005.46
               -9              -18                7        1298365.8        3826.4868       -5956247.5       -550948.19        1113284.4        15433.248
               -8              -18                7        9406.3711       -39989.422         -8259304          -707264        1573591.8         28317.01
               -7              -18                7       -310958.63       -44056.453         -9168913       -997076.94        1869486.3        38714.766
               -6              -18                7       -491315.53       -46229.293        -10015990       -1259117.6        2090195.5        46333.074
               -5              -18                7       -531663.38        -46507.93        -10800533       -1493385.6        2235719.5        51171.945
               -4              -18                7       -432002.78       -44892.367        -11522541       -1699881.4        2306059.5        53231.387
               -3              -18                7       -192333.41       -41382.602        -12182016       -1878604.8          2301213        52511.367
               -2              -18                7        187344.44       -35978.641        -12778957       -2029555.8        2221183.3        49011.914
               -1              -18                7           648299        3354.7207        -12387615       -2172605.8        1748497.1        53629.453
                0              -18                7        547772.25        73675.578        -12071313       -2330283.8        1082172.4        64329.344
                1              -18                7        48794.617        38274.867        -11315165       -2335938.8        -163313.5       -67120.109
                2              -18                7       -113194.75        34830.289        -10968977       -2369014.3          -336416       -86762.656
                3              -18                7       -160297.14        38138.695        -10583435       -2394313.5       -374056.63       -87825.453
                4              -18                7       -92512.711        48200.129        -10158535       -2411836.5       -276234.63       -70308.602
                5              -18                7        90158.773        65014.547         -9694281       -2421583.5        -42950.75       -34212.094
                6              -18                7        387716.72        88581.914         -9190670         -2423554        325794.75        20464.018
                7              -18                7        800162.06        118902.33         -8647705       -2417748.3        830002.75        93719.867
                8              -18                7        1037165.5        134372.39         -7851089       -2358698.3        1104527.5        148417.91
                9              -18                7         684387.5        125820.63       -6969872.5         -2259105           691465        107666.16
               10              -18                7        606965.38        148075.73         -6517601       -2226258.5        573451.31         90604.25
               11              -18                7        542690.63        163332.47       -6070527.5         -2189874        450283.13        77818.461
               12              -18                7        496209.25        168788.25         -5635259       -2151526.5         326007.5        73890.258
               13              -18                7        629299.25        78713.055         -5401797         -2158942         316826.5        232283.14
               14              -18                7        626320.88        50549.199         -4475412       -2210209.5        342471.44         249748.2
               15              -18                7        621330.06        15710.465       -3578680.3       -2263949.5        354242.63        277736.97
               16              -18                7        614421.38       -25843.238       -2712021.8         -2320135        352106.56        316344.44
               17              -18                7        605594.88       -74111.859       -1875436.8       -2378765.5        336063.41        365570.56
               18              -18                7        594850.63       -129095.48       -1068925.1         -2439841        306113.06        425415.41
              -18              -17                7       -1113487.4       -490343.25       -1920822.8        1273377.5        774083.63       -929210.44
              -17              -17                7       -1235985.8       -447779.06         -2645682        982040.19        841341.69       -854403.69
              -16              -17                7       -1329003.9       -406464.59       -3382762.8        681473.94        946957.25       -788102.38
              -15              -17                7       -1392542.3       -366399.78       -4132065.5        371679.06        1090930.4       -730306.56
              -14              -17                7       -1284352.5       -272326.03         -4678850        135071.31        1358168.9       -577628.94
              -13              -17                7       -1049809.5       -132288.05         -5005901        -40982.73        1733683.3       -348954.06
