           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -5566.332           104397        3390838.8        -10688753       -46059.703        340848.28
              -17              -18                7       -50465.863       -82071.578          4623209        -11311910       -49464.844        246639.78
              -16              -18                7        -96698.75       -227084.09          5852857        -11988269       -78704.641        201800.22
              -15              -18                7       -144264.94       -330640.41        7079782.5        -12717826       -133779.08        206329.66
              -14              -18                7       -193164.52       -392740.72        8303984.5        -13500584       -214688.22        260228.03
              -13              -18                7       -386415.78       -393089.81          9406418        -14251888       -361547.47        386302.03
              -12              -18                7          -609325       -237618.08         10245955        -14791093       -457218.66        492926.94
              -11              -18                7       -755125.19        59226.031         10953331        -15190176       -464596.94        539682.88
              -10              -18                7       -909892.31        415813.09         11621216        -15570816       -465641.09        584098.75
               -9              -18                7       -1073626.5        832143.19         12249608        -15933006       -460351.09        626174.56
               -8              -18                7       -619398.63        -102324.3         13818926        -18316258       -700837.63        1336754.6
               -7              -18                7       -565568.94       -355338.59         14229939        -19535712       -800326.31        1468866.8
               -6              -18                7       -538773.63       -506134.88         14538917        -20632776       -894667.56        1564658.4
               -5              -18                7       -539012.69       -554713.13         14745865        -21607446       -983861.31        1624128.8
               -4              -18                7       -566286.25       -501073.41         14850778        -22459720       -1067907.8        1647278.8
               -3              -18                7       -620594.13       -345215.56         14853660        -23189600       -1146806.3        1634106.8
               -2              -18                7       -701936.63       -87139.828         14754509        -23797090       -1220557.8        1584614.5
               -1              -18                7       -882795.31        314046.28         14015686        -23666292       -1021404.9        1132486.8
                0              -18                7       -924849.88        431339.66         12930914        -23286120       -154200.31        373938.47
                1              -18                7       -811291.69        60143.297         11891868        -22391732        540543.56       -704851.63
                2              -18                7       -845623.19       -37915.391         11041326        -21771562           624260       -807433.06
                3              -18                7       -897395.69       -67063.164         10186834        -21077520        626539.75        -812857.5
                4              -18                7       -966609.19        -27300.07          9328390        -20309606        547382.38       -721125.38
                5              -18                7       -1053263.4        81373.953          8465995        -19467820        386788.13       -532236.13
                6              -18                7       -1157358.1        258958.61          7599648        -18552164         144757.3       -246190.38
                7              -18                7         -1278894         505454.5          6729352        -17562636       -178710.78        137012.72
                8              -18                7       -1115953.6        604309.75        5887917.5        -16342817       -395972.31        463356.81
                9              -18                7       -738946.25        350238.84        5710018.5        -15086589       -156831.94        359542.88
               10              -18                7       -838644.56        353881.78          5882491        -14174818       -28571.391        286622.34
               11              -18                7       -917954.25        350916.53          6090171        -13263496        82680.875        217564.56
               12              -18                7       -972275.81        343717.25          6334581        -12354043        173826.84        152567.91
               13              -18                7       -860928.56        413178.34          6689296        -11493460        148453.17         94446.32
               14              -18                7       -816147.13        394718.38        6948432.5        -10299923        85046.641        103890.67
               15              -18                7       -736634.13        361881.41        7288717.5         -9155864          8154.25        121610.58
               16              -18                7          -622335        314717.84          7710262         -8061498       -82209.625        147566.81
               17              -18                7       -473249.88        253227.78          8213062         -7016829       -186044.95        181759.41
               18              -18                7       -289378.66        177411.08          8797120       -6021854.5       -303351.72        224188.36
              -18              -17                7       -152181.45       -83067.875          3422871        -10031118       -102262.94        682846.56
              -17              -17                7       -224056.81       -302163.31        4656272.5        -10636256       -127331.05        610930.88
              -16              -17                7       -297265.56       -479802.63          5886951        -11294594       -178233.81        588384.19
              -15              -17                7       -371807.59          -615986          7114906        -12006132       -254971.25        615206.38
              -14              -17                7       -580318.81       -688671.19          8247884        -12707836       -394643.97        708250.94
              -13              -17                7       -914162.25       -715472.69          9252078        -13377308          -588412        859197.44
              -12              -17                7       -1250585.8       -721917.13         10200258        -14064486       -799903.81        1050159.3
              -11              -17                7       -1454282.1       -502970.13         10954084        -14555452       -848073.44        1107354.1
              -10              -17                7       -1630679.6       -174435.09         11630297        -14975454       -844779.25        1120895.8
               -9              -17                7       -1816043.8        213843.02         12267016        -15377012       -835151.13        1132097.4
               -8              -17                7       -1262959.5       -1291503.5         14169119        -18207912       -1473392.9        2591191.8
               -7              -17                7         -1259956       -1940154.5         15227924        -20162174       -2089186.1        3633312.3
               -6              -17                7       -1496285.8       -1876673.1         15530241        -21313898       -2463771.8          4060604
               -5              -17                7       -1759649.9         -1710974         15730522        -22343230         -2833210        4451574.5
               -4              -17                7       -2050048.6         -1443057         15828771        -23250166       -3197500.5          4806225
               -3              -17                7       -2367481.8       -1072921.8         15824988        -24034712       -3556643.8          5124554
               -2              -17                7       -2859273.8       -343811.88         14777589        -23619812         -2509617        3292948.5
               -1              -17                7       -3175400.8        112851.41         13698494        -23286724       -1255227.3        1373831.3
                0              -17                7       -3058584.8         254509.8         12707336        -23079584       -533284.94        1385094.9
                1              -17                7         -3075969        205327.84         11715030        -22388916       -146621.75        707448.25
                2              -17                7       -3160294.5        267889.88         10765098        -21696018       -101622.06        547635.13
                3              -17                7       -3262061.5        399362.94          9811214        -20929252       -138059.25        484978.63
                4              -17                7       -3381268.3        599746.56          8853379        -20088614       -255933.09        519478.75
                5              -17                7       -3517916.5        869041.25          7891593        -19174104       -455244.13        651136.19
                6              -17                7         -3672005        1207246.6        6925855.5        -18185724       -735991.56        879950.13
                7              -17                7       -3843535.3        1614363.3          5956168        -17123474       -1098176.5        1205921.3
                8              -17                7       -2822781.5          1233315        5269722.5        -15604366       -758504.63        952208.25
                9              -17                7       -1916563.1        695278.25          4814441        -14072937       -392223.13        722602.44
               10              -17                7       -2000680.1        701959.44        4984081.5        -13179934       -294936.25        668336.31
               11              -17                7       -2064408.6         702032.5        5188929.5        -12287384       -214657.77        617933.13
               12              -17                7         -1957957        726327.38          5465018        -11419895       -211286.22        560169.31
               13              -17                7       -1801472.9        762317.06          5829916        -10563142       -237665.09         497489.5
               14              -17                7       -1632819.1        803551.06        6279634.5         -9711497       -278751.13        432008.53
               15              -17                7       -1504529.4        758591.25          6666998         -8615562       -342961.84        411087.25
               16              -17                7       -1348596.1        689886.75          7119032       -7538625.5       -421666.13        403234.13
               17              -17                7       -1157876.9        606855.75          7652325         -6511384       -513841.91        403617.38
               18              -17                7        -932371.5        509498.19        8266873.5         -5533837          -619489        412236.94
              -18              -16                7       -297619.34       -222120.05        3441359.5         -9351658       -150332.69        1015448.3
              -17              -16                7       -396470.66       -473842.44          4675792         -9938775       -197063.81        965825.44
