           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        569042.81        630732.81         47609604        -21870284          -949258        503086.34
              -17              -18                7        1083997.4        588569.75         49834216        -20161216       -614506.69        449581.75
              -16              -18                7        1472990.6        555143.13         52245848        -18444748       -459217.38        406421.06
              -15              -18                7          1736022        530452.81         54844496        -16720874       -483389.84        373604.38
              -14              -18                7        1873092.3        514498.84         57630168        -14989599       -687024.19        351131.56
              -13              -18                7        1662799.3        397714.78         60119032        -13401659       -1178481.4        170696.38
              -12              -18                7        902383.13        278825.31         61698276        -11998235         -1647859       -13208.859
              -11              -18                7       -247237.31        230209.98         62787820        -10632562         -1914072       -72531.086
              -10              -18                7       -1586858.9        179231.17         63805712         -9256792       -2161192.8       -115574.25
               -9              -18                7       -3116481.5        125888.87         64751952       -7870923.5       -2389221.3       -142338.31
               -8              -18                7        411918.66        420182.13         73192096       -6362505.5       -5005200.5       -210115.02
               -7              -18                7        1285968.3        480123.28         77004208       -4399476.5       -5489696.5       -275084.25
               -6              -18                7        1787130.3        506612.66         80464296       -2491062.8         -5846531       -311945.03
               -5              -18                7        1915403.9        499650.25         83572328       -637264.38         -6075704       -320697.28
               -4              -18                7        1670789.8        459236.03         86328304        1161918.4         -6177217       -301341.06
               -3              -18                7          1053287        385369.75         88732240        2906486.8       -6151067.5       -253876.25
               -2              -18                7        62896.813        278051.72         90784136          4596440       -5997258.5          -178303
               -1              -18                7       -1363458.8        107661.16         90086864        6257366.5       -4326743.5       -134715.88
                0              -18                7         -1586500        -25160.65         88886048        8215490.5       -1430781.6       -194212.81
                1              -18                7       -213438.31           211934         86103856          9446488          2681332        369747.75
                2              -18                7        133042.59        301653.25         84422720         10806062        3090293.3        435864.59
                3              -18                7        212984.41        338149.13         82552232         12128110          3116608        437881.44
                4              -18                7        26386.906        321421.81         80492376         13412630        2760274.8        375798.41
                5              -18                7          -426750        251471.03         78243152         14659624        2021294.5        249615.16
                6              -18                7       -1146425.1        128297.01         75804568         15869089        899668.31        59332.172
                7              -18                7       -2132640.5       -48100.449         73176624         17041028       -604607.44       -195051.03
                8              -18                7       -2557822.5       -213722.48         69770896         17991554       -1867269.4       -396827.81
                9              -18                7       -1594461.3        -187213.8         66211680         18613614         -1379275       -291070.22
               10              -18                7       -1594274.5        -188472.2         63937340         19468856       -1032373.5       -248919.05
               11              -18                7       -1584556.3       -173145.08         61692336         20355194          -701118       -220752.58
               12              -18                7       -1574170.1       -138345.03         59488172         21275712       -393186.88       -212637.03
               13              -18                7         -1868821       -2464.6128         57697476         22319542       -337695.78       -418597.09
               14              -18                7         -1836838        35997.637         54556480         23354104       -398941.06       -427452.06
               15              -18                7       -1752094.1        94364.484         51637736         24450660       -493679.94       -459942.59
               16              -18                7       -1614783.5        172700.36         48942128         25609236       -621849.13       -516201.03
               17              -18                7       -1424906.1        271005.28         46469672         26829828       -783448.56       -596227.25
               18              -18                7         -1182462        389279.16         44220356         28112446       -978478.56       -700021.31
              -18              -17                7          2093828        1427874.6         46096960        -21353736       -2192884.3        945942.19
              -17              -17                7          2654645        1365580.8         48211740        -19664228       -1946610.1           880439
              -16              -17                7        3089500.5        1312022.9         50513540        -17967322         -1879798        825279.75
              -15              -17                7        3398394.3        1267201.4         53002356        -16263009       -1992447.6        780464.38
              -14              -17                7        3353892.8        1123729.8         55269420        -14714800         -2380597        583183.81
              -13              -17                7        3041050.8        894983.94         57245848        -13302332       -3006981.5        254670.27
              -12              -17                7        2692614.8        682371.38         59279696        -11871200       -3772894.3       -51030.703
              -11              -17                7        1733440.3        595163.31         60654700        -10492178         -4076409       -159901.75
              -10              -17                7        449017.94        536268.63         61783032         -9120789         -4218978       -206027.19
               -9              -17                7       -1025405.9        475010.38         62839716       -7739300.5         -4342455       -235873.59
               -8              -17                7          4531218        1039101.2         73000600       -6446211.5         -9814786       -295743.06
               -7              -17                7          6768020          1431559         79675592         -4800538        -13728413       -469815.84
               -6              -17                7          6387238          1497411         83268712       -2843764.5        -15361913       -611371.56
               -5              -17                7          5633567        1529811.3         86509776       -941605.19        -16867752       -724818.94
