           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7           624005         -1349385        111721.04        43219.211         15810117          1832161
              -17              -18                7        794576.88       -1354594.8       -36071.133       -668.76563         15847585          1914054
              -16              -18                7        996314.44         -1354969       -157274.84       -34955.449         15785303        1994741.3
              -15              -18                7        1229217.8       -1350508.5       -251889.98        -59640.82         15623271          2074223
              -14              -18                7        1493286.8       -1341212.4       -319916.75       -74724.906         15361487        2152498.5
              -13              -18                7        1827741.8       -1309056.8       -364618.44       -99805.266         14972840          2250804
              -12              -18                7          2283292       -1235528.8       -353897.38        -119712.5         14433469        2366418.5
              -11              -18                7          2809906       -1139260.5       -292682.38       -114665.17         13778014          2474898
              -10              -18                7        3340430.5       -1037682.4       -234842.84       -103664.92         13045598        2577783.5
               -9              -18                7          3874865       -930794.38       -180378.78       -86711.742         12236220          2675074
               -8              -18                7        4033628.5       -856759.69        -723556.5       -199821.56         11227987          2792717
               -7              -18                7        4470911.5       -802553.75       -550672.75       -148760.58         10291232        2940135.3
               -6              -18                7          4895444          -730711       -452595.94       -114594.63          9231765        3073474.5
               -5              -18                7        5307227.5        -641231.5       -429326.13       -97323.672          8049587          3192733
               -4              -18                7          5706260       -534115.13       -480863.25       -96947.758        6744697.5        3297911.8
               -3              -18                7          6092543          -409362       -607206.94       -113466.77          5317095          3389011
               -2              -18                7          6466076          -266972       -808357.88       -146880.84          3766782        3466030.3
               -1              -18                7        6687130.5       -106066.61       -711332.88       -198058.56        2116828.3          3475670
                0              -18                7          6650516        52052.551       -152292.38       -197073.19        248057.19          3460367
                1              -18                7          6516177         214619.3       -115649.98       -123549.03         -1366497        3415968.8
                2              -18                7          6319946        380166.19       -63678.742       -76256.344       -2943035.3        3388484.8
                3              -18                7          6046667        524633.25        2954.6094       -43360.984       -4446816.5        3347940.3
                4              -18                7          5696342        648020.69        84250.063       -24863.078         -5877841        3294336.3
                5              -18                7          5268968         750328.5        180207.69       -20762.453         -7236110        3227671.3
                6              -18                7          4764546         831556.5        290827.38       -31059.094         -8521622          3147946
                7              -18                7          4183076        891704.88        416109.28       -55753.211         -9734377        3055160.3
                8              -18                7          3636772        918176.88        531831.38       -42445.531        -10823087          2993369
                9              -18                7        3349819.3        980812.13        440332.97       -10647.939        -11728424        2992217.5
               10              -18                7        2976562.8          1101643        306862.94       -70610.703        -12615466        2933538.5
               11              -18                7        2591005.3        1212866.5        200034.06       -125839.22        -13423124        2861749.3
               12              -18                7        2196108.8        1313781.6        122226.64       -174233.16        -14151782        2776861.3
               13              -18                7        1872325.1          1387744        137972.16       -154330.39        -14797224          2684166
               14              -18                7        1562687.5        1407254.5        121827.26       -158547.63        -15273711        2639637.5
               15              -18                7        1280383.1        1418059.8        87322.984       -148078.77        -15611491          2588964
               16              -18                7        1025400.1        1420190.5        34474.941       -122906.12        -15810590          2532113
               17              -18                7        797738.56        1413646.5       -36716.832       -83029.688        -15871006        2469084.5
               18              -18                7        597398.63          1398428       -126252.37       -28449.482        -15792740          2399879
              -18              -17                7        396604.19       -1430460.1        75782.461        30164.055         15900634        1831765.5
              -17              -17                7        623030.25       -1429834.9       -58409.219       -12436.696         15932852        1911820.8
              -16              -17                7           880622       -1424374.6       -166012.47       -45436.141         15865319        1990670.1
              -15              -17                7        1169379.4       -1414079.3       -247027.19       -68834.281         15698034        2068313.5
              -14              -17                7        1548165.4         -1382622       -285793.47       -97466.852         15403783        2164102.3
              -13              -17                7        1978759.8       -1333918.3       -324877.56       -144089.28         15009731        2279844.8
              -12              -17                7        2395788.8       -1283981.6       -391937.94       -199319.53         14549107          2398604
              -11              -17                7        2896992.8       -1197866.8       -374510.66       -215296.17         13910836          2507249
              -10              -17                7        3426002.8         -1097672       -333430.56        -214243.5         13167463        2607742.3
               -9              -17                7        3958923.8       -992167.31       -295725.97       -207237.95         12347128        2702640.5
               -8              -17                7        4065979.3       -901830.63       -1187282.4       -392439.81         11459090        2817634.8
               -7              -17                7        4464367.5       -808792.69       -1621771.5       -486247.06         10514732        2947677.3
               -6              -17                7          5064927       -733736.81       -1529202.4       -475350.38          9499849        3097129.5
               -5              -17                7          5652737       -641044.25       -1511440.1       -481348.63        8362253.5          3232502
               -4              -17                7          6227797       -530714.88       -1568485.1          -504242          7101946        3353794.5
               -3              -17                7        6790106.5       -402748.63       -1700336.8       -544030.25          5718928        3461007.3
               -2              -17                7        7091236.5       -284662.81       -1180785.3       -688720.56        4039352.3        3370265.5
