           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -8851821       -2158262.3         -8474414       -2018168.5       -777715.63        1988212.6
              -17              -18                7         -8751368       -2096128.5         -8813632       -1857595.3       -1091543.1        1909041.5
              -16              -18                7         -8580838       -2024199.4         -9074355       -1680607.4       -1422350.3        1817783.5
              -15              -18                7         -8340229       -1942474.8         -9256586         -1487205       -1770136.6        1714438.3
              -14              -18                7       -8029541.5       -1850954.8         -9360322       -1277387.9       -2134902.8        1599006.1
              -13              -18                7         -7700419       -1765146.1         -9392340         -1060409       -2500609.8        1445453.4
              -12              -18                7         -7405990       -1672474.8         -9280696       -837746.19       -2911274.8        1285040.8
              -11              -18                7       -7097617.5       -1561841.9         -9007572       -601178.56       -3358957.8          1139682
              -10              -18                7       -6766004.5       -1449059.3         -8648676       -350899.19       -3797000.3        991777.13
               -9              -18                7         -6411150       -1334126.4         -8204005       -86908.023       -4225402.5        841325.75
               -8              -18                7         -5742237       -1212838.1         -8460620        59989.535       -4080968.5        694703.63
               -7              -18                7         -5088097       -1054984.1         -7692975        386181.34         -4614283        532946.38
               -6              -18                7         -4429383       -901200.38         -6880224        687073.13         -5047854        361252.09
               -5              -18                7         -3766095       -751487.25         -6022367        962664.63         -5381680        179620.95
               -4              -18                7       -3098233.5       -605844.38       -5119403.5          1212956         -5615761       -11947.059
               -3              -18                7         -2425798       -464272.03       -4171333.8        1437947.3       -5750098.5       -213452.02
               -2              -18                7       -1748788.8       -326770.06       -3178157.5        1637638.5         -5784692       -424893.84
               -1              -18                7       -979673.13        -228762.5       -2078649.8        1869228.9         -6057344       -656692.69
                0              -18                7       -246084.34       -213414.64       -565166.38          2115213       -6631257.5       -914924.13
                1              -18                7        695825.69       -115554.13        492758.88        2147557.5         -6488263       -1030876.9
