           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          1138422       -7833232.5       -1220896.3          7614638       -3416.8721         -74745.5
              -17              -18                7        1179938.8         -7214188         -1855868        7970092.5        7989.3066        236318.58
              -16              -18                7        1216117.4         -6602028       -2482754.8          8410044        32317.705        517601.41
              -15              -18                7        1246957.6         -5996753         -3101556          8934492         69568.32        769102.81
              -14              -18                7        1272459.8       -5398362.5       -3712271.5          9543437         119741.2        990822.81
              -13              -18                7        1380450.8         -4867569         -4303862         10154433        182730.63        1107914.8
              -12              -18                7        1481573.3         -4522794       -4804893.5         10702983        214338.38        1104515.5
              -11              -18                7        1504493.4         -4295064         -5240786         11226140        211067.34        1086999.1
              -10              -18                7        1522944.1       -4101160.8         -5648932         11753059        210041.73        1064311.3
               -9              -18                7          1536925       -3941083.8         -6029330         12283742        211261.59        1036452.1
               -8              -18                7          1463886       -2703959.5         -6544112         13744454        222094.97        604832.38
               -7              -18                7        1543061.3       -1874439.3       -6546363.5         14757696        340942.47        455230.97
               -6              -18                7        1624161.6       -1170171.4       -6489976.5         15612258        473869.81        302360.25
               -5              -18                7          1707187       -591156.44       -6374951.5         16308138        620876.88        146220.78
               -4              -18                7        1792137.9       -137394.25       -6201287.5         16845340        781963.75           -13188
               -3              -18                7        1879013.5        191115.47         -5968985         17223860         957130.5        -175865.2
               -2              -18                7        1967814.4        394372.38       -5678043.5         17443704          1146377       -341812.03
               -1              -18                7        2128792.3        379312.59       -5097835.5         17184212        1238588.4       -239695.06
                0              -18                7          2295493        383022.06         -4398424         16968074        853330.56        21735.695
                1              -18                7        2500860.8        548236.56       -3761272.5         16172595        631080.69        583479.69
                2              -18                7        2759560.5        457221.22         -3208747         15585810         662068.5        445175.75
                3              -18                7          3020578        242429.94       -2678701.3         14984050        722236.56        248895.59
                4              -18                7          3283913       -96137.281       -2171135.8         14367318        811584.94       -5360.7813
                5              -18                7        3549564.8       -558480.75       -1686049.4         13735608        930113.88       -317593.44
                6              -18                7        3817533.5       -1144599.6         -1223443         13088925        1077822.8       -687801.75
                7              -18                7          4087820       -1854495.4          -783316         12427267        1254712.3       -1115986.9
                8              -18                7        4156200.5       -2505067.5       -385712.94         11597401        1336123.3       -1459685.9
                9              -18                7          4069257       -2765451.3          -522263         10823023        1123168.6       -1390594.6
               10              -18                7        4292696.5         -3160812       -935023.75         10437678        1002774.9       -1351820.6
               11              -18                7        4498507.5         -3538582       -1362306.1         10060208        885383.63         -1304355
               12              -18                7          4683491       -3901012.5       -1803412.4          9690529        772252.13       -1248055.6
               13              -18                7          4761154       -4337563.5       -2247492.3          9307630        689273.06       -1164808.5
               14              -18                7          4891953       -4814622.5         -2609544          8699911        591296.94       -990872.63
               15              -18                7          4987642         -5254673         -2987057        8105764.5           495960       -825458.25
               16              -18                7        5048182.5       -5657686.5       -3380095.5          7525321        403264.88       -668612.44
               17              -18                7          5073573         -6023661         -3788660          6958580        313211.56       -520335.03
               18              -18                7          5063815       -6352597.5         -4212751        6405542.5        225800.16       -380626.06
              -18              -17                7        1767757.9         -8078720       -1259522.1          7086816       -21093.426       -328872.84
              -17              -17                7        1829044.9         -7428797       -1914506.5          7402685       -3172.2607       -15702.246
              -16              -17                7        1884993.4         -6785758         -2561405          7803049        27671.133           267687
              -15              -17                7          1935604       -6149603.5       -3200218.5          8287911        71436.734           521295
              -14              -17                7          2054052         -5557747       -3838643.8          8788166        121898.95        691655.19
              -13              -17                7          2248041       -5027782.5         -4443656          9289039        186707.34        755273.81
              -12              -17                7        2453799.5         -4531430       -4997827.5          9848376        273919.25        753085.63
              -11              -17                7        2535093.5       -4253539.5       -5451401.5         10393102        304378.13        725495.56
              -10              -17                7        2577764.5         -4058089       -5861730.5         10928061        318354.91        697049.88
               -9              -17                7          2615966       -3896465.3         -6244313         11466783        334577.19        663432.75
