           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          8746314        3715939.8       -27928.031        195286.56          3170981          8579074
              -17              -18                7          8876746          3295660        275552.38        58654.859        2079066.8          8745380
              -16              -18                7          8978978        2868807.5        521012.13       -68392.625        957821.38          8922130
              -15              -18                7          9053014          2435382        708451.06       -185855.97       -192754.56          9109324
              -14              -18                7          9098850          1995383        837869.25       -293735.19         -1372662          9306963
              -13              -18                7          9013024        1571558.3        1076510.5       -341679.38         -2772701          9502104
              -12              -18                7          8693378          1195724        1267328.8       -302198.69         -4339320          9695246
              -11              -18                7        8238693.5        865327.63        1229476.5       -209540.08         -5861372          9890190
              -10              -18                7        7727426.5        561665.44        1137480.8       -97242.695         -7384886         10083719
               -9              -18                7        7159575.5        284737.06        991341.88        34693.516         -8909863         10275828
               -8              -18                7        6224550.5        12581.004        1515790.1       -286030.47        -10567872         10577531
               -7              -18                7          5634202       -193515.97        1110523.5       -265256.81        -12357692         11003378
               -6              -18                7        4911278.5       -325356.06        848786.13       -262252.59        -13996609         11386918
               -5              -18                7          4055780       -382938.84        730577.75       -277017.59        -15484620         11728149
               -4              -18                7        3067706.5       -366264.56        755898.69          -309552        -16821724         12027070
               -3              -18                7        1947058.5       -275333.31        924748.19       -359855.53        -18007926         12283685
               -2              -18                7        693835.06       -110144.78        1237127.5       -427928.44        -19043222         12497992
               -1              -18                7        -820300.5        156736.44          2016161       -516284.69        -19402476         12494864
                0              -18                7       -2379802.5        494327.88        1954710.3       -635259.69        -19468974         12375893
                1              -18                7       -3901348.5        885465.94        1090947.8       -401819.75        -19301608         12022108
                2              -18                7         -5385279        1312284.1         412843.5          -276517        -19107538         11720233
                3              -18                7       -6614866.5        1719421.5        -90539.75       -204158.31        -18717398         11342018
                4              -18                7       -7590111.5          2106878       -419203.38       -184743.38        -18131186         10887462
                5              -18                7         -8311016        2474653.5       -573147.75       -218272.28        -17348906         10356563
                6              -18                7         -8777576        2822748.3       -552372.94       -304744.75        -16370556          9749323
                7              -18                7         -8989795        3151162.3       -356877.97       -444161.38        -15196135          9065743
                8              -18                7         -8853975        3383950.5       -431880.31       -463642.97        -14373898          8413311
                9              -18                7         -8962431          3599837       -516929.81       -325787.91        -14304545          7789536
               10              -18                7         -9514920        3997197.5        202782.09          -442957        -13583591          6958971
               11              -18                7         -9952574          4375726        849447.94       -550694.13        -12810896          6073915
               12              -18                7        -10272790        4734586.5          1399425       -643452.63        -11981926          5134666
               13              -18                7        -10441647        5061296.5        1180150.6       -550474.38        -11018902        4165841.5
               14              -18                7        -10102964        5245992.5        1168344.5       -572560.13        -10620786          3330582
               15              -18                7         -9708734          5406813        1045960.3          -550917        -10264980        2454724.5
               16              -18                7         -9259238          5543837        812859.25       -485461.75         -9951173          1538169
               17              -18                7         -8754476          5657066        469041.75       -376194.38         -9679368        580915.25
               18              -18                7         -8194450          5746500        14507.555       -223114.95         -9449564       -417036.25
              -18              -17                7          9273454          3662514        132921.75       -45697.094          3304352          8495298
              -17              -17                7          9396367        3249841.5        424717.84       -153990.75          2215990          8664541
              -16              -17                7          9491081          2830596        658493.19       -252700.28        1098297.3          8844228
              -15              -17                7          9557597          2404777        834247.63       -341825.69       -48726.922          9034359
              -14              -17                7          9531818        1973380.8          1093818       -376604.88         -1401562          9230169
              -13              -17                7          9409788          1538354          1537445       -380350.31       -2987963.5          9430106
              -12              -17                7          9248255        1099411.4        2068553.9       -400952.03         -4657041          9637990
              -11              -17                7          8864364        739767.88        2232823.3       -351014.41         -6240075          9836444
              -10              -17                7          8377556        425561.13        2238162.3       -262244.22         -7788638         10029885
               -9              -17                7        7834164.5        138088.28        2189358.5        -153835.2         -9338663         10221908
               -8              -17                7        6627600.5          -167470        3128795.8       -623428.56        -10848174         10550023
               -7              -17                7          5589485       -370488.28          3638598       -915037.44        -12506052         10983094
               -6              -17                7        4922693.5       -513436.38        3557498.3       -992789.63        -14253646         11450988
               -5              -17                7        4123326.8        -582127.5        3619927.5       -1088311.5        -15850334         11876574
               -4              -17                7        3191385.5       -576561.44        3825887.3       -1201602.6        -17296116         12259853
               -3              -17                7          2126869       -496738.19          4175375       -1332662.8        -18590996         12600824
               -2              -17                7        975742.75       -347859.41        6210782.5       -1694752.8        -18236256         12245613
               -1              -17                7       -746070.31       -110346.28          7978061         -2104937        -18312088         11994088
                0              -17                7         -1891577        28781.123        7574690.5       -2287020.3        -18830544         12247115
                1              -17                7       -3815492.5         579635.5          6514251       -2029056.3        -18757432         11971648
                2              -17                7       -5540711.5        1116889.6          5601340         -1822152        -18511660         11668292
                3              -17                7         -7011588          1634463          4863150         -1668192        -18069820         11288595
                4              -17                7         -8228122          2132355        4299677.5       -1567175.4        -17431908         10832556
                5              -17                7         -9190314        2610566.3          3910926         -1519103        -16597928         10300177
                6              -17                7         -9898163        3069096.8        3696893.5       -1523973.9        -15567875          9691456
                7              -17                7        -10351671        3507946.8        3657580.3         -1581789        -14341754          9006393
                8              -17                7        -10168564          3689084        2226160.5       -1119754.1        -14724208          8586246
                9              -17                7         -9589951        3720871.5        1107267.4          -671981        -14968590        8028362.5
               10              -17                7        -10086393        4108424.8        1671733.5       -754410.94        -14218410          7184056
               11              -17                7        -10467999        4477144.5          2163154       -827408.88        -13416490          6285258
               12              -17                7        -10589191          4800695        1965048.8       -747055.19        -12417637          5339698
               13              -17                7        -10643524          5123062        1667929.6       -628662.75        -11445010          4368190
               14              -17                7        -10676252          5453422        1438194.4       -508596.97        -10547054        3371754.3
               15              -17                7        -10338204        5649185.5        1338258.4       -472396.09        -10142944        2486329.8
               16              -17                7         -9906828          5806533        1143826.3       -404284.75         -9830270        1576502.3
               17              -17                7         -9420188          5940086        838677.63       -292361.38         -9559598        625976.88
               18              -17                7         -8878279        6049842.5        422812.41       -136625.83         -9330926       -365246.59
              -18              -16                7          9803728        3670579.3        244509.98       -239629.13        3363414.5        8355949.5
              -17              -16                7          9919121          3265513        524621.81       -319584.81          2278604          8528129
              -16              -16                7         10006318        2853874.5        746712.63       -389956.31        1164463.5          8710754
              -15              -16                7         10040364        2415030.5        1027352.6       -411539.75       -141244.19          8907187
              -14              -16                7         10014348        1952375.4        1469140.9       -407011.63       -1668154.3          9115310
              -13              -16                7          9948830        1485804.8        1998409.8       -419339.81       -3277738.3          9331379
              -12              -16                7          9843808        1015318.4        2615160.3       -448524.34         -4969998          9555394
              -11              -16                7          9690973        545165.06        3300393.5       -491193.38       -6737464.5          9786069
              -10              -16                7          9228624         220413.8        3403067.3       -425950.34       -8311075.5          9979423
               -9              -16                7          8664724        -89694.75        3502475.3       -381344.38         -9873684         10188340
               -8              -16                7        7487663.5       -430087.88          4160186          -706059        -11297062         10588473
               -7              -16                7          6027897       -635221.88        4988055.5       -1013448.6        -12684075         11040568
               -6              -16                7        5061084.5       -768291.88        5380546.5       -1219157.4        -14361182         11566536
               -5              -16                7        4317850.5       -848091.13        5623614.5       -1395435.8        -16066546         12076477
               -4              -16                7        3770677.8       -913403.75          7066945       -1779258.4        -16815264         12200623
               -3              -16                7          2942302       -904700.63          9431128       -2333269.3        -17032100         11996865
               -2              -16                7        1301371.8          -734902         11447676       -2834160.5        -17758480         11865969
