           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -111523.06        282401.34        -15874062          6291108       -12426.727       -354072.56
              -17              -18                7        177529.38        745592.13        -15878681          6290181       -35740.914       -378315.59
              -16              -18                7        458512.31        1201485.1        -15845868          6271327       -38323.746       -402485.78
              -15              -18                7         731425.5        1650079.9        -15775621        6234546.5       -20175.299       -426583.22
              -14              -18                7        996269.38        2091377.1        -15667939          6179838        18704.498       -450607.81
              -13              -18                7        1352773.3        2471078.8        -15432753        6096395.5        41887.406       -465439.81
              -12              -18                7        1679879.5          2797438        -15026632          5956724        47848.156       -465682.19
              -11              -18                7        1902782.5        3120120.3        -14543546          5770016        61065.063          -456309
              -10              -18                7          2108405        3437971.5        -14011522          5559298        78239.984       -440078.56
               -9              -18                7        2296746.8        3750991.8        -13430560          5324570        99372.945       -416990.91
               -8              -18                7        2419576.8        4123863.3        -13251770        5337003.5        148520.42       -492331.28
               -7              -18                7        2596560.5          4440891        -11836539          4762833        115296.01       -516337.16
               -6              -18                7        2738498.5        4718896.5        -10392510          4178314        123440.95       -528565.88
               -5              -18                7        2845390.5          4957880         -8919681        3583447.5        172955.25       -529017.25
               -4              -18                7        2917236.8        5157839.5         -7418054        2978232.5        263838.94       -517691.56
               -3              -18                7          2954037        5318778.5       -5887627.5        2362669.3        396091.81       -494588.53
               -2              -18                7        2955791.3        5440694.5       -4328401.5        1736757.9        569714.19       -459708.31
               -1              -18                7        2944943.5          5528614       -2330454.3        927442.81        559883.06       -289251.81
                0              -18                7          2860340          5616182        242196.44        -81659.93        -68927.07        27278.848
                1              -18                7        2995909.3        5517488.5          2054102       -771236.13        51790.969        53745.125
                2              -18                7          3074178          5404940        3846821.5         -1468094        91903.969        123252.84
                3              -18                7        3096728.5        5270555.5          5595612         -2149986        117306.75        185621.52
                4              -18                7        3063560.8        5114334.5        7300470.5         -2816912        127999.42        240851.14
                5              -18                7        2974674.5        4936277.5          8961403       -3468872.3        123982.04        288941.75
                6              -18                7          2830069          4736385         10578404       -4105866.5        105254.61        329893.19
                7              -18                7        2629745.5        4514656.5         12151477       -4727895.5        71816.969        363705.66
                8              -18                7          2205031          4303353         13480017         -5243964        7365.7188        389023.84
                9              -18                7        1822208.5          4011767         13936333         -5435221       -45656.516        411641.38
