           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -10811783        264502.47        170466.08        69761.508         -4242061       -634092.75
              -17              -18                7        -11446890        125874.78        519782.81       -44993.215         -4663034        -791616.5
              -16              -18                7        -12118000       -8951.9453        805363.38       -137725.66       -5082309.5       -920831.44
              -15              -18                7        -12825113       -139977.03        1027207.6       -208435.75         -5499886       -1021737.4
              -14              -18                7        -13568227       -267200.97        1185315.5       -257123.59         -5915765       -1094334.5
              -13              -18                7        -14294654       -410148.38        1327408.1       -321629.31         -6255135       -1132368.6
              -12              -18                7        -14886074       -621639.75          1320807       -336068.22       -6383753.5       -1201171.8
              -11              -18                7        -15415652       -870100.25        1158867.9       -297548.63       -6407647.5       -1290920.9
              -10              -18                7        -15962558       -1117084.6           957920       -248581.48       -6426766.5       -1370505.8
               -9              -18                7        -16526787       -1362592.9        717963.31       -189166.78       -6441110.5         -1439926
               -8              -18                7        -17477908       -1421023.6        1012103.4        -126893.3       -6328155.5       -1405341.1
               -7              -18                7        -18496404       -1530036.1           660852        -56996.18       -6305698.5       -1462155.8
               -6              -18                7        -19432780       -1654195.9        410130.09        3310.2388       -6279161.5       -1494162.1
               -5              -18                7        -20287036       -1793502.5        259937.75        54025.953         -6248546       -1501360.3
               -4              -18                7        -21059172       -1947956.3        210275.06        95150.977       -6213852.5       -1483750.1
               -3              -18                7        -21749184         -2117557        261141.66        126685.28         -6175079         -1441332
               -2              -18                7        -22357080         -2302305        412537.88        148628.91       -6132228.5       -1374105.6
               -1              -18                7        -22900884       -2491132.3        490121.38        129084.73         -6029176       -1304951.5
                0              -18                7        -23123846       -2651746.3        154795.53        122368.79         -5465176       -1231858.9
                1              -18                7        -23010602       -2843548.8        18603.328        79558.438       -5051263.5       -1149742.3
                2              -18                7        -22786844         -3041022       -94795.672        45052.234         -4709748       -1079464.4
                3              -18                7        -22405068         -3233960       -234987.83        24052.734       -4351281.5         -1013861
                4              -18                7        -21865276         -3422365       -401972.94        16559.891       -3975864.5       -952931.94
                5              -18                7        -21167466       -3606234.5        -595751.5        22573.711       -3583495.5       -896677.25
                6              -18                7        -20311636         -3785570       -816322.94         42094.07       -3174175.3       -845096.88
                7              -18                7        -19297786       -3960371.5       -1063687.9        75121.188       -2747903.5       -798190.94
                8              -18                7        -17989144       -4184589.8       -1253362.9         54905.93       -2379449.8          -785425
                9              -18                7        -16833444         -4563711       -1214871.8        8532.1426       -2174748.3       -885103.44
               10              -18                7        -16084968         -4917806       -1235823.3        83891.047       -1929420.8       -996125.81
               11              -18                7        -15332200       -5259127.5       -1260540.8        154072.09       -1699960.5         -1116319
               12              -18                7        -14570032       -5587368.5       -1286098.8        219513.06       -1489656.3       -1247424.3
               13              -18                7        -13623328         -5899510       -1176178.9        297753.59       -1423611.6       -1448950.5
               14              -18                7        -12468161         -6183949         -1095837        298521.06       -1574777.1       -1670629.8
               15              -18                7        -11339374       -6459872.5          -974503        282914.31       -1731241.3       -1934473.1
               16              -18                7        -10237095         -6727296       -812121.94        250975.84       -1892891.8       -2240486.5
               17              -18                7         -9161322         -6986219       -608693.88        202705.73       -2059728.3         -2588670
               18              -18                7         -8112057       -7236641.5       -364218.75        138103.91       -2231751.3       -2979023.8
              -18              -17                7        -10469134           140743        574394.63        351094.09       -4285567.5       -725890.75
              -17              -17                7        -11121757       -10121.336        946842.63        207872.92         -4718435       -871460.19
              -16              -17                7        -11810382       -157184.36        1255554.3        86673.938       -5149604.5       -988720.56
              -15              -17                7        -12535010       -300446.13        1500529.6       -12502.611         -5579075       -1077672.1
              -14              -17                7        -13246306       -444188.47        1737784.5       -133193.22         -5952553       -1123580.5
              -13              -17                7        -13917239       -597861.81          1975593       -250833.97         -6249199       -1161120.4
              -12              -17                7        -14583887       -760586.88        2165891.3        -318247.5         -6511539       -1214612.3
              -11              -17                7        -15119958       -994846.44        2097920.3       -293039.13       -6567799.5       -1314259.9
              -10              -17                7        -15637877       -1245166.4        1934601.9       -242085.44         -6571014         -1414410
               -9              -17                7        -16173121         -1494010        1732274.9       -180684.23         -6569454       -1504395.8
               -8              -17                7        -17325728       -1500237.6        2442779.5       -133121.09         -6469232       -1453521.6
               -7              -17                7        -18606702       -1541653.6        2668364.8       -22888.162       -6461244.5       -1461116.1
               -6              -17                7        -19646346       -1678176.4        2344453.3        80685.508         -6497963       -1501644.5
               -5              -17                7        -20603868       -1829846.3        2121070.3        174668.52       -6530602.5       -1517364.9
               -4              -17                7        -21479274       -1996663.1        1998218.1        259060.78       -6559163.5       -1508277.1
               -3              -17                7        -22272556       -2178627.3        1975894.4        333862.41         -6583646       -1474381.3
               -2              -17                7        -22880680         -2415308        1830109.3        315348.91         -6325717       -1415086.9
               -1              -17                7        -23480290       -2576933.8        1584070.5        339405.75       -6005282.5       -1316469.1
                0              -17                7        -23587076       -2761034.5        800777.06        437822.09         -5048762       -1150350.9
                1              -17                7        -23506920       -2954337.3        503463.31        431863.59       -4706618.5       -1067717.3
                2              -17                7        -23290844         -3146955        197555.19        437870.09         -4387832        -990231.5
                3              -17                7        -22916748       -3335038.5       -135146.16        457383.34       -4052094.5       -917420.06
                4              -17                7        -22384634       -3518587.5       -494640.44        490403.06       -3699405.5          -849283
                5              -17                7        -21694504       -3697601.8       -880928.06        536929.63         -3329765       -785820.25
                6              -17                7        -20846352       -3872082.3       -1294008.5        596962.69       -2943173.3       -727031.75
                7              -17                7        -19840182         -4042028       -1733882.6        670502.44       -2539630.5       -672917.75
                8              -17                7        -18114380         -4370003       -1771334.3        508124.56       -2345672.3       -742114.75
                9              -17                7        -16543721         -4711056       -1677626.5        346367.47       -2168394.8       -841013.75
               10              -17                7        -15814024         -5053761       -1706541.9           420684       -1923213.8       -970420.13
               11              -17                7        -15080039         -5383693       -1739223.1        489822.81       -1693899.9       -1108997.3
               12              -17                7        -14192113       -5679829.5       -1698379.6           560916       -1561110.9       -1300095.1
               13              -17                7        -13238193         -5969667       -1564934.9        635151.31       -1501745.8         -1519222
               14              -17                7        -12252577         -6259693       -1349503.1        711485.88       -1499994.6       -1756552.4
               15              -17                7        -11131400         -6538090       -1168676.8        717502.38       -1663152.9       -2019874.8
               16              -17                7        -10021918       -6807086.5        -957994.5        699877.94       -1846404.8         -2325029
               17              -17                7         -8938943       -7067582.5          -706265        665921.88       -2034843.1       -2672353.5
               18              -17                7       -7882474.5       -7319577.5        -413488.5        615634.13       -2228467.5       -3061847.8
              -18              -16                7        -10085253       -89172.297        921746.88        627855.63         -4319085       -826380.88
              -17              -16                7        -10755390       -252273.59        1317326.1        456167.88       -4763846.5       -959995.88
              -16              -16                7        -11461532       -411572.88        1649168.8        306502.47         -5206909       -1065301.9
              -15              -16                7        -12157678       -556195.44          1981538        129659.95         -5614381       -1119132.4
              -14              -16                7        -12816334       -696618.44        2322452.3       -49676.734         -5963786         -1156612
              -13              -16                7        -13470704       -846092.75        2615855.5       -178786.25         -6278885       -1210043.5
              -12              -16                7        -14120788       -1004618.9          2861749       -257668.44         -6559677       -1279426.8
              -11              -16                7        -14761538         -1174740        3051467.5       -284723.63         -6798758       -1365776.3
              -10              -16                7        -15250472       -1428395.3        2925778.5       -231783.45         -6786068         -1486492
               -9              -16                7        -15813970       -1660774.4        2838864.5       -176290.09       -6765769.5       -1586328.3
               -8              -16                7        -17123278       -1683698.3          3490790       -144889.73       -6757488.5       -1594300.5
               -7              -16                7        -18774342       -1673366.4        4156913.5       -27272.057         -6825007       -1631308.9
               -6              -16                7        -20150338       -1764211.5          4124166        127757.74         -6930433       -1680009.8
               -5              -16                7        -21211130       -1928244.5          3827594        265007.97       -7026327.5       -1704252.3
               -4              -16                7        -22031470       -2164655.5          3585123         336163.5       -6910796.5       -1681156.3
               -3              -16                7        -22665816         -2446674        3301561.5        367884.53         -6658645       -1606533.6
               -2              -16                7        -23308638       -2701519.3        2994961.8        432106.63       -6525772.5       -1503872.5
               -1              -16                7        -23822574       -2829668.5        2516173.5        534152.69       -6066002.5       -1360008.5
                0              -16                7        -24075910       -2977272.5        1603567.1        650338.88         -5223903         -1168355
                1              -16                7        -23973766       -3236833.8        857058.06        712832.38         -4475041       -1007298.6
                2              -16                7        -23765368         -3424596        358640.75        759351.69       -4178982.5       -922604.63
                3              -16                7        -23398952       -3607824.3       -166569.72        819377.63       -3865973.5       -842585.13
                4              -16                7        -22874516         -3786518        -718573.5        892910.19       -3536012.8       -767239.88
                5              -16                7        -22192060       -3960677.3       -1297370.1        979949.44       -3189101.3       -696569.06
                6              -16                7        -21351590         -4130302       -1902959.9        1080495.3         -2825238       -630572.63
                7              -16                7        -19945550         -4366353         -2246663          1066701         -2530455       -645635.25
                8              -16                7        -18202926         -4641006       -2291906.5        923675.63       -2307499.3       -718418.63
                9              -16                7        -16376465       -4912982.5       -2172642.5           711038         -2114602       -805991.94
               10              -16                7        -15502094       -5234989.5       -2174687.3        738324.13       -1880242.3       -947070.94
               11              -16                7        -14678839       -5525646.5       -2185549.8        806125.75       -1691314.3       -1130007.3
               12              -16                7        -13749401         -5792994       -2110566.8        874256.38         -1581015       -1348532.3
               13              -16                7        -12788264         -6060529       -1953597.1        944486.38       -1528329.5         -1585260
               14              -16                7        -11795433         -6328251       -1714640.4        1016815.8       -1533257.6       -1840191.5
               15              -16                7        -10770904         -6596160       -1393697.3        1091244.9       -1595799.4         -2113326
               16              -16                7         -9671277         -6865518         -1108676        1102723.4       -1779120.3       -2416923.5
               17              -16                7         -8581098       -7127586.5       -808645.25        1083081.3         -1989160       -2763388.8
               18              -16                7         -7517428         -7381154       -467567.41        1047107.6       -2204385.8       -3152023.8
              -18              -15                7         -9660136       -425243.53        1212522.6        900045.81       -4342612.5          -935563
              -17              -15                7        -10347790          -600581          1631233        699891.63       -4799267.5       -1057223.6
              -16              -15                7        -11028766       -746169.94          2058669        466930.16         -5240617       -1119024.3
              -15              -15                7        -11675148       -873342.31        2502688.8        225897.42         -5642782       -1156443.8
              -14              -15                7        -12317241       -1009566.2        2899197.8        35092.047         -6010640       -1209814.9
              -13              -15                7        -12955050       -1154841.5        3248196.3       -105486.09       -6344191.5       -1279137.8
              -12              -15                7        -13588572       -1309168.6        3549684.3       -195836.98       -6643435.5       -1364412.5
              -11              -15                7        -14217808         -1472548        3803662.3       -235960.66         -6908374       -1465639.3
              -10              -15                7        -14800338       -1666771.4        3931449.8       -217675.55       -7071927.5       -1586751.4
               -9              -15                7        -15459808         -1877881        3968852.3       -177861.69         -7058109       -1700811.3
               -8              -15                7        -16898660       -1931238.3        4505908.5       -158979.75         -7149779       -1776691.1
               -7              -15                7        -18679270       -1951339.8          5057163       -53880.508         -7317249       -1881606.9
               -6              -15                7        -20801636       -1938184.6          5622614        137436.09         -7560518       -2015558.4
               -5              -15                7        -21583456       -2270889.5          5369914         196789.5       -7215441.5       -1962581.4
               -4              -15                7        -22258050         -2592524        4964875.5        288748.09         -7001588       -1872544.8
               -3              -15                7        -22941120       -2886985.8        4536800.5        413207.88       -6907012.5         -1754470
               -2              -15                7        -23632664       -3154275.3        4085687.5        570168.69         -6931715       -1608356.6
               -1              -15                7        -24087786       -3255238.5        3276414.5        681534.81         -6273722       -1453499.6
                0              -15                7        -24520996       -3406316.5        2230136.8        811836.19       -5574833.5       -1241615.5
                1              -15                7        -24300726       -3680650.8        1033857.6        913807.63         -4425552        -991596.5
                2              -15                7        -24210414       -3873944.8        388461.63        1009496.9       -4083200.3       -876583.75
                3              -15                7        -23851674       -4052317.5       -329258.06        1110035.5       -3792919.5       -789356.13
                4              -15                7        -23334920         -4226156       -1073770.9        1224080.9       -3485687.8       -706802.94
                5              -15                7        -22660144         -4395460       -1845076.8        1351632.9       -3161504.3       -628923.88
                6              -15                7        -21599120       -4576871.5       -2492710.5        1447212.8       -2830046.8       -593726.19
                7              -15                7        -19968868       -4788570.5       -2736148.3        1409191.5       -2532459.3       -646636.44
                8              -15                7        -18254782         -4997596       -2815078.5        1301558.4       -2264930.3       -714336.69
                9              -15                7        -16456859         -5203946       -2729501.5          1124313       -2027459.9       -796826.81
               10              -15                7        -15083510         -5436961         -2637689          1033383       -1814221.6       -938687.31
               11              -15                7        -14178553         -5681819       -2621168.3        1095408.8       -1652988.1       -1156609.9
               12              -15                7        -13241898         -5926864       -2522660.8        1159534.1       -1549368.5       -1392735.5
               13              -15                7        -12273545         -6172096         -2342166        1225758.8       -1503362.4       -1647064.6
               14              -15                7        -11273497         -6417514       -2079684.5          1294083         -1514970       -1919596.6
               15              -15                7        -10241753         -6663120       -1735216.5        1364506.9       -1584191.3         -2210332
               16              -15                7         -9178311         -6908912       -1308760.8        1437029.9       -1711026.4         -2519271
               17              -15                7       -8087791.5         -7166232        -915834.5        1454183.8       -1922679.1       -2861776.5
               18              -15                7         -7016917       -7421372.5       -526455.31        1432524.1       -2159506.5       -3249552.3
              -18              -14                7         -9193785       -867470.25        1446722.4        1167664.8       -4356149.5       -1053437.1
              -17              -14                7         -9859575       -1014112.7        1969177.5        878617.38         -4831263       -1123256.5
              -16              -14                7        -10493680         -1128034        2516302.3        575888.81       -5286186.5       -1160615.5
              -15              -14                7        -11123498       -1251007.4        3015917.3        323387.34         -5706804       -1213926.5
              -14              -14                7        -11749029         -1383032          3468021        121113.37       -6093114.5         -1283189
              -13              -14                7        -12370276       -1524108.5          3872615       -30933.578       -6445118.5       -1368403.6
              -12              -14                7        -12987234       -1674236.9          4229698       -132753.13         -6762816       -1469569.9
              -11              -14                7        -13599908         -1833417          4539271       -184345.48       -7046205.5         -1586688
              -10              -14                7        -14208295       -2001648.3        4801333.5       -185710.58       -7295289.5       -1719757.6
               -9              -14                7        -15083482         -2159067          5065948       -181754.72         -7454482       -1856906.3
               -8              -14                7        -16651878         -2242857          5488135       -175391.16         -7646103       -2000693.3
               -7              -14                7        -18562030       -2293391.5        5924519.5       -82810.281         -7913524       -2173516.5
