           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          1856177        -10916634       -20928.969        81372.461        2303121.5         -2494255
              -17              -18                7          1931909        -11058082       -29728.061        188048.47          2931777       -2688920.5
              -16              -18                7        2012067.3        -11205112       -42169.484        280537.47        3491478.3       -2881574.8
              -15              -18                7        2096651.8        -11357719       -58253.313        358839.41        3982224.5       -3072217.5
              -14              -18                7        2185662.5        -11515905       -77979.492        422954.31        4404016.5       -3260849.5
              -13              -18                7        2298645.3        -11651592       -64637.758        475642.47          4715272       -3410178.8
              -12              -18                7        2482444.8        -11718001       -13597.469        468346.94          4925195       -3477308.5
              -11              -18                7        2716284.5        -11756265        52549.281        407607.84          5083071       -3513672.3
              -10              -18                7        2958390.5        -11802970        115426.03        332069.34          5209144       -3554514.5
               -9              -18                7        3208762.5        -11858114        175032.81        241731.38        5303413.5       -3599835.5
               -8              -18                7        3195943.5        -12073594       -121065.09        310961.03        5226255.5       -3576546.8
               -7              -18                7        3415743.5        -12328770       -131557.69        241640.22        5274641.5       -3633962.5
               -6              -18                7        3663616.5        -12569733       -161023.13        193314.28          5226373         -3697585
               -5              -18                7        3939563.5        -12796486       -209461.33         165983.2        5081449.5       -3767413.8
               -4              -18                7        4243583.5        -13009026       -276872.44        159646.94          4839870       -3843449.3
               -3              -18                7        4575677.5        -13207353       -363256.19        174305.42          4501636       -3925691.8
               -2              -18                7        4935844.5        -13391469       -468612.88        209958.84          4066747       -4014140.3
               -1              -18                7        5248282.5        -13591501       -418452.81        246189.39          3570505       -4082220.8
                0              -18                7        5392266.5        -13676684       -228293.33        248894.31        2973986.3       -3952867.5
                1              -18                7          5535788        -13659829       -87911.906        141887.03        2443662.3       -3811569.5
                2              -18                7        5661041.5        -13617993        24269.406        58918.859        1945512.8         -3711323
                3              -18                7          5740490        -13528193        102799.25       -15882.594        1475420.6       -3585246.5
                4              -18                7          5774134        -13390430        147677.78       -82517.391        1033386.9       -3433339.5
