           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        525908.75       -83.618828       -535992.19        144.54828       -7352.2119       -94.371208
              -17              -18                7          1868672       -194.05103       -565631.75        140.26538           -77630       -79.262207
              -16              -18                7        3190273.3       -303.75113       -596022.69        134.54436       -129998.96       -62.684319
              -15              -18                7          4490712       -412.71902       -627165.13        127.38515       -164459.09       -44.637573
              -14              -18                7          5769990       -520.95483       -659059.06        118.78776       -181010.41       -25.121943
              -13              -18                7          6993873       -651.26306       -621082.69        112.30037       -208642.97       -6.3461876
              -12              -18                7          8061386       -809.95374       -549508.13        119.71219        -241227.7       -21.564837
              -11              -18                7          9019985       -978.05505       -516041.91        132.85786        -252186.7        -51.19965
              -10              -18                7          9952716       -1150.7982       -486207.88        137.74628        -246951.3       -63.372952
               -9              -18                7         10859577        -1328.183       -460006.06         134.3774       -225521.45       -58.084736
               -8              -18                7         11880119       -1414.8845       -320215.63        107.75653       -395629.66        -87.15049
               -7              -18                7         12830098       -1470.5497       -272980.81        87.794846       -535012.75       -118.77333
               -6              -18                7         13651019       -1520.1055       -231420.86        69.494904       -614097.63       -138.24199
               -5              -18                7         14342880        -1563.552       -195535.61        52.856743       -632884.06       -145.55647
               -4              -18                7         14905682       -1600.8892        -165325.2        37.880356       -591372.19       -140.71675
               -3              -18                7         15339429       -1632.1171       -140789.28        24.565723       -489562.13       -123.72286
               -2              -18                7         15644115       -1657.2357       -121928.33        12.912866       -327453.69       -94.574783
               -1              -18                7         15848130       -1662.1144       -96846.719        12.492892       -36013.496       -57.415825
                0              -18                7         15978460       -1653.0278        63685.391        23.867035       -7328.1563       -37.406349
                1              -18                7         15874881       -1628.1425        184600.88        35.113136        81187.875        14.724092
                2              -18                7         15676516       -1612.2938        270127.69        42.632248        193325.61        44.869961
                3              -18                7         15366687       -1595.7769        353638.69        45.872597        279719.88        64.931686
                4              -18                7         14945392       -1578.5917           435134        44.834179        340370.63        74.909256
                5              -18                7         14412629        -1560.738        514613.44        39.516994        375278.03        74.802719
                6              -18                7         13768401       -1542.2163        592076.94        29.921059           384442        64.612038
                7              -18                7         13012708       -1523.0262        667524.81        16.046345        367862.47        44.337193
                8              -18                7         12059245       -1493.4517        746830.38       0.29963303        307945.22        14.666018
                9              -18                7         10992940        -1355.326        724297.81       -12.714272         254544.2        12.016621
               10              -18                7         10053323        -1178.615        665653.81       -26.656927        252971.59        14.387557
               11              -18                7          9097098       -1005.5433        625825.38       -38.747261        246318.41      -0.16608334
               12              -18                7          8120160       -836.67743        607000.25       -49.151917        233609.53       -29.899893
               13              -18                7          6990898       -689.02051        657631.94       -59.620388        183465.78       -11.782975
               14              -18                7        5738255.5       -583.74408        606096.38       -74.208221        183235.39        13.413002
               15              -18                7          4467526        -477.7114        565577.38       -88.234497        163797.64        36.340748
               16              -18                7        3178772.5       -370.89725        536133.63       -101.69392        125114.64        56.994923
               17              -18                7        1871996.3       -263.30161        517765.06       -114.58651        67186.438        75.375511
               18              -18                7        547196.25       -154.92453        510471.84       -126.91225       -9987.0176        91.482521
              -18              -17                7         551030.5       -67.036652       -1884914.5        263.36368         63563.84       -105.83485
              -17              -17                7        1897789.5       -177.08014         -1919040        256.29761       -2130.9229       -91.355125
              -16              -17                7        3223386.8       -286.39145         -1953917        247.79337       -49916.848       -75.406525
              -15              -17                7        4527821.5       -394.97064       -1989545.6        237.85095       -79793.961       -57.989048
              -14              -17                7        5771576.5       -521.86761       -1966164.3        232.82941       -117268.98       -42.154137
              -13              -17                7        6957838.5       -666.81641       -1868338.6        227.04488       -164197.78        -25.29447
              -12              -17                7          8123381       -812.49573         -1745253        212.94223       -198088.78       -3.8227024
              -11              -17                7          9113969       -972.93292       -1672310.8        213.93961          -206579       -20.156229
              -10              -17                7         10038644       -1141.2954       -1619830.3        212.83493       -195950.72       -31.527052
               -9              -17                7         10937450       -1314.2996       -1570982.4        203.47299       -169128.05       -25.436365
               -8              -17                7         12051283       -1374.8975         -1379592        163.96095       -406245.78       -61.005718
               -7              -17                7         13067836       -1422.8289       -1209275.9        123.29379       -562130.81       -81.718842
               -6              -17                7         13906608       -1476.5896       -1071525.8        100.19399       -633307.94       -99.278778
               -5              -17                7         14616324       -1524.2413        -939450.5        78.755959       -644186.75       -104.68452
               -4              -17                7         15196979       -1565.7837       -813050.31        58.979713       -594767.25       -97.936058
               -3              -17                7         15648577       -1601.2168       -692324.44        40.865227       -485049.41       -79.033424
               -2              -17                7         16037889       -1599.7548       -506107.91        39.985115       -120694.37        -65.76136
               -1              -17                7         16311058       -1589.1907       -244209.41        39.264149        228974.19       -50.741669
                0              -17                7         16370113       -1581.9751        152198.97        28.668638       -246732.84       -66.034286
                1              -17                7         16277212       -1569.2454         374280.5        29.974365       -90028.953       -18.282423
                2              -17                7         16077748       -1558.2131         583369.5        27.082209        60876.406        14.960316
                3              -17                7         15766818       -1546.5123        790442.75        19.911285        186038.28        38.118896
                4              -17                7         15344423       -1534.1433        995500.13        8.4616127        285456.75        51.193371
                5              -17                7         14810561       -1521.1063        1198541.8       -7.2668428        359131.75        54.183681
                6              -17                7         14165232       -1507.4006        1399567.4       -27.274036        407063.34        47.089897
                7              -17                7         13408438       -1493.0271        1598577.4       -51.560028        429251.53        29.911928
                8              -17                7         12190045       -1443.6862        1779071.4       -74.668564        338940.41        8.0226727
                9              -17                7         10984364       -1351.6445          1833501       -97.096199         225317.2       -12.464439
               10              -17                7         10053590         -1177.42        1802448.9       -120.66631        230348.64       -8.5289059
               11              -17                7          9106208        -1006.835        1790212.6       -142.38409        230299.53       -21.517956
               12              -17                7          8031329       -857.45679        1856161.5       -165.07462        197140.53       -10.101717
               13              -17                7          6908406       -714.57385        1919806.9       -180.48685        150820.67        8.7360964
               14              -17                7          5764421       -573.67725        1962523.8       -187.24799        98146.281        26.327686
               15              -17                7          4502667       -465.31573        1925148.5       -202.33237        76975.063        48.800472
               16              -17                7        3211712.8       -359.79523        1890469.9       -218.37051         41531.52        69.750389
               17              -17                7        1902735.8       -253.49323        1866866.1       -233.84183       -13157.238        88.426743
               18              -17                7        575735.06       -146.40974          1854338       -248.74628       -87091.234        104.82949
              -18              -16                7        583741.19       -51.411842         -3206186        380.26242        118194.43       -119.26204
              -17              -16                7        1934496.4       -161.06664       -3244798.3        370.41315        57082.695       -105.41157
              -16              -16                7          3264089       -269.98923       -3284161.3        359.12567        13879.762       -90.092255
              -15              -16                7          4527744       -393.49567         -3275314        355.55399       -33456.922        -77.19339
              -14              -16                7          5728785       -531.67267         -3201794         353.8674       -87150.695       -64.070717
              -13              -16                7        6909104.5       -670.58002       -3103013.3        343.86273       -127806.63       -46.335953
              -12              -16                7        8068701.5        -810.2179       -2978973.5        325.54007       -155424.72       -23.989124
              -11              -16                7          9201444       -951.22968         -2832282         299.7576       -169513.47        1.4659072
              -10              -16                7         10118064       -1115.2113       -2757155.3        292.65985       -153492.36       -9.1024284
               -9              -16                7         11041052        -1273.101       -2675986.8        275.97256       -154562.69       -8.8227539
               -8              -16                7         12234623       -1318.7534       -2506828.5        232.27396       -422651.31       -47.164295
               -7              -16                7         13376989       -1344.2733       -2344050.3        169.47815       -606553.88       -54.190899
               -6              -16                7         14302256       -1386.4725         -2135569        126.08974       -684464.13       -58.805073
               -5              -16                7         15029822       -1438.3291       -1907304.1         99.85186       -687435.19       -62.302074
               -4              -16                7         15614864       -1477.8738       -1633128.9        86.007202       -571702.06       -63.645344
               -3              -16                7         16091482       -1496.5531       -1275852.1        81.057434       -276664.44       -64.473015
               -2              -16                7         16486541       -1498.2385       -879573.88           71.889        154228.16       -54.282051
               -1              -16                7         16645541       -1506.8171       -389109.78        57.494255        274400.66       -54.686504
                0              -16                7         16686960       -1507.0952        152508.48        39.580338       -110492.13       -65.052811
                1              -16                7         16669320        -1486.501        604594.56        28.151934       -224728.81       -48.548809
                2              -16                7         16468755       -1480.2848        937245.75        14.848499       -35055.797         -12.2092
                3              -16                7         16156726       -1473.4004        1267881.3       -2.7336903         128873.8        14.046268
                4              -16                7         15733228       -1465.8478        1596500.9       -24.594646        267059.88        30.217602
                5              -16                7         15198267       -1457.6268        1923104.5       -50.734371        379502.56        36.304787
                6              -16                7         14551839       -1448.7374        2247692.5       -81.152847        466201.78         32.30785
                7              -16                7         13540633       -1423.9996        2565894.5       -116.87795        470664.34        24.183554
                8              -16                7         12312460       -1378.0049          2790972       -152.87097        383628.81        8.0013933
                9              -16                7         11025661       -1317.0063          2905407       -187.48264           230832       -20.065037
               10              -16                7         10046853       -1159.8229        2910771.3       -220.65645        213834.52       -21.244785
               11              -16                7          9029805        -1006.445          2980436       -254.79124        199388.95       -11.551111
               12              -16                7        7934280.5       -866.34961          3078023       -283.79828        163247.59        9.2538338
               13              -16                7        6817694.5       -728.24072          3154682        -304.1543        120751.68         28.81255
               14              -16                7          5680049       -592.11792        3210412.8       -315.85916        71901.156        47.125053
               15              -16                7        4521341.5       -457.98151        3245215.8       -318.91312        16696.012        64.191345
               16              -16                7          3251562       -347.83432        3218872.5       -333.24728       -22542.313        84.246933
               17              -16                7        1940384.3       -242.82591          3190034       -351.29727       -73991.609        103.21903
               18              -16                7        611182.94       -137.03607        3172270.5       -368.78046       -144686.14        119.91753
              -18              -15                7           624041       -36.744423       -4499807.5        495.24442        156539.52       -134.65273
              -17              -15                7        1978791.8       -146.01047         -4542905        482.61197         100010.8       -121.43156
              -16              -15                7        3262377.5       -266.14725       -4548532.5        480.47415         42793.18       -111.46394
              -15              -15                7        4478196.5       -397.55243         -4499318        482.88553       -17665.547       -102.07826
              -14              -15                7          5673293       -529.68787       -4424843.5        476.97891       -65086.426       -88.080513
              -13              -15                7          6847668       -662.55383       -4325108.5        462.75412       -99469.484       -69.470673
              -12              -15                7          8001322       -796.15021         -4200114        440.21133       -120814.71       -46.248764
              -11              -15                7          9134255       -930.47699       -4049859.8         409.3504       -129122.13       -18.414753
              -10              -15                7         10190974        -1072.546       -3898182.8        377.22092       -119576.23        3.9009221
               -9              -15                7         11176011       -1208.2277       -3791971.8        353.29288       -174327.19       -5.8104105
               -8              -15                7         12433962       -1245.3351       -3654003.5        306.42719       -454425.09       -42.936543
               -7              -15                7         13640710       -1262.3097       -3522415.3        240.46423          -650337       -48.747757
               -6              -15                7         14796257       -1259.1514       -3397204.8        155.40387       -762062.81        -23.24404
