           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        513686.31        99858.367       -836577.94        2292420.8       -19178.852       -26393.115
              -17              -18                7        1836237.5         261880.8        -865834.5        2292767.5        -88751.57       -33372.301
              -16              -18                7        3137831.5        421731.31       -895143.81        2287030.5       -140295.47       -40898.629
              -15              -18                7          4418467           579410       -924505.63        2275209.3       -173810.55       -48972.074
              -14              -18                7          5678146        734916.69          -953920          2257304       -189296.78       -57592.656
              -13              -18                7          6885266         868497.5       -912317.25          2228786       -215732.39       -64694.348
              -12              -18                7          7938588        982267.75       -834403.38        2179626.3       -247036.03        -69296.93
              -11              -18                7          8883139        1094509.6       -792407.38        2113933.8          -256814       -72041.688
              -10              -18                7          9801958        1205329.5       -753078.56        2040028.9        -250561.5       -72974.664
               -9              -18                7         10695045        1314727.3       -716416.56        1957911.3       -228278.53       -72095.859
               -8              -18                7         11697950        1448681.6       -575829.75          1961369       -393490.06       -104431.55
               -7              -18                7         12632413        1565164.8       -501888.81        1753136.3       -530191.63       -118289.43
               -6              -18                7         13439650        1667775.9       -432823.66          1540105        -606802.5       -129338.99
               -5              -18                7         14119663        1756514.8       -368634.09          1322275       -623322.69       -137580.19
               -4              -18                7         14672448          1831381       -309320.31        1099646.3          -579752       -143013.09
               -3              -18                7         15098009        1892375.5       -254881.94        872218.88       -476090.63       -145637.64
               -2              -18                7         15396345        1939497.5       -205319.39        639992.81       -312338.63       -145453.88
               -1              -18                7         15595784        1973997.6       -141004.34        340656.88       -25394.836       -96196.383
                0              -18                7         15721824        2006229.6        67349.977        -31150.93       -8486.5801        9284.0889
                1              -18                7         15623158        1968624.5        221982.66       -287224.19        82032.063        6986.4824
                2              -18                7         15430492        1925732.4        341506.09       -545570.63        194049.53        20908.754
                3              -18                7         15127498        1874729.3        458101.59       -797700.94        280451.19        33019.383
                4              -18                7         14714175        1815615.3        571768.94       -1043614.9        341236.84        43318.352
                5              -18                7         14190524        1748389.9        682508.63         -1283313        376406.84         51805.68
                6              -18                7         13556544        1673053.6        790319.94       -1516794.9           385961         58481.34
                7              -18                7         12812236        1589606.3        895203.56       -1744060.9        369899.25        63345.363
                8              -18                7         11869558        1511031.9        999004.63       -1932220.8        310629.66        66166.391
                9              -18                7         10816499        1408410.5        985620.31       -1999995.9        258050.63        67430.875
               10              -18                7          9894047          1273157        934948.25       -2061402.8        257098.53        70304.578
               11              -18                7          8954840        1138373.8           902307         -2116674        251189.38        71293.047
               12              -18                7        7994758.5        1004220.2        889894.06       -2165932.8         239315.3        70637.641
               13              -18                7          6881529        876908.69        946470.25         -2213188        189150.56        75272.953
               14              -18                7          5648834           719735        898837.81       -2242409.5         189710.5        69992.344
               15              -18                7          4397936        562821.94        861448.38       -2265015.8        171288.03        62555.984
               16              -18                7          3128896        406188.53        834362.06       -2281013.5        133844.91        52968.266
               17              -18                7        1841714.3        249834.88        817578.19       -2290402.5        77381.164        41229.195
               18              -18                7        536390.75        93760.883        811097.25       -2293183.3        1896.7754        27338.766
              -18              -17                7        538033.75        109847.34       -2166400.5        2148933.8        56033.891       -64676.313
              -17              -17                7        1865229.1        266664.84       -2199776.5        2146142.5       -8850.0449       -72440.039
              -16              -17                7        3171467.3        421310.38       -2233205.3          2137267       -55705.141       -80750.898
              -15              -17                7          4456747           573784       -2266686.3        2122307.5       -84531.406       -89608.883
              -14              -17                7        5684179.5        704625.38       -2240185.3        2098053.8       -120750.03       -97695.578
              -13              -17                7          6856688        816031.63         -2138265        2065492.4       -166297.31       -104427.88
              -12              -17                7          8008583        926308.56         -2010356        2027840.8       -198784.64       -110813.98
              -11              -17                7          8985706        1034605.4       -1929698.9        1968765.4        -206281.5       -112233.05
              -10              -17                7          9897070          1141287       -1867994.8          1897505       -194918.22        -110777.2
               -9              -17                7         10782704        1246546.6       -1808957.4        1818032.3       -167524.52       -107509.58
               -8              -17                7         11881501        1358463.4         -1625234        1893218.1       -393386.66       -189853.41
               -7              -17                7         12889269        1421278.6       -1444384.1        1818458.6          -541638       -242311.78
               -6              -17                7         13718737        1489280.1       -1279548.1        1607238.1       -608797.13          -265248
               -5              -17                7         14420982        1543409.8       -1119587.6        1391219.1        -615865.5       -285375.94
               -4              -17                7         14996003        1583666.6       -964503.38        1170401.5       -562843.13       -302695.53
               -3              -17                7         15443796        1610051.5       -814294.19        944785.06          -449730       -317206.75
               -2              -17                7         15826066        1664168.9       -587157.38        629474.75       -99976.688        -188894.8
               -1              -17                7         16094332        1700539.3       -283938.97        309527.09         231670.3       -33776.738
                0              -17                7         16148505        1736499.5        155534.47       -33626.676       -250997.44        32526.639
                1              -17                7         16057867        1720174.1         410964.5       -287383.34       -94089.141        45068.012
                2              -17                7         15862382        1691228.5        652376.31       -533539.25        56587.516        60226.297
                3              -17                7         15556568        1654171.9           890860          -773479        181648.31        73572.914
                4              -17                7         15140427        1609004.4        1126415.6       -1007202.6        281093.38        85107.898
                5              -17                7         14613958        1555725.4        1359043.3         -1234710         354922.5        94831.227
                6              -17                7         13977159        1494335.9          1588743       -1456001.5        403135.91        102742.89
                7              -17                7         13230032        1424834.9        1815514.9       -1671076.9        425733.47        108842.92
                8              -17                7         12015193          1402313        2008371.1       -1761057.6        336157.44        110994.61
                9              -17                7         10818048        1337796.4        2072417.6       -1828796.3        224596.81         101831.6
               10              -17                7          9903980        1205428.8        2049550.5       -1891429.9        230297.42        104630.12
               11              -17                7          8973158        1073531.4        2044714.1         -1947928        231040.94        105543.43
               12              -17                7          7914200        946071.25        2117316.3       -1999595.3        197960.44        110590.52
               13              -17                7          6806759        822145.25        2186829.8       -2045696.5        151783.73        114071.32
               14              -17                7          5677926        701001.25        2234618.5       -2085936.9        99540.531        114368.43
               15              -17                7          4434928        552552.25        2200805.5         -2112464        79494.203        106233.54
               16              -17                7        3163050.3        401082.56        2168833.5         -2131526        45449.613        95296.461
               17              -17                7        1873031.4        249892.67          2147165         -2143980       -7615.5977        82208.016
               18              -17                7        564870.25        98982.453          2135799       -2149825.3       -79701.453        66968.211
              -18              -16                7        569783.69        120091.41       -3468754.3          2005405        114658.76       -102508.24
              -17              -16                7        1901623.5           271704       -3506249.5        1999475.4        54463.641       -111056.52
              -16              -16                7          3212505        421144.56       -3543797.3        1987461.8        12297.334       -120151.89
              -15              -16                7        4460278.5        549244.75         -3532336          1967465       -33723.938       -129219.38
              -14              -16                7          5648019        658075.38       -3455387.5        1940365.5       -85908.297       -137619.67
              -13              -16                7          6815143        765776.25         -3352450        1908175.8       -125032.66       -145673.73
              -12              -16                7          7961652        872347.63         -3223524        1870895.3          -151097       -153381.58
              -11              -16                7          9081417        977739.63       -3071140.3        1827921.8       -163642.14       -160431.58
