           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        1800116.3        595413.13        -61197.73        19107.557        -801290.5        2644726.3
              -17              -18                7        1752384.8        580196.75       -69326.578       -53812.508         -1811260        2436510.3
              -16              -18                7        1758411.3        561898.31       -74282.961       -121792.88       -2944832.8        2243037.8
              -15              -18                7          1818196        540517.94       -76066.789       -184833.47         -4202008        2064308.9
              -14              -18                7        1931738.9        516055.59       -74678.125       -242934.39         -5582788        1900323.1
              -13              -18                7        1972834.3        496889.66       -161478.38       -281421.34         -7006546        1736350.6
              -12              -18                7        1877404.8        476502.91       -355187.84       -284925.31         -8381825        1581877.3
              -11              -18                7        1744892.8        452556.56       -536668.63       -271456.53         -9738430        1446483.1
              -10              -18                7          1589771        431645.25       -713368.13       -252455.06        -11107086        1319131.5
               -9              -18                7          1412039        413768.81       -885286.19       -227920.94        -12487793          1199822
               -8              -18                7        2218096.3        349837.22       -79974.125       -299210.16        -13535463          1098614
               -7              -18                7          2228524        325385.97       -145972.56       -329730.13        -15806070        1005681.4
               -6              -18                7          2119219        304825.28       -149958.91          -356332        -17768854        913334.31
               -5              -18                7        1890181.3        288155.25       -91933.031       -379015.81        -19423814        821572.81
               -4              -18                7        1541410.8        275375.78        28105.063        -397781.5        -20770950        730396.69
               -3              -18                7        1072907.1        266486.94        210155.09       -412629.19        -21810264           639806
               -2              -18                7        484670.72         261488.7        454217.44       -423558.81        -22541752        549800.88
               -1              -18                7       -7078.7813        257166.75       -78951.938          -397943        -22984636         453037.5
                0              -18                7       -334636.53        232433.41       -253277.56       -392330.03        -23017272        334190.94
                1              -18                7       -395129.41        205813.14       -542023.63       -388054.25        -22131480        219080.56
                2              -18                7       -616936.63        185119.75          -404655       -387625.66        -21476744        123616.92
                3              -18                7       -907856.63         169904.5        -244839.5       -384356.84        -20683252        28610.877
                4              -18                7         -1267889        160167.44       -62577.375       -378247.63        -19751006       -65937.508
                5              -18                7       -1697034.5         155908.5        142131.75       -369298.16        -18679998       -160028.41
                6              -18                7       -2195292.5        157127.73        369288.56       -357508.34        -17470232       -253661.66
                7              -18                7       -2762663.5        163825.16        618891.81       -342878.22        -16121709       -346837.38
                8              -18                7       -3234565.5        172079.06        759040.13       -325493.56        -14454537       -448694.81
                9              -18                7       -3019865.5        173886.27        430054.97       -280663.59        -12700173       -583304.25
               10              -18                7       -2745328.3        181125.94        160766.41       -225283.67        -11336382       -727825.13
               11              -18                7       -2496658.5        191704.77       -79664.656       -174225.16        -10009022       -884411.19
               12              -18                7       -2275670.5        205395.98       -274614.91       -128224.13         -8721225       -1053581.9
               13              -18                7       -2122240.5        214094.03        57487.824       -110663.84       -7566603.5       -1252457.5
               14              -18                7       -1957030.1        234358.06        36256.281       -101387.42       -6228249.5       -1447502.5
               15              -18                7       -1844802.9        252223.94        33098.086       -97568.859       -4959570.5       -1661017.8
               16              -18                7       -1785579.6        267684.38         48216.32       -99206.227       -3760706.8         -1893015
               17              -18                7       -1779360.3        280739.41        81610.953       -106299.52         -2631659       -2143494.3
               18              -18                7       -1826144.8        291388.97        133282.05       -118848.76       -1572427.3       -2412455.5
              -18              -17                7        1757359.3        589979.13       -107405.52        60179.762       -778952.75        2620570.8
              -17              -17                7        1727866.9        574484.44       -160650.59       -8263.3691       -1794303.1          2414830
