           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          6077589         10268050         -5982198         -9953250         33974.43        37367.672
              -17              -18                7          6590978          9520190         -5825910        -10059472       -571670.38       -1032275.2
              -16              -18                7        7073877.5          8773881         -5647116        -10268874         -1219829       -2037755.9
              -15              -18                7        7526286.5        8029119.5         -5445814        -10581453       -1910500.5         -2979074
              -14              -18                7          7948207          7285905         -5222005        -10997211         -2643686       -3856230.3
              -13              -18                7          8336203        6599244.5         -4934101        -11409017       -3471264.5       -4608883.5
              -12              -18                7          8518024        6077263.5         -4705346        -11785212       -4360287.5       -5169339.5
              -11              -18                7          8492237          5651327         -4578471        -12170628         -5227963         -5642104
              -10              -18                7          8396214          5248317       -4457325.5        -12563453         -6101645         -6084270
               -9              -18                7        8229952.5          4868235         -4341908        -12963684       -6981333.5         -6495835
               -8              -18                7          8892541        3485560.5         -2869664        -14048821         -8242634       -6527336.5
               -7              -18                7          8832149          2262784       -1418427.6        -14784544         -9755834       -7066138.5
               -6              -18                7          8553520          1104309        26091.906        -15328373        -11069919       -7475852.5
               -5              -18                7        8056654.5        10136.875          1463894        -15680300        -12184889         -7756478
               -4              -18                7          7341553       -1019732.8        2894979.3        -15840329        -13100745         -7908014
               -3              -18                7        6408215.5       -1985300.5        4319348.5        -15808460        -13817486       -7930463.5
               -2              -18                7        5256642.5         -2886566        5737000.5        -15584691        -14335114         -7823823
               -1              -18                7        3918504.5       -3584748.3        6988153.5        -14883214        -14598547         -7886122
                0              -18                7        2667225.5       -4254771.5          9005422        -13948660        -14961127       -7995601.5
                1              -18                7        1855387.8       -4958971.5          9588928        -12759970        -13913238       -7965345.5
                2              -18                7        788701.31       -5407211.5         10531787        -11689921        -13597364       -7387935.5
                3              -18                7       -376252.25       -5703256.5         11462146        -10596555        -13283763         -6745498
                4              -18                7       -1639472.8         -5847107         12380004         -9479873        -12972436       -6038034.5
                5              -18                7         -3000962       -5838763.5         13285362       -8339872.5        -12663382         -5265544
                6              -18                7       -4460717.5         -5678224         14178218       -7176556.5        -12356599       -4428028.5
                7              -18                7       -6018742.5       -5365491.5         15058576       -5989921.5        -12052092         -3525485
                8              -18                7       -7498268.5         -5066901         15366794       -4845916.5        -11591968       -2720353.3
                9              -18                7         -8086659         -4849119         14797006         -4034204        -10641795       -2401305.3
               10              -18                7         -8592102         -4370222         14884228         -3338708         -9754754       -2095456.3
               11              -18                7         -9083542       -3884445.5         14948746       -2687863.3         -8845138       -1816905.8
               12              -18                7         -9564378       -3391965.5         14992815       -2087082.5       -7917169.5       -1564469.6
               13              -18                7        -10189246         -2906320         15071846       -1723909.8       -7079076.5       -1289513.8
               14              -18                7        -10716576       -2327874.3         14647780       -1207992.1         -5952470       -932703.31
               15              -18                7        -11199949       -1776838.5         14156706       -791817.38         -4819436        -626080.5
               16              -18                7        -11639432       -1253279.5         13598888       -475532.19       -3680126.5       -369711.56
               17              -18                7        -12035025          -757198         12974326       -259136.78       -2534541.8       -163596.69
               18              -18                7        -12386730       -288593.63         12283024       -142630.86       -1382681.5       -7735.7969
              -18              -17                7        5932765.5         10267362         -6515730         -9323712        613272.75          1052844
              -17              -17                7          6480866          9487648       -6400114.5         -9390068        6168.6416       -19089.799
              -16              -17                7        6998477.5          8709484         -6261991         -9559601       -643449.13       -1026861.7
              -15              -17                7          7485598        7932866.5       -6101360.5         -9832313         -1335580       -1970471.3
              -14              -17                7        7944761.5          7189192         -5894710        -10121582         -2100496       -2803990.8
              -13              -17                7        8388499.5        6501623.5       -5633497.5        -10408925       -2959463.8       -3513228.5
              -12              -17                7          8818494          5849093         -5336293        -10766866         -3891834       -4135247.3
              -11              -17                7          8903838          5388867         -5144770        -11161222       -4792731.5         -4626705
              -10              -17                7          8837764          4994208         -4991906        -11560575       -5679060.5         -5070262
               -9              -17                7          8701453        4622476.5       -4844771.5        -11967336       -6571396.5         -5483220
               -8              -17                7         10089313        2924993.5       -3225787.8        -13038038         -8023333         -5012104
               -7              -17                7         10811654          1553469       -1509900.8        -13856288         -9747650       -4800807.5
               -6              -17                7         10581895        507287.69        151242.09        -14443855        -11341248         -5000554
               -5              -17                7         10133897       -474591.88        1805669.4        -14839523        -12735733         -5071212
               -4              -17                7          9467666       -1392168.6        3453378.8        -15043292        -13931102         -5012782
               -3              -17                7          8583196       -2245443.3          5094372        -15055164        -14927358       -4825263.5
               -2              -17                7        7194857.5         -2619018        6261530.5        -14377601        -14728035         -5882038
               -1              -17                7          6097441       -3031126.8          7853401        -13660321        -14623236       -6944763.5
                0              -17                7        4937954.5       -3643700.5         10298792        -13103197        -16252045         -6785677
                1              -17                7        3629326.3       -4229315.5         11108243        -12074956        -15623235         -6600326
                2              -17                7        2238251.5         -4627781         11951520        -11052757        -15322066         -6112803
                3              -17                7        748908.25         -4874052         12782297        -10007242        -15023170         -5560253
                4              -17                7       -838701.75         -4968129         13600574         -8938410        -14726545         -4942678
                5              -17                7       -2524579.5       -4910010.5         14406348       -7846258.5        -14432195         -4260076
                6              -17                7         -4308725       -4699698.5         15199624         -6730792        -14140118       -3512447.5
                7              -17                7       -6191138.5       -4337191.5         15980398         -5592007        -13850316       -2699792.5
                8              -17                7       -7586337.5         -4486456         14877034         -4749603        -12862518         -2460369
                9              -17                7         -8288278       -4548140.5         13677872       -3924964.8        -11667304       -2188647.3
               10              -17                7         -8789536       -4079767.5         13778056       -3266166.8        -10819384       -1887509.4
               11              -17                7         -9276790         -3604516         13855537       -2652020.3         -9948889         -1613670
               12              -17                7         -9804340       -3149886.5         13955822       -2216237.8         -9127178         -1337417
               13              -17                7        -10414459       -2709280.5         14017384       -1887984.3         -8257178         -1061304
               14              -17                7        -11102877       -2277447.3         14025971       -1637468.5       -7316466.5       -790499.56
               15              -17                7        -11655534       -1758174.5         13628532       -1268542.5         -6141214       -488386.75
               16              -17                7        -12146161       -1254458.8         13124828        -976022.5         -4937723       -230056.88
               17              -17                7        -12592898       -778220.31         12554382       -783392.38       -3727957.3       -21981.094
               18              -17                7        -12995746       -329458.88         11917193       -690651.69       -2511915.5         135840.8
              -18              -16                7        5746982.5         10387833       -7001262.5         -8666429        1215463.8        2018325.3
              -17              -16                7          6329795          9576265         -6926318         -8692917           606900        944099.69
              -16              -16                7          6882118          8766246         -6828866         -8822583       -44177.188       -65963.297
              -15              -16                7          7412415          7965690       -6703367.5         -8989201       -746550.56       -980267.88
              -14              -16                7          7932823        7199477.5         -6539961         -9172474       -1523066.3         -1783431
              -13              -16                7          8439488        6468303.5       -6340561.5         -9426344         -2372984       -2499374.5
              -12              -16                7          8932408        5772168.5       -6105169.5         -9750810         -3296303       -3128097.5
              -11              -16                7          9397014          5118659       -5836908.5        -10145034         -4288817         -3668413
              -10              -16                7          9360891          4732351         -5652327        -10550915         -5187793         -4113362
               -9              -16                7          9428040        4228418.5       -5363106.5        -11012648       -6154174.5       -4441527.5
               -8              -16                7         11089617        2501460.5       -3975867.3        -11785738         -7881233       -3825583.3
               -7              -16                7         12670863        993002.38       -2518795.8        -12269461         -9913470       -3025659.8
               -6              -16                7         13028599       -75176.422       -765030.25        -12767634        -11883794         -2700844
               -5              -16                7         12629472        -944762.5          1106020        -13207042        -13557793         -2561535
               -4              -16                7         11735342       -1490610.4        2803357.5        -13317097        -14532566         -2831396
               -3              -16                7         10494965       -1801214.4          4378146        -13129790        -14746978       -3796095.3
               -2              -16                7          9267056       -2194972.5          6033300        -12808597        -14733562         -4959565
               -1              -16                7          8570620       -2621853.5        8382188.5        -12637608        -15437238         -5593977
                0              -16                7        7380744.5         -3015345         10751812        -12169121        -17216942         -5546384
                1              -16                7          5590265         -3561187         12094960        -11319594        -17717416         -5235882
                2              -16                7        3874800.5         -3909878         12838656        -10345244        -17430950         -4838246
                3              -16                7        2061068.3         -4106375         13569850         -9347578        -17146758       -4375585.5
                4              -16                7         149068.5       -4150677.5         14288544       -8326595.5        -16864840         -3847897
                5              -16                7       -1861198.3       -4042785.3         14994738         -7282295        -16585194         -3255183
                6              -16                7       -3969732.8       -3782698.5         15688429       -6214677.5        -16307821       -2597442.3
                7              -16                7         -6122128       -3749594.8         15514143       -5386916.5        -15621130         -2295233
                8              -16                7         -7689788       -3947615.5         14468283         -4660236        -14430527       -2166205.8
                9              -16                7         -8556980         -4190863         12971576       -3873491.3        -12917371       -1961783.8
               10              -16                7         -9049106         -3834568         12821460       -3226182.8        -11982603       -1673879.5
               11              -16                7         -9518062         -3401359         12942391       -2726563.8        -11186001       -1391302.4
               12              -16                7        -10035141         -2997018         13039464         -2355492        -10354805       -1108723.5
               13              -16                7        -10630516         -2601451         13083558         -2062158         -9452899       -831453.25
               14              -16                7        -11304185         -2214657         13074675       -1846561.4         -8480280       -559491.69
               15              -16                7        -12056150       -1836636.5         13012813       -1708702.5       -7436947.5       -292838.66
               16              -16                7        -12646844         -1377663         12630386       -1484302.1         -6205844       -35981.813
               17              -16                7        -13144725       -921267.81         12114054       -1315437.3         -4931896        174054.94
               18              -16                7        -13598717       -492349.69         11530979       -1246461.9       -3651673.5        333837.75
              -18              -15                7          5520241         10629462       -7438794.5         -7981400        1840546.6          2933810
              -17              -15                7        6137765.5          9786041         -7404521         -7968021        1230523.6        1857293.5
              -16              -15                7          6739161          8928738       -7360072.5         -8011872        590571.13        862285.25
              -15              -15                7          7336241        8083880.5         -7294472         -8091075       -103492.25           -34803
              -14              -15                7        7919575.5        7274062.5         -7192879       -8240874.5       -870956.88       -844670.63
              -13              -15                7          8489167          6499284       -7055292.5         -8461271       -1711823.6       -1567319.1
              -12              -15                7          9045014        5759544.5       -6881712.5         -8752264         -2626092       -2202747.3
              -11              -15                7          9587118        5054843.5       -6672140.5         -9113855       -3613762.5       -2750956.5
              -10              -15                7          9965592          4462744       -6438588.5         -9534474       -4627843.5       -3213569.5
               -9              -15                7         10377954        3749657.5       -6027705.5         -9999629         -5758348         -3383107
               -8              -15                7         12216120        2080740.8       -4959794.5        -10426734         -7735471       -2669781.3
               -7              -15                7         13973954        630323.75       -3822051.5        -10564470        -10017772       -1772475.3
               -6              -15                7         15651457       -601593.19       -2614473.3        -10412842        -12605249       -691190.94
               -5              -15                7         14784626       -823145.38       -780561.38        -10786181        -13599528       -1168384.5
               -4              -15                7         13730193       -1117689.5        1251119.3        -11140062        -14323266       -1922028.5
               -3              -15                7         12688235         -1495388        3363166.5        -11360056        -14819179         -2874442
               -2              -15                7         11658746       -1956240.5          5555580        -11446162        -15087261       -4025625.5
               -1              -15                7         11130114       -2309227.5          8309544        -11541689        -16872396         -3996520
                0              -15                7          9853310       -2512334.8         10575824        -11124621        -18828278       -4033424.8
                1              -15                7          7569444         -2996683         12453892        -10461356        -20209114       -3839384.5
                2              -15                7          5698350       -3253502.8         13193192         -9567383        -19924018       -3564267.3
                3              -15                7        3560228.5       -3400225.5         13824804         -8617566        -19654528       -3191493.5
                4              -15                7        1323839.3         -3394754         14443916       -7644432.5        -19387314       -2753693.5
                5              -15                7       -1010816.8       -3237087.8         15050527       -6647981.5        -19122374       -2250866.8
                6              -15                7       -3595293.5       -3089134.8         15412566         -5790911        -18676658       -1897593.8
                7              -15                7         -6052190       -3247143.8         15001976         -5214395        -17647600         -1905426
                8              -15                7         -7808619         -3450380         14140540         -4577815        -16295989         -1837864
                9              -15                7         -8864580       -3698842.8         12828256       -3881170.5        -14621825       -1694907.5
               10              -15                7         -9330416       -3660737.8         12031554       -3254889.5        -13255547       -1451169.8
