           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -1791896          6931430         -1907075          7039872        -26150656         11812364
              -17              -18                7       -1419347.8        6854111.5       -1702649.5          7120867        -26548956         11261626
              -16              -18                7       -1067876.4          6782274       -1571879.8          7214790        -26936622         10666407
              -15              -18                7       -737481.88          6715916       -1514765.5        7321640.5        -27313652         10026704
              -14              -18                7       -428163.81          6655038         -1531307          7441419        -27680052          9342517
              -13              -18                7       -238022.44        6569393.5       -1652632.8          7566438        -28057332          8482965
              -12              -18                7          -289147          6440989         -1984804          7673109        -28433270          7551468
              -11              -18                7       -507737.31        6294720.5       -2517966.5          7757070        -28776600          6667921
              -10              -18                7       -782673.19        6138405.5         -3110576          7853222        -29107524          5768778
               -9              -18                7       -1113954.9          5972045       -3762632.5          7961564        -29426036          4854039
               -8              -18                7       -1057413.1          5752429       -2848176.5        8267116.5        -29807036        3920804.5
               -7              -18                7       -1234323.5          5827639         -3486303          8488843        -30615000        3013017.8
               -6              -18                7         -1547796        5872979.5         -3977568          8668846        -31301216        2070165.3
               -5              -18                7       -1997831.1          5888451         -4321969          8807124        -31865672        1092247.9
               -4              -18                7       -2584428.5          5874052       -4519507.5          8903676        -32308376         79265.25
               -3              -18                7       -3307588.3          5829785         -4570184          8958505        -32629330       -968782.69
               -2              -18                7       -4167310.5        5755647.5       -4473997.5          8971609        -32828528         -2051896
               -1              -18                7         -5082790          5530756         -4542375          9159354        -32551186         -3011864
                0              -18                7       -5791265.5          5102248       -4893122.5          9240490        -31977530       -3920419.8
                1              -18                7       -6523081.5        4793394.5       -5562017.5          8782166        -31125012         -4633841
                2              -18                7       -7295670.5        4406801.5       -5970768.5          8350812        -30534562       -5408430.5
                3              -18                7         -7937306          4060448       -6282015.5        7946265.5        -29909448       -6146067.5
                4              -18                7         -8447988          3754335         -6495761          7568525        -29249658       -6846750.5
                5              -18                7         -8827719        3488461.3         -6612005          7217590        -28555200       -7510481.5
                6              -18                7         -9076497        3262828.5       -6630746.5          6893461        -27826064       -8137258.5
                7              -18                7         -9194320        3077435.3       -6551986.5        6596138.5        -27062258         -8727083
                8              -18                7         -9030788        2959631.5         -6738580          6151854        -26484328         -9459435
                9              -18                7         -8867917          2818650         -6919277        5658617.5        -26299930        -10408043
               10              -18                7         -9083251        2567456.8         -6407120          5493545        -25895124        -11138240
               11              -18                7         -9232499          2351556         -5949775          5314445        -25454468        -11861082
               12              -18                7         -9313062        2173151.5       -5558738.5          5116447        -24980352        -12572720
               13              -18                7         -9282560        2073088.8         -5561244        4773036.5        -24578084        -13155146
               14              -18                7         -8918900        2035257.8         -5598279        4340613.5        -24382974        -13769443
               15              -18                7         -8517985        2026774.3       -5741471.5          3868042        -24188588        -14375515
               16              -18                7       -8080008.5        2047603.6         -5990829          3355375        -23994814        -14973340
               17              -18                7         -7604970        2097745.5         -6346352          2802613        -23801646        -15562915
               18              -18                7       -7092871.5          2177200       -6808039.5          2209756        -23609088        -16144243
              -18              -17                7       -1591732.5        7026128.5       -1465302.9          6953681        -26561728         11292911
              -17              -17                7       -1278610.8        6951611.5       -1320732.8        7035775.5        -26945826         10738402
              -16              -17                7       -986565.69          6882575         -1249818          7130797        -27319292         10139409
              -15              -17                7       -715597.25          6819017       -1252558.9        7238746.5        -27682122          9495934
              -14              -17                7        -537934.5        6742952.5       -1373602.3        7342351.5        -28064104          8678227
              -13              -17                7       -421280.63          6645637       -1511807.5        7472859.5        -28486432          7706338
              -12              -17                7       -290044.03          6540573         -1594727          7655798        -28928878          6704020
              -11              -17                7       -416472.38          6403359       -1965366.3        7778804.5        -29268952          5795532
              -10              -17                7       -663490.75          6249918       -2473751.8          7888628        -29567780        4902597.5
               -9              -17                7        -966854.5        6086430.5       -3041584.3          8010642        -29854196          3994066
               -8              -17                7          -890086          5749482       -1351421.6          8271411        -30349134        3144943.3
               -7              -17                7       -1200330.1          5669579       -568708.13          8532494        -31117274        2309857.8
               -6              -17                7       -1654192.4        5803437.5       -895092.25          8772325        -32000442        1364050.1
               -5              -17                7         -2244617          5907427       -1074613.8          8970432        -32761858        383176.22
               -4              -17                7       -2971604.5          5981547       -1107272.5          9126814        -33401520       -632762.19
               -3              -17                7         -3835154          6025798          -993069          9241472        -33919432         -1683766
               -2              -17                7       -4535622.5        5893341.5        -916325.5         10154305        -32791538         -2291025
               -1              -17                7         -5221643        5486349.5       -663582.75         10898162        -31825970       -3209075.5
                0              -17                7         -5600221        5224083.5       -1188943.1         10892258        -31880770       -4356490.5
                1              -17                7         -6639178          4714362       -1900343.5         10398342        -31150328         -5133839
                2              -17                7         -7587514        4219879.5       -2490201.5          9899859        -30505906         -5887659
                3              -17                7         -8404898        3765637.5         -2982558          9428182        -29826816         -6604525
                4              -17                7         -9091327          3351636       -3377412.5          8983310        -29113048       -7284438.5
                5              -17                7         -9646805        2977873.5         -3674764          8565246        -28364612       -7927398.5
                6              -17                7        -10071328          2644352       -3874615.3          8173986        -27581500         -8533405
                7              -17                7        -10364901        2351070.3       -3976963.3          7809533        -26763720         -9102459
                8              -17                7         -9938143        2171582.8       -5159387.5          6888428        -26627904        -10245590
                9              -17                7         -9254797        2207274.3       -6140843.5        6002234.5        -26440266        -11294438
               10              -17                7         -9438710        1984505.8         -5713162          5797511        -26012848        -12026889
               11              -17                7         -9556536        1797029.8         -5340291          5578759        -25549578        -12751988
               12              -17                7         -9491413        1733201.9         -5320390        5215439.5        -25085974        -13344252
               13              -17                7         -9400427        1676519.6         -5367812        4852836.5        -24647580        -13903779
               14              -17                7         -9320096        1599627.8         -5402077        4528412.5        -24231368        -14462224
               15              -17                7         -8983641        1555704.8         -5492929        4109557.5        -23995932        -15051764
               16              -17                7         -8582169        1544621.6         -5691792          3639501        -23780280        -15637089
               17              -17                7       -8143636.5        1562851.3         -5996820        3129349.5        -23565236        -16214168
               18              -17                7       -7668041.5        1610393.3       -6408011.5        2579102.8        -23350800        -16782996
              -18              -16                7       -1470554.8        7121320.5       -1066868.4          6862919        -26958192         10711362
              -17              -16                7         -1216859          7049604       -982153.13        6946111.5        -27328088         10153080
              -16              -16                7       -984240.25        6983367.5       -971093.75        7042232.5        -27687354          9550316
              -15              -16                7       -819201.75          6916815       -1091777.9          7124479        -28073988          8774451
              -14              -16                7        -691585.5          6840298       -1242506.3          7224609        -28508780          7844736
              -13              -16                7       -549387.19        6756033.5         -1337949          7377170        -28963690        6884595.5
              -12              -16                7       -392606.53          6664021       -1378105.3        7582162.5        -29438714          5894027
              -11              -16                7          -232608          6562970         -1376405          7834479        -29926708          4877874
              -10              -16                7       -451708.25        6412401.5       -1800566.5        7957974.5        -30193438        3991146.8
               -9              -16                7       -677684.88          6234865       -2120233.8          8093607        -30499472        3098928.5
               -8              -16                7       -730477.44        5933337.5       -865474.19          8222311        -31356336        2360175.3
               -7              -16                7       -1290500.9          5711246        431808.13        8329215.5        -32320492        1737054.9
               -6              -16                7       -1999588.6        5801338.5        776242.44          8556017        -33372466        916971.38
               -5              -16                7       -2730402.5          5993846        761601.75          8813952        -34330844        -66857.75
               -4              -16                7       -3389971.3        6230243.5        967754.25          9570620        -34253376       -839452.25
               -3              -16                7         -3981240          6268596          1396816         10707659        -33303984       -1597071.1
               -2              -16                7         -4735429          5942378        1967631.3         11584915        -32552628       -2681343.5
               -1              -16                7         -5349839          5554228        2492745.3         12100752        -32186762         -4039415
                0              -16                7       -5994626.5          5200621        2054482.3         12045065        -32453724         -5261738
                1              -16                7       -6901444.5          4643314        1213089.5         11793348        -31625176         -5971715
                2              -16                7         -8025528          4040943         442123.5         11227735        -30926778         -6704765
                3              -16                7         -9018659          3478812        -231341.5         10688928        -30193708         -7400861
                4              -16                7         -9880836        2956921.5       -807303.63         10176926        -29425968       -8060004.5
                5              -16                7        -10612061        2475270.5       -1285764.5          9691730        -28623552         -8682194
                6              -16                7        -11212333        2033860.1       -1666723.1          9233341        -27786466         -9267432
                7              -16                7        -11444140        1557626.9       -2446916.5          8553134        -27279858        -10151642
                8              -16                7        -11026258          1334513         -3676360          7590863        -26947616        -11189092
                9              -16                7        -10011953        1466799.3         -5121626          6455374        -26574414        -12181199
               10              -16                7         -9949075        1348829.3       -5049876.5          6071290        -26129724        -12947947
               11              -16                7         -9896208        1289773.1         -4986644        5704700.5        -25632016        -13567912
               12              -16                7         -9734088          1296682         -5092142          5284727        -25135314        -14105618
               13              -16                7         -9582620        1283380.3         -5184481          4902932        -24660796        -14642245
               14              -16                7         -9441804        1249869.1         -5263662          4559315        -24208458        -15177794
               15              -16                7         -9311640        1196147.3         -5329685        4253877.5        -23778298        -15712261
               16              -16                7         -8992865        1150861.8         -5468258        3852750.5        -23504248        -16276460
               17              -16                7         -8590836        1137178.8       -5722790.5          3385209        -23267328        -16841040
               18              -16                7         -8151746        1152808.3         -6083488        2877572.5        -23031016        -17397370
              -18              -15                7       -1428362.1          7217005       -711771.38          6767585        -27340050         10067715
              -17              -15                7       -1234092.9          7148090        -686911.5        6851877.5        -27695748          9505661
              -16              -15                7       -1081823.4        7090979.5       -807159.06          6912819        -28086988          8771633
              -15              -15                7       -943245.19          7035261       -970410.81        6982570.5        -28534240          7884095
              -14              -15                7       -790084.94        6971795.5       -1078376.5        7104754.5        -29001614          6966130
              -13              -15                7       -622342.25          6900582       -1131056.3        7279369.5        -29489100          6017738
              -12              -15                7       -440017.44          6821621         -1128450          7506417        -29996704        5038918.5
              -11              -15                7       -243109.77        6734912.5       -1070557.3          7785896        -30524424        4029670.5
              -10              -15                7       -147326.19        6625857.5       -1091020.4          8061262        -30984498        3034426.5
               -9              -15                7          -305774          6433367       -1226061.5          8173209        -31433654          2187605
               -8              -15                7       -527547.38        6179749.5       -544543.88          8161189        -32642456        1558422.8
               -7              -15                7       -1256551.4          6005568         179496.5        8127368.5        -33958552        1044873.5
               -6              -15                7       -2492786.3        5910820.5        946060.63          8071746        -35381932        646956.94
               -5              -15                7         -2906510          6463373        1719372.3          9616305        -34503616        113229.42
               -4              -15                7         -3418874        6671980.5        2518441.5         10886246        -33895032       -854208.81
               -3              -15                7       -4094157.5        6516018.5          3459269         11896405        -33484486         -2148301
