           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         10100908        556994.69         -3581765       -5160295.5        132418.59       -118170.34
              -17              -18                7         10838653        388530.94         -3637628       -4949986.5        515601.72       -35751.395
              -16              -18                7         11577922        200468.89       -3600560.8         -4757885        875104.13        23114.945
              -15              -18                7         12318717       -7191.7188         -3470563       -4583990.5        1210925.8         58428.59
              -14              -18                7         13061034       -234450.94       -3247635.8       -4428302.5        1523066.9        70189.633
              -13              -18                7         13769897       -443549.34       -3000355.5       -4257184.5        1712004.9        62743.203
              -12              -18                7         14265858       -637697.94       -2684487.8         -4151531          1705190        83928.008
              -11              -18                7         14605928       -858462.75         -2295060         -4123687        1636233.3        125346.75
              -10              -18                7         14922972       -1095227.8       -1873068.3       -4113307.3        1560599.5        161272.42
               -9              -18                7         15216984       -1347992.6       -1418512.6       -4120391.5        1478288.8           191705
               -8              -18                7         16276053       -1565027.6       -521690.47       -3752449.3           985822        138876.83
               -7              -18                7         17250498       -1744121.6        445343.13       -3605462.8           745992        96474.742
               -6              -18                7         18100642         -1917074        1283978.9       -3449307.5        536439.44         52260.93
               -5              -18                7         18826488       -2083884.5        1994215.4         -3283983        357164.66        6235.4609
               -4              -18                7         19428030         -2244553          2576053       -3109488.5        208167.27       -41601.758
               -3              -18                7         19905276       -2399080.5        3029492.8       -2925825.5        89447.547       -91250.633
               -2              -18                7         20258224         -2547466          3354533       -2732993.3        1005.2578       -142711.19
               -1              -18                7         20438260       -2717720.5        3520773.8       -2613120.5        59200.484       -181357.44
                0              -18                7         20354644       -2815428.5        3667957.8       -2682469.3       -123465.41        -179222.2
                1              -18                7         20299184         -2728974        3223742.3       -2875278.5       -7410.6875       -141318.47
                2              -18                7         20058194       -2657351.5        2896461.5       -3025495.3       -179082.59       -182205.63
                3              -18                7         19691736       -2572335.8        2575798.5         -3197531       -383986.53       -230216.06
                4              -18                7         19199808       -2473926.8        2261753.5         -3391386        -622122.5       -285349.75
                5              -18                7         18582414       -2362124.5        1954326.3         -3607060       -893490.69       -347606.75
                6              -18                7         17839550         -2236929        1653516.5       -3844552.5       -1198090.5       -416986.78
                7              -18                7         16971222       -2098340.8        1359324.9       -4103864.5       -1535922.9       -493490.25
                8              -18                7         15989188       -1847445.9        899834.69       -4362197.5       -1818898.8       -511406.06
                9              -18                7         15306499       -1503722.1        326220.22       -4543539.5         -1847493       -416052.44
               10              -18                7         14786477       -1322815.9          60601.5       -4728872.5       -1885707.5       -384034.38
               11              -18                7         14286038         -1145630       -197550.13         -4907430       -1910380.1        -349708.5
               12              -18                7         13801847       -969439.88       -454682.97       -5077504.5       -1916856.6       -314631.72
               13              -18                7         13208356       -704996.63        -926260.5       -5167163.5       -1747136.8       -336618.63
               14              -18                7         12490128       -429736.97       -1386901.4       -5270090.5       -1483937.6       -363747.47
               15              -18                7         11811393       -160842.88       -1844033.4         -5339527       -1215542.5       -362305.31
               16              -18                7         11172230        101678.19         -2297667         -5375439       -941995.31       -332284.88
               17              -18                7         10572638        357826.03       -2747801.8       -5377828.5       -663296.31       -273686.13
               18              -18                7         10012620        607600.94       -3194438.5       -5346695.5       -379445.38       -186509.16
              -18              -17                7         10030655        793717.44       -3988164.8       -5338989.5        57555.188       -311801.47
              -17              -17                7         10797410           636877         -4085565         -5119162        451968.34       -240499.39
              -16              -17                7         11565689           460438       -4090035.5         -4917541        822700.81       -192749.95
              -15              -17                7         12335492        264400.56       -4001575.5       -4734126.5        1169752.6       -168553.16
              -14              -17                7         13084390        77037.281       -3892715.5       -4530827.5        1416707.8       -167993.19
              -13              -17                7         13796239         -85113.5         -3750434         -4316621        1543209.1        -173145.2
              -12              -17                7         14486220       -242393.72         -3504974       -4128820.8        1611951.4       -178252.91
              -11              -17                7         14892888       -434904.34       -3124953.5         -4059441          1564314       -134114.28
              -10              -17                7         15207858       -651792.31         -2696757         -4032667          1489256       -81946.344
               -9              -17                7         15499800       -884680.25       -2235996.3       -4023356.8        1407520.9       -35271.449
               -8              -17                7         16925010       -1092172.8       -1460135.3       -3472669.8        696211.63       -180313.78
               -7              -17                7         18203304       -1345700.6       -594053.63         -3104470        180336.98       -355058.63
               -6              -17                7         19065296       -1561933.5        366317.63       -2978748.5       -89054.758       -453912.06
               -5              -17                7         19802992       -1772024.8          1198291         -2843858       -328169.13       -554577.13
               -4              -17                7         20416386         -1975974        1901864.9         -2699798       -537005.88       -657054.13
               -3              -17                7         20905484       -2173781.8        2477040.5         -2546569          -715565       -761342.56
               -2              -17                7         21026840       -2405300.3        2925167.5       -2564255.3       -246575.05        -733982.5
               -1              -17                7         21110978         -2648994        3388042.3         -2590910        122585.67       -741411.19
                0              -17                7         20776098       -2877516.3          3966063       -2708106.8       -727743.94       -776373.25
                1              -17                7         20551104       -2861162.5        3688413.3         -2929784       -722993.19       -762651.13
                2              -17                7         20200124       -2837701.3        3435214.3         -3153812       -868858.69       -794020.75
                3              -17                7         19723676         -2800847        3188632.8       -3399659.3       -1047956.3       -832513.56
                4              -17                7         19121760       -2750599.3        2948669.5       -3667324.5       -1260285.5        -878129.5
                5              -17                7         18394374       -2686958.5        2715323.5         -3956810       -1505847.4       -930868.81
                6              -17                7         17541524         -2609925        2488595.3         -4268113       -1784640.6       -990731.13
                7              -17                7         16563200       -2519497.3          2268485       -4601236.5       -2096666.4       -1057716.9
                8              -17                7         15488027       -2049869.5        1377972.4         -4839785       -2086377.3       -857696.19
                9              -17                7         14672433       -1574834.6        486966.06         -5007950       -2061425.9       -668459.56
               10              -17                7         14176579       -1399169.3        199608.72         -5193429       -2103156.3       -619820.81
               11              -17                7         13700308       -1227224.5       -80280.875         -5372132         -2131345        -568874.5
               12              -17                7         13170059       -976667.63       -527949.06         -5500318       -2016912.8       -548523.25
               13              -17                7         12605315       -703535.13       -1032968.8         -5579167       -1837150.1       -549346.81
               14              -17                7         12020319       -427537.84       -1554360.1       -5616005.5       -1621796.8       -564895.81
               15              -17                7         11358229       -153214.31       -2044211.4         -5657432         -1333406       -566236.25
               16              -17                7         10726176        114691.28       -2526121.3       -5670211.5       -1034039.8       -537916.06
               17              -17                7         10133696        376223.66       -3004533.3         -5649468       -729521.88       -481017.72
               18              -17                7          9580788           631383       -3479445.8         -5595201          -419852       -395541.13
              -18              -16                7          9854605        1082590.9       -4386300.5         -5536219       -29271.889       -494993.47
              -17              -16                7         10650368        937373.63         -4525238       -5306871.5        376371.44       -434808.19
              -16              -16                7         11447657        772557.69         -4571246       -5095731.5        758333.94       -398175.59
              -15              -16                7         12236519        606982.63         -4600784         -4860277        1063176.9       -389584.22
              -14              -16                7         12999872        457953.81         -4600972         -4609567        1268615.3          -390833
              -13              -16                7         13741354        313795.16         -4497981       -4385263.5        1416294.3       -392037.38
              -12              -16                7         14460969        174507.28         -4291814         -4187366        1506213.5       -393197.72
              -11              -16                7         15147540        38341.344       -3980671.8         -4019160        1536053.8       -392082.78
              -10              -16                7         15460439       -158669.72         -3546270       -3975991.5        1461571.1       -323672.56
               -9              -16                7         15870368       -363001.66       -3060443.3         -3902485        1317361.5       -280345.19
               -8              -16                7         17478524       -548320.88       -2448824.5         -3373196        589110.06       -492415.66
               -7              -16                7         19183494       -838353.88       -1966105.3         -2837413       -91795.688       -822097.63
               -6              -16                7         20338510       -1130160.4       -1123784.6       -2594626.3       -523134.31       -1059557.6
               -5              -16                7         21088052       -1383531.8       -170075.63       -2490169.5       -822087.94       -1214862.4
               -4              -16                7         21500238       -1641044.3        728479.13       -2460329.5       -879903.69       -1272234.4
               -3              -16                7         21615120       -1894697.8        1605134.6       -2509271.3       -576129.69       -1250496.9
               -2              -16                7         21682748       -2130297.8        2390417.8       -2545646.8       -102103.15       -1266734.3
               -1              -16                7         21694716       -2402565.3        3236805.5       -2586831.3       -238725.84       -1315559.9
                0              -16                7         21315614       -2743504.5        3919693.5       -2720484.3       -1041521.9       -1455920.3
                1              -16                7         20791966       -2863821.5          4118141       -2999282.5       -1486033.3         -1399564
                2              -16                7         20330994       -2888521.5          3939023       -3297121.5       -1606092.4         -1421416
                3              -16                7         19744556       -2899828.5        3766523.5       -3616779.8       -1759383.6       -1450391.3
                4              -16                7         19032650       -2897742.5        3600641.3       -3958256.5       -1945906.8       -1486489.6
                5              -16                7         18195274         -2882263          3441377       -4321552.5         -2165662       -1529711.3
                6              -16                7         17232432       -2853390.8        3288730.8         -4706667       -2418649.3         -1580056
                7              -16                7         16050302       -2611344.3        2754913.3         -5051471         -2481197       -1454866.9
                8              -16                7         14946712       -2178400.5          1855666       -5296785.5       -2405938.5       -1209584.4
                9              -16                7         14035429         -1658052        785642.75         -5459803         -2315022       -946784.31
               10              -16                7         13518639       -1431773.1        356593.69         -5635266       -2339098.3       -852273.38
               11              -16                7         13036775       -1201521.5       -65011.781       -5794442.5       -2281881.5       -796985.25
               12              -16                7         12521028       -922564.63       -587102.38         -5904493       -2127666.8       -761919.88
               13              -16                7         11985029       -640743.06       -1125564.4         -5972532       -1937861.5       -741580.06
               14              -16                7         11428781       -356056.53       -1680398.3         -5998561       -1712465.4       -735965.63
               15              -16                7         10852278       -68504.766       -2251603.5       -5982579.5       -1451478.1       -745076.81
               16              -16                7         10237944        207528.66       -2775962.5       -5963197.5       -1134599.4       -725233.38
               17              -16                7          9652574        474445.63       -3282650.5         -5919321       -804262.38       -670035.25
               18              -16                7          9106777        734989.56         -3785840       -5841920.5       -468773.56          -586259
              -18              -15                7          9572755        1423614.8         -4776172         -5751982       -128062.44       -667746.06
              -17              -15                7         10397529        1290020.6         -4956647         -5513116        288810.91       -618677.69
              -16              -15                7         11226284          1146287         -5124559         -5245532        651412.13          -602030
              -15              -15                7         12041140        1010379.9         -5267217         -4958319        935787.44        -599375.5
              -14              -15                7         12834126        879343.25         -5306697         -4697512        1162403.1       -596676.81
              -13              -15                7         13605244        753176.88         -5242999         -4463111        1331259.3       -593933.75
              -12              -15                7         14354492        631881.44       -5076123.5         -4255117          1442356       -591146.44
              -11              -15                7         15081873        515456.47         -4806070       -4073528.3        1495693.3       -588314.81
              -10              -15                7         15680709        384140.19         -4421607       -3943281.3        1477545.1       -563906.25
               -9              -15                7         16308472        214616.22       -3943427.5       -3794379.5        1236861.5       -552215.06
               -8              -15                7         18032772        46416.188       -3517836.5       -3319745.5        531048.44       -823212.88
               -7              -15                7         19853888       -226497.56       -3221143.8       -2838618.3       -127418.98       -1211822.1
               -6              -15                7         21771818       -604126.31       -3053347.5       -2350996.3       -738541.13       -1718042.3
               -5              -15                7         22071904       -911146.63       -1773025.6       -2379632.3       -841255.13         -1711669
               -4              -15                7         22207390       -1182533.3       -466333.84       -2442173.3       -756499.63         -1710129
               -3              -15                7         22295618       -1435865.8        748985.69       -2492147.8       -501492.06         -1746565
               -2              -15                7         22336588       -1671145.1        1872932.9       -2529555.8       -76231.906       -1820975.8
               -1              -15                7         22223020       -2017123.1        2982836.3       -2616118.8          -832784       -1894123.5
                0              -15                7         21840646       -2448266.5        3779767.3       -2764508.5       -1546589.8       -2133588.8
                1              -15                7         20969110         -2702206          4456196         -3109307       -2290699.3       -2038929.3
                2              -15                7         20450806         -2809812          4407889         -3455424       -2390783.8       -2064391.4
                3              -15                7         19754376       -2869280.5        4309470.5       -3848892.8       -2518268.5       -2083848.9
                4              -15                7         18932480       -2915355.8          4217670       -4264180.5         -2678985         -2110430
                5              -15                7         17985114       -2948037.8        4132487.8       -4701287.5         -2872934         -2144134
                6              -15                7         16803442       -2887717.5          3887614       -5136393.5       -2991729.3         -2090666
                7              -15                7         15488189         -2604080          3195653         -5475943       -2892484.5         -1837627
                8              -15                7         14365244       -2233038.5          2332916         -5733196         -2777582       -1567070.1
                9              -15                7         13434606       -1774592.3        1299402.5         -5908154       -2647021.3       -1278995.9
               10              -15                7         12808504       -1379558.4        462551.16       -6049535.5       -2542043.5       -1082004.8
               11              -15                7         12341756       -1094777.4       -76610.281         -6190788       -2413377.3       -1011050.4
               12              -15                7         11854754       -807131.25       -632143.25       -6290028.5       -2249119.5       -954821.69
               13              -15                7         11347503       -516620.31         -1204048       -6347258.5       -2049271.4       -913318.38
               14              -15                7         10819999        -223244.5         -1792324         -6362478       -1813832.3       -886540.63
               15              -15                7         10272245        72996.281       -2396971.3       -6335687.5       -1542802.6       -874488.56
               16              -15                7          9704240        372101.88       -3017990.5       -6266885.5       -1236181.5       -877161.63
               17              -15                7          9129272        652491.88         -3582154       -6187387.5       -887517.94       -840738.88
               18              -15                7          8590586        918420.44       -4113620.3       -6086854.5          -526210          -758663
              -18              -14                7          9185107        1816789.1         -5157779       -5986280.5       -238816.75        -830059.5
              -17              -14                7         10053684        1694950.9       -5464041.5       -5686592.5        181413.66        -805330.5
              -16              -14                7         10920044        1572165.1         -5749170       -5362876.5        544725.75       -798772.69
              -15              -14                7         11764534        1454250.1         -5931120         -5065567        850278.44       -792170.69
              -14              -14                7         12587155        1341205.6         -6009892         -4794663        1098071.5        -785524.5
              -13              -14                7         13387906        1233031.9       -5985485.5         -4550165        1288105.1       -778833.94
              -12              -14                7         14166790        1129728.8         -5857902       -4332073.5        1420379.3       -772099.19
              -11              -14                7         14923803        1031296.1         -5627140       -4140388.5        1494893.9          -765320
              -10              -14                7         15658947           937734       -5293201.5       -3975108.8        1511648.8       -758496.75
               -9              -14                7         16747311        843118.75       -4906732.5       -3732297.5        1205400.9       -842780.13
               -8              -14                7         18587756        692037.94       -4667167.5       -3312318.3        522026.09       -1172705.1
               -7              -14                7         20525014        436243.16         -4556501         -2885846       -114002.91       -1620241.5
               -6              -14                7         21920284        87961.969         -4200233       -2555182.3       -532156.13       -1940329.5
               -5              -14                7         22803642       -268806.09       -3289239.3         -2362961       -787685.06       -2112879.8
               -4              -14                7         22912472        -539872.5       -1643880.9       -2426534.8          -751696       -2169513.3
               -3              -14                7         22974046       -792884.63       -89896.969         -2477542       -545454.69         -2264122
               -2              -14                7         22759234       -1056750.1        1205117.3       -2553651.3       -486726.41       -2390026.5
               -1              -14                7         22743458       -1502759.1        2641160.3       -2673474.5       -1501579.8         -2463703
                0              -14                7         22382028       -2011985.4        3549869.5       -2844349.5       -2118217.3       -2781417.5
                1              -14                7         21084490       -2342392.8        4435684.5       -3268926.5       -2993766.5       -2734791.3
                2              -14                7         20559556         -2601573        4841811.5         -3628719       -3222932.8       -2722947.3
                3              -14                7         19753136       -2709202.8          4817475         -4095999       -3324611.5       -2732887.5
                4              -14                7         18821250       -2803439.5        4799755.5         -4585098       -3459521.3       -2749950.5
                5              -14                7         17747452       -2878989.3        4776077.5         -5094552       -3617974.8       -2765094.8
                6              -14                7         16220532       -2744658.5        4291401.5         -5528337         -3494744       -2504298.5
                7              -14                7         14885922       -2522923.5        3635949.8         -5879826       -3355855.5       -2225985.3
                8              -14                7         13743622       -2213783.8        2809721.8         -6149019       -3201308.5         -1930154
                9              -14                7         12767175       -1817120.6        1843522.8       -6258001.5       -3419327.3       -1715866.6
               10              -14                7         11852173       -1392165.5        914460.06       -6440453.5       -3177989.5       -1276274.5
               11              -14                7         11629491       -926702.31       -74096.672         -6568495       -2555571.3       -1204620.6
               12              -14                7         11171238       -630367.19          -663072       -6656926.5       -2381270.8       -1127228.6
