           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        199821.28       -84577.344          7566565          4122105        3407559.5         -5626663
              -17              -18                7        228978.75       -36424.969          7661740          4201343          3426573         -5646397
              -16              -18                7        251518.05       -3847.3438        7721449.5          4252607          3420600         -5626254
              -15              -18                7        267439.09        13155.527        7745694.5        4275895.5        3389639.3       -5566235.5
              -14              -18                7        276741.94        14583.698          7734474          4271209          3333691       -5466339.5
              -13              -18                7        297374.25       -20598.352        7642210.5        4229787.5        3260282.5       -5317419.5
              -12              -18                7        354518.41       -126141.58          7463584        4121947.3        3171457.8       -5120293.5
              -11              -18                7        421697.16       -277975.31          7238096          3962053          3066056         -4883321
              -10              -18                7        476567.53       -437617.81        6959960.5          3779181        2946612.8       -4617307.5
               -9              -18                7        519129.63       -605069.25          6629179        3573330.3          2813128         -4322251
               -8              -18                7        521297.88       -511728.94          6559339        3748116.3        2392348.5       -4055646.3
               -7              -18                7        578658.44        -556315.5          5953857        3346425.3          2130941         -3776008
               -6              -18                7        641477.13       -612130.88        5292773.5        2941563.3        1833484.5         -3443284
               -5              -18                7        709754.25       -679175.25          4576088        2533529.3        1499979.5       -3057475.3
               -4              -18                7        783489.56       -757448.63        3803800.3        2122323.5        1130425.4         -2618581
               -3              -18                7        862683.25          -846951        2975909.8          1707946        724822.88       -2126601.5
               -2              -18                7        947335.13       -947682.38        2092417.4        1290397.1        283171.31       -1581537.1
               -1              -18                7        937810.69       -1031529.1        1092397.9         661800.5        55189.828       -873527.31
                0              -18                7        953463.38       -968203.56       -16808.215       -192432.17        41470.695        30903.455
                1              -18                7        828421.75       -983099.75       -945931.94       -730183.13       -366578.56        595195.94
                2              -18                7        745634.25       -958561.63       -1826686.3       -1253881.4       -695312.94        1194427.9
                3              -18                7        660055.75       -914265.88         -2665583       -1750841.6       -1015444.3          1759044
                4              -18                7        571686.31       -850213.13       -3462621.5         -2221064       -1326972.3        2289044.8
                5              -18                7        480525.63       -766402.63       -4217803.5       -2664549.5       -1629897.5        2784430.8
                6              -18                7        386573.94       -662834.94       -4931126.5       -3081295.8       -1924219.4        3245201.3
                7              -18                7        289831.06       -539509.69       -5602594.5         -3471306       -2209938.3          3671356
                8              -18                7        310334.69       -417578.25       -6107160.5       -3777327.3       -2473143.3        4037675.8
                9              -18                7        443495.81       -365864.56         -6384146         -3885251       -2667668.8          4326248
               10              -18                7        397079.88       -302842.09         -6761950       -3993091.5         -2848494          4619344
               11              -18                7        339205.56       -235720.56       -7091496.5       -4087285.3         -3011817          4887154
               12              -18                7        271372.59       -166119.66         -7372102         -4168903         -3158050          5129940
               13              -18                7        244872.39       -139863.38       -7584495.5       -4267855.5       -3291938.3          5351307
               14              -18                7        218639.56       -138859.89       -7663985.5         -4293334         -3413136          5511433
               15              -18                7        192696.41       -147798.05         -7701078         -4291953       -3487784.8          5620691
               16              -18                7        167041.67       -166661.22         -7695827         -4263743         -3515868        5679090.5
               17              -18                7        141675.39       -195449.31         -7648232         -4208703       -3497385.5          5686632
               18              -18                7        116597.59       -234162.39       -7558295.5         -4126834       -3432337.3          5643317
              -18              -17                7        333232.13         64190.75          7522461        3887065.5        3923350.5       -5345468.5
              -17              -17                7        398011.03        104577.48          7604807          3954194          3942106       -5363132.5
              -16              -17                7        456171.72        129389.41          7651686        3993347.8        3935874.5         -5340920
              -15              -17                7        507714.22        138626.64          7663101        4004526.5        3904655.8         -5278831
              -14              -17                7           590261         107362.7          7616695          3980201          3855247         -5165603
              -13              -17                7        701969.31        53077.336          7496408          3927445          3791451       -5018465.5
              -12              -17                7        808212.38        3864.4531          7317382          3855313        3708321.5         -4853068
              -11              -17                7        910651.88       -114396.66          7089550        3714450.8        3595564.5         -4630205
              -10              -17                7        1001932.8       -258626.91        6811050.5        3537999.5        3465506.5         -4369109
               -9              -17                7        1080905.6          -410666        6479903.5          3338570          3321407         -4078970
               -8              -17                7        1059523.4       -267384.25          6590531        3748702.3        2703883.5       -3976330.8
               -7              -17                7        948257.44       -337441.38        6218495.5        3739681.3          2188412       -3807874.3
