           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        278116.38        271.64368        442583.47        378.33679        177629.94       -10.026171
              -17              -18                7        349393.69        261.63867        1456454.3        642.85059         188150.5        147.50256
              -16              -18                7        420017.06        262.05606        2478248.5         882.0011        170118.92          293.785
              -15              -18                7        489986.09        272.89612        3507965.5        1095.7883        123535.16        428.82114
              -14              -18                7        559300.88        294.15875          4545607        1284.2124        48399.273         552.6109
              -13              -18                7        685504.44        450.38019          5687873         1609.554       -181770.33        1065.7072
              -12              -18                7        845683.56        382.80548        6869699.5        2425.6877       -394848.34        1411.2208
              -11              -18                7        980898.06        103.56841          7967945        3486.9795       -473961.19        1290.4547
              -10              -18                7        1095599.3       -109.46067          9073227        4463.9033       -561881.63        1126.5387
               -9              -18                7        1189787.3       -256.28198         10185543        5356.4585        -658609.5        919.47266
               -8              -18                7        306472.66       -463.89447         11404808        5542.7295       -878626.44        550.51385
               -7              -18                7        373792.72       -314.84598         12449154        5614.5244       -656638.75        455.89294
               -6              -18                7        470305.97       -201.85703         13387424        5657.6143       -567032.75        423.39178
               -5              -18                7         596012.5       -124.92772         14219620             5672       -609808.94         453.0105
               -4              -18                7        750912.13       -84.057983         14945741        5657.6807       -784967.13        544.74927
               -3              -18                7        935004.94       -79.247849         15565788        5614.6567       -1092507.3        698.60742
               -2              -18                7          1148291       -110.49724         16079760        5542.9287       -1532429.4        914.58575
               -1              -18                7         941516.5       -181.48224         17190516        5286.9697       -1632526.5        980.66577
                0              -18                7         141532.2        35.188915         17215066        5243.6646       -1424883.4        999.19366
                1              -18                7       -274131.19        191.96841         16208896        5549.2896       -1384486.1        1036.0671
                2              -18                7       -722509.88        351.89999         15112516        5888.1938       -1290989.4        1065.3923
                3              -18                7       -975099.25         456.0303         14078966        6160.2783       -1141155.3         1074.183
                4              -18                7       -1031899.8        504.35947         13108244        6365.5449       -934983.75        1062.4385
                5              -18                7       -892910.88        496.88736         12200350        6503.9912       -672474.63        1030.1591
                6              -18                7       -558132.94        433.61411         11355284        6575.6187       -353628.38        977.34424
                7              -18                7       -27565.605        314.53955         10573045        6580.4272        21555.695        903.99451
                8              -18                7        624528.38       -94.909775          9569078        6494.1792       -130905.13        927.51819
                9              -18                7        588227.38       -579.37354          8634341        5457.2515       -878677.94        1141.6279
               10              -18                7        166982.59       -598.63263        8234953.5        3957.2263       -793939.81        1235.1285
               11              -18                7       -203688.13       -646.83844        7760387.5        2532.0723       -696819.63        1308.9222
               12              -18                7       -522292.19       -705.49878          7190386         1204.387          -572473        1335.2948
               13              -18                7       -770169.75       -148.13206        5971957.5        611.94806       -6533.1909        442.53903
               14              -18                7       -807224.56       -19.253986          5003695        399.57474        58280.445        395.71289
               15              -18                7       -798357.63        95.835304          3996636        217.56871         93969.18        354.94641
               16              -18                7       -743683.75        197.40765        2950645.5        65.688431        100799.58        319.72479
               17              -18                7       -643202.88        285.46301        1865723.3       -56.065834        78771.641        290.04813
               18              -18                7       -496915.19        360.00143         741869.5       -147.69429        27885.363        265.91638
              -18              -17                7        1372354.5         491.0152        514660.78        318.39908        291041.88        87.242279
              -17              -17                7          1446119        474.64896        1527227.5        578.97327        294400.19        277.88107
              -16              -17                7        1519229.3        468.70535        2547717.8        814.18427        269206.44        457.27353
              -15              -17                7        1591685.5         473.1843          3576131         1024.032        215460.45        625.41968
              -14              -17                7        1750415.4        607.39484          4686801        1370.8882        14880.563        1187.0894
              -13              -17                7        1977430.3        829.20331          5960039        1805.1287       -354536.19        2121.7678
              -12              -17                7          2188373        1017.3014          7354036        2164.1069       -792735.13        3056.6985
              -11              -17                7        2350003.5         784.1507          8565695        3074.1985        -998191.5        3240.5515
              -10              -17                7        2482837.3        504.83514          9716487        4065.6765         -1139367        3188.0908
               -9              -17                7        2595157.8        291.72729         10874314        4972.7871       -1289349.9        3092.4805
               -8              -17                7        1137200.3       -160.06386         11979820        5211.6333       -1414371.3         2707.271
               -7              -17                7        532409.44       -256.85269         13051209        5274.2129       -1163375.8        2510.7859
               -6              -17                7        873693.38        -148.8087         14070310        5291.2666       -1048066.9        2611.4136
               -5              -17                7        1244170.6       -76.824249         14983338        5279.6167         -1065140        2774.1611
               -4              -17                7        1643841.1       -40.899353         15790290        5239.2622         -1214595        2999.0291
               -3              -17                7        2072704.5       -41.034088         16491168        5170.2036       -1496432.3        3286.0164
               -2              -17                7          2068360       -172.49748         19738154        4240.8975       -827681.81        2992.5166
               -1              -17                7        1082949.3       -243.63133         22205210         3359.345        -944818.5        2886.9824
                0              -17                7        380679.03       -223.41724         21805948        3511.9124       -850352.63        3215.2854
                1              -17                7          -425944        54.655544         20531982        3924.1731       -867606.81        3262.3669
                2              -17                7       -1096198.5        281.44019         19234200        4342.6343          -744048        3271.6958
                3              -17                7       -1570663.9        452.42358         17999244        4694.2764       -564151.94        3260.4895
                4              -17                7       -1849339.8         567.6059         16827116        4979.1001       -327918.53        3228.7478
                5              -17                7         -1932227        626.98682         15717817         5197.104        -35347.25        3176.4722
                6              -17                7       -1819324.8        630.56659         14671345        5348.2886           313561        3103.6602
                7              -17                7       -1510633.1        578.34521         13687701        5432.6553           718807        3010.3135
                8              -17                7       -1295182.1       -389.51688         11679873        5284.7881       -743475.81        3233.1184
                9              -17                7       -789139.81       -1378.6522          9955782        4926.7935       -2018817.3        3382.4531
               10              -17                7       -1175257.5       -1418.2788          9409154        3562.2026       -1857564.5        3389.5337
               11              -17                7       -1510801.4       -1486.8528          8787349        2272.4832       -1683930.5        3376.9084
               12              -17                7       -1693904.3       -1162.3314          7570826        1655.9365         -1101583        2636.4785
               13              -17                7       -1850856.3       -685.61493        6299629.5        1132.4999       -502109.34        1703.7354
               14              -17                7         -2012313       -152.64037          5118658        539.91449        6199.0977        754.09082
               15              -17                7       -2030386.5        23.144661          4108280        298.70947        86414.086        569.41919
               16              -17                7       -1988375.1        141.87163          3074734        130.46935        96193.203        478.23407
               17              -17                7         -1900557         247.0816        2002256.8       -7.6448212        77113.953         392.5939
               18              -17                7       -1766931.9        338.77463        890847.56       -115.63315        29176.389        312.49863
              -18              -16                7        2425207.8        712.60834        550800.25        287.93869        313242.19        201.32776
              -17              -16                7        2501459.3        689.88092        1562063.3        544.57324        309438.38        425.07672
              -16              -16                7        2577056.3        677.57611        2581249.3        775.84467        277082.31        637.57916
              -15              -16                7        2768144.8        789.80359          3660447        1144.2124        106047.97        1247.7914
