           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7           128903       -890529.94        -25727400        -13699004         411100.5        123628.11
              -17              -18                7        133308.66         -1076994        -25287156        -15733334        347936.81        925.52148
              -16              -18                7        150235.75       -1211034.6        -24829932        -17837062        321975.97       -42212.563
              -15              -18                7        179684.22       -1292652.1        -24355720        -20010186        333217.94        -5786.082
              -14              -18                7        221654.11       -1321846.4        -23864524        -22252708        381662.69        110204.98
              -13              -18                7        337275.97       -1088956.6        -23315406        -24204928        377598.59        467351.81
              -12              -18                7        494619.75       -601974.94        -22619694        -25543652        347716.88        813327.63
              -11              -18                7        641259.06       -8266.0938        -21818708        -26593544        349083.25        979872.06
              -10              -18                7        793963.88           670809        -20962374        -27594378        357371.38          1126314
               -9              -18                7        952734.25        1435250.4        -20050694        -28546146        372581.28        1252653.8
               -8              -18                7        731363.19       -371406.63        -20129398        -33168814        625622.25        2543716.5
               -7              -18                7        713345.88       -811681.88        -18510452        -35561772        628829.88          2781640
               -6              -18                7        700554.06       -1059804.1        -16847264        -37741636        659275.75          2955362
               -5              -18                7         692987.5       -1115773.3        -15139834        -39708388        716959.69          3064883
               -4              -18                7        690646.69       -979589.13        -13388162        -41462040        801881.94          3110203
               -3              -18                7        693530.88       -651251.63        -11592245        -43002592        914041.88        3091320.3
               -2              -18                7        701640.56        -130761.3         -9752086        -44330044        1053440.3          3008237
               -1              -18                7        733092.75        629799.13       -7272012.5        -44245356        866819.25        2191833.5
                0              -18                7        626883.75        810487.25       -4111529.5        -43879160       -5518.6064         768067.5
                1              -18                7        730971.19        105251.81       -1745468.3        -42573808       -80983.867       -1351816.8
                2              -18                7        831377.56       -71527.609        563762.25        -41813052       -85959.469       -1569387.5
                3              -18                7        899401.88       -110000.53          2844351        -40928428       -88036.953       -1587089.9
                4              -18                7        935044.06       -10167.102          5096295        -39919936       -87216.281       -1404924.5
                5              -18                7        938303.75        227972.97          7319600        -38787576       -83497.469       -1022890.4
                6              -18                7           909181           604419          9514259        -37531332       -76880.492       -440988.66
                7              -18                7           847676          1119172         11680278        -36151228       -67365.391        340782.31
                8              -18                7           562444        1371951.8         13612328        -34334764       -84123.891        997619.75
                9              -18                7        276470.13        897318.75         14660818        -32325672        -144364.3        743626.06
               10              -18                7        354484.72        872019.31         15624337        -30918352       -186171.66        557374.81
               11              -18                7        425651.38        855304.88         16579814        -29500072       -226924.08        372111.81
               12              -18                7        488817.91        855316.13         17529716        -28076198       -271165.69        189554.34
               13              -18                7        500037.81        1145142.9         18528394        -26827020       -464208.69        52944.316
               14              -18                7        489497.81        1160639.9         19544596        -24707880       -428126.97        79005.813
               15              -18                7           468674        1159340.3         20540336        -22679192          -402695        114063.88
               16              -18                7           437570        1141417.3         21515586        -20741522       -388055.53        158016.81
               17              -18                7        396185.66          1106871         22470344        -18894864        -384208.5        210864.59
               18              -18                7           344521        1055701.4         23404608        -17139224       -391153.91        272607.31
              -18              -17                7           414558         -2363247        -25500744        -13433502         901907.5        476095.56
              -17              -17                7        436585.06       -2544324.3        -25049922        -15391398        849526.25        403322.69
              -16              -17                7        471133.56       -2672978.5        -24582112        -17418692        834347.88        410114.38
