           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         12055368         15358790        1558900.8       -657615.75       -98920.703       -251750.98
              -17              -18                7         12031526         14861984          4325317       -2043497.1       -262251.78       -708271.75
              -16              -18                7         11901997         14341688        7111320.5       -3562629.8       -485766.91       -1119007.4
              -15              -18                7         11666775         13797902          9916908       -5215012.5       -769465.81       -1483957.4
              -14              -18                7         11325863         13230625         12742085       -7000647.5         -1113349       -1803122.1
              -13              -18                7         10714010         12797871         15292259         -8648730         -1747255       -1882259.9
              -12              -18                7          9867660         12517829         17149800        -10054822       -2293460.8       -1843176.5
              -11              -18                7          8889321         12259443         18575146        -11433330       -2558144.5       -1891111.5
              -10              -18                7          7803918         12025492         19915898        -12837788         -2803668         -1950900
               -9              -18                7          6611452         11815976         21172058        -14268194       -3030030.3       -2022542.1
               -8              -18                7        7555798.5          9958330         26464196        -16751180         -4670855       -1718477.5
               -7              -18                7        7224469.5          8590050         29287344        -19013552       -5045295.5       -1879165.9
               -6              -18                7        6671848.5        7272716.5         31860168        -21019406       -5340951.5         -2040526
               -5              -18                7          5897934          6006330         34182652        -22768736         -5557823         -2202558
               -4              -18                7          4902727          4790891         36254804        -24261546         -5695910       -2365261.8
               -3              -18                7        3686226.3        3626397.8         38076628        -25497838       -5755211.5       -2528637.5
               -2              -18                7          2248433          2512852         39648120        -26477608         -5735729         -2692685
               -1              -18                7        472255.38        1621658.5         39880736        -26704748         -4976461       -3134874.3
                0              -18                7       -898994.75        621522.31         39343068        -26469380       -3503189.5       -3795060.8
                1              -18                7       -1258007.5       -1171552.6         37651496        -25343098       -1373622.5       -4740144.5
                2              -18                7       -2082716.3       -2636572.5         36432136        -24489570       -1067481.5       -4686029.5
                3              -18                7         -2995564         -3999849         35055060        -23517270       -946287.81       -4533812.5
                4              -18                7         -3996550       -5261381.5         33520254        -22426200       -1010042.6         -4283494
                5              -18                7       -5085676.5       -6421172.5         31827728        -21216354       -1258744.8         -3935073
                6              -18                7         -6262939       -7479218.5         29977474        -19887732       -1692394.1       -3488551.3
                7              -18                7       -7528342.5         -8435523         27969500        -18440338         -2310992       -2943927.3
                8              -18                7         -8450935         -9453981         25420130        -16857856       -2864705.8       -2479854.5
                9              -18                7         -8519479        -10471242         22849876        -15133181         -2590772       -2488882.5
               10              -18                7         -9036896        -11120847         21089188        -13428404         -2279183         -2454166
               11              -18                7         -9533788        -11735481         19274094        -11746070       -1960008.1       -2409584.3
               12              -18                7        -10018606        -12310276         17400118        -10091849       -1627770.5         -2355575
               13              -18                7        -10791772        -12711575         15371407         -8669374       -1099693.9       -2295678.8
               14              -18                7        -11230731        -13316098         12547173       -6760707.5       -886322.25       -1900670.4
               15              -18                7        -11605260        -13869268          9756038         -4998033       -677627.94       -1500100.4
               16              -18                7        -11915556        -14370950          6998505       -3381710.5       -473413.81       -1094160.8
               17              -18                7        -12161616        -14821142          4274575       -1911740.8       -273679.91        -682851.5
               18              -18                7        -12343445        -15219843        1584248.1       -588123.38       -78426.242       -266172.88
              -18              -17                7         13841993         14549681        1366286.3       -517486.59       -171521.98       -167834.41
              -17              -17                7         13797879         14021246        4069235.5       -1836252.3       -358602.31       -620211.13
              -16              -17                7         13648073         13469320        6791771.5       -3288269.3        -605866.5       -1026802.4
              -15              -17                7         13392576         12893904          9533893         -4873536       -913314.75       -1387608.4
              -14              -17                7         12849882         12422340         12001016       -6340580.5       -1496157.5       -1526907.5
              -13              -17                7         12119053         12077856         14241894         -7660907       -2316933.8       -1454209.1
              -12              -17                7         11395718         11752583         16538536         -9053038         -3169041       -1331527.5
              -11              -17                7         10501372         11482896         18244664        -10421991         -3481414       -1347155.8
              -10              -17                7          9464925         11246670         19710774        -11796680       -3629631.8       -1417739.1
               -9              -17                7          8321415         11034880         21092290        -13197320       -3758688.3       -1500176.1
               -8              -17                7         10188055          8462766         27425114        -15515976       -6796908.5       -673253.31
               -7              -17                7         10391613        6527097.5         31889728        -17698394         -8772974        44237.625
               -6              -17                7          9389594        5347537.5         34606308        -19753430         -9554181           262435
               -5              -17                7          8166279          4218923         37072556        -21551948        -10256605        479960.38
               -4              -17                7          6721673        3141255.8         39288468        -23093946        -10880245         696814.5
               -3              -17                7        5055773.5        2114535.8         41254056        -24379424        -11425099        912995.88
               -2              -17                7        2826869.5        1914929.8         41307604        -24370130         -8042639       -705991.88
               -1              -17                7        870112.31        1401844.9         41315108        -24306482       -4653398.5       -2513202.3
                0              -17                7       -635970.25        772374.44         41061024        -24423712         -4554139       -2610682.8
                1              -17                7       -1678388.5       -705143.44         39639104        -23599268       -3256952.8       -3163792.3
                2              -17                7         -2877454       -2028371.6         38184140        -22745328       -2910062.8       -3180118.8
                3              -17                7       -4164657.8       -3249856.3         36571456        -21772612       -2748120.8       -3098343.5
                4              -17                7       -5540000.5         -4369598         34801040        -20681122       -2771125.8         -2918467
                5              -17                7         -7003482       -5387596.5         32872910        -19470860       -2979079.5       -2640488.5
                6              -17                7         -8555100       -6303851.5         30787052        -18141824         -3371980       -2264408.5
                7              -17                7        -10194861         -7118365         28543472        -16694012       -3949829.3       -1790226.6
                8              -17                7        -10203585         -8497069         25064788        -15228105       -3551717.5       -1978399.1
                9              -17                7         -9762276         -9864838         21684324        -13628217         -3127740       -2082908.1
               10              -17                7        -10278445        -10484764         19892354        -12000202       -2876660.5       -2034516.5
               11              -17                7        -10774090        -11069720         18045986        -10394629       -2617996.3       -1976260.3
               12              -17                7        -11408953        -11519219         16025298         -8949418       -2178760.8       -1928388.6
               13              -17                7        -12122592        -11943391         14000176         -7604618       -1671341.1       -1857776.3
               14              -17                7        -12882081        -12370889         12009039       -6330949.5       -1136560.8       -1757447.9
               15              -17                7        -13312133        -12936545          9357826       -4683631.5       -850556.75       -1389369.5
               16              -17                7        -13640822        -13468878          6661148       -3128138.5       -598868.13       -987554.13
               17              -17                7        -13905277        -13949722        3998074.5       -1718998.4       -351659.78       -580369.38
               18              -17                7        -14105498        -14379075        1368603.5       -456210.09       -108931.64       -167815.02
              -18              -16                7         15454914         13865798        1216226.5       -403152.22       -285582.69       -86558.297
              -17              -16                7         15390526         13305732        3855709.5       -1654802.4       -496412.13       -534790.88
              -16              -16                7         15220445         12722177          6514777       -3039702.5       -767425.56       -937238.13
              -15              -16                7         14747003         12211978          8898850       -4325600.5       -1299283.1         -1136597
              -14              -16                7         14069265         11801060         11055044         -5481387       -2056696.5       -1140187.3
              -13              -16                7         13399024         11409354         13267000         -6708976         -2845440       -1093794.5
              -12              -16                7         12736276         11036858         15534718         -8008367       -3665514.3       -997418.56
              -11              -16                7         12072367         10686436         17836134         -9377265         -4492068       -858641.56
              -10              -16                7         11084876         10447938         19427598        -10722185         -4542979       -940019.88
               -9              -16                7         10332831          9989438         21345770        -12154152       -4929806.5       -945747.38
               -8              -16                7         12141744        7296131.5         26600610        -14003780         -8553182        90988.281
               -7              -16                7         12693859        4798500.5         30787666        -15520365        -11860829        1503409.4
               -6              -16                7         11602712        3325726.3         33823552        -17329838        -13721891        2451611.5
               -5              -16                7          9930000          2334885         36433556        -19177540        -14909867        3048694.8
               -4              -16                7          7811066          1937070         38487128        -20412344        -14336335        2942882.5
               -3              -16                7        5469274.5        1945968.5         39931484        -21054314        -11515515        1705539.5
               -2              -16                7        3232083.8        1695807.3         41087180        -21505242       -8141017.5       -35769.656
               -1              -16                7        1583546.8        966900.25         42500896        -22156980       -6217258.5       -1208136.5
                0              -16                7       -332875.63         565755.5         42142908        -22270464         -5947360       -1415303.3
                1              -16                7       -2053338.4       -236375.77         40940568        -21657164       -5597444.5       -1519209.4
                2              -16                7         -3626760       -1417812.4         39249996        -20802804       -5209806.5       -1605977.5
                3              -16                7         -5288321       -2497505.8         37401708        -19829676       -5007115.5       -1594644.5
                4              -16                7       -7038020.5       -3475456.3         35395688        -18737770         -4989372       -1485209.5
                5              -16                7         -8875857         -4351663         33231950        -17527092         -5156576         -1277673
                6              -16                7        -10801834       -5126126.5         30910482        -16197639         -5508729       -972034.75
                7              -16                7        -11940178         -6151013         28107258        -14939925       -5219810.5       -1109486.8
                8              -16                7        -11963989         -7535825         24754444        -13652186         -4478897       -1458723.4
                9              -16                7        -11230669         -9131862         20996360        -12217480       -3735876.3       -1700624.1
               10              -16                7        -11508692         -9877988         18865994        -10672173         -3467182       -1672019.6
               11              -16                7        -12050220        -10372058         16877636         -9217816         -3132457       -1626360.5
               12              -16                7        -12658486        -10815782         14822112       -7879566.5       -2673053.5       -1574749.3
               13              -16                7        -13312600        -11262829         12800573       -6612444.5       -2186290.8       -1493421.1
               14              -16                7        -14012562        -11713200         10813020       -5416451.5       -1672166.8       -1382376.9
               15              -16                7        -14758374        -12166893          8859451       -4291586.5       -1130683.1       -1241615.4
               16              -16                7        -15187201        -12703814          6369694       -2892967.5       -779097.63       -892246.44
               17              -16                7        -15470049        -13215310        3767475.8       -1544656.8       -484414.81       -489185.75
               18              -16                7        -15688662        -13675316        1198861.3          -342698       -194212.13       -80755.719
              -18              -15                7         16894130         13307139        1108721.5       -314612.31        -441102.5       -7922.6636
              -17              -15                7         16809466         12715444        3684736.8       -1499146.5       -675681.31       -452011.25
              -16              -15                7         16405372         12166779          5985764       -2603792.5       -1156633.3       -711327.75
              -15              -15                7         15780726         11689429          8057273         -3595038         -1850683       -791206.81
              -14              -15                7         15163578         11231289         10184542         -4658085       -2576063.5       -821102.63
              -13              -15                7         14553922         10792360         12367574         -5792935         -3332774       -801015.56
              -12              -15                7         13951760         10372642         14606367         -6999587       -4120815.3       -730945.38
              -11              -15                7         13357092          9972135         16900926         -8278044         -4940187          -610892
              -10              -15                7         12663770          9629291         19066374         -9614304         -5543710       -517742.38
               -9              -15                7         12452205          8779744         21412326        -10997786         -6531646       -357576.06
               -8              -15                7         13981137          6114997         25255166        -12313919        -10553824        844114.63
               -7              -15                7         14253274        3645923.3         28030212        -13297013        -14260277          2421491
               -6              -15                7         13268610        1372526.1         29737482        -13947072        -17650998          4374552
               -5              -15                7         10771402          1665085         32823180        -15319480        -16352098        4285666.5
