           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        118559.31        325345.81        -14214685          2577318       -258572.78        114632.54
              -17              -18                7        291307.44        237590.44        -13739418        2326016.8       -231396.75        72079.797
              -16              -18                7        424128.13           168305        -13211461        2011685.1       -214364.63         46327.18
              -15              -18                7        517021.38        117489.48        -12630810        1634323.4       -207476.39        37374.742
              -14              -18                7        569987.06        85143.836        -11997467        1193931.3       -210732.06        45222.445
              -13              -18                7        614978.75        40336.715        -11323898        669163.44       -306417.13        68015.719
              -12              -18                7        552785.44        35744.133        -10769127        101267.75       -393616.31        82659.313
              -11              -18                7        355286.78        87938.047        -10335668       -474162.44       -398124.69        85399.531
              -10              -18                7        110382.77        159720.14         -9897887       -1069249.8       -397332.22        93116.391
               -9              -18                7       -181926.52        251090.38         -9455779       -1683994.5       -391238.94        105809.89
               -8              -18                7        161158.42       -12990.754       -8019398.5         -2761545       -623322.75        332792.03
               -7              -18                7        347216.44       -65721.484         -6834362       -3769457.8       -727096.75        368428.34
               -6              -18                7        466436.06       -93456.703       -5738664.5         -4723811       -796664.25        389459.63
               -5              -18                7        518816.75       -96196.359         -4732307         -5624604        -832025.5        395885.78
               -4              -18                7        504358.91       -73940.523       -3815288.5         -6471836       -833180.38        387706.94
               -3              -18                7        423062.19       -26689.141       -2987609.3       -7265508.5       -800128.63        364922.88
               -2              -18                7        274927.13         45557.77       -2249269.5         -8005620       -732870.63        327533.84
               -1              -18                7       -41409.344        184194.56       -1844626.4         -8569700       -587363.94        211091.77
                0              -18                7       -367825.38        313737.66         -1996702         -9115374       -388354.41       -35178.875
                1              -18                7       -211247.58        168730.39       -2810632.3         -9267642        46412.438       -507119.06
                2              -18                7       -179778.63        131635.47       -3449403.8         -9506228        94884.375       -546004.31
                3              -18                7       -178547.06        123420.31       -4114337.5         -9698276        95070.125       -536459.56
                4              -18                7       -207552.73           144085         -4805435         -9843784        46969.938       -478485.06
                5              -18                7       -266795.72        193629.44         -5522696         -9942753       -49416.188       -372080.47
                6              -18                7       -356275.75         272053.5       -6266119.5         -9995183          -194088       -217245.97
                7              -18                7       -475993.25        379357.56         -7035706        -10001074       -387046.09       -13981.436
                8              -18                7       -489263.88        432425.63       -7944214.5         -9897133          -471227        165295.89
                9              -18                7       -370661.13        334536.84         -8721453         -9728195       -268805.56        113146.14
               10              -18                7          -464474        332197.56         -9175620         -9676208       -202937.59        65238.824
               11              -18                7          -538870        332599.38         -9602284         -9626868       -143304.53        19781.883
               12              -18                7       -590338.63        338929.44        -10004788         -9579747        -89479.18       -25338.352
               13              -18                7       -517530.84        458090.41        -10460133         -9532802       -34611.691       -146710.34
               14              -18                7       -481842.13        480189.59        -10929364         -9249936       -77007.781       -144276.23
               15              -18                7       -422925.94        496991.38        -11322370         -8995095       -123598.01       -137695.78
               16              -18                7       -340752.59        508557.38        -11639094         -8768435        -174330.7       -127047.71
               17              -18                7       -235321.98        514887.63        -11879537         -8569957       -229205.75       -112331.98
               18              -18                7        -106634.2        515982.22        -12043698         -8399662       -288223.25       -93548.664
              -18              -17                7        730819.69        635520.81        -14745175          2884109       -566585.13        147764.41
              -17              -17                7        925805.69        527046.94        -14293228          2614839       -541559.44        98145.055
              -16              -17                7        1080864.3        437043.09        -13788587        2282538.8       -526677.69        65325.867
              -15              -17                7        1195995.5        365509.09        -13231254        1887208.4       -521939.72         49306.82
              -14              -17                7        1298297.9        278586.81        -12635750          1394862       -598987.94        43385.137
              -13              -17                7        1407604.3        185044.92        -11987654        827792.81       -760983.94        49413.801
              -12              -17                7        1505678.9        118298.34        -11269262        223814.31       -944104.38        74044.945
              -11              -17                7        1391181.5        146493.67        -10726283       -376578.69       -972925.63        76565.109
              -10              -17                7        1180071.3        212957.95        -10236758       -987770.81       -953042.31        74768.867
               -9              -17                7        921555.38        299010.44         -9742909       -1618620.4       -927858.13        77949.297
               -8              -17                7        1575038.9       -157128.67         -8070289       -2698509.3       -1442864.8         434643.5
               -7              -17                7        1912570.9       -407153.16       -6529842.5       -3711224.8         -1943432        679846.44
               -6              -17                7        1905012.8       -407831.84         -5356588       -4711727.5       -2155981.3        782839.44
               -5              -17                7        1830615.5       -383515.03         -4272671         -5658671       -2334324.8        871227.31
               -4              -17                7        1689380.3       -334202.69         -3278095       -6552054.5       -2478461.5        945010.19
               -3              -17                7        1481305.9       -259894.77       -2372857.5         -7391877         -2588392        1004187.9
               -2              -17                7        854731.25        31505.338         -2070504       -7966010.5       -2059316.3        500138.28
               -1              -17                7        267840.38        251385.81       -1815256.8         -8509873       -1559551.9       -48670.184
                0              -17                7       -599521.38        386135.66       -1678131.4         -9155729       -1560308.1        -133053.2
                1              -17                7       -675096.94        385736.94       -2411589.8         -9378453       -1272546.6       -374620.88
                2              -17                7       -794531.56        426174.59       -3115299.3         -9574958       -1196267.8       -393104.72
                3              -17                7       -944203.63        495492.06         -3845171         -9724923       -1168275.3       -363158.59
                4              -17                7       -1124112.5        593689.19         -4601206         -9828349       -1188568.1       -284782.56
                5              -17                7       -1334259.1        720766.25       -5383403.5         -9885235       -1257147.4       -157976.48
                6              -17                7       -1574642.5        876722.88       -6191764.5         -9895583       -1374012.4        17259.383
                7              -17                7       -1845263.8        1061559.5         -7026289         -9859392       -1539163.5        240925.39
                8              -17                7       -1574696.8         948849.5         -8282813         -9615632       -1102584.8        199197.38
                9              -17                7       -1210752.1        760121.94         -9355857         -9347946       -722653.38        125907.42
               10              -17                7       -1295664.5        763378.69         -9830973         -9303326       -657075.69        104306.41
               11              -17                7       -1361160.1        769376.88        -10278586         -9261352          -597733        85155.797
               12              -17                7       -1281367.9        850188.06        -10792737         -9207040       -520439.19        8937.5781
               13              -17                7       -1167223.1        962927.75        -11253194         -9171720       -454971.94       -97035.398
               14              -17                7       -1051639.5          1091020        -11631256         -9161311       -408586.81       -219966.78
               15              -17                7       -960211.56        1122860.4        -11998939         -8953425       -428689.34       -237445.33
               16              -17                7       -849558.25        1137800.9        -12298234         -8748214       -459099.84       -237983.63
               17              -17                7       -715647.88        1147505.8        -12521248         -8571187       -493652.84       -234454.34
               18              -17                7       -558480.25          1151975        -12667980         -8422341          -532348       -226857.39
              -18              -16                7        1282633.3        955950.94        -15283927        3217765.3       -860279.88        185160.03
              -17              -16                7        1499857.3        826758.75        -14855296        2930526.5       -837404.44        128474.04
              -16              -16                7        1677153.6        716036.31        -14373976        2580257.5       -824672.88        88588.266
              -15              -16                7        1836793.5        587016.06        -13856522        2120406.5          -883143        53979.125
              -14              -16                7        1999059.9        448469.28        -13288476          1573898       -1017067.8        26783.479
              -13              -16                7          2150094        336717.84        -12650132        990481.63       -1172116.8        18190.344
              -12              -16                7        2289896.8         251761.8        -11941491        370156.72       -1348290.4        28199.666
              -11              -16                7        2409955.8        196569.02        -11171004       -285289.59         -1538070        55223.105
              -10              -16                7          2232639        257715.48        -10629736       -912586.94       -1499095.8        43913.797
               -9              -16                7          2110997        283106.03         -9994390         -1595571       -1511263.1        72333.836
               -8              -16                7          2877869       -189289.88         -8446003         -2546737       -2202041.8        425382.56
               -7              -16                7        3494382.3       -614009.94       -6811508.5       -3337886.5       -3144532.5        756215.13
               -6              -16                7        3567025.5       -722993.13         -5425359         -4259455       -3744682.5        982734.94
               -5              -16                7          3365851       -671619.75         -4263885         -5252549       -4066008.3        1153084.6
               -4              -16                7        2837180.8       -477298.91         -3392731         -6187095       -4047278.5        1125760.3
               -3              -16                7        2044106.4       -163598.39         -2808121         -7010294       -3604202.8        778561.31
               -2              -16                7          1297472        130565.34         -2286106       -7709160.5         -3046011           271428
               -1              -16                7        643397.63        224895.48       -1779921.3         -8474571       -2791240.5       -35207.387
                0              -16                7       -437380.13        369282.56       -1619025.1         -9034521       -2906493.5       -180650.63
                1              -16                7       -1160273.1        568675.44         -2108747         -9379922         -2634939       -167157.53
                2              -16                7       -1430611.5        686645.75         -2877394         -9534344       -2530853.5       -165239.75
