           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          7507298          8582952           793509        225118.03       -661064.94       -444815.84
              -17              -18                7          7547230          8438565        1832646.3       -208509.52       -1443540.5       -1460749.6
              -16              -18                7          7541808        8302994.5          2860544       -717075.06         -2272375         -2481085
              -15              -18                7          7491029          8176241          3877202       -1300578.3       -3147568.3         -3505820
              -14              -18                7          7394894          8058304          4882621       -1959019.6         -4069121         -4534957
              -13              -18                7          7101993        7983197.5        5660831.5         -2528798         -5148049         -5454571
              -12              -18                7          6559924          7918115        5929315.5       -2962419.8         -6181697         -6312761
              -11              -18                7        5866332.5        7838172.5        5916492.5       -3398665.5       -7053357.5         -7209528
              -10              -18                7        5091021.5          7763907          5862268       -3854589.5         -7891070       -8108546.5
               -9              -18                7        4233990.5        7695317.5          5766642         -4330190         -8694836         -9009816
               -8              -18                7        5131160.5        6793440.5          8656465       -5081718.5        -10003824         -9672106
               -7              -18                7          4977589          6105294          9562570         -6184522        -11289074        -10883102
               -6              -18                7        4619381.5        5386934.5         10447066       -7140651.5        -12374006        -11963122
               -5              -18                7        4056535.8        4638362.5         11309952       -7950107.5        -13258619        -12912166
               -4              -18                7        3289052.3          3859577         12151226         -8612888        -13942914        -13730234
               -3              -18                7          2316931        3050579.3         12970891         -9128996        -14426893        -14417328
               -2              -18                7        1140172.3        2211368.3         13768946         -9498430        -14710552        -14973447
               -1              -18                7       -171922.81        1425795.6         13530544         -9552743        -14434830        -15456798
                0              -18                7       -1003395.8        466508.34         13125615         -9547859        -13663710        -15737472
                1              -18                7       -1341546.5          -789846         12142788         -9278418        -12082882        -15891606
                2              -18                7       -1987338.6       -1880827.4         11651716         -9047377        -11542568        -15502773
                3              -18                7       -2688794.8       -2865319.3         11133795         -8743665        -11049944        -14950806
                4              -18                7         -3445915         -3743321         10589025       -8367278.5        -10605011        -14235707
                5              -18                7       -4258699.5         -4514834         10017406       -7918219.5        -10207766        -13357475
                6              -18                7         -5127147         -5179857          9418938       -7396487.5         -9858210        -12316110
                7              -18                7       -6051259.5       -5738391.5          8793621         -6802083         -9556346        -11111612
                8              -18                7         -6654535         -6221505          7806589       -6234552.5         -9048101         -9990938
                9              -18                7         -6484479         -6657846        6756787.5         -5707063         -7978907         -9312129
               10              -18                7         -6686424         -7021988          6374715         -5044916       -7079780.5         -8444959
               11              -18                7         -6881118         -7357469        5979352.5         -4411309       -6166904.5         -7564619
               12              -18                7       -7072186.5         -7660736        5573759.5       -3809464.8       -5241892.5         -6671027
               13              -18                7       -7397773.5       -7830223.5          5257854       -3342287.5       -4344819.5       -5768554.5
               14              -18                7       -7499156.5         -8003753        4279382.5         -2591499       -3543811.3       -4708982.5
               15              -18                7         -7576587         -8156651        3303702.5       -1931865.8       -2735218.8         -3660694
               16              -18                7         -7630206         -8288907        2331213.5       -1363596.5       -1918971.3       -2623787.8
               17              -18                7         -7660013         -8400521        1361916.8       -886691.63       -1095068.9         -1598264
               18              -18                7         -7666008         -8491494        395811.38       -501151.09       -263511.75       -584122.81
              -18              -17                7          8425038        8208339.5        647737.13        294220.91       -786366.06       -341946.13
              -17              -17                7          8448011        8044572.5        1604179.1        -121850.5       -1637454.3       -1327251.1
              -16              -17                7          8425627          7889623        2549381.8       -612859.94       -2534901.5         -2316957
