           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -2204025        248935.34         -2073181        440908.19         -3857284        -10487287
              -17              -18                7       -2327439.3        108991.66       -2040552.9        747907.19         -4328412        -10403816
              -16              -18                7       -2436100.8       -38971.055         -1994534          1010395         -4749473        -10299639
              -15              -18                7       -2530008.8       -194952.73       -1935124.6        1228371.4         -5120466        -10174757
              -14              -18                7         -2609163       -358953.47       -1862324.1        1401836.8       -5441390.5        -10029167
              -13              -18                7       -2690429.8       -538193.63       -1789805.5        1553225.6         -5553534         -9827529
              -12              -18                7       -2828212.8       -758765.94       -1711455.8        1682877.4       -5567344.5         -9575694
              -11              -18                7       -3010977.3       -1014553.9       -1604870.1        1773746.6       -5607103.5         -9298296
              -10              -18                7       -3197126.3       -1278667.4       -1477182.6        1837293.9         -5607479         -9002926
               -9              -18                7       -3386659.8       -1551106.4       -1328393.3        1873518.9       -5568470.5         -8689585
               -8              -18                7       -3259468.5       -1629849.9       -737833.19          2227194         -5002656       -8276481.5
               -7              -18                7       -3424723.3       -1824906.4       -755960.63        2161053.8         -4697419         -7889526
               -6              -18                7       -3625905.5       -2030626.1       -691661.75        2059159.5         -4247550       -7406381.5
               -5              -18                7       -3863015.5         -2247009       -544936.56        1921511.1         -3653048         -6827051
               -4              -18                7       -4136051.8         -2474055       -315785.13        1748108.5       -2913913.5         -6151532
               -3              -18                7       -4445016.5       -2711764.8       -4207.4375        1538951.8       -2030147.5       -5379826.5
               -2              -18                7       -4789908.5       -2960137.8        389796.47        1294040.9       -1001748.8         -4511933
               -1              -18                7       -5045927.5       -3213887.8        599135.19        896466.69         51608.25         -3502313
                0              -18                7       -4846787.5         -3236090        476350.38        461745.75        1461566.5         -2380375
                1              -18                7         -4642291       -3190401.8        645232.88        137979.78          2606496       -1476144.5
                2              -18                7         -4417480       -3103759.8        706003.25       -156296.39        3707357.8       -661934.19
                3              -18                7       -4135210.3       -2998134.8        753641.38       -428203.88          4776471        47177.727
                4              -18                7         -3795483       -2873526.8         788147.5        -677742.5          5813836        651190.69
                5              -18                7         -3398296       -2729936.3        809521.69       -904912.81          6819454        1150105.6
                6              -18                7       -2943651.3       -2567362.5         817763.5       -1109714.1        7793323.5        1543921.8
                7              -18                7       -2431547.3         -2385806        812873.44       -1292147.1          8735445        1832639.6
                8              -18                7       -2008319.5       -2244143.5           823213         -1454682          9448692        2003567.5
                9              -18                7       -1961637.5         -2267809        937225.94       -1582701.4          9688846        1999022.1
               10              -18                7         -1830002       -2271545.3        1051594.5       -1680571.9         10080445        1930393.4
               11              -18                7       -1683334.8       -2274932.5        1132601.9         -1764422         10441622        1842425.8
               12              -18                7       -1521787.3       -2278157.3          1170840       -1835781.8         10780226        1731745.8
               13              -18                7         -1339191       -2287676.8        898059.06       -1947222.5         11315971        1481558.6
               14              -18                7       -1105808.8       -2258024.5           820382       -1999255.4         11476680        1195229.8
               15              -18                7       -870268.63         -2234600        729244.38       -2038923.9         11552641         860695.5
               16              -18                7       -632589.81       -2217429.5        624530.81       -2066258.5         11544030        477951.44
               17              -18                7       -392772.41         -2206512        506241.31         -2081259         11450845        46997.594
               18              -18                7       -150816.38       -2201848.8        374375.72       -2083925.6         11273088       -432166.09
              -18              -17                7         -2199376        552626.88       -2217965.8        271517.38         -4357235        -10416686
              -17              -17                7         -2362239        404838.81       -2224896.8        569431.31         -4850370        -10272416
              -16              -17                7       -2510348.3        249031.77       -2218436.5        822833.94       -5293436.5        -10107440
              -15              -17                7       -2643704.5        85205.711       -2198585.8        1031725.4       -5686435.5         -9921758
              -14              -17                7       -2785661.8       -92117.406       -2177949.5        1215157.3         -5879573         -9682956
              -13              -17                7       -2933489.5       -272124.31         -2164861        1389778.1       -5906405.5         -9411781
              -12              -17                7       -3065190.5       -446431.94       -2150554.8        1543625.3         -5913110         -9144133
              -11              -17                7       -3248076.8        -669567.5       -2081502.4        1654207.3         -5950400         -8839863
              -10              -17                7       -3450026.5       -913914.56       -1979334.8        1732231.6       -5963655.5         -8509297
               -9              -17                7       -3655360.5       -1166587.4       -1856065.4        1782933.8         -5937528       -8160759.5
               -8              -17                7       -3550987.8       -1183171.3          -926092        2303295.5         -5501955         -7766335
               -7              -17                7       -3745550.8       -1327040.6          -312518        2492549.8         -5120913       -7347947.5
