           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3468752.3       -5166298.5        -10224952       -509017.69       -399920.22       -142815.86
              -17              -18                7       -3627414.8         -5484793         -9758459       -600674.44       -451271.22       -378456.63
              -16              -18                7         -3839740       -5788582.5         -9268906       -759603.25       -524288.63       -585402.63
              -15              -18                7       -4105727.8       -6077666.5         -8756294       -985803.44       -618972.31       -763653.69
              -14              -18                7       -4425378.5       -6352045.5       -8220621.5       -1279275.6        -735322.5       -913210.19
              -13              -18                7         -4721374       -6600392.5         -7620111       -1592465.3       -887918.75       -958868.88
              -12              -18                7       -5046798.5         -6751491         -7159997       -1908372.3       -945725.88       -927201.13
              -11              -18                7         -5477130       -6825885.5         -6865864       -2241373.8       -908802.75          -898182
              -10              -18                7       -5956346.5         -6879472         -6584353         -2597747          -870671       -861180.25
               -9              -18                7       -6484446.5       -6912248.5       -6315464.5       -2977490.3       -831330.69       -816195.88
               -8              -18                7         -6545547       -7462887.5       -4898699.5       -3917539.8         -1001946       -372962.22
               -7              -18                7       -6802874.5         -7879720       -3989245.5         -4685893       -1036941.1       -270417.16
               -6              -18                7         -7080050       -8233040.5         -3124695       -5364466.5       -1050379.3        -176503.5
               -5              -18                7         -7377075         -8522846       -2305048.5       -5953259.5       -1042260.4        -91221.43
               -4              -18                7         -7693949         -8749140       -1530305.9         -6452272       -1012584.5       -14570.727
               -3              -18                7         -8030673         -8911918          -800467       -6861504.5       -961351.25        53448.352
               -2              -18                7         -8387247         -9011183       -115531.94       -7180957.5       -888561.44        112836.03
               -1              -18                7         -8848538         -8994674        195735.09       -7310455.5       -730013.44         29316.75
                0              -18                7         -9148272         -8870617       -68002.523         -7309938       -358271.25       -47901.645
                1              -18                7         -8892543         -8917325       -794006.06         -6925316        152912.25       -284852.22
                2              -18                7         -8721770         -8835920       -1362139.4       -6631600.5        246199.06       -187254.53
                3              -18                7         -8536168         -8691662       -1984302.4       -6313016.5        293291.56       -59511.688
                4              -18                7       -8335738.5         -8484553       -2660495.8         -5969564        294189.88        98376.313
                5              -18                7       -8120479.5         -8214590       -3390719.5       -5601243.5        248894.09        286409.69
                6              -18                7         -7890391         -7881776         -4174972         -5208053         157404.3        504588.06
                7              -18                7         -7645475       -7486110.5       -5013255.5         -4789995        19720.266        752911.81
                8              -18                7         -7197443       -7089744.5         -5940296       -4279299.5       -15371.684        981214.94
                9              -18                7         -6646634         -6903952         -6689913       -3749063.5        212116.39        1007094.4
               10              -18                7         -6441420         -6715320         -7254542       -3377634.5        302193.84        1003780.1
               11              -18                7         -6228079         -6536856         -7800494       -3024904.8        382079.31        997257.94
               12              -18                7         -6001569       -6366883.5         -8326851       -2688031.5        449465.28        984064.13
               13              -18                7       -5601304.5         -6146150         -8767751       -2282756.5        417529.44           847500
               14              -18                7         -5169181         -5888480         -9269188         -1866796        272447.84        722011.63
               15              -18                7       -4733400.5       -5652209.5         -9685816       -1493252.8        132823.47           588828
               16              -18                7         -4293977         -5437367        -10017548       -1162155.1       -1285.1563        447934.66
               17              -18                7         -3850910         -5243952        -10264383       -873503.38       -129877.97        299331.63
               18              -18                7         -3404201       -5071964.5        -10426321       -627297.56       -252954.98        143018.94
              -18              -17                7         -2993966         -5240860        -10783714       -273925.75       -748859.44       -235111.66
              -17              -17                7       -3125473.5         -5580835        -10311728       -354805.63       -815222.56       -475979.78
              -16              -17                7       -3310643.3       -5906105.5         -9816683       -502957.13          -903252       -688153.06
              -15              -17                7       -3549475.5       -6216670.5         -9298577       -718380.44       -1012947.8       -871631.69
              -14              -17                7         -3778251       -6503168.5         -8707203       -955767.81         -1159604       -961743.25
              -13              -17                7       -3968948.8       -6764094.5         -8050512         -1217109       -1329410.8       -966107.25
              -12              -17                7       -4170347.8         -7007444       -7376450.5       -1544032.8       -1504153.8       -945656.31
              -11              -17                7       -4523813.5         -7116144       -6959248.5       -1895127.3       -1491255.8       -931407.81
              -10              -17                7       -4959381.5         -7173568         -6623697         -2263093       -1427119.6       -915584.69
               -9              -17                7         -5443834         -7210183       -6300768.5       -2654430.3         -1361775       -891778.81
               -8              -17                7       -5283164.5         -8004326         -4502037       -3600745.5         -1841881       -229385.16
               -7              -17                7       -5482653.5         -8601766       -3067671.3         -4399282       -2306011.3        150211.88
               -6              -17                7       -5914698.5         -8932524         -2186077       -5137678.5       -2487812.3        291109.81
               -5              -17                7         -6366594         -9199769       -1349385.8         -5786295       -2648056.8        423376.31
               -4              -17                7         -6838338         -9403500       -557598.88         -6345130       -2786744.5        547011.31
               -3              -17                7         -7329932         -9543717        189284.13       -6814186.5       -2903874.3        662014.81
               -2              -17                7       -8102335.5         -9460185        212528.75       -7116976.5       -2314228.5        89014.359
               -1              -17                7         -8792228         -9335808        186326.19         -7348816       -1698408.3       -448798.78
                0              -17                7         -9494536         -9093465        12138.629         -7539309       -1384941.5       -99585.609
                1              -17                7         -9443862         -9000826       -688605.25         -7243210       -1044759.3       -166090.84
                2              -17                7         -9398864         -8837254       -1383567.4         -6942411       -933130.75       -62167.125
                3              -17                7         -9339038         -8610829       -2132559.8         -6616744       -867696.44        71901.813
                4              -17                7         -9264382         -8321552       -2935581.5       -6266207.5       -848455.81        236115.84
                5              -17                7         -9174897       -7969423.5       -3792633.8         -5890803       -875409.75        430475.16
                6              -17                7         -9070584       -7554442.5         -4703716       -5490529.5       -948557.38        654979.69
                7              -17                7         -8951442         -7076609       -5668828.5       -5065387.5       -1067899.5        909629.56
                8              -17                7         -8054493       -6762761.5         -6739285         -4378753       -607084.38        969860.88
                9              -17                7       -7152983.5         -6584043         -7639871       -3694434.5       -205225.44        1007832.5
               10              -17                7         -6950383         -6402176         -8211700         -3312459       -114228.27        1016479.3
               11              -17                7         -6739657         -6230476         -8764854       -2949183.8       -33423.156        1021918.3
               12              -17                7         -6356337       -6036363.5         -9283174         -2521178       -9627.5234        930735.44
               13              -17                7       -5921246.5       -5833047.5         -9714173       -2100622.8       -32316.625        799996.75
               14              -17                7       -5474734.5         -5627342        -10054736       -1709186.5       -92630.336        651349.06
               15              -17                7         -5011066         -5401961        -10423794       -1327191.6       -222096.34        507883.22
               16              -17                7         -4542703         -5194820        -10721223       -984717.88       -351845.03        358817.09
               17              -17                7         -4070698         -5009107        -10933757       -684690.38       -476078.06        202041.31
               18              -17                7       -3595049.3         -4844821        -11061392       -427108.56       -594795.19         37555.82
              -18              -16                7         -2506335       -5274906.5        -11375214       -34157.969       -1078993.4       -300111.53
              -17              -16                7       -2610686.5         -5636362        -10897734       -104260.92       -1160368.5       -546207.06
              -16              -16                7         -2768701         -5983113        -10397195       -241635.42         -1263410       -763607.69
              -15              -16                7       -2930180.5         -6307751         -9815009       -403207.69       -1404121.8          -898114
              -14              -16                7       -3065883.8         -6608591         -9159403       -590572.06       -1568742.5       -956288.63
              -13              -16                7       -3212288.3         -6891854         -8486430       -843518.44       -1738299.1       -989648.25
              -12              -16                7         -3369393       -7157540.5         -7796088       -1162046.4       -1912791.9       -998192.88
              -11              -16                7         -3543173         -7400480         -7098246       -1544664.8       -2083852.5       -983087.25
              -10              -16                7       -3935093.3         -7461742         -6708654         -1924224       -1993711.9       -988442.63
               -9              -16                7         -4299354         -7585199       -6211496.5       -2373089.8       -1962604.4        -917816.5
               -8              -16                7       -4103353.3         -8462172         -4558739       -3136634.5       -2649621.3       -274841.09
               -7              -16                7       -4189578.8         -9273247       -2897946.3       -3647778.3         -3590347        211256.36
               -6              -16                7         -4675574         -9725614       -1751512.5       -4286293.5       -4188150.3        462055.78
               -5              -16                7         -5282339         -9970298       -897777.13       -4994732.5         -4516758        641306.56
               -4              -16                7       -6084607.5        -10050383       -357227.88         -5700102       -4466117.5        591361.56
               -3              -16                7         -7011229         -9971780       -146665.88         -6365819       -3950939.8        182140.73
               -2              -16                7         -7842687         -9848528        25188.313         -6883013       -3337529.8          -387645
               -1              -16                7         -8532152         -9720357        202009.16         -7381997         -2881338          -522236
                0              -16                7         -9467229         -9433030       -7005.1563         -7574687       -2694357.3       -245109.48
                1              -16                7         -9937429         -9138196       -699364.81         -7525074       -2290755.3        16138.891
                2              -16                7        -10018205         -8892456       -1521156.3         -7217191       -2160784.8        126388.73
                3              -16                7        -10084153         -8583865       -2396977.3         -6884440       -2077008.5        266783.75
                4              -16                7        -10135272         -8212422       -3326828.3       -6526820.5       -2039426.3        437323.88
                5              -16                7        -10171562         -7778125       -4310709.5         -6144332         -2048038        638009.31
                6              -16                7        -10193024       -7280977.5       -5348620.5       -5736975.5       -2102844.3        868839.94
                7              -16                7         -9745259       -6791163.5       -6458503.5       -5190462.5       -1777303.8        972219.88
                8              -16                7         -8859152         -6450134         -7518550       -4501422.5       -1215995.8        991295.94
                9              -16                7         -7765610         -6255382         -8492295       -3725411.3       -661880.69        1013506.2
               10              -16                7       -7423191.5         -6089835         -9118669       -3273263.8       -506315.59        1034396.1
               11              -16                7       -7077612.5         -5914082         -9694122       -2831742.5       -439369.53        988915.38
               12              -16                7       -6619113.5       -5730574.5        -10205660       -2366788.8       -415186.88        881911.13
               13              -16                7       -6149195.5         -5544676        -10626760       -1930953.8       -428629.09        756997.94
               14              -16                7         -5667857         -5356389        -10957422       -1524236.9       -479696.06        614175.69
               15              -16                7       -5175098.5       -5165711.5        -11197646       -1146638.4          -568388        453444.28
               16              -16                7         -4677025       -4969505.5        -11438105       -794966.69       -690463.75        292668.09
               17              -16                7         -4176081       -4791493.5        -11616336       -483563.25       -810336.88        127719.52
               18              -16                7       -3671493.5         -4634910        -11709670       -214605.56       -924694.19       -44938.742
              -18              -15                7       -2005858.5         -5268438        -11999450        210285.45       -1390321.6       -337815.56
              -17              -15                7         -2083055       -5651374.5        -11516477        150959.66         -1486709       -589138.38
              -16              -15                7       -2177162.3         -6014141        -10943526          65214.5         -1621472       -767980.69
              -15              -15                7       -2257870.8         -6354895        -10289008       -48172.844         -1780907          -879966
              -14              -15                7       -2349280.3         -6678072         -9617120       -227141.75       -1945277.8       -967136.19
              -13              -15                7       -2451390.5         -6983671         -8927864       -471692.88       -2114584.3       -1029491.4
              -12              -15                7       -2564201.8         -7271694         -8221241       -781825.63       -2288826.5       -1067031.8
              -11              -15                7       -2687713.5       -7542138.5         -7497247         -1157541       -2468005.3       -1079757.1
              -10              -15                7       -2883481.5         -7743994       -6839224.5       -1581139.4       -2570448.3       -1079754.3
               -9              -15                7       -3090672.8         -8013102         -6166241       -2063029.4       -2656311.5       -928000.06
               -8              -15                7         -2908172         -8924338       -4749271.5         -2603619       -3524334.8       -347465.13
               -7              -15                7       -3007898.8         -9769678       -3324264.8       -2891807.3         -4646067        76191.945
               -6              -15                7       -3389854.8        -10549121       -1891221.4       -2927595.8       -6021506.5        342971.44
               -5              -15                7         -4530545        -10587403       -1336818.3         -4014659       -5835137.5        302123.09
               -4              -15                7       -5580920.5        -10530139       -872687.75         -5048136         -5457639        115991.56
               -3              -15                7         -6536133        -10428229       -447263.75       -5933090.5       -4981910.5       -230705.16
               -2              -15                7         -7396181        -10281670        -60547.25       -6669520.5         -4407949       -737966.75
               -1              -15                7         -8201736        -10120549        89511.297         -7313233       -4238260.5       -338136.03
                0              -15                7         -9373409         -9816185       -149218.16         -7517710         -4197285       -135412.66
                1              -15                7        -10272895         -9314592       -900351.56         -7722892       -3609128.8        289907.31
                2              -15                7        -10579792         -9001529       -1774904.4         -7455941         -3436763        378412.81
                3              -15                7        -10771514         -8610770       -2777554.5         -7116106       -3334644.8        525133.81
                4              -15                7        -10948408         -8157160       -3834234.5       -6751403.5       -3278720.5        702000.13
                5              -15                7        -11110472         -7640697       -4944944.5         -6361831         -3268991        909011.69
                6              -15                7        -11052021         -7054292         -6110252         -5911602         -3080339        1060549.1
