           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        211040.08       -103905.72         18213644         -2352344       -107290.04           148933
              -17              -18                7        87679.219       -274576.88         18213460         -2352077       -93235.375        158068.77
              -16              -18                7       -30127.418       -442463.81         18169560       -2344827.8       -99689.828        167115.64
              -15              -18                7       -142379.78       -607566.25         18081936         -2330597       -126653.33        176073.61
              -14              -18                7       -249077.92       -769884.56         17950596       -2309383.8       -174125.88        184942.66
              -13              -18                7       -470372.78       -909417.69         17683162       -2277299.8       -203029.23        190054.25
              -12              -18                7       -680694.56       -1029430.8         17223956       -2224088.5       -209470.91        189182.09
              -11              -18                7       -786928.44       -1148131.5         16669553         -2152947       -219009.67        184462.16
              -10              -18                7       -877529.63       -1264968.1         16057615       -2072462.9       -229859.66        177115.16
               -9              -18                7       -952498.25       -1379940.6         15388141         -1982635       -242020.91        167141.03
               -8              -18                7       -938137.31       -1517309.9         15204025       -1986031.3       -318372.94        194727.38
               -7              -18                7       -1000452.5       -1633388.8         13579312       -1771914.4       -295078.03        202519.75
               -6              -18                7       -1042217.6       -1735030.3         11921748       -1554081.3       -308643.47        205760.97
               -5              -18                7       -1063432.1       -1822234.6         10231329       -1332531.4       -359069.13        204451.11
               -4              -18                7       -1064096.5       -1895001.9          8508055       -1107265.4       -446355.13        198590.13
               -3              -18                7       -1044210.4       -1953332.1          6751928       -878282.75       -570501.13        188178.02
               -2              -18                7       -1003774.3         -1997225          4962947       -645583.75        -731507.5        173214.78
               -1              -18                7       -963790.25         -2028695        2669673.5       -345022.38       -661423.63        108050.56
                0              -18                7       -847104.88       -2061008.8       -265437.47        29809.732        79029.289       -9964.8457
                1              -18                7       -1016818.4       -2025157.5       -2329580.5        286088.63       -32649.844       -21285.334
                2              -18                7       -1134490.6       -1984373.8       -4377392.5        544961.94       -48667.906       -48672.953
