           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        112507.09       -296519.59         -6547511        -10273926        7061746.5         -3766619
              -17              -18                7        1107469.3       -850550.19         -6855150        -10322337          7064446       -3796177.3
              -16              -18                7        2140103.5       -1414765.1         -7098800        -10359740        7065851.5         -3796410
              -15              -18                7        3210409.8         -1989164         -7278459        -10386132          7065964       -3767317.8
              -14              -18                7          4318389       -2573747.5         -7394129        -10401512        7064784.5       -3708900.3
              -13              -18                7        5439001.5       -3083686.3         -7361369        -10359971        6945455.5       -3594761.8
              -12              -18                7        6460461.5       -3514732.3       -7173085.5        -10209116          6661348         -3428731
              -11              -18                7          7417615       -3943365.3       -6909379.5         -9992450          6326968       -3238432.5
              -10              -18                7          8377769       -4372022.5         -6600144         -9747113          5974516       -3032635.5
               -9              -18                7          9340923       -4800703.5       -6245379.5         -9473100          5603991       -2811339.3
               -8              -18                7         10490818       -5451348.5       -6788486.5         -9467008          5173970       -2430481.8
               -7              -18                7         11661630         -6119982         -5840157         -8631501        4621207.5       -2154185.5
               -6              -18                7         12704384       -6727829.5       -4977365.5       -7717346.5        4075126.8       -1840612.9
               -5              -18                7         13619077         -7274890         -4200114         -6724545        3535726.5       -1489763.8
               -4              -18                7         14405712       -7761163.5       -3508401.3       -5653094.5        3003006.8       -1101638.1
               -3              -18                7         15064289         -8186651       -2902227.8       -4502996.5          2476968          -676236
               -2              -18                7         15594805         -8551352       -2381592.8       -3274250.3        1957610.1        -213557.2
               -1              -18                7         15987705         -8821074         -1449063       -1735416.5        1295661.8        51812.789
                0              -18                7         16050528         -8971223        343466.13        106999.24       -34762.887         65793.43
                1              -18                7         15942859         -8712530          1135528        1469241.4       -687999.75        558894.38
                2              -18                7         15667583         -8422805        1925497.6        2808159.5       -1368034.5         945309.5
                3              -18                7         15223961       -8079739.5          2742555          4082298       -2034195.3        1306066.3
                4              -18                7         14611990         -7683332        3586700.3        5291656.5         -2686482        1641164.9
                5              -18                7         13831672       -7233582.5        4457934.5          6436237         -3324895        1950605.5
                6              -18                7         12883007       -6730492.5        5356255.5        7516035.5       -3949433.8        2234387.8
                7              -18                7         11765994         -6174061        6281665.5          8531057       -4560099.5          2492512
                8              -18                7         10324530       -5656620.5          6947361          9356206         -5132858        2725278.3
                9              -18                7          9047836       -5203962.5          6880190          9622874         -5559763          2954035
               10              -18                7          8181338         -4646998          7004458          9814356       -5946914.5          3161075
               11              -18                7          7317756       -4102047.3          7127358          9981994         -6296213          3350163
               12              -18                7          6452009       -3569493.8          7250214         10126128         -6609057        3519565.3
               13              -18                7          5395395       -3063397.3          7401606         10258432         -6923423        3620483.5
               14              -18                7        4264352.5       -2439247.8          7338322         10286067       -6991458.5        3685498.8
               15              -18                7          3160766       -1839465.4        7222113.5         10301108         -7044396          3733564
               16              -18                7        2084672.8       -1264133.9          7053088         10303608       -7082363.5        3764693.8
               17              -18                7        1036072.6       -713253.63          6831244         10293566         -7105361        3778887.5
               18              -18                7        14966.188       -186824.47          6556582         10270984       -7113389.5        3776145.8
              -18              -17                7       -216895.38       -376829.66         -7530393         -9668494          7586859       -3376858.8
              -17              -17                7        818586.94       -923656.75         -7814023         -9703706        7590452.5         -3400815
              -16              -17                7        1891741.4       -1480667.9         -8033661         -9727908        7592752.5       -3395445.5
              -15              -17                7        3002568.3       -2047863.5         -8189309         -9741101        7593759.5       -3360750.8
              -14              -17                7        4113382.5       -2543001.8         -8211123         -9707257          7495537       -3266285.3
              -13              -17                7          5193883       -2964139.5         -8132646         -9620790          7287411       -3128038.5
              -12              -17                7          6268570       -3385077.5         -8027710         -9512524          7054613         -2978626
              -11              -17                7        7228494.5         -3797831         -7805139         -9317384        6709733.5       -2813756.5
              -10              -17                7          8161836       -4208484.5         -7515037         -9077165        6323094.5       -2632709.8
               -9              -17                7          9098178       -4619161.5       -7179405.5         -8808272          5918384         -2436164
               -8              -17                7         10536360       -5178129.5         -8414598         -9028060          5731684       -1839034.9
               -7              -17                7         12187252         -5582987         -8494288         -8665743        5383073.5       -1373572.1
               -6              -17                7         13478646       -6050339.5         -7454952       -7766546.5          4905422       -1027528.5
               -5              -17                7         14641982         -6456905         -6501154       -6788701.5          4434450          -644208
               -4              -17                7         15677259         -6802685       -5632895.5         -5732209        3970160.5       -223611.13
               -3              -17                7         16584476         -7087678         -4850175       -4597068.5        3512550.5        234262.38
               -2              -17                7         17101400       -7411256.5       -3363652.3       -3097154.5        2516634.8        58073.188
               -1              -17                7         17601820         -7620492       -1670470.9       -1552836.8        1304763.1       -198574.75
                0              -17                7         17597730         -7855447        771980.06        58624.762       -454274.72       -47184.035
                1              -17                7         17351284         -7692927        1739274.5        1401515.8       -1145216.3        353835.69
                2              -17                7         16967636       -7461478.5        2691923.3        2676533.8       -1815008.6           708960
                3              -17                7         16415642         -7176689          3671660        3886771.8       -2470927.3          1038426
                4              -17                7         15695301       -6838558.5          4678484        5032230.5       -3112971.3        1342233.9
                5              -17                7         14806612       -6447085.5          5712397          6112909       -3741141.5        1620383.5
                6              -17                7         13749576         -6002272          6773397        7128809.5       -4355437.5        1872875.3
                7              -17                7         12524191         -5504116        7861486.5        8079929.5         -4955861        2099708.8
                8              -17                7         10457130         -5321937          7834810          8520358       -5470706.5        2315698.3
                9              -17                7          8778605         -5001435          7565247          8845888         -5864049          2566645
