           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -1675019.9        681790.25       -1636684.3        728208.13       -6727175.5        -10255876
              -17              -18                7       -1865013.4        528777.25       -1527147.8        961675.63       -7174518.5        -10074049
              -16              -18                7         -2046021        364995.47       -1419388.8        1153520.5       -7568368.5         -9874146
              -15              -18                7       -2218042.5        190444.97         -1313407        1303742.5       -7908725.5         -9656163
              -14              -18                7       -2381077.8        5125.5801       -1209202.3          1412342         -8195589         -9420102
              -13              -18                7       -2554529.5       -191810.53       -1118492.4        1501601.5         -8261649         -9140637
              -12              -18                7         -2798206       -424397.38       -1047004.8          1569797         -8211675         -8820860
              -11              -18                7         -3099192       -691309.19       -970577.38        1599649.8         -8176527         -8478508
              -10              -18                7       -3407831.5       -966358.63          -883343        1603090.5         -8097233         -8121739
               -9              -18                7       -3724124.3       -1249545.8       -785301.19        1580118.9         -7973792       -7750552.5
               -8              -18                7       -3641665.5       -1376056.3       -66891.133        1844484.8         -7294947       -7297482.5
               -7              -18                7       -3905870.3         -1590972       -147461.22        1758740.8       -6898438.5         -6860344
               -6              -18                7         -4207512       -1810366.6       -145050.59        1648221.6         -6326243       -6342807.5
               -5              -18                7         -4546591       -2034240.5       -59659.188        1512927.3         -5578359       -5744871.5
               -4              -18                7       -4923107.5         -2262593        108713.02        1352857.4       -4654787.5         -5066538
               -3              -18                7         -5337062         -2495425        360065.84        1168012.4         -3555528         -4307805
               -2              -18                7         -5788453       -2732735.8        694399.56           958392       -2280580.5       -3468673.3
               -1              -18                7       -6141198.5       -2969052.3        769123.38        634287.94       -933656.81         -2512082
                0              -18                7         -5944186       -2985911.5        482229.88        273750.31        826231.81       -1478349.9
                1              -18                7         -5715086       -2937699.3        561468.81        18016.438          2256314       -659651.13
                2              -18                7         -5454995       -2847172.8        548485.88       -220870.13          3614291        86570.656
                3              -18                7         -5128576       -2735110.3        528275.63       -440888.31        4914579.5        733275.13
                4              -18                7         -4735830         -2601512        500838.06       -642038.25          6157175        1280462.5
                5              -18                7         -4276755       -2446378.5        466173.13       -824320.19        7342083.5        1728133.8
                6              -18                7         -3751352       -2269709.8        424280.75        -987733.5          8469299        2076287.3
                7              -18                7         -3159622       -2071505.4        375161.28       -1132279.1          9538827        2324924.5
                8              -18                7         -2649618       -1914953.4        358308.16       -1258398.9         10359244        2459098.8
                9              -18                7       -2537454.3       -1934401.9        494497.16       -1362136.5         10673912        2425343.3
               10              -18                7         -2350069       -1932034.5        639094.88         -1448210         11113440          2335791
               11              -18                7         -2147945         -1929377        755592.94       -1521675.5         11518062          2227251
               12              -18                7       -1931409.5       -1926466.6        834495.38       -1584033.6         11895324        2096579.9
               13              -18                7       -1698943.6       -1924933.1        604139.56       -1685945.9         12457907        1834503.3
               14              -18                7       -1413502.5       -1887627.9        564742.06       -1727359.9         12624784          1535175
               15              -18                7       -1129122.5       -1856918.3        521988.75       -1756904.3         12699260        1190214.3
               16              -18                7       -845824.63         -1832828        475770.75       -1774609.9         12681524        799617.88
               17              -18                7       -563608.94       -1815357.1        426088.28         -1780477         12571574        363386.19
               18              -18                7       -282475.41         -1804506        372941.28       -1774505.5         12369412       -118481.13
              -18              -17                7         -1604086        918141.75       -1849994.5        553097.13         -7204724        -10079344
              -17              -17                7       -1836675.4        759874.63       -1782791.5         781084.5         -7665464         -9851589
              -16              -17                7       -2060279.1        590838.69         -1717366        967449.19         -8072712         -9605756
              -15              -17                7       -2274896.5        411034.03       -1653717.4        1112191.1         -8426465         -9341843
              -14              -17                7         -2507277        220231.84       -1602645.8        1235132.6         -8570097         -9037165
              -13              -17                7       -2748265.5        30238.906       -1567873.3        1351380.5         -8540601         -8709350
              -12              -17                7         -2970757       -154996.69       -1540806.8        1447785.9         -8491425         -8384514
              -11              -17                7         -3260600       -388577.44       -1489435.8        1499409.9         -8452217         -8026016
              -10              -17                7       -3577960.5       -642924.69         -1420763        1518744.3         -8379211         -7645272
               -9              -17                7       -3902974.3       -905409.69       -1341283.3        1511666.6       -8262058.5         -7250111
               -8              -17                7         -3818023       -982287.88       -189927.94          1930372         -7742904       -6818261.5
               -7              -17                7         -4100686         -1156560        500360.41        2064961.9         -7283155         -6355008
               -6              -17                7         -4606114       -1374612.8        521517.41        1956062.9       -6730174.5         -5898777
               -5              -17                7         -5148979       -1597144.9        625655.25        1822388.6       -6001505.5         -5362146
               -4              -17                7       -5729282.5         -1824156        812773.81        1663938.9       -5097150.5       -4745116.5
               -3              -17                7         -6347023         -2055646        1082873.3        1480713.9       -4017105.8       -4047688.5
               -2              -17                7         -6624919       -2243566.3           638289          1166113         -2760915       -3131093.3
               -1              -17                7         -6579018       -2388267.3        574553.13        836231.06       -1056434.9       -2112728.5
                0              -17                7       -6720430.5       -2476878.8        825332.19        515479.75        1430612.8       -1352741.5
                1              -17                7       -6416168.5       -2419360.5        930819.69         258986.7        2898291.3       -585727.44
                2              -17                7       -6091120.5       -2338298.8        1030613.5        24680.656        4304097.5        92962.906
                3              -17                7       -5699744.5       -2235701.8        1123180.1       -190757.19        5652213.5        672136.19
                4              -17                7         -5242040         -2111569        1208519.3       -387326.75        6942638.5        1151792.6
                5              -17                7         -4718009       -1965900.8        1286631.1          -565028          8175374        1531932.1
                6              -17                7       -4127649.3       -1798697.3        1357515.6       -723861.13          9350419        1812554.6
                7              -17                7         -3470961       -1609958.3        1421172.8       -863826.13         10467774        1993660.6
                8              -17                7         -3148058       -1639409.4        1543919.4       -1001109.3         10772254        2032882.5
                9              -17                7       -2942753.3       -1694240.8        1599313.4       -1123935.1         10853977        2017719.1
               10              -17                7       -2736398.5       -1707840.6        1685663.8       -1227268.3         11262948        1932111.5
               11              -17                7       -2515304.5       -1721150.5        1743914.5       -1317993.4         11637017        1827516.8
               12              -17                7       -2279883.3       -1739347.6        1527230.8       -1433842.5         12145995        1621951.4
               13              -17                7       -2009135.5       -1759340.3        1269548.9       -1552343.5         12618474          1359268
               14              -17                7       -1700682.5       -1779937.1        1037218.6       -1664816.6         13007657        1057778.6
               15              -17                7       -1376790.8       -1769603.1        941744.88       -1719856.4         13054834        714611.38
               16              -17                7       -1054534.1       -1761987.8        856985.63       -1757497.3         12980775        325830.69
               17              -17                7       -733359.75       -1760992.1        768761.69       -1783299.8         12814503       -108585.44
               18              -17                7       -413267.53       -1766615.8        677073.25       -1797263.4         12556017       -588637.19
              -18              -16                7       -1499053.5        1123902.8       -2037552.8        373007.81         -7601971         -9881176
              -17              -16                7       -1774238.9        960381.44       -2012683.1        595515.06         -8076108         -9607491
              -16              -16                7       -2040438.4        786091.38       -1989590.9        776399.63         -8496752         -9315728
              -15              -16                7       -2331705.5        601419.75       -1978162.5        933036.75         -8717897         -8985824
              -14              -16                7       -2638550.5        418119.53       -1982236.1        1080789.3         -8774944         -8635091
              -13              -16                7         -2926899        239576.55       -1994015.9        1208699.3         -8812311       -8287337.5
              -12              -16                7       -3196750.5        65791.133       -2013502.1        1316766.5         -8829996         -7942561
              -11              -16                7         -3450565       -105171.44       -2038367.5        1404073.1         -8827003       -7599005.5
              -10              -16                7       -3776646.3        -338816.5       -1988256.5        1439301.1         -8760286         -7194287
               -9              -16                7       -4078639.3       -562177.81       -1846288.1          1488823         -8658385         -6789367
               -8              -16                7         -4241833       -666173.44       -829525.94        1835540.3         -8660362         -6449267
               -7              -16                7       -4703504.5       -869377.88        351222.06        2031133.4         -8731084       -5989443.5
