           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -463845.94        -10163163       -370507.41        -10185654          9590129       -602222.88
              -17              -18                7       -581764.94        -10375048       -1902068.9        -10106370          9776270       -172914.19
              -16              -18                7       -629461.75        -10588660       -3336334.5         -9948339          9994829        263277.63
              -15              -18                7       -606936.13        -10803995         -4673303         -9711558         10245807        706352.25
              -14              -18                7       -514188.22        -11021055         -5912976         -9396028         10529203        1156310.1
              -13              -18                7       -209245.63        -11149356       -6898348.5         -8949656         10901351        1629542.5
              -12              -18                7        217055.86        -11183779       -7358945.5         -8422045         11098851        2181131.3
              -11              -18                7         673558.5        -11208033         -7464222         -7841080         11101759          2780171
              -10              -18                7        1190948.1        -11235673       -7478102.5         -7208378         11093289          3386904
               -9              -18                7        1769224.9        -11266697       -7400585.5         -6523938         11073439        4001330.5
               -8              -18                7        1801606.9        -11028018         -9572658       -6185844.5         11617520        4647125.5
               -7              -18                7          2359708        -10903538         -9300628         -4655229         11948183          5414091
               -6              -18                7        3027291.3        -10706616         -9024102       -3175179.3         12223046          6165170
               -5              -18                7        3804355.5        -10437252         -8743074       -1745697.6         12442107          6900361
               -4              -18                7        4690900.5        -10095445         -8457549       -366783.31         12605368        7619665.5
               -3              -18                7        5686927.5         -9681198       -8167523.5        961564.94         12712828        8323083.5
               -2              -18                7          6792436         -9194509       -7873000.5        2239346.3         12764485          9010614
               -1              -18                7          8043615         -8677139       -6777664.5          3575583         12315564          9425928
                0              -18                7          9054984         -8056129       -4643769.5        5112154.5         11000430          9478428
                1              -18                7          9801980         -6926779         -2864202          6006681          9926584          9900436
                2              -18                7         10567564         -5888891       -1342484.9          6876456          9326777         10006385
                3              -18                7         11237520       -4919428.5        168210.94          7614855          8747973         10044056
                4              -18                7         11811850         -4018393        1667885.1          8221876        8190171.5         10013450
                5              -18                7         12290553         -3185782        3156540.8          8697520        7653371.5          9914567
                6              -18                7         12673628       -2421598.3          4634174          9041788          7137575          9747407
                7              -18                7         12961077       -1725839.9          6100789          9254679        6642781.5          9511971
                8              -18                7         12772793       -1203321.9          7549027          9341757        6115459.5          9382487
                9              -18                7         12247767       -874727.63        8239201.5          8901273          5448781          9569600
               10              -18                7         12317122       -469124.91          8528337        8181335.5        4796013.5          9608204
               11              -18                7         12354286       -122133.22          8813744          7460365        4151321.5          9647528
               12              -18                7         12353262        158994.44          9098145          6741383        3515328.5          9688811
               13              -18                7         12120725        148710.69          9418442        6095788.5        2927997.3          9796846
               14              -18                7         11779558        241611.09          9678576          5023344          2538737          9729049
               15              -18                7         11398166        265817.19          9885316        3990279.8        2148160.3          9673639
               16              -18                7         10976590        221230.06         10038650        2996852.5          1756161          9630741
               17              -18                7         10514832        107849.52         10138579          2043062        1362739.8          9600354
               18              -18                7         10012889       -74324.164         10185103        1128908.5           967896          9582480
              -18              -17                7         -1950783        -10075242       -506838.81        -10445781          9780238       -207982.13
              -17              -17                7       -2013082.9        -10242418       -1981582.8        -10321498          9982444        210179.88
              -16              -17                7       -2005160.3        -10411320         -3359031        -10118465         10217067        635224.94
              -15              -17                7       -1927015.6        -10581946         -4639182         -9836684         10484109        1067152.9
              -14              -17                7       -1637544.3        -10683171         -5665881         -9410213         10852450        1522593.5
              -13              -17                7       -1208673.8        -10726616         -6515712         -8906742         11284656        2011382.9
              -12              -17                7       -790874.25        -10780324         -7354246         -8407382         11706540          2521592
              -11              -17                7       -360509.41        -10804283         -7677491       -7858569.5         11735498        3092827.5
              -10              -17                7        129467.11        -10821817         -7785075         -7249742         11652519        3683607.5
               -9              -17                7        680330.63        -10842738       -7801262.5       -6589177.5         11558161          4282081
               -8              -17                7           654644        -10308209        -11109582         -6697739         12748094          4975614
               -7              -17                7        1534869.4         -9743896        -12679621       -6013324.5         13669110          5596702
               -6              -17                7        2624868.8         -9451952        -12425647         -4567797         14182955          6306707
               -5              -17                7          3824350         -9087565        -12167173       -3172835.8         14640998          7000824
               -4              -17                7        5133312.5         -8650737        -11904202       -1828442.5         15043240        7679054.5
               -3              -17                7        6551756.5         -8141467        -11636732       -534615.44         15389679          8341399
               -2              -17                7          7886750       -8001775.5        -10192314        523147.56         13688210          8441584
               -1              -17                7          9274343         -7620976         -8613477        1608415.5         11850296          8594604
                0              -17                7         10266820       -7360322.5       -6258771.5          3241681         10901374          8863281
                1              -17                7         11178476         -6317792       -4404682.5          4262672         10033954          9150130
                2              -17                7         12036134         -5331840         -2644133        5172535.5          9421184          9252213
                3              -17                7         12798164       -4414313.5       -894604.38          5951021          8829416          9286020
                4              -17                7         13464568       -3565213.8        843903.75        6598130.5          8258651          9251550
                5              -17                7         14035344       -2784539.5        2571391.5        7113862.5        7708889.5          9148801
                6              -17                7         14510494       -2072291.5        4287858.5        7498218.5          7180130          8977778
                7              -17                7         14890014       -1428468.9        5993306.5        7751197.5        6672372.5          8738477
                8              -17                7         13627351       -1267171.6          7483589          7902799          5875164          9072183
                9              -17                7         12447357       -1127811.8          8575118          7812038          5141086          9382430
               10              -17                7         12521749       -760061.88          8913321          7154310        4494463.5          9404153
               11              -17                7         12563954       -450923.63          9247796          6495549        3855917.5          9426598
               12              -17                7         12387915       -413141.06          9638581        5920085.5          3230543          9476541
               13              -17                7         12126269       -481428.59          9955018        5322947.5        2650129.5          9579069
               14              -17                7         11824218       -602598.75         10172854        4678712.5        2117337.5          9732544
               15              -17                7         11428834       -602786.81         10350164        3686474.3        1718519.5          9726788
               16              -17                7         10987224       -651142.88         10478376        2695151.8        1330627.3          9711564
               17              -17                7         10505432       -768292.44         10553182        1743466.1        941312.81          9708852
               18              -17                7          9983454       -954235.38         10574582           831417        550575.88          9718651
              -18              -16                7       -3357198.3         -9896370       -588008.63        -10691708          9986201        213393.69
              -17              -16                7         -3363879        -10018838       -2005935.8        -10522424         10204471        620409.25
              -16              -16                7         -3300337        -10143030         -3326566        -10274391         10455160        1034307.3
              -15              -16                7         -3026334        -10217070       -4394586.5         -9867902         10819619        1471953.4
              -14              -16                7       -2612907.8        -10250900         -5285610         -9371141         11259994          1943249
              -13              -16                7       -2210551.5        -10294992       -6165334.5         -8878493         11690046        2435963.8
              -12              -16                7       -1819267.1        -10349342       -7033760.5         -8389958         12109776        2950098.3
              -11              -16                7       -1437317.3        -10411985         -7872283         -7903198         12502034        3486421.3
              -10              -16                7          -974754        -10419415       -8073571.5       -7318244.5         12344545        4061247.8
               -9              -16                7       -541182.75        -10385549         -8455460         -6742506         12351384        4678305.5
               -8              -16                7       -329947.56         -9711951        -11170019       -6630235.5         14027310          5507223
               -7              -16                7        1005954.4         -8652360        -13438286       -6335512.5         15672005        6109324.5
               -6              -16                7        2718507.3         -7951392        -13931887         -5257772         16705545          6704845
               -5              -16                7        4340404.5         -7491983        -13695968       -3897333.5         17402568          7357888
               -4              -16                7          5938316       -7270305.5        -13150939       -2775924.3         17026012          7643185
               -3              -16                7        7378267.5         -7255435        -12251825       -1904109.8         15432539          7680873
               -2              -16                7          8761126         -7092951        -11320265       -1076835.6         13699270          7902824
               -1              -16                7         10260464         -6525215        -10257571       -65543.531         12221225          8165267
                0              -16                7         11746079         -6084001         -7970212        1408632.1         11351443          8496172
                1              -16                7         12539852         -5646390         -5629691          2613143         10323202          8547113
                2              -16                7         13489582       -4712373.5         -3630308        3563093.8          9697468          8645331
                3              -16                7         14343687       -3846783.5       -1641946.4          4381668          9092737          8675274
                4              -16                7         15102164         -3049619        335395.25        5068865.5          8509009          8636938
                5              -16                7         15765014         -2320881        2301716.3        5624685.5          7946283          8530325
                6              -16                7         16332236       -1660568.9        4257016.5          6049128        7404560.5        8355436.5
                7              -16                7         15804006       -1334851.5          5993174          6347091        6594960.5          8470594
                8              -16                7         14468126       -1249585.3          7470803          6569409        5677154.5          8806554
                9              -16                7         12882521       -1252269.6          8783519        6725199.5        4829695.5          9171056
               10              -16                7         12706462       -979597.06          9287198          6229692        4166296.3          9228680
               11              -16                7         12605182       -874986.06          9731548        5708992.5          3517889          9234405
               12              -16                7         12354832       -948394.13         10142730        5207409.5          2896772          9280484
               13              -16                7         12064076       -1074685.3         10455309          4658728          2323276          9377506
               14              -16                7         11732916       -1253859.1         10669286        4062949.3        1797401.8          9525472
               15              -16                7         11361351       -1485916.6         10784659        3420070.5        1319148.1          9724382
               16              -16                7         10909857         -1586822         10873810        2498931.5        921825.63          9782135
               17              -16                7         10408030       -1707740.5         10923494        1549350.1        536617.94          9807097
               18              -16                7          9866020       -1897452.4         10919771        639405.75        149987.91          9844570
              -18              -15                7       -4683090.5         -9626548       -614017.38        -10923434         10208016        661904.44
              -17              -15                7       -4634152.5         -9704307       -1975126.6        -10709150         10442352        1057773.1
              -16              -15                7         -4375615         -9751054         -3084467        -10322720         10802860        1477623.3
              -15              -15                7       -3977632.5         -9775268         -4016682         -9832672         11251402        1931424.9
              -14              -15                7       -3590720.8         -9809743       -4937597.5         -9346734         11689623        2406645.5
              -13              -15                7       -3214880.3         -9854480       -5847214.5         -8864910         12117520          2903286
              -12              -15                7       -2850110.5         -9909476       -6745532.5       -8387199.5         12535095        3421345.5
              -11              -15                7       -2496412.3         -9974734         -7632553         -7913602         12942346        3960825.5
              -10              -15                7         -2121715        -10028464       -8343591.5         -7413885         13169370        4519824.5
               -9              -15                7         -1798017         -9893796         -9041566         -6889258         13502812        5215036.5
               -8              -15                7         -1280688         -9103925        -10946695         -6502555         15585464          6167318
               -7              -15                7        361308.22       -7928061.5        -12405530         -5933400         17636888          6892784
               -6              -15                7        3127973.5         -6366204        -13418075         -5181793         19657076        7391433.5
               -5              -15                7          4904320         -6456668        -13335160       -4525570.5         18532150        7169048.5
               -4              -15                7          6460602       -6520318.5        -13094079       -3821406.5         17236598        7206206.5
               -3              -15                7          7959793       -6436355.5        -12820556       -3161784.5         15801250          7427627
               -2              -15                7          9401889       -6204778.5        -12514588         -2546702         14226108          7833309
               -1              -15                7         11182495       -5428978.5        -11367966       -1445311.3         13251965          8032209
                0              -15                7         13099491       -4887288.5         -9130549       -111315.94         12411082        8298254.5
                1              -15                7         13740599       -4923886.5         -6382813        1160799.9         10897983          8136147
                2              -15                7         14927910         -4030493         -4301012        2048131.3         10155629          8185739
                3              -15                7         15874088       -3216838.8         -2073817        2906793.3          9537934          8211816
                4              -15                7         16724639       -2471610.3         142357.5        3634078.3          8941244          8169616
                5              -15                7         17479562       -1794807.8          2347512          4229986          8365554          8059139
                6              -15                7         17639122       -1318619.6        4395624.5          4688968          7617848        8028455.5
                7              -15                7         16591981       -1190616.1        6035601.5        5048542.5        6534466.5          8292757
                8              -15                7         15295115         -1150563          7510667          5341590          5521432          8585600
                9              -15                7         13748524       -1198460.1          8820819          5568110        4578743.5          8906982
               10              -15                7         12772529       -1236824.3          9697343          5462510        3790035.8          9070439
               11              -15                7         12533474       -1315352.9         10203270        5056482.5          3128215          9060067
               12              -15                7         12254013       -1446764.9         10610593        4603356.5        2514015.5          9100639
               13              -15                7         11934147       -1631059.5         10919314        4103130.8          1947437          9192154
               14              -15                7         11573878       -1868237.3         11129432        3555807.5        1428480.3          9334614
               15              -15                7         11173204       -2158298.5         11240946        2961386.3        957144.56          9528016
               16              -15                7         10732124         -2501242         11253858        2319865.3        533430.19          9772364
               17              -15                7         10222627       -2710494.5         11249515        1460714.6        148655.44          9895089
               18              -15                7          9660582       -2903975.5         11220670        552874.63       -233867.81          9960237
              -18              -14                7       -5928461.5         -9265775       -584864.38        -11140958         10445686        1137550.3
              -17              -14                7         -5685389         -9285122         -1735523        -10774670         10802168        1539603.5
              -16              -14                7         -5302850         -9299720         -2708929        -10291331         11258880        1975910.8
              -15              -14                7       -4931381.5         -9324579       -3671036.5         -9812106         11705268        2433637.5
              -14              -14                7       -4570984.5         -9359700       -4621844.5         -9336992         12141334        2912783.8
              -13              -14                7         -4221659         -9405080         -5561354         -8865993         12567077        3413349.3
              -12              -14                7       -3883404.5         -9460723         -6489564         -8399107         12982496        3935334.3
              -11              -14                7       -3556221.5         -9526626         -7406477       -7936333.5         13387595        4478739.5
              -10              -14                7       -3240109.3         -9602790         -8312090       -7477673.5         13782368          5043563
               -9              -14                7       -3020999.5         -9390278         -9343916         -6975835         14933182        5880254.5
               -8              -14                7         -2197576         -8484132        -10439612       -6314699.5         17422560          6955900
               -7              -14                7       -249485.22         -7191994        -11089016         -5471111         19880710        7804728.5
               -6              -14                7        2432982.5       -6314042.5        -11896274         -5224164         20329554        7689642.5
               -5              -14                7          5133754         -5796426        -12719078         -5228745         19100382          7017585
               -4              -14                7          6749277         -5790985        -13103590         -4736771         17962956          7238475
               -3              -14                7          8307707       -5637929.5        -13455659       -4289340.5         16685737          7643628
               -2              -14                7          9765292       -5274587.5        -13311609       -3648857.5         15879466          8281334
               -1              -14                7         12065047         -4364556        -12041621       -2621656.5         14648966          8210289
                0              -14                7         14372871       -3775768.3         -9781878       -1403515.5         13809169        8377130.5
                1              -14                7         14859350         -3979131         -6618643        5932.9063         12307654        8215824.5
                2              -14                7         16351117       -3286196.5         -4656243        627647.63         10795667          7873435
                3              -14                7         17389370       -2524477.5       -2190214.5        1526396.9         10165010          7895647
                4              -14                7         18331992       -1831185.8        264792.25          2293770          9555354        7849581.5
                5              -14                7         19132702       -1218476.4          2690938        2928430.8          8943831          7745767
                6              -14                7         18374300       -1047735.2          4493265        3425260.5          7694871          7938411
                7              -14                7         17366172       -964944.69        6130678.5          3855564          6516259          8159595
                8              -14                7         16108318       -970104.44          7603180        4219340.5        5407994.5          8409318
                9              -14                7         14469980       -1229759.6          8907461          4774344          4814334        8170049.5
               10              -14                7         13090528       -1429238.5         10090176          4783424        3297892.8          8501112
               11              -14                7         12394028       -1718837.5         10638706        4512593.5        2689554.8          8901941
               12              -14                7         12085459       -1908252.9         11042169        4107923.8        2082273.1          8937007
               13              -14                7         11736484       -2150551.8         11347033        3656155.5        1522612.5          9023015
               14              -14                7         11347105       -2445733.3         11553292        3157288.5        1010573.3          9159967
               15              -14                7         10917321       -2793798.3         11660948        2611323.3        546154.88          9347863
               16              -14                7         10447131       -3194745.5         11670000        2018258.8        129358.22          9586702
               17              -14                7          9936538       -3648575.8         11580450        1378095.9       -239817.19          9876485
               18              -14                7          9367145       -3973804.8         11477279           571824       -600991.44         10065650
              -18              -13                7         -6955652         -8819276       -347753.28        -11223749         10817548        1657892.4
              -17              -13                7       -6588557.5         -8824257       -1362350.3        -10747121         11282428        2076706.1
              -16              -13                7         -6232534         -8839500       -2365648.5        -10274607         11736985        2516938.8
              -15              -13                7         -5887581         -8865003       -3357648.3         -9806206         12181218        2978591.3
              -14              -13                7         -5553699         -8900769         -4338349         -9341917         12615128        3461662.5
              -13              -13                7         -5230889         -8946795         -5307752         -8881741         13038719        3966153.8
              -12              -13                7       -4919148.5         -9003083       -6265854.5         -8425680         13451983          4492064
              -11              -13                7       -4618480.5         -9069632       -7212659.5         -7973730         13854926        5039393.5
              -10              -13                7         -4608559         -9182643         -8512262         -7641064         15136807        5885470.5
               -9              -13                7       -4210130.5         -8874992         -9362504       -7002235.5         16642492          6673959
               -8              -13                7       -3080612.5         -7852572         -9648769         -6066667         19538596        7872968.5
               -7              -13                7       -921657.38         -6765874         -9968190         -5347458         21687156          8600605
               -6              -13                7          1568530         -6291096        -11261132       -5562130.5         21439444          8411521
               -5              -13                7        4341106.5       -5623523.5        -12289502         -5643543         20504724          7957025
               -4              -13                7        6804341.5         -5082305        -13179473         -5522019         19205094          7739991
               -3              -13                7          8422011         -4860157        -14157132       -5286779.5         18086004          8328876
               -2              -13                7         10030372       -4330730.5        -13586485         -4442061         18223988          9134667
               -1              -13                7         12903532         -3336822        -12274349       -3589182.3         16408408          8700078
                0              -13                7         15569505       -2746340.3         -9933591       -2473830.5         15543615          8729082
                1              -13                7         16611300       -2720472.8       -6914503.5         -1240804         14361194          8729384
                2              -13                7         17399642       -2583863.8       -4399432.5          -452978         11945497          7896213
                3              -13                7         18889526         -1769703       -1991141.5        240480.86         10973961          7726767
                4              -13                7         19924226       -1128346.1        702699.75        1047941.3         10351344          7676838
                5              -13                7         19815080       -820942.94        2843793.5        1699564.8          9158367          7743516
                6              -13                7         19095692       -695414.88        4643555.5        2267123.8          7814179          7893040
                7              -13                7         18126576       -657837.06          6278406          2768156          6540337          8071105
                8              -13                7         16844164       -808756.06          7888398        3387865.5        5768674.5          7517408
                9              -13                7         15126315         -1402846          9303745          4469195          5614607          6628825
               10              -13                7         13824528       -1371862.5         10665439          4047725          2761979        7545647.5
               11              -13                7         12555137       -1916008.4         11094398        3972166.8        2180660.5          8319943
               12              -13                7         11849169       -2332858.5         11437461        3721113.3        1601545.4          8789586
               13              -13                7         11471084         -2633161         11738465          3317801          1048802          8870088
               14              -13                7         11052595         -2986346         11940866        2867390.8        543680.56          9001533
               15              -13                7         10593702         -3392414         12044662        2369881.5        86180.531          9183922
               16              -13                7         10094403       -3851365.5         12049856        1825273.8       -323698.78          9417255
               17              -13                7          9554699       -4363199.5         11956448        1233567.8       -685956.56          9701531
               18              -13                7          8974590         -4927917         11764436        594762.38       -1000593.4         10036751
              -18              -12                7         -7458793         -8237581       -67680.844        -11166440         11007436        2262516.8
              -17              -12                7         -7446895         -8341833       -1030141.1        -10728018         11738489          2657755
              -16              -12                7       -7164667.5         -8370393         -2054627        -10272547         12237172        3100708.3
              -15              -12                7         -6846229         -8396541       -3076519.5         -9814970         12679253        3566285.5
              -14              -12                7         -6538863         -8432952       -4087112.5         -9361507         13111008        4053282.8
              -13              -12                7         -6242567         -8479624       -5086407.5         -8912154         13532443          4561699
              -12              -12                7       -5957341.5         -8536557         -6074403         -8466917         13943553          5091534
              -11              -12                7         -5988182         -8661070         -7391824         -8125145         15242178        5918340.5
              -10              -12                7         -6441457         -8771114         -9275324         -7938030         18769600          7503970
               -9              -12                7       -4882017.5         -7847397         -9281318         -6942091         20667680          8472882
               -8              -12                7       -3929797.5         -7209244         -8574168       -5758458.5         21933572          8918523
               -7              -12                7       -1830508.6         -6788843        -10061828         -5959141         22930508          9412334
               -6              -12                7        543868.25       -6272615.5        -11511489         -6176456         23051918          9584984
               -5              -12                7          3200634         -5563594        -12696579       -6260510.5         22486318          9492223
               -4              -12                7          6139794         -4661776        -13617101       -6211304.5         21233708          9134046
               -3              -12                7          8325034         -4084465        -14792049       -6104862.5         20100412          9489216
               -2              -12                7         10490038       -3306150.8        -13560305         -5104764         20459298         10111253
               -1              -12                7         13703076       -2340786.3        -12064172         -4350936         18539572          9505218
                0              -12                7         16692212       -1796364.3         -9591005       -3326474.5         17614708          9352272
                1              -12                7         18278556         -1549507         -6685074         -2253990         16757925          9523910
                2              -12                7         18096106       -2004800.8       -3603653.3       -1186018.4         13632133          8327434
                3              -12                7         20374568       -952512.06       -1476595.4       -950957.63         11964790        7705177.5
                4              -12                7         20914326       -510238.97        1087186.5       -128546.97         10924953        7708072.5
                5              -12                7         20483672       -341973.53          3049297        576267.94          9415191        7785937.5
                6              -12                7         19803300        -261658.3        4846496.5        1214556.3          7975774        7892343.5
                7              -12                7         18906970       -271805.97          6809089        1859028.4          6993932          6977939
                8              -12                7         17663988       -625956.44          8684688        2842696.5          6490849          5722465
                9              -12                7         16153650       -1273890.6         10206996        3733944.3          5462639          5626617
