           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         13275652        1707497.4       -862056.44       -157717.69        169598.88        129737.33
              -17              -18                7         13059503        1648603.4        -600374.5       -373603.13        560744.19        167568.33
              -16              -18                7         12759858        1585686.1       -387503.06       -607949.63        984246.19           214743
              -15              -18                7         12376715        1518745.4       -223442.22       -860756.81        1440103.9        271261.25
              -14              -18                7         11910077          1447781       -108191.73       -1132025.3        1928318.4        337123.16
              -13              -18                7         11440681          1394983        45562.656       -1389069.3          2409404        432984.66
              -12              -18                7         11014460        1370129.8        155752.03       -1614773.8        2933352.5        537741.38
              -11              -18                7         10563992          1354873        126108.64       -1833962.3        3502421.8        627141.25
              -10              -18                7         10094130        1344811.8        51997.988       -2056327.1          4058351        713908.19
               -9              -18                7          9604872        1339945.9       -66579.945       -2281867.5        4601140.5        798042.13
               -8              -18                7          8611094        1094018.6        280385.13       -2720884.3          4657572        933162.69
               -7              -18                7          7607485        923508.44        348492.34         -3063291        5440600.5        1036497.4
               -6              -18                7          6584242        764597.81        426520.97       -3370124.5        6114364.5          1121945
               -5              -18                7          5541363        617286.81        514471.06       -3641383.5        6678863.5          1189506
               -4              -18                7          4478849        481575.34        612342.56         -3877068          7134097        1239179.8
               -3              -18                7          3396700         357463.5        720135.31         -4077179        7480067.5        1270966.8
               -2              -18                7          2294916         244951.2        837849.69         -4241716          7716773          1284867
               -1              -18                7        1155523.3        169220.08        1132234.3         -4284566        7933564.5        1236264.5
                0              -18                7       -22774.896        86640.938        1272402.8         -4233429        8120882.5          1121237
                1              -18                7       -1226187.6       -122250.55        1435560.8       -4032497.3          8127238           937540
                2              -18                7       -2374721.5       -281376.59        1483827.3       -3880526.8          7979361        891397.63
                3              -18                7       -3488599.5       -430102.75        1526033.3       -3711261.3          7738709        846978.06
                4              -18                7       -4567822.5          -568429        1562178.9       -3524700.8          7405283        804281.38
                5              -18                7         -5612390        -696355.5        1592264.3         -3320845        6979082.5        763307.38
                6              -18                7         -6622301          -813882        1616288.3         -3099694        6460106.5        724056.06
                7              -18                7         -7597559       -921008.94        1634252.1         -2861248        5848357.5        686527.56
                8              -18                7         -8525623       -1045907.6        1567121.8       -2590269.5        5128667.5        642599.63
                9              -18                7         -9238358       -1173585.9          1649898       -2298602.8          4489218        553318.31
               10              -18                7         -9847166       -1237930.8        1938037.5       -2035974.3        3951567.8           452322
               11              -18                7        -10419622         -1299314        2179990.5       -1775115.4          3414087        352577.44
               12              -18                7        -10956012       -1357194.4          2365404         -1516834        2880985.5        253916.19
               13              -18                7        -11488180       -1396784.9        2198957.5       -1291124.1        2485358.3        153499.47
               14              -18                7        -12018955         -1467135        2146926.5       -1002692.1        2028855.8        94478.813
               15              -18                7        -12473522       -1530928.9          2030705       -734182.13        1576779.6        39578.328
