           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7           882643       -5656395.5        953131.88         -5684055         24354526         -4766655
              -17              -18                7        658948.06       -5740920.5        986709.38         -5824335         24602032         -4220150
              -16              -18                7        448437.25       -5833313.5        1083517.5       -5979613.5         24833750       -3613526.5
              -15              -18                7         251110.7         -5933575          1243556         -6149891         25049676       -2946784.5
              -14              -18                7        66968.219         -6041704        1466825.5       -6335165.5         25249810       -2219923.5
              -13              -18                7       -10918.576       -6111189.5        1791705.6       -6533282.5         25403636       -1286305.5
              -12              -18                7        133610.66       -6093611.5          2303088         -6710935         25534328       -253031.75
              -11              -18                7        426280.06         -6028131          2969478         -6850172         25653616        740159.88
              -10              -18                7        761960.19         -5944343        3681459.3         -7003369         25752792        1754263.1
               -9              -18                7        1140650.9         -5842248        4439031.5       -7170524.5         25831856        2789277.8
               -8              -18                7        1015085.9       -5692698.5        3833366.5       -7764836.5         25841630        3888654.8
               -7              -18                7        1239969.5         -5843961          4588633         -8026673         26371952          5036743
               -6              -18                7        1575831.5       -5936158.5          5182664       -8267737.5         26745058          6206196
               -5              -18                7        2022672.3         -5969291          5615459         -8488032         26960946          7397012
               -4              -18                7        2580491.5         -5943358          5887017         -8687553         27019612          8609193
               -3              -18                7        3249289.5         -5858360          5997341         -8866305         26921064          9842740
               -2              -18                7          4029066         -5714297          5946428         -9024285         26665294         11097651
               -1              -18                7        4764693.5       -5383395.5        6184097.5         -9359871         26069938         12133062
                0              -18                7        5217764.5       -4780486.5          6615604         -9517309         25236588         13051376
                1              -18                7        5726766.5       -4321723.5        7000547.5         -8967149         24159376         13624378
                2              -18                7        6250719.5       -3761466.8        7157400.5         -8506214         23255904         14331484
                3              -18                7          6678653         -3263108        7246082.5         -8080700         22323454         14972796
                4              -18                7        7010566.5       -2826648.5          7266593         -7690606         21362020         15548318
                5              -18                7        7246462.5       -2452087.5          7218930         -7335929         20371604         16058047
                6              -18                7          7386338         -2139425        7103095.5         -7016674         19352208         16501982
                7              -18                7          7430195       -1888661.5          6919090       -6732837.5         18303832         16880126
                8              -18                7          7277814       -1773869.8        6913811.5       -6216932.5         17331754         17429080
                9              -18                7          7146163       -1652952.6        6894051.5         -5589012         16639848         18252442
               10              -18                7          7271877       -1314506.8        6410968.5       -5432839.5         15891971         18777280
               11              -18                7          7358827       -1019590.8          5976102       -5246783.5         15121576         19279050
               12              -18                7          7405022       -770534.25        5594988.5         -5023604         14333579         19754212
               13              -18                7          7366021       -604193.81        5431824.5       -4567614.5         13711339         20100598
               14              -18                7        7085288.5       -591958.94          5299100       -4013906.5         13201386         20511176
               15              -18                7        6791082.5       -614687.81          5249960       -3392654.5         12712096         20901052
               16              -18                7        6483543.5       -672289.38          5284421       -2703907.5         12243418         21270178
               17              -18                7          6162671       -764763.63          5402482       -1947665.5         11795352         21618552
               18              -18                7          5828467       -892110.69        5604142.5       -1123928.5         11367898         21946184
              -18              -17                7        940201.75         -5814212           686904         -5780119         24636238         -4252478
              -17              -17                7        773227.81         -5893065        776919.13         -5912955         24882006       -3706401.5
              -16              -17                7           619438         -5979788        930164.75       -6060789.5         25111986       -3100206.3
              -15              -17                7        478832.38         -6074377        1146641.3       -6223621.5         25326174       -2433892.5
              -14              -17                7        428652.19       -6150918.5        1473524.5       -6385035.5         25505102         -1561537
              -13              -17                7        440290.03         -6198328        1840903.8         -6595641         25667820       -508684.38
              -12              -17                7        434788.47         -6236544          2183938         -6886325         25837978        584535.63
              -11              -17                7        652925.38         -6191101        2738713.3         -7087249         25947992        1588013.5
              -10              -17                7        971159.38         -6108706        3393912.5       -7264331.5         26022974          2580196
               -9              -17                7        1332404.1       -6008004.5          4094703         -7455373         26077848          3593291
               -8              -17                7        1106339.8         -5726444        2768260.8         -8097168         26200262        4575040.5
               -7              -17                7        1345155.6       -5689386.5        2236113.8         -8613227         26665436          5595456
               -6              -17                7        1867392.8         -5866915          2715676         -8961180         27219118          6784946
               -5              -17                7          2500609         -5985378        3034002.3         -9288361         27615580          7995801
               -4              -17                7        3244803.5       -6044776.5        3191092.5         -9594772         27854826          9228020
               -3              -17                7          4099977         -6045109        3186947.5         -9880411         27936852         10481604
               -2              -17                7        4742308.5       -5852396.5        3799416.3        -11075532         26850448         10940417
               -1              -17                7          5170601         -5322684        4122072.8        -12081039         25714250         11780854
                0              -17                7        5441868.5         -4990169        4705152.5        -12062618         25300170         13104575
                1              -17                7        6113512.5         -4239778        5070343.5        -11463490         24250264         13795676
                2              -17                7          6717588       -3519835.5        5323593.5        -10875238         23270764         14475864
                3              -17                7          7225644       -2861791.5        5508671.5        -10322405         22262284         15090258
                4              -17                7          7637680       -2265646.5        5625578.5         -9804990         21224824         15638862
                5              -17                7        7953698.5         -1731400        5674312.5         -9322998         20158380         16121671
                6              -17                7          8173697       -1259052.5          5654875         -8876423         19062956         16538689
                7              -17                7          8297676       -848603.38          5567265         -8465267         17938552         16889916
                8              -17                7          7889178       -740667.81          6197509         -7206145         17124280         17968056
                9              -17                7        7380013.5       -915175.63          6675432       -6012205.5         16342106         18910200
               10              -17                7        7489919.5       -607491.88        6230192.5       -5798188.5         15571532         19435556
               11              -17                7          7561063       -343338.13          5833169         -5554288         14778443         19937844
               12              -17                7          7511035       -220556.94          5623881       -5089226.5         14076805         20296332
               13              -17                7          7433858       -101587.93          5479398       -4603671.5         13430544         20618266
               14              -17                7          7353436         44802.43          5363244         -4151174         12816943         20935304
               15              -17                7        7087359.5        79323.938        5284476.5         -3591458         12303984         21311260
               16              -17                7          6787683        66287.094          5287516         -2953406         11819998         21674552
               17              -17                7        6474673.5        18377.563          5374156       -2247859.3         11356624         22017098
               18              -17                7          6148331       -64404.609        5544395.5       -1474817.3         10913862         22338890
              -18              -16                7        1050620.4         -5969082        440135.88       -5866587.5         24881558       -3657900.5
              -17              -16                7        940367.31       -6042264.5         586588.5         -5991978         25125588       -3112251.8
              -16              -16                7        843298.44         -6123315        796271.94         -6132368         25353828         -2506485
              -15              -16                7        820913.44         -6206797        1125107.9       -6257161.5         25557800       -1695392.5
              -14              -16                7           846101         -6280130          1502924         -6417774         25755694          -703654
              -13              -16                7        854149.19         -6344270        1856394.8         -6658467         25961030        328449.63
              -12              -16                7        845058.38       -6399216.5        2185520.8         -6979240         26173808          1400920
              -11              -16                7        828486.63         -6441489        2498996.8         -7372509         26389012        2508425.3
              -10              -16                7        1129274.5         -6360487          3097414       -7573477.5         26439804        3478687.5
               -9              -16                7        1408450.9       -6246015.5        3592428.5         -7807749         26510870        4463953.5
               -8              -16                7        1325075.3       -5996921.5          2612950         -8221688         27078420          5331559
               -7              -16                7        1680446.5         -5783695        1522088.1         -8612134         27859536        6070738.5
               -6              -16                7          2381021         -5891096        1365515.3         -9038332         28638614        7099616.5
               -5              -16                7          3200612       -6094890.5        1569372.4         -9472402         29215652          8330509
               -4              -16                7        4040754.5         -6352081        1940770.1        -10535184         28953884          9164074
               -3              -16                7        4733353.5         -6375012        2380754.5        -12064730         27920918          9839420
               -2              -16                7        5319643.5         -5938257          2490455        -13284835         26895444         10904149
               -1              -16                7          5721768         -5430917        2423455.3        -14064909         25970418         12355307
                0              -16                7        6199047.5       -4937985.5        2872438.5        -13988805         25671438         13774711
                1              -16                7        6728565.5       -4180499.3          3557844        -13610912         24561894         14433324
                2              -16                7          7412764         -3300871        3907490.3        -12895342         23506366         15086594
                3              -16                7        8000942.5       -2483141.5        4188965.3        -12215190         22421858         15674072
                4              -16                7          8493101         -1727311        4402267.5        -11570458         21308370         16195758
                5              -16                7          8889242         -1033379        4547398.5        -10961146         20165898         16651649
                6              -16                7          9189362       -401345.94          4624357        -10387253         18994446         17041750
                7              -16                7          9150044        187376.14        4958772.5         -9472526         17954568         17791012
                8              -16                7          8685913        361810.34          5568310       -8156606.5         17002530         18716116
                9              -16                7          7897553        28673.563          6296522         -6611207         16049296         19566086
               10              -16                7        7839589.5           176794          6060832         -6140535         15232137         20130024
               11              -16                7          7805091        294604.31        5800585.5       -5686180.5         14469093         20522896
               12              -16                7          7692984        338779.94          5646457       -5138003.5         13766152         20825272
               13              -16                7        7577631.5        410377.47          5520656       -4622884.5         13095872         21122752
               14              -16                7        7459033.5        509396.31          5423183       -4140822.8         12458251         21415336
               15              -16                7        7337188.5        635837.44        5354036.5         -3691817         11853290         21703028
               16              -16                7          7078562        687261.13          5327605         -3131260         11338126         22043968
               17              -16                7          6773414        683916.38          5382823         -2476408         10859445         22380674
               18              -16                7          6454934        645698.88          5521641       -1754061.5         10401376         22696634
              -18              -15                7        1213898.8       -6121005.5        212827.64         -5943458         25090484       -2982921.8
              -17              -15                7        1160366.9       -6188516.5        415717.94         -6061405         25332776       -2437701.8
              -16              -15                7        1165865.1       -6278823.5        746455.88         -6149657         25561728       -1687869.3
              -15              -15                7        1204602.3         -6378080        1134708.8       -6260278.5         25794800       -757246.19
              -14              -15                7        1226200.6         -6468144        1498616.3         -6450980         26035312        213742.38
              -13              -15                7        1230659.4         -6549014        1838178.6       -6721760.5         26283268        1225096.8
              -12              -15                7        1217979.3       -6620691.5        2153396.3         -7072622         26538664          2276818
              -11              -15                7        1188159.6         -6683176        2444268.5         -7503563         26801502        3368906.5
              -10              -15                7        1236305.6       -6699687.5        2791963.3         -7930807         27003278          4449736
               -9              -15                7          1438231       -6571646.5          3122377         -8152199         27226314          5383444
               -8              -15                7          1547159         -6366442        2611269.3         -8310680         28240362        6135805.5
               -7              -15                7        2094833.8       -6197105.5        1988777.6         -8445668         29467982          6759740
               -6              -15                7          3081254         -6063636        1254901.6         -8557164         30909160        7255244.5
               -5              -15                7        3986696.3       -6733135.5        1672699.8        -10653862         30035392        7705813.5
               -4              -15                7          4751415         -6966986        1857099.4        -12414617         29161456          8693326
               -3              -15                7          5409825         -6741153        1711212.9        -13865932         28295012         10070224
               -2              -15                7        5961924.5         -6055633        1235041.9        -15007806         27436060         11836507
               -1              -15                7          6491838       -5560179.5        1295836.3        -15446376         26751088         13624150
                0              -15                7          7209660         -4919028        1642816.8        -15314927         26492624         15058995
                1              -15                7          7546595       -4144403.5        2561777.8        -15202467         25166904         15674298
                2              -15                7        8336246.5       -3104574.3        2909090.8        -14566526         23962712         16163676
                3              -15                7          9004548       -2127158.8        3286961.5        -13759056         22802174         16724234
                4              -15                7          9576830       -1211642.8          3596661        -12987006         21612656         17219000
                5              -15                7         10053093       -358025.13          3838188        -12250375         20394160         17647974
                6              -15                7         10333036        539026.25        4073633.5        -11468563         19194568         18175292
                7              -15                7         10162640        1290080.3          4490587        -10383178         18081130         18961834
                8              -15                7          9668016          1533563        5026215.5         -9068313         16966504         19673246
                9              -15                7          8849164        1269475.3        5680518.5         -7523971         15850684         20309530
               10              -15                7        8248186.5        941290.06          5961937       -6358476.5         14888201         20780290
               11              -15                7          8101150         910672.5        5798163.5       -5747679.5         14128581         21063110
               12              -15                7        7950868.5        907476.56          5662717       -5169938.5         13401622         21341032
               13              -15                7          7797340        931702.38          5555598       -4625254.5         12707322         21614058
               14              -15                7          7640566           983350          5476806         -4113628         12045682         21882188
               15              -15                7          7480546        1062419.5        5426341.5         -3635058         11416700         22145424
               16              -15                7          7317279        1168910.4        5404204.5       -3189544.8         10820378         22403764
               17              -15                7          7058895        1231852.5          5428484       -2633312.5         10303815         22709288
               18              -15                7        6748276.5        1238199.8          5535881         -1961661          9830438         23019414
              -18              -14                7        1430037.3         -6269983        4979.1875       -6010732.5         25263018       -2227542.3
              -17              -14                7          1463507         -6366998        337568.63       -6062524.5         25516890         -1538967
              -16              -14                7        1515794.1       -6492178.5        736258.13         -6123154         25785136       -669460.44
              -15              -14                7          1550942       -6608165.5        1110602.5         -6263863         26060828        240413.13
              -14              -14                7        1568950.9         -6714960        1460601.6       -6484653.5         26343960        1190652.3
              -13              -14                7        1569820.1         -6812562        1786255.9         -6785523         26634532        2181258.8
              -12              -14                7        1553550.6       -6900968.5        2087564.8         -7166472         26932548        3212230.5
              -11              -14                7        1520141.5       -6980183.5        2364528.8       -7627502.5         27238006          4283569
              -10              -14                7        1469593.6       -7050205.5        2617147.3         -8168612         27550906          5395273
               -9              -14                7        1471358.8       -6996319.5        2805954.5         -8461124         28225548          6350661
               -8              -14                7          1772590         -6835004        2763216.3       -8364144.5         29686092          6987777
               -7              -14                7        2512568.3         -6709558        2609095.3       -8243673.5         31360204        7496466.5
               -6              -14                7        3610607.3       -7202735.5          2368529         -9816461         31635552          7568354
               -5              -14                7        4796495.5       -7628319.5        2228449.5        -12125196         30572060          7502136
               -4              -14                7          5527024         -7613406        1826977.4        -13807721         29864648          9191201
               -3              -14                7          6151244         -7138809        1095220.8        -15180805         29164730         11269653
               -2              -14                7        6844301.5         -6108386        532643.13        -15773844         28828448         13776002
               -1              -14                7          7460748         -5731676        630859.81        -16422365         27926076         15492370
                0              -14                7          8445560       -4964692.5         966211.5        -16195009         27643192         16852712
                1              -14                7          8670687       -4024946.8        2007195.3        -15802382         26544042         17963076
                2              -14                7          9488037         -2930943        2328393.8        -15888791         24639798         17707108
                3              -14                7         10236461       -1793842.1          2802661        -14954002         23403232         18240750
                4              -14                7         10888864       -718641.06        3208756.8        -14054634         22137686         18708596
                5              -14                7         11438153        314282.13        3542090.5        -13194260         20844274         19120896
                6              -14                7         11561495        1641956.5          3766460        -12339407         19569444         19768880
                7              -14                7         11360606        2462059.5        4109504.8        -11255078         18293418         20341734
                8              -14                7         10835489        2774591.5          4571224         -9941269         17016204         20839458
                9              -14                7          9778341        2139989.5          5296792         -8070409         16110494         21779712
               10              -14                7          8913958        2021618.9          5678846       -6917426.5         14848486         21885234
               11              -14                7          8473147        1536100.5          5789426         -5792335         13734194         21590140
               12              -14                7          8284689          1485533          5672661         -5185030         12983216         21843608
               13              -14                7        8092984.5        1462387.8          5584223       -4610781.5         12264896         22092182
               14              -14                7        7898034.5        1466663.5        5524112.5       -4069589.8         11579235         22335858
               15              -14                7          7699838        1498361.6          5492329       -3561455.3         10926234         22574640
               16              -14                7          7498396        1557480.9          5488873         -3086377         10305891         22808528
               17              -14                7          7293708          1644022          5513745       -2644356.3          9718209         23037520
               18              -14                7        7028358.5        1713098.3        5587113.5       -2097615.8          9201048         23307228
              -18              -13                7        1713839.1         -6471322       -101553.56       -5995763.5         25423282       -1248688.8
              -17              -13                7        1779676.1         -6622426        307572.25       -6006401.5         25726704       -440296.31
              -16              -13                7        1828373.9       -6764336.5        692353.25       -6097118.5         26037572        408461.19
              -15              -13                7        1859932.5       -6897054.5        1052789.3         -6267917         26355880        1297585.3
              -14              -13                7        1874351.8         -7020579        1388880.1         -6518795         26681630        2227075.3
              -13              -13                7        1871631.9         -7134911        1700625.6         -6849753         27014824        3196932.8
              -12              -13                7        1851772.8       -7240049.5        1988026.1       -7260791.5         27355458        4207154.5
              -11              -13                7        1814774.6         -7335994        2251081.8         -7751909         27703536          5257744
              -10              -13                7        1514923.3         -7440566        2218666.8       -8370970.5         28610176          6296178
               -9              -13                7        1507834.6       -7520035.5        2643160.5         -8734520         29508568          7365605
               -8              -13                7        2001369.6       -7402610.5          3068793         -8382082         31415612          7887477
               -7              -13                7        2909228.8         -7629753          3157963         -8774748         33008344          8407011
               -6              -13                7          4010947         -8372085          2694804        -11062846         32845072          9074463
               -5              -13                7        5270132.5         -8581827        2390560.5        -13055768         32054782          9508297
               -4              -13                7        6367579.5       -8291342.5        1850405.5        -14714496         31063462         10657703
               -3              -13                7          6957610       -7567980.5        532778.38        -16009349         30530068         13437708
               -2              -13                7          7940339       -6111019.5        388501.16        -15982661         30827884         16407549
               -1              -13                7          8625129         -5944913        433257.56        -16986842         29492456         17954268
                0              -13                7          9905466       -5074134.5        833162.88        -16636734         29120810         19151298
                1              -13                7         10334058       -3816520.3        1545513.1        -16128345         28569732         20764142
                2              -13                7         10736141       -2813684.8          2307944        -16442099         25815366         20196892
                3              -13                7         11696679       -1483193.6        2736064.8        -15800030         24225034         20223612
                4              -13                7         12429208       -248306.03          3238557        -14773344         22883462         20664544
                5              -13                7         12882474          1417440          3395930        -14025295         21467460         21137250
                6              -13                7         12975323        2814162.3        3546390.3        -13171500         20030040         21571546
                7              -13                7         12743941          3703314        3815525.5        -12088225         18591428         21930710
                8              -13                7         11963608          3642152        4504655.5        -10263280         17511682         22661534
                9              -13                7         10398428          2019442        5550116.5       -7330941.5         17004856         24263244
               10              -13                7          9882163        3321568.8          5323554       -7729182.5         15155015         23808332
               11              -13                7          9197292        2634561.5        5522904.5         -6329248         13598038         22711788
               12              -13                7          8694444        2072948.9          5676288       -5183277.5         12510930         22333008
               13              -13                7          8464564        2002432.1        5606531.5         -4579465         11768590         22557126
               14              -13                7          8231439        1959336.4          5565103       -4008708.5         11058910         22776350
               15              -13                7          7995067        1943662.5          5552001         -3471009         10381890         22990678
               16              -13                7        7755448.5        1955410.5          5567227       -2966366.8          9737528         23200112
               17              -13                7          7512584        1994580.4        5610779.5         -2494781          9125826         23404648
               18              -13                7          7266474        2061171.9          5682660       -2056251.9          8546783         23604292
              -18              -12                7          2208487         -6438806        20633.273       -5754973.5         25572026       -209016.31
              -17              -12                7        2084555.6       -6896354.5        267424.03         -5929747         25953020        698693.56
