           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -708649.19          8292359        605773.88         -7992045        19929.617        56049.141
              -17              -18                7       -51870.469          7738640        832187.13       -8019566.5        65593.758       -1112801.4
              -16              -18                7        599090.81          7183413        1114027.1       -8132440.5        23994.158       -2226654.3
              -15              -18                7        1244234.4          6626677        1451293.5       -8330666.5       -104869.09       -3285509.3
              -14              -18                7        1883560.6          6068432        1843986.5         -8614244       -320996.16       -4289366.5
              -13              -18                7        2470776.8        5550923.5        2244115.3         -8891751        -670655.5         -5178183
              -12              -18                7        2841138.8          5170702          2550845         -9155907         -1169606         -5856792
              -11              -18                7          3031241          4869244        2790779.5         -9440791         -1714727         -6430666
              -10              -18                7          3157337          4579901        3023731.8         -9729752       -2287199.5         -6977586
               -9              -18                7        3219427.8          4302672        3249700.8        -10022788       -2887023.5       -7497551.5
               -8              -18                7        4471971.5        3174730.3        4891392.5        -10760176         -3913879       -7681789.5
               -7              -18                7        5061794.5        2101658.8          6223300        -11270636         -5064467         -8375628
               -6              -18                7        5458875.5        1077920.3          7453912        -11627631         -6109486         -8908829
               -5              -18                7          5663213        103516.25          8583227        -11831157         -7048935         -9281392
               -4              -18                7          5674807       -821554.25          9611244        -11881215         -7882813         -9493318
               -3              -18                7        5493658.5       -1697291.5         10537965        -11777806         -8611122         -9544607
               -2              -18                7          5119767       -2523695.3         11363391        -11520932         -9233861         -9435257
               -1              -18                7        4506832.5       -3191282.3         11746616        -10914151         -9542381         -9424611
                0              -18                7        3976396.5       -3834815.3         12746936        -10157388         -9839209         -9354421
                1              -18                7        3747878.5         -4452476         12560959         -9258410         -9044498         -9120095
                2              -18                7        3183337.5         -4861991         12757828         -8432452         -9095046         -8449907
                3              -18                7        2452212.5       -5139671.5         12940120       -7587076.5         -9168679       -7723668.5
                4              -18                7        1554504.5         -5285517         13107835         -6722284         -9265397       -6941381.5
                5              -18                7        490211.09         -5299528         13260975         -5838074         -9385200       -6103044.5
                6              -18                7       -740665.19       -5181703.5         13399536         -4934447         -9528087         -5208659
                7              -18                7       -2138127.3       -4932043.5         13523521         -4011403         -9694059         -4258223
                8              -18                7         -3433503         -4681633         13231946       -3147932.3         -9622465       -3395105.3
                9              -18                7       -3840872.3         -4507322         12444691       -2525876.5         -8865491       -2946666.3
               10              -18                7         -4316764       -4139408.8         12237410       -1930868.9       -8244994.5         -2513440
               11              -18                7         -4788298       -3761795.3         12032992       -1375257.5         -7593539         -2115752
               12              -18                7       -5258897.5       -3375188.5         11836996       -863761.69         -6916181         -1753250
               13              -18                7       -5877264.5       -3011767.5         11787856       -557005.38         -6343390       -1405220.9
               14              -18                7         -6498625       -2575546.5         11203443       -165232.56       -5410284.5       -989220.31
               15              -18                7         -7082879       -2167844.5         10593588        148677.55       -4445302.5       -643274.63
               16              -18                7         -7630035         -1788717          9958590        384630.84       -3448624.8       -367451.44
               17              -18                7         -8140095         -1438164          9298445        542627.06         -2420252       -161750.94
               18              -18                7         -8613056       -1116185.6          8613155        622666.38       -1360184.5       -26173.047
              -18              -17                7       -872299.25          8222303          -7885.5         -7541220       -21660.229        1164212.8
              -17              -17                7       -168502.22          7639987        162153.98         -7534221        17704.619       -5459.1328
              -16              -17                7        529477.38        7056162.5        387619.94       -7612573.5       -30194.246       -1120133.4
              -15              -17                7        1221639.4          6470829        668512.44         -7776278       -165356.81       -2179809.8
              -14              -17                7        1888220.3          5907805        962526.75       -7950728.5       -413572.47       -3139002.5
              -13              -17                7        2516983.5        5386975.5        1251592.5         -8121707        -792855.5       -3982903.3
              -12              -17                7        3121936.5        4893093.5        1568264.3         -8352216       -1285579.4       -4747979.5
