           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -1029393        -85868.75         -5959939         26585514        5260.0859       -744257.63
              -17              -18                7       -1215641.4        333964.53         -9731191         27294386       -99570.578       -522128.81
              -16              -18                7       -1341781.3        661412.38        -13577134         28119622       -107319.26       -404003.38
              -15              -18                7       -1407812.5        896474.63        -17497766         29061224       -17986.174       -389881.53
              -14              -18                7       -1413735.4        1039151.4        -21493090         30119194        168428.97       -479763.03
              -13              -18                7       -1024395.4          1084255        -25077442         31129500           724050          -702807
              -12              -18                7       -342967.22         793077.5        -27768844         31745142        1216063.3       -909470.63
              -11              -18                7        394255.09        168343.53        -30027544         32090740        1390339.6       -1026651.5
              -10              -18                7        1235741.6       -583059.88        -32211332         32401096        1534617.6       -1142145.5
               -9              -18                7        2181492.3       -1461133.3        -34320204         32676206        1648897.1       -1255952.8
               -8              -18                7       -96022.711         439622.5        -40995920         37167072          3218886       -2761377.5
               -7              -18                7       -635812.38           976168        -44710904         39305820        3552768.5         -2999848
               -6              -18                7       -942725.75        1296133.8        -48068320         41217032        3807421.5       -3167277.8
               -5              -18                7       -1016762.1        1399519.4        -51068168         42900704        3982846.5       -3263666.8
               -4              -18                7       -857921.88        1286325.5        -53710432         44356840        4079041.5       -3289015.5
               -3              -18                7       -466204.94        956551.25        -55995136         45585428        4096005.3         -3243322
               -2              -18                7        158388.56        410197.94        -57922268         46586488        4033740.8       -3126589.3
               -1              -18                7        1170218.5       -405861.38        -57892820         46129188        3021703.5       -2193693.3
                0              -18                7        1528421.1          -635661        -57184352         45183704        924978.88       -782665.63
                1              -18                7           641337        101052.14        -55183768         43222860         -1923222          1290940
                2              -18                7        454215.75        307545.13        -53904012         41781800       -2216756.5        1485967.9
                3              -18                7        432508.25        374567.94        -52455076         40176792         -2232606        1501276.1
                4              -18                7        576214.25        302120.84        -50836960         38407828       -1970770.6        1336865.6
                5              -18                7        885333.56        90203.297        -49049656         36474916       -1431250.8        992735.94
                6              -18                7        1359865.3       -261184.03        -47093168         34378052       -614047.81        468887.84
                7              -18                7        1999811.9          -752042        -44967492         32117240        480840.56       -234679.84
                8              -18                7          2142066       -1041049.1        -42316084         29370538        1363959.8       -860977.25
                9              -18                7        1362859.6       -624053.19        -39929400         26265508        934297.88       -729606.25
               10              -18                7          1441593       -562186.25        -38548260         23674926        669254.25          -598308
               11              -18                7        1491803.9       -519517.88        -37194016         21040944        427003.94       -454873.19
               12              -18                7        1515045.6       -509068.31        -35871360         18365834        211630.47       -295063.47
               13              -18                7        1580945.6       -955084.63        -34755240         15727378        143818.14        27939.191
               14              -18                7        1513519.6       -996255.75        -32835550         12107729        214295.31        32634.609
               15              -18                7          1387782       -1038639.9        -31090660          8536668        316905.91        41958.203
               16              -18                7        1203799.1       -1082496.3        -29521130          5014795         451578.5        56115.234
               17              -18                7         961571.5       -1127824.8        -28126960        1542112.3        618312.94        75105.641
               18              -18                7        661098.81       -1174625.8        -26908158       -1881381.9        817109.38        98929.484
              -18              -17                7       -2721690.3        516379.41         -5692724         25194914        220232.22       -1552880.8
              -17              -17                7       -2889496.3        1010238.1         -9386475         25853596        184144.03         -1371775
              -16              -17                7       -2997193.8        1411711.3        -13154917         26628642         245137.7       -1294672.3
              -15              -17                7       -3044782.8          1720799        -16998050         27520052        403213.25       -1321573.5
              -14              -17                7         -2702263        1923377.3        -20471180         28402692        915781.56       -1472557.5
              -13              -17                7       -2039744.3        2061024.9        -23549034         29241776        1730908.3       -1731011.5
              -12              -17                7       -1378043.5        2159698.5        -26625998         30139512        2599219.5       -2073502.3
              -11              -17                7       -657929.38        1723914.1        -29104996         30670046          2867402       -2192750.8
              -10              -17                7        171089.41        1040225.9        -31359692         31063064        2942354.8       -2238392.5
               -9              -17                7        1104372.5        229868.22        -33539474         31420842        2987309.3         -2282347
               -8              -17                7       -2437380.8        3326345.5        -41207680         36857128        6298621.5       -5354110.5
               -7              -17                7       -3788657.5        4691331.5        -46680488         40511404          8826599       -7456165.5
               -6              -17                7         -3463264        4599399.5        -50144556         42532360          9969125         -8252608
               -5              -17                7       -2904993.8        4290887.5        -53251060         44325780         11032420         -8978010
               -4              -17                7         -2113847          3765796        -55999980         45891652         12016489         -9632372
               -3              -17                7       -1089823.4        3024123.5        -58391336         47229992         12921325        -10215692
               -2              -17                7        883964.81        1619220.4        -57571152         46200392          8543371         -6486324
               -1              -17                7        2144056.8        752211.31        -56896904         45368324        3870279.5       -2627978.5
                0              -17                7        2471394.8        399050.72        -56638800         44780716        3435176.5       -2886269.8
                1              -17                7          2403686        490813.44        -55110512         43254360        1694685.5         -1550558
                2              -17                7        2621805.8        366963.06        -53594544         41705080        1318433.3         -1209869
                3              -17                7          3005339         103642.5        -51909384         39991848        1219866.3       -1048898.5
                4              -17                7        3554284.8       -299147.81        -50055048         38114668        1398981.9         -1067646
                5              -17                7          4268645       -841408.75        -48031528         36073532        1855783.8       -1266114.5
                6              -17                7          5148418       -1523139.3        -45838820         33868448        2590268.3       -1644300.4
                7              -17                7        6193604.5       -2344340.8        -43476928         31499416        3602438.5       -2202205.8
                8              -17                7        4773410.5       -1960679.8        -40163240         28138450          2785261         -1794482
                9              -17                7          3048830       -1193229.8        -36973828         24622896        1971460.3       -1454247.4
               10              -17                7        3121518.3       -1166102.6        -35636996         22079148        1771788.3       -1347788.1
               11              -17                7        3165683.5       -1158174.3        -34327060         19492008        1594910.3       -1229192.5
               12              -17                7        3130962.5       -1465423.8        -33133222         16914134        1494527.3        -963804.5
               13              -17                7          3091466       -1889642.3        -32035734         14317176        1416307.6       -629733.81
               14              -17                7        3063635.5       -2360326.8        -31017758         11689352        1345437.5       -257726.69
               15              -17                7        2881886.5       -2462325.3        -29421500          8266996          1360822        -143022.2
               16              -17                7        2626599.3       -2520792.3        -27920752        4802717.5        1415994.5       -55431.531
               17              -17                7          2313068         -2580732        -26595364        1387629.5        1503229.3        36992.508
               18              -17                7        1941291.1       -2642143.5        -25445340       -1978269.8        1622525.8        134249.97
              -18              -16                7         -4271473        1005917.6       -5456337.5         23761260           444763       -2335198.5
              -17              -16                7         -4420837        1573801.8         -9072589         24369750        477417.25       -2195115.8
              -16              -16                7       -4510091.5        2049300.1        -12763530         25094604        607153.25         -2159036
              -15              -16                7       -4214367.5          2409403        -16125209         25849360        1076746.9       -2238010.3
              -14              -16                7       -3601581.8          2696167        -19127256         26596004          1836684       -2416154.3
              -13              -16                7       -2989612.8          2943956        -22128408         27401300        2649804.3       -2678334.8
              -12              -16                7       -2378462.8        3152771.5        -25128664         28265240        3516109.3         -3024552
              -11              -16                7       -1763416.4        3300973.8        -28108452         29173736        4407096.5       -3439561.3
              -10              -16                7        -946865.5          2685001        -30434056         29649420        4412724.5         -3415350
               -9              -16                7       -512648.13        2367158.8        -33128716         30507100          4776603       -3755191.5
               -8              -16                7         -3874179          5469387        -39331532         34776000          9007318         -7582469
               -7              -16                7       -5698400.5          7453517        -44197188         37968020         13499720        -11350533
               -6              -16                7       -5294634.5          7500374        -47862188         40187388         16389442        -13526657
               -5              -16                7       -4104058.8        6779964.5        -51075336         42090548         18340612        -14881072
               -4              -16                7       -2127848.5          5441493        -53071100         43149448         17910772        -14310139
               -3              -16                7        123957.69        3874119.3        -53914200         43455672         14311640        -11164736
               -2              -16                7        1860265.1        2658993.3        -54579736         43724444          9816474         -7271264
               -1              -16                7          2540251          2169371        -55980640         44594940          6859529         -4940578
                0              -16                7          3453150        1417085.1        -55622132         44034964          6260492         -4936888
                1              -16                7        4073207.8        901337.13        -54115152         42627140          5780850       -4738864.5
                2              -16                7          4696569        447143.22        -52362960         40969636          5321881         -4252514
                3              -16                7          5485343       -146520.63        -50441592         39148188          5140595       -3945881.5
                4              -16                7          6439531       -879654.75        -48351032         37162784          5236993       -3818968.3
                5              -16                7        7559130.5         -1752259        -46091292         35013436          5611076       -3871774.5
                6              -16                7          8844144         -2764333        -43662372         32700132          6262844       -4104298.8
                7              -16                7          8870814       -3274436.5        -41086024         30090542        5788397.5         -3702928
                8              -16                7          7415670       -2927763.5        -38097580         26975860        4502178.5         -2925241
                9              -16                7          5129587       -1959925.3        -34626292         23373964        3167250.8       -2230546.5
               10              -16                7          4798005       -1782176.4        -32991132         20680460        2862003.5       -2068829.4
               11              -16                7          4722685       -1974457.8        -31747862         18168402        2753299.8       -1871249.4
               12              -16                7        4566126.5       -2330411.5        -30589502         15643812          2657322       -1564046.3
               13              -16                7          4421234       -2732831.5        -29510648         13088351        2568695.3       -1218907.3
               14              -16                7        4288007.5       -3181718.3        -28511308         10502022        2487417.8       -835831.75
               15              -16                7        4166447.5       -3677072.8        -27591472        7884827.5        2413490.8       -414820.34
               16              -16                7          3878382         -3842109        -26287962        4639382.5        2382552.3       -195715.39
               17              -16                7        3493546.5       -3916659.5        -25031354          1281889        2390286.8        -29857.82
               18              -16                7        3050465.5       -3992681.8        -23950108         -2026416        2430083.5        140833.22
              -18              -15                7       -5678740.5        1382745.6       -5250780.5         22284550        678852.13       -3091210.5
              -17              -15                7       -5809661.5        2024654.9         -8789531         22842848        780248.69       -2992150.8
              -16              -15                7         -5560711        2542333.5        -12039535         23469500        1206946.9       -2999167.3
              -15              -15                7       -4997656.5        2978213.3        -14965772         24123706        1911693.8       -3097000.8
              -14              -15                7         -4435421          3375119        -17891112         24836560        2669624.5         -3278871
              -13              -15                7         -3874002          3733050        -20815560         25608064        3480739.3         -3544778
              -12              -15                7       -3313402.3        4052006.5        -23739112         26438212        4345037.5       -3894721.5
              -11              -15                7       -2753620.3        4331989.5        -26661772         27327014        5262520.5       -4328701.5
              -10              -15                7         -2118123          4351265        -29434428         28160158          5945727       -4673018.5
               -9              -15                7       -2380013.5        4720507.5        -32468588         29400526          7054952         -5689385
               -8              -15                7       -5242154.5          7555112        -36831972         32161616         12013205        -10086523
               -7              -15                7         -6566986          9271621        -39858192         33845828         17233146        -14424448
               -6              -15                7         -6354509          9870029        -41547256         34453160         22714768        -18703158
               -5              -15                7         -3418336          7926281        -44168192         36067188         21419494        -17404638
               -4              -15                7       -991349.94        6265052.5        -46959968         37925708         19068820        -15225524
               -3              -15                7        920138.38        4956072.5        -49574176         39746788         15822118        -12298348
               -2              -15                7          2316128          3999341        -52010812         41530412         11679386         -8623106
               -1              -15                7        2905205.8          3499436        -54001688         42962416         11490695         -8605431
                0              -15                7          4474125        2318126.3        -53456292         42387868         10901538         -8410518
                1              -15                7          5523703        1362092.5        -52023620         41210280         10555596         -8433671
                2              -15                7        6678504.5        548086.13        -50209280         39575488          9793585       -7641967.5
                3              -15                7          7872519       -375921.19        -48051688         37645816          9529580         -7189673
