           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        477653.44        193496.17       -1724397.8        4430817.5       -51325.313       -61480.109
              -17              -18                7        1740685.8        507548.06       -1752541.3          4431399       -118777.91       -75188.797
              -16              -18                7          2983376        817349.31       -1778643.6          4420180       -167858.59       -89895.008
              -15              -18                7        4205723.5        1122899.8       -1802704.8        4397160.5       -198567.39        -105598.7
              -14              -18                7          5407730        1424199.4       -1824724.5          4362340        -210904.3       -122299.91
              -13              -18                7          6565523        1683073.1       -1772320.4        4307028.5       -233871.08       -135873.67
              -12              -18                7          7577073          1903704       -1675592.3          4211832       -261536.91       -144300.88
              -11              -18                7          8480269        2121405.3       -1608279.9        4084618.5       -267998.06       -148956.33
              -10              -18                7          9358140        2336326.5       -1540734.9          3941488       -258921.75       -150051.47
               -9              -18                7         10210685        2548468.5         -1472957        3782440.5       -234307.98        -147586.3
               -8              -18                7         11161720          2807703       -1329979.9          3789262       -385185.22       -209560.42
               -7              -18                7         12050646          3032847       -1177161.9        3386667.5       -514155.19       -235815.58
               -6              -18                7         12817736        3231130.8       -1026889.5        2974906.5        -583673.5       -256491.97
               -5              -18                7         13462994          3402554       -879162.38        2553978.8       -593739.94       -271589.66
               -4              -18                7         13986415          3547117       -733980.63        2123883.8       -544354.75        -281108.5
               -3              -18                7         14388004          3664820       -591344.13        1684621.9       -435517.88       -285048.56
               -2              -18                7         14667759        3755662.8       -451253.13        1236193.3       -267229.25       -283409.91
               -1              -18                7         14853822        3822111.8       -271255.56        658066.13        6146.8984       -186880.97
                0              -18                7         14967244        3884377.5        78186.516       -60176.461       -11899.706         18039.73
                1              -18                7         14883005          3811824        332250.69       -554639.88        84250.516        14809.816
                2              -18                7         14707041        3729076.5        552019.44       -1053540.9        195635.17        42889.234
                3              -18                7         14424078          3630662        766187.25       -1540503.1        281790.31        67387.563
                4              -18                7         14034110        3516579.3        974753.75       -2015526.6        342716.13        88304.797
                5              -18                7         13537141        3386829.3        1177719.3         -2478612        378412.56        105640.96
                6              -18                7         12933169        3241411.8        1375083.5         -2929758        388879.53           119396
                7              -18                7         12222197        3080326.5          1566847       -3368966.3        374117.09        129569.98
                8              -18                7         11311098          2928541          1742966       -3732633.3        316561.25        135693.59
                9              -18                7         10297008        2729644.3          1756734         -3863794        266239.81        138860.09
               10              -18                7          9425093        2467540.5        1729798.1       -3982781.5        266935.41        145174.75
               11              -18                7          8536000          2206304        1718540.1         -4089881        263057.03        147766.14
