           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        206055.59        90794.688          9253082         11250324         -6482252        4509121.5
              -17              -18                7          -635179        704209.63          9563762         11270694         -6508469          4571575
              -16              -18                7       -1511754.1        1331334.3          9804779         11280830         -6539108        4600791.5
              -15              -18                7         -2423670        1972168.3          9976133         11280728       -6574169.5        4596770.5
              -14              -18                7       -3370926.8        2626712.5         10077825         11270391         -6613653          4559512
              -13              -18                7         -4351540        3205905.3         10017398         11204844         -6540808          4461453
              -12              -18                7       -5258037.5          3707681          9777027         11035362       -6310212.5          4300154
              -11              -18                7         -6103519          4213403          9444180         10803662         -6035364        4104330.3
              -10              -18                7       -6951762.5          4722196          9057837         10542677         -5745026        3888749.3
               -9              -18                7         -7802767          5234059          8617999         10252403       -5439199.5        3653410.3
               -8              -18                7         -8802385        5930674.5          9155656         10151405       -5099172.5        3256810.3
               -7              -18                7         -9817520        6687144.5          7942507          9211766         -4628576          2978067
               -6              -18                7        -10721928        7382751.5          6801219          8184357       -4167086.8        2647503.5
               -5              -18                7        -11515608          8017494        5731790.5        7069177.5       -3714702.5        2265121.8
               -4              -18                7        -12198558          8591374        4734222.5        5866227.5         -3271425        1830920.5
               -3              -18                7        -12770784          9104390        3808513.3        4575507.5         -2837253        1344900.3
               -2              -18                7        -13232282          9556543        2954664.5          3197017         -2412187           807061
               -1              -18                7        -13574430          9905805        1607064.9        1512537.5         -1788802        464770.03
                0              -18                7        -13620571         10098081       -698529.75       -496714.53          -417383        380138.41
                1              -18                7        -13617314          9820641       -1842939.5       -1965561.4        140820.06       -250943.13
                2              -18                7        -13448324          9515742       -2982961.5         -3423979           772547       -732694.75
                3              -18                7        -13120332          9151659         -4131232         -4810307        1400126.3       -1182384.5
                4              -18                7        -12633336          8728390         -5287750         -6124546        2023557.3       -1600012.5
                5              -18                7        -11987339        8245935.5         -6452517       -7366695.5        2642841.3       -1985579.1
                6              -18                7        -11182338        7704294.5       -7625530.5         -8536756        3257976.5       -2339083.5
                7              -18                7        -10218334        7103467.5         -8806794         -9634728          3868964       -2660526.8
                8              -18                7         -8920707          6536809         -9676119        -10512811          4441427       -2956257.3
                9              -18                7       -7784152.5        6024705.5         -9652014        -10772270        4846283.5         -3260558
               10              -18                7       -7080659.5        5407294.5         -9795195        -10968160          5223292         -3536432
               11              -18                7       -6375868.5          4803085         -9932846        -11137882          5565492         -3791374
               12              -18                7         -5664563          4212663        -10066674        -11281854        5874848.5         -4023375
               13              -18                7       -4752804.5        3657069.5        -10237461        -11414591          6204659       -4175767.8
               14              -18                7       -3800178.5        2963966.5        -10151862        -11413560        6294255.5         -4280861
               15              -18                7       -2868589.3        2298074.8        -10012564        -11399836          6369144         -4364814
               16              -18                7       -1958050.6          1659491         -9819694        -11373490          6429449       -4427648.5
               17              -18                7       -1068562.5        1048215.7         -9573254        -11334520          6475171       -4469362.5
               18              -18                7       -200125.38        464248.66         -9273244        -11282929          6506310       -4489957.5
              -18              -17                7        549697.38        147075.77         10067412         10589106         -7135875        4060159.3
              -17              -17                7       -336650.88        753545.88         10350683         10597810         -7163433        4118195.5
              -16              -17                7         -1258340        1373725.6         10564291         10596276         -7195412        4142994.8
              -15              -17                7       -2215369.8        2007615.1         10708238         10584508       -7231813.5          4134556
              -14              -17                7       -3192762.5        2569407.8         10706315         10528653         -7176597        4060586.3
              -13              -17                7         -4160413          3054113         10593314         10421290         -7015555          3939004
              -12              -17                7       -5122336.5        3537792.5         10449213         10290696       -6831087.5        3804707.8
              -11              -17                7         -5974699          4021905         10164529         10077832         -6537324        3639824.3
              -10              -17                7         -6801619        4509044.5          9799876          9820779         -6204650        3451214.8
               -9              -17                7       -7631301.5        4999255.5          9381726          9534439       -5856487.5        3242847.8
               -8              -17                7         -8959012          5567879         10691023          9644981         -5805769        2636723.5
               -7              -17                7        -10537423        6015428.5         10667148          9165661         -5563104        2177056.8
               -6              -17                7        -11732656          6569531          9354768          8152190         -5171061        1829503.5
               -5              -17                7        -12817161        7062770.5          8114247          7050949       -4788123.5        1430131.4
               -4              -17                7        -13790938        7495145.5        6945585.5          5861937         -4414293        978940.13
               -3              -17                7        -14653989        7866658.5        5848784.5        4585154.5       -4049567.8        475929.69
               -2              -17                7        -15092763        8285738.5          3952000          2979122         -2988938         581264.5
               -1              -17                7        -15546790          8556784        1839061.8        1308101.9         -1683108        764317.06
                0              -17                7        -15504263          8847507         -1066327       -452771.59        96266.688        571322.06
                1              -17                7        -15328914          8689132         -2384080         -1908734           726071        54366.875
                2              -17                7        -15030202          8455835         -3667657       -3293244.5        1356917.5       -394154.84
                3              -17                7        -14572488          8163354         -4959482         -4605666        1983615.6       -810614.88
