           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          8859674        3364670.5       -83291.844        5331.7813        866148.75          5068480
              -17              -18                7          9103032        3069555.3        239081.95       -50829.539        22730.125          5038221
              -16              -18                7          9317596          2767481        503624.53       -109149.02       -851803.88          5015859
              -15              -18                7          9503369        2458448.5        710335.63       -169626.73       -1757452.9          5001393
              -14              -18                7          9660348        2142456.8        859215.44       -232262.67       -2694217.5        4994823.5
              -13              -18                7          9682580        1820872.3        1133469.6        -242420.7       -3881424.8          4969907
              -12              -18                7          9464054        1504656.1        1371693.5       -200837.89       -5271250.5          4932356
              -11              -18                7          9106415        1205293.3        1373918.3       -148940.13         -6619965        4903511.5
              -10              -18                7          8690632        919809.75        1320833.6       -89349.047       -7968269.5        4877356.5
               -9              -18                7          8216703        648205.63        1212439.8       -22064.625         -9316165          4853891
               -8              -18                7        7291607.5        406292.75        1717603.5       -144698.36        -10851359        4907898.5
               -7              -18                7          6785817        215426.94        1325311.4       -174169.31        -12444167        5007415.5
               -6              -18                7        6139880.5        61803.875        1074854.9       -199942.73        -13902713        5096521.5
               -5              -18                7          5353801       -54576.031        966234.56       -222018.52        -15226996        5175217.5
               -4              -18                7          4427577       -133712.91        999450.25       -240396.75        -16417016        5243502.5
               -3              -18                7        3361209.3       -175606.84        1174501.3       -255077.28        -17472776        5301377.5
               -2              -18                7        2154697.3       -180257.83        1491388.3       -266060.31        -18394274          5348842
               -1              -18                7        648523.31       -125665.84        2355824.3       -283872.41        -18603556          5305083
                0              -18                7       -961586.94       -13275.775          2329510       -365328.59        -18556936        5227486.5
                1              -18                7       -2582599.5        151521.41        1452170.3       -266517.63        -18297694        5030848.5
                2              -18                7       -4162820.5        336998.63        745636.25       -215824.06        -17982696        4849015.5
                3              -18                7       -5486218.5        527441.06         221986.5        -190411.5        -17456580          4626300
                4              -18                7         -6552795        722848.88        -118781.5        -190279.8        -16719355          4362702
                5              -18                7         -7362549        923221.81       -276666.13       -215428.97        -15771016        4058220.5
                6              -18                7       -7915480.5        1128560.3       -251669.63       -265858.84        -14611568          3712856
                7              -18                7       -8211591.5        1338863.9       -43789.281       -341569.78        -13241006        3326609.5
                8              -18                7       -8162813.5        1522737.1       -112874.72       -364613.03        -12241829        2941636.5
                9              -18                7         -8431253        1730055.6       -215145.17       -271434.97        -11991366        2536303.5
               10              -18                7         -9182006        2031249.3        498820.94       -271785.13        -11014990        2029092.8
               11              -18                7         -9817494          2329277        1139168.8       -272770.19         -9978050        1490924.5
               12              -18                7        -10334743        2623424.8        1680673.1       -272212.25         -8875904        922497.56
               13              -18                7        -10687883          2894804          1402013       -198847.09         -7633375        354478.16
               14              -18                7        -10511944        3099313.5        1397552.9       -216872.19         -7009995       -136443.97
               15              -18                7        -10273186          3291130        1279126.1        -215743.8       -6422938.5        -651529.5
               16              -18                7         -9971903        3470291.5        1046553.1       -195399.53         -5871863       -1190836.5
               17              -18                7         -9608094        3636797.5        699834.13       -155839.45         -5356771       -1754364.6
