           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -10332038         -9522121        -10323406         -9688962          5583351         -4393258
              -17              -18                7        -10331064         -9556290        -11291395         -9310631          6256071       -3898342.5
              -16              -18                7        -10266963         -9588036        -12139955         -8901950          6975048       -3385762.3
              -15              -18                7        -10139732         -9617358        -12869083         -8462920        7740281.5         -2855517
              -14              -18                7         -9949375         -9644255        -13478783         -7993539          8551772         -2307607
              -13              -18                7         -9547250         -9667985        -13822721         -7513999          9394130         -1771906
              -12              -18                7         -8972576         -9651198        -13670456         -7062556         10096656       -1183392.9
              -11              -18                7       -8332525.5         -9603886        -13176445         -6603779         10681922       -531950.81
              -10              -18                7         -7638322         -9558323        -12578252         -6122091         11259182        130241.63
               -9              -18                7         -6889964         -9514506        -11875875       -5617490.5         11828436        803184.69
               -8              -18                7         -6661172         -9240392        -13759736         -5412551         12836706        1504979.8
               -7              -18                7         -5862558         -9062944        -12412129         -4392774         13816622          2221848
               -6              -18                7         -4915497         -8848543        -11117778       -3409017.8         14681829        2924091.3
               -5              -18                7       -3819987.3         -8597189         -9876683         -2461282         15432322        3611708.8
               -4              -18                7         -2576030       -8308881.5         -8688842       -1549566.9         16068106          4284700
               -3              -18                7       -1183625.1         -7983620       -7554258.5       -673871.31         16589180          4943067
               -2              -18                7        357227.66         -7621407         -6472931        165803.78         16995542        5586808.5
               -1              -18                7          1979573         -7253498         -4404874        1062423.3         16801586          6054423
                0              -18                7        3383193.5       -6785183.5         -1307467        2089002.9         15500499          6256103
                1              -18                7          4879071         -6000077        860888.44          2683251         14554026          6657410
                2              -18                7          6357441       -5264471.5        2755528.8        3257442.8         13878302        6860603.5
                3              -18                7        7733786.5       -4568045.5        4588274.5        3757001.3         13165502        7004792.5
                4              -18                7          9008108       -3910798.5        6359122.5          4181926         12415626          7089977
                5              -18                7         10180407       -3292729.5        8068078.5        4532217.5         11628670          7116155
                6              -18                7         11250679       -2713839.5          9715137        4807874.5         10804637        7083328.5
                7              -18                7         12218930         -2174128         11300301          5008900          9943526        6991497.5
                8              -18                7         12661100       -1755313.3         12794655          5132728          9026680        6949440.5
                9              -18                7         12550046       -1494467.9         13260839        4926222.5        8076028.5          7087992
               10              -18                7         12974852       -1175038.1         13241631          4554526          7141074        7127485.5
               11              -18                7         13359370       -890395.63         13241698          4181407          6210175        7165449.5
               12              -18                7         13698265          -645585         13264483          3807749        5281419.5          7203063
               13              -18                7         13823115       -599216.13         13386229          3447644        4308182.5          7294982
               14              -18                7         13901362       -478324.38         13427374          2804362          3445877        7240191.5
               15              -18                7         13922160          -401380         13481083          2186248        2583867.5        7187840.5
               16              -18                7         13885510       -368451.63         13547398        1593472.4        1722095.3        7138028.5
               17              -18                7         13791408       -379539.31         13626316        1026035.4        860560.94          7090756
               18              -18                7         13639858       -434642.97         13717838        483937.22          -735.75        7046022.5
              -18              -17                7        -11236767         -9143489        -10326278         -9723374          6272042         -3899686
              -17              -17                7        -11159695         -9161209        -11218448         -9329138        6965612.5       -3416216.8
              -16              -17                7        -11019495         -9176505        -11991187         -8904551        7705439.5       -2915082.8
              -15              -17                7        -10816166         -9189376        -12644495         -8449613          8491522       -2396283.5
              -14              -17                7        -10403333         -9207252        -13029047       -7977584.5          9325858       -1888999.9
              -13              -17                7         -9852856         -9231620        -13229924         -7516596         10173782       -1390848.5
              -12              -17                7         -9319955         -9256230        -13409208         -7063564         11022510       -874669.44
              -11              -17                7         -8711147         -9219872        -13113656         -6614197         11591051       -267676.19
              -10              -17                7         -8031061         -9168999        -12603272         -6144004         12078572        369976.44
               -9              -17                7         -7296821         -9119872        -11988705       -5650898.5         12558086        1018379.7
               -8              -17                7       -7008104.5         -8638930        -15330196         -5746036         14256450        1752927.8
               -7              -17                7       -5711470.5         -8168261        -16413195         -5283127         15705726        2376324.3
               -6              -17                7       -4234790.5         -7896100        -15144284         -4313965         16781844        3027190.8
               -5              -17                7         -2609661       -7586985.5        -13928628       -3380822.8         17743254          3663432
               -4              -17                7       -836084.44         -7240919        -12766228       -2483700.8         18589952          4285048
               -3              -17                7          1085940       -6857898.5        -11657084       -1622599.1         19321940        4892038.5
               -2              -17                7          2635075         -6735972         -8974133          -883163         17832784        5120672.5
               -1              -17                7        4190447.3       -6452391.5       -6304545.5       -117148.03         16086130          5384392
                0              -17                7          5392264       -6236018.5         -2997067        1002604.9         15198211        5739961.5
                1              -17                7        6946394.5         -5505675       -755341.56        1675036.5         14329712        6062017.5
                2              -17                7          8443071         -4806810        1338137.8        2282603.3         13604666          6261166
                3              -17                7          9837724         -4147124        3369721.5        2815536.3         12842543          6401309
                4              -17                7         11130352         -3526617          5339410        3273836.3         12043342          6482448
                5              -17                7         12320956         -2945288        7247202.5        3657502.3         11207064          6504581
                6              -17                7         13409536         -2403138          9093100        3966535.5         10333709          6467709
                7              -17                7         14396093       -1900166.8         10877103        4200934.5          9423275        6371831.5
                8              -17                7         13537943       -1751558.5         12308729          4348430        8328098.5          6618774
                9              -17                7         12786608       -1612507.4         13268380        4347846.5        7312115.5        6840669.5
               10              -17                7         13203973         -1315800         13302442          4012156        6386399.5          6873868
               11              -17                7         13581054       -1053880.1         13355781        3675043.5          5464740        6905537.5
               12              -17                7         13758605       -971432.94         13492540        3363738.3          4484629          6963405
               13              -17                7         13856096       -958995.25         13608259        3033738.5          3517033          7057339
               14              -17                7         13912869       -980719.25         13680894        2675668.3        2580044.3          7183868
               15              -17                7         13915064       -918917.63         13719176        2084963.9        1712579.8        7178055.5
               16              -17                7         13859084       -887218.06         13768208        1493557.6        851339.88          7157528
               17              -17                7         13745655        -899534.5         13829846        927490.19          -9661.5          7139540
               18              -17                7         13574776          -955867         13904088        386761.41       -870425.69        7124089.5
              -18              -16                7        -12054180         -8732772        -10288312         -9749724          6982146       -3380023.5
              -17              -16                7        -11901009         -8734042        -11104662         -9339580          7696567         -2908000
              -16              -16                7        -11684710         -8732887        -11801580         -8899086          8457244       -2418312.3
              -15              -16                7        -11261157         -8744862        -12226764         -8434609          9283455       -1939450.1
              -14              -16                7        -10701200         -8770949        -12464606         -7974783         10139430       -1469235.3
              -13              -16                7        -10158820         -8797279        -12680852       -7522912.5         10996208       -980993.88
              -12              -16                7         -9634015         -8823851        -12875504         -7078999         11853789       -474724.81
              -11              -16                7         -9122488         -8848074        -13032168         -6642587         12698083         51870.75
              -10              -16                7         -8456520         -8791893        -12609592         -6183889         13095865        664983.38
               -9              -16                7       -7814264.5         -8700569        -12408055       -5750286.5         13679010          1315294
               -8              -16                7         -7173697         -8133658        -15004267         -5677268         16069716          2113724
               -7              -16                7         -5210893       -7345038.5        -17078372         -5437635         18368708          2708654
               -6              -16                7       -2913101.8       -6811446.5        -16819054         -4686019         19956258        3260483.3
               -5              -16                7       -758353.63         -6444573        -15628840       -3767470.8         21128582          3845348
               -4              -16                7          1303914       -6246752.5        -13954482       -3007519.8         21012616        4187248.8
               -3              -16                7        3002222.3       -6198282.5        -11854615       -2404724.3         19484590        4365958.5
               -2              -16                7          4508264         -6064063         -9945050       -1822798.5         17801050        4662369.5
               -1              -16                7        6303378.5         -5644547         -8051766         -1118808         16218716          4986138
                0              -16                7          8069737       -5307570.5       -4953200.5       -92749.141         15364868          5352164
                1              -16                7          9091508       -4997657.5         -2004287        728287.94         14273584        5563518.5
                2              -16                7         10606492       -4335532.5        288031.25        1369229.5         13499216          5758621
                3              -16                7         12019452       -3712586.5          2518454          1935538         12687769          5894719
                4              -16                7         13330388         -3128819          4686981        2427212.8         11839246        5971811.5
                5              -16                7         14539298       -2584230.5          6793613        2844253.3         10953645        5989898.5
                6              -16                7         15646187       -2078820.8          8838349        3186661.3         10030966          5948982
                7              -16                7         15480002       -1810967.6         10541027          3434792          8887065          6072393
                8              -16                7         14467960       -1707793.1         11929418        3622822.5          7689529          6323102
                9              -16                7         13283970         -1655022         13147868        3768183.5        6567099.5          6582665
               10              -16                7         13454118       -1418198.5         13381445          3527433        5627981.5          6642822
               11              -16                7         13698623       -1289261.6         13531622          3255964        4655285.5        6675462.5
               12              -16                7         13809468       -1276593.4         13684403          2984141        3662722.8          6738819
               13              -16                7         13879599         -1298087         13794095        2684246.8        2700768.8          6834768
               14              -16                7         13909012       -1353742.4         13860702        2356281.8        1769420.8          6963311
               15              -16                7         13897707       -1443559.6         13884223        2000245.3         868679.5          7124447
               16              -16                7         13825790       -1445392.6         13910028        1456548.9          3584.75          7168492
               17              -16                7         13693033       -1458937.8         13954386        891850.94       -856884.38        7179786.5
               18              -16                7         13502826         -1516499         14011346        352491.53       -1717115.5        7193620.5
              -18              -15                7        -12784273         -8289968        -10209510         -9768009          7713664       -2834269.8
              -17              -15                7        -12555006         -8274788        -10950039         -9341959          8448935         -2373693
              -16              -15                7        -12120722         -8280815        -11415875         -8885071          9266924       -1923255.3
              -15              -15                7        -11551285         -8308622        -11690680         -8426406         10130949       -1480977.6
