           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         15958360        3275839.8         -9926188       -3965640.5       -158155.58        588549.19
              -17              -18                7         15997871        3009816.5         -9770468       -4082698.5       -1443251.8        313737.13
              -16              -18                7         15989615          2749792         -9655491       -4223984.5         -2731007        61948.406
              -15              -18                7         15933594          2495766         -9581258       -4389498.5       -4021420.5        -166816.8
              -14              -18                7         15829806        2247737.5         -9547767       -4579240.5         -5314494       -372558.66
              -13              -18                7         15703423          2036994         -9469814       -4750068.5         -6641905        -540827.5
              -12              -18                7         15414178        1890129.5         -9481463         -4869101       -7929805.5       -670382.38
              -11              -18                7         14929096        1775435.9         -9646318       -4962443.5         -9139163       -787321.75
              -10              -18                7         14378773        1672614.9         -9830775         -5050335        -10331827       -895963.63
               -9              -18                7         13763206        1581666.6        -10034836         -5132773        -11507796       -996307.81
               -8              -18                7         13529686        1131286.3         -8781472       -5622124.5        -12983488       -957962.94
               -7              -18                7         12596744        790157.56       -7887548.5       -5772567.5        -14842510       -1068697.8
               -6              -18                7         11441830        476751.94       -6880256.5         -5865001        -16434286       -1153549.1
               -5              -18                7         10064947        191069.48       -5759598.5         -5899423        -17758816       -1212516.9
               -4              -18                7          8466094       -66889.695       -4525573.5       -5875832.5        -18816096         -1245601
               -3              -18                7          6645269       -297125.78       -3178182.3         -5794231        -19606130       -1252801.8
               -2              -18                7          4602475       -499638.75       -1717423.3       -5654618.5        -20128918       -1234118.8
               -1              -18                7          2470338       -635188.44       -281962.75         -5276874        -20413316       -1311633.3
                0              -18                7        448742.59       -787400.94        1836559.5         -4732540        -20682654       -1495111.5
                1              -18                7       -1154736.3       -955543.25        2810130.3         -4181457        -19513248       -1598217.1
                2              -18                7         -2871818       -1042790.9          4099661       -3687477.5        -18834158         -1505327
                3              -18                7       -4582763.5       -1088139.3          5395034       -3187011.8        -18118384       -1392664.5
                4              -18                7       -6287571.5       -1091588.4          6696246       -2680059.5        -17365926       -1260229.8
                5              -18                7         -7986247       -1053138.3        8003300.5       -2166619.8        -16576782       -1108022.1
                6              -18                7         -9678784       -972788.75          9316193       -1646693.9        -15750954       -936042.38
                7              -18                7        -11365187       -850540.06         10634929       -1120280.8        -14888443       -744289.88
                8              -18                7        -12898001          -767137         11362014       -619773.13        -13940960       -589581.38
                9              -18                7        -13521461       -729744.81         11172864       -314625.38        -12748800        -593914.5
               10              -18                7        -14015032       -565585.56         11648866       -72331.219        -11558156       -593864.13
               11              -18                7        -14486255       -400262.88         12071198        157093.81        -10353898       -599673.63
               12              -18                7        -14936862       -233836.06         12439972        372093.63         -9139505       -611214.81
               13              -18                7        -15466153       -71370.164         12770918        516730.31         -8010451       -620801.25
               14              -18                7        -15813063        117305.53         12692240        722046.69         -6675800       -583482.44
               15              -18                7        -16109136        297582.16         12502810         892961.5         -5345926          -557813
               16              -18                7        -16354488        469439.81         12202830        1029419.9       -4020944.5        -543824.5
               17              -18                7        -16549116        632878.25         11792300        1131421.5         -2700855       -541516.75
               18              -18                7        -16693025        787897.81         11271224        1198966.5         -1385658       -550889.94
              -18              -17                7         15964994        3212057.3        -10072847         -3724588        670127.13        921170.44
              -17              -17                7         16007764          2941981         -9951083       -3825037.5       -617639.94         647874.5
              -16              -17                7         16002769        2677903.3         -9870063       -3949714.8         -1908066        397601.94
              -15              -17                7         15950005        2419823.8         -9829785         -4098620       -3201151.3        170352.83
              -14              -17                7         15861626        2191728.5         -9782144         -4235712         -4512800       -21706.688
              -13              -17                7         15780364        1995553.5         -9680857       -4358817.5       -5858078.5       -177728.56
              -12              -17                7         15708765        1810206.4         -9554788       -4499859.5       -7227373.5       -308453.19
              -11              -17                7         15335132        1684418.8         -9615701         -4611170         -8466341       -429490.16
              -10              -17                7         14822049        1583216.8         -9747311       -4706922.5         -9652245       -544566.25
               -9              -17                7         14243722        1493887.5         -9898525       -4797222.5        -10821454       -651344.75
               -8              -17                7         14548272        941819.94       -8232541.5         -5385974        -12371910       -408944.63
               -7              -17                7         14220033        577848.94       -6694153.5         -5735236        -14137758       -252378.09
               -6              -17                7         13085756        342564.03       -5469891.5       -5842558.5        -15873682       -250727.78
               -5              -17                7         11729505        135002.03         -4132262         -5891870        -17342358       -223193.98
               -4              -17                7         10151285       -44836.672         -2681266         -5883171        -18543788       -169776.34
               -3              -17                7        8351093.5        -196952.3         -1116903       -5816459.5        -19477970       -90475.563
               -2              -17                7        6419730.5       -216149.77           222344         -5375184        -19565510       -562547.69
               -1              -17                7          4705130       -262226.47        1987667.9       -4922249.5        -19765504       -1074887.4
                0              -17                7        2792765.5       -394157.53          4279951       -4486779.5        -21145834       -1155817.4
                1              -17                7        743086.38        -525213.5        5359752.5       -3987285.5        -20316180       -1202829.4
                2              -17                7       -1272953.3       -599305.25          6485927         -3498835        -19674428       -1140049.5
                3              -17                7         -3282856       -631497.75        7617942.5         -3003898        -18995990         -1057497
                4              -17                7       -5286623.5       -621791.13          8755798         -2502474        -18280868       -955172.25
                5              -17                7       -7284254.5          -570185          9899494         -1994563        -17529062       -833074.88
                6              -17                7         -9275750       -476679.84         11049032       -1480165.6        -16740570       -691205.13
                7              -17                7        -11261110       -341275.22         12204411       -959280.88        -15915395       -529562.69
                8              -17                7        -12731350       -494575.22         11323612       -589588.13        -14768345       -575546.94
                9              -17                7        -13471208          -597503         10430137       -258310.52        -13417233       -601037.94
               10              -17                7        -13958002       -436580.81         10888215       -26307.859        -12270725       -600750.56
               11              -17                7        -14422450       -274495.34         11292624        192825.53        -11110605          -606323
               12              -17                7        -14868472       -120483.88         11637898        357760.03         -9995384       -615952.25
               13              -17                7        -15371636        26798.664         11949494           487496         -8856409       -624598.19
               14              -17                7        -15939614        169019.95         12231115         590923.5       -7676498.5       -632002.75
               15              -17                7        -16323416        335809.78         12151284        743911.19         -6325952       -611063.13
               16              -17                7        -16634035        497728.47         11927255        871504.06         -4963176       -598055.25
               17              -17                7        -16893932        651228.06         11592677        964640.38       -3605292.5       -596728.19
               18              -17                7        -17103106        796308.63         11147550        1023319.9       -2252300.5          -607082
              -18              -16                7         15968628          3189524        -10151320         -3472688        1473205.9        1237672.8
              -17              -16                7         16014660        2915394.5        -10063512       -3556528.3         182767.3        965892.81
              -16              -16                7         16012921        2647263.5        -10016448       -3664596.5       -1110329.9        717136.38
              -15              -16                7         15962621          2401858         -9998909       -3767913.3         -2406304           501299
              -14              -16                7         15907374          2181726         -9961935       -3863640.3       -3721341.3        319445.19
              -13              -16                7         15861790        1972422.5         -9900178         -3977303       -5060393.5        162888.84
              -12              -16                7         15825868        1773947.3         -9813637       -4108901.5         -6423460        31630.063
              -11              -16                7         15786640        1588665.9         -9708236         -4256839         -7804036       -75320.609
              -10              -16                7         15310795        1489082.8         -9787001         -4360453         -8983180       -196830.95
               -9              -16                7         14879998        1350660.1         -9744012         -4497653        -10205868        -270643.5
               -8              -16                7         15392816        819076.75       -8264992.5         -4938762        -12033731        73673.836
