           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -9647024         27088640          9365063        -26469502        3321.1289           200299
              -17              -18                7         -8514718         25762512         10457194        -26344576        392484.44       -841728.75
              -16              -18                7         -7447986         24424932         11769246        -26418732        711044.88       -1807142.4
              -15              -18                7       -6446826.5         23075892         13301217        -26691964        959002.13       -2695942.5
              -14              -18                7         -5511240         21715396         15053110        -27164276        1136356.9       -3508128.8
              -13              -18                7       -4754848.5         20425564         16889874        -27581886        1042813.4         -4114585
              -12              -18                7       -4485687.5         19479114         18576300        -27908506        693549.88       -4417687.5
              -11              -18                7       -4566489.5         18767244         20135896        -28278416         362215.5         -4621850
              -10              -18                7       -4758846.5         18106416         21702870        -28676792        21725.719         -4808325
               -9              -18                7         -5062758         17496628         23277206        -29103632       -327919.22         -4977111
               -8              -18                7       -2572757.8         14662045         27735166        -31119260       -1795115.3         -4461932
               -7              -18                7       -1455886.1         12402080         31459188        -32316504       -2533427.5       -4690093.5
               -6              -18                7       -681571.19         10308682         34824992        -33189204         -3211797         -4833123
               -5              -18                7       -249814.31          8381849         37832564        -33737376       -3830223.3         -4891018
               -4              -18                7       -160614.56          6621585         40481908        -33961000       -4388706.5         -4863779
               -3              -18                7       -413972.56        5027887.5         42773032        -33860096       -4887246.5         -4751408
               -2              -18                7       -1009888.3          3600756         44705928        -33434652       -5325843.5       -4553902.5
               -1              -18                7       -2147697.8          2523362         45533048        -32027828         -5153613         -4861646
                0              -18                7         -3106613        1404930.1         46883260        -30257798         -4736018       -5390196.5
                1              -18                7       -3338841.8       -40628.938         46003856        -27927516         -2806423         -5992416
                2              -18                7         -4302592       -1070944.8         45734280        -25941908       -3024612.5       -5565480.5
                3              -18                7         -5587191       -1878890.1         45376060        -23918918       -3405721.3         -5061783
                4              -18                7         -7192640         -2464464         44929180        -21858552         -3949749         -4481322
                5              -18                7         -9118939         -2827667         44393640        -19760802       -4656696.5       -3824096.8
                6              -18                7        -11366087       -2968499.8         43769448        -17625670       -5526561.5         -3090109
                7              -18                7        -13934086         -2886961         43056604        -15453160       -6559347.5         -2279357
                8              -18                7        -16344957         -2857447         41553740        -13268148       -7340931.5       -1588078.6
                9              -18                7        -17473922       -3184239.5         39679768        -11314136       -6873618.5       -1527664.1
               10              -18                7        -18843552       -3185265.3         39133232         -9523099       -6491975.5       -1500120.8
               11              -18                7        -20152868         -3173232         38566752         -7779226       -6081798.5       -1476143.3
               12              -18                7        -21409040       -3144671.5         37979696       -6093065.5       -5644442.5       -1452800.3
               13              -18                7        -22918040         -3015930         37306400         -4819803         -5170445         -1308909
               14              -18                7        -24452784       -2854560.5         35750916       -3234259.3       -4363167.5       -1038339.5
               15              -18                7        -25858872       -2696411.5         34171104       -1815316.5       -3583694.3        -778053.5
               16              -18                7        -27136284       -2541515.3         32567456       -563241.75       -2832196.5       -528115.06
               17              -18                7        -28285012       -2389871.5         30939980        521964.13         -2108674       -288524.19
               18              -18                7        -29305064         -2241481         29288664        1440301.5       -1413126.4       -59280.859
              -18              -17                7        -10543740         26702860          8410815        -25390776       -302038.63          1099666
              -17              -17                7         -9344949         25284156          9417352        -25153294        97223.703        51197.125
              -16              -17                7         -8211732         23854000         10643809        -25114888           425883       -920658.25
              -15              -17                7         -7144088         22412386         12090186        -25275560        683939.31       -1815899.3
              -14              -17                7         -6210976         20989242         13634170        -25417564         732950.5       -2534800.5
              -13              -17                7         -5422722         19637636         15251211        -25513956        503178.63       -3047525.8
              -12              -17                7         -4720201         18347302         17044214        -25753234        97794.063       -3434858.8
              -11              -17                7         -4639217         17509600         18718380        -26101212       -287308.75       -3662213.3
              -10              -17                7         -4808075         16826976         20339912        -26480578        -647361.5         -3851562
               -9              -17                7       -5088487.5         16195397         21968814        -26888410       -1016569.5         -4023223
               -8              -17                7       -1192722.3         12475241         26570340        -28932076       -3561598.3       -2609848.3
               -7              -17                7        1180694.1          9629163         30754206        -30433714       -5787847.5         -1558584
               -6              -17                7        1772648.3          7723175         34484232        -31423848         -7134022       -1243455.8
               -5              -17                7        2022045.5        5983751.5         37856036        -32089452         -8420254       -843194.13
               -4              -17                7        1928884.8        4410896.5         40869612        -32430514         -9646544       -357798.25
               -3              -17                7          1493166          3004608         43524960        -32447042        -10812889        212729.75
               -2              -17                7       -338242.22        2501744.8         44383436        -30912326       -8211442.5       -1943884.8
               -1              -17                7       -1661129.8        1777532.4         45569368        -29410742         -5584578       -4305401.5
                0              -17                7       -2367507.3        823525.31         48004376        -28308336       -6822506.5       -3860300.8
                1              -17                7       -3440619.8       -367636.06         47631576        -26344576       -5902101.5       -4141335.3
                2              -17                7         -4885027       -1286566.8         47264660        -24433608       -6055062.5       -3868048.3
                3              -17                7       -6650283.5       -1983126.5         46809092        -22485266         -6370944         -3517999
                4              -17                7         -8736389       -2457315.5         46264856        -20499540         -6849742       -3091185.8
                5              -17                7        -11143344       -2709133.3         45631968        -18476432       -7491460.5       -2587608.5
                6              -17                7        -13871149       -2738580.8         44910428        -16415945         -8296098       -2007268.9
                7              -17                7        -16919808       -2545656.8         44100228        -14318075         -9263656         -1350165
                8              -17                7        -18467396       -3231640.8         41037344        -12435344         -8628930       -1424522.3
                9              -17                7        -19265048         -3920329         37913340        -10489939         -7777412       -1404099.9
               10              -17                7        -20578512         -3919564         37363876         -8771016         -7484250       -1382773.1
               11              -17                7        -21831664       -3905740.8         36794472         -7099257       -7162553.5       -1365012.5
               12              -17                7        -23143354         -3827542         36156560         -5736149       -6787952.5       -1281852.4
               13              -17                7        -24564182       -3768483.8         35406936       -4524854.5         -6287544       -1134783.9
               14              -17                7        -26080180       -3746198.3         34548848       -3405100.3         -5657316       -935315.81
               15              -17                7        -27486608       -3638170.5         33036926       -2065477.3         -4764388       -670797.56
               16              -17                7        -28752480       -3521147.5         31434700          -853385       -3876223.5       -411976.31
               17              -17                7        -29889676       -3407378.5         29808648        191837.63         -3016035       -163502.69
               18              -17                7        -30898184       -3296861.5         28158756        1070191.9       -2183820.8        74623.484
              -18              -16                7        -11717346         26561712          7484903        -24252812       -584752.19        1953239.6
              -17              -16                7        -10452072         25050436          8405845        -23902770       -175390.86        898328.94
              -16              -16                7         -9252369         23527702          9546709        -23751808        163367.38       -79967.586
              -15              -16                7       -8142788.5         21971546         10797839        -23617996        354586.53       -911149.25
              -14              -16                7         -7136982         20438604         12133208        -23470860        323739.72       -1562918.3
              -13              -16                7         -6216909         18966936         13644536        -23466604        117280.56       -2089294.5
              -12              -16                7         -5382569         17556536         15331820        -23605234       -264791.38       -2490277.5
              -11              -16                7         -4658479         16225563         17186548        -23886592       -814214.44       -2765451.8
