           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        2826321.5       -3898710.8       -2840217.8        3922396.5       -13385.717       -79.456787
              -17              -18                7        3931293.8         -3340125       -2867509.5          3892685       -130563.74        57458.895
              -16              -18                7        5018849.5       -2783690.5         -2901884        3855202.5       -225778.95        115940.27
              -15              -18                7        6088987.5       -2229406.3         -2943342          3809949       -299031.22        175364.58
              -14              -18                7          7141709       -1677272.4       -2991882.8        3756924.5       -350320.63        235731.89
              -13              -18                7          8161635       -1169462.8       -2978922.5          3717982       -401554.94        295260.63
              -12              -18                7          9056828       -701888.75       -2921750.5        3665614.3       -449056.63        362705.31
              -11              -18                7          9854959       -232063.75         -2887265          3583064       -476896.22        439427.53
              -10              -18                7         10632139        236203.38       -2852298.3        3488306.8       -488995.19        520014.53
               -9              -18                7         11388368        702912.69       -2816849.8        3381341.3       -485353.38        604466.31
               -8              -18                7         12158703        1133464.8         -2762130        3202133.8       -626060.25        670443.06
               -7              -18                7         12917304        1572565.3       -2703396.5          2803196       -768520.63        734454.63
               -6              -18                7         13566205        1988365.8       -2635539.5        2391745.5       -847270.69         790834.5
               -5              -18                7         14105406        2380865.8         -2558559        1967782.5        -862310.5        839582.88
               -4              -18                7         14534906        2750065.3       -2472455.5        1531306.3       -813639.94        880699.44
               -3              -18                7         14854708        3095965.5       -2377228.3        1082316.9       -701259.25         914184.5
               -2              -18                7         15064810        3418565.3       -2272877.5        620814.63       -525168.31           940038
               -1              -18                7         15203230          3706676       -2093179.1        81060.156          -263408          1029884
                0              -18                7         15269481        3943971.3       -1751992.5       -635766.06       -297494.31        1199638.3
                1              -18                7         15108206        4073250.3       -1442788.4         -1142885       -253823.53        1122973.3
                2              -18                7         14880012        4210666.5       -1190650.3         -1662268       -122439.95        1119211.9
                3              -18                7         14557019          4341648       -942441.56         -2162719         -9852.75        1111610.1
                4              -18                7         14139231          4466195       -698162.81       -2644238.5        83938.031        1100168.3
                5              -18                7         13626644          4584307       -457813.38       -3106827.3        158932.53        1084885.8
                6              -18                7         13019260          4695984       -221393.84       -3550483.8        215130.58        1065763.1
                7              -18                7         12317080        4801226.5        11096.279       -3975209.8        252532.36        1042800.2
                8              -18                7         11409084        4911634.5        237755.88       -4295826.5        237057.06        1007711.8
                9              -18                7         10368502          4951505        307897.16       -4387626.5        178005.08         929739.5
               10              -18                7          9489736          4944920        320471.28       -4518530.5        171628.56        850773.31
               11              -18                7          8594833          4941009        346984.38       -4636962.5        160771.28        767963.38
               12              -18                7        7679755.5          4940375        388999.84       -4744401.5        144740.39         682572.5
               13              -18                7        6613953.5        4968726.5        473409.16         -4888222        102245.77        630594.94
               14              -18                7          5436110        4957404.5        477232.22         -4920451        118020.38        534525.19
               15              -18                7        4238545.5          4943933        480745.22         -4936429        114906.63           433518
               16              -18                7        3021314.5          4928339        483988.06         -4936216        92862.563        327595.19
               17              -18                7        1784418.5          4910624        486960.47       -4919811.5        51888.172        216756.84
               18              -18                7        527856.13          4890787        489662.63       -4887217.5       -8016.5479        101002.92
              -18              -17                7        2846381.8         -3875109       -3957063.8          3362505         101378.9       -54791.676
              -17              -17                7          3953863       -3320342.5       -3987137.5        3337541.8       -11465.379        2472.3125
              -16              -17                7          5043927       -2767726.5       -4024293.8        3304807.3       -102346.83        60679.262
              -15              -17                7        6116573.5         -2217261       -4068533.5        3264301.3       -171265.36         119829.2
              -14              -17                7          7148636       -1709160.3       -4064124.5          3241814       -238361.38        177250.69
              -13              -17                7          8144651       -1246886.6         -3992243        3231735.3       -303981.38        234901.64
              -12              -17                7          9127025       -795147.56       -3897353.5        3208952.5       -350011.28        295819.94
              -11              -17                7          9955940       -339865.06       -3832064.8        3139542.5       -372961.13        369728.94
              -10              -17                7         10727879        116628.81         -3777790          3048948       -378851.03        449998.78
               -9              -17                7         11478865        571564.94         -3723034          2946146       -369000.28        534133.38
               -8              -17                7         12304430        939026.38       -3638820.5        2817647.8       -519659.88        566391.44
               -7              -17                7         13108529        1276068.4       -3514585.3        2547189.3       -600230.13        593712.88
               -6              -17                7         13797486        1646135.8       -3366049.3        2146344.3       -637244.75        634616.75
               -5              -17                7         14376744        1992903.3         -3208389          1732986       -610549.19        667889.06
               -4              -17                7         14846302        2316370.3         -3041606        1307114.8       -520143.31        693529.75
               -3              -17                7         15206160        2616537.5       -2865699.8        868730.56       -366027.19        711538.88
               -2              -17                7         15553867          2926106       -2515119.5        337865.19       -156355.44        869183.75
               -1              -17                7         15780021          3175503         -2092241       -234968.06        16178.258          1087712
                0              -17                7         15772209          3370027       -1568654.5       -882607.13          -454859          1250331
                1              -17                7         15633094          3560500       -1179441.4       -1392165.6       -320867.72        1224938.9
                2              -17                7         15408398        3736974.5       -809986.06       -1881197.4       -156548.67        1223642.4
                3              -17                7         15088904        3907014.8       -444460.53       -2351297.5           -11026        1218505.5
                4              -17                7         14674613        4070619.8       -82864.719         -2802466         115700.3        1209528.3
                5              -17                7         14165524        4227790.5        274801.72         -3234703        223630.22        1196710.8
                6              -17                7         13561638        4378525.5        628538.19       -3648008.8        312763.78        1180052.9
                7              -17                7         12862955          4522826        978345.38         -4042383        383101.06        1159554.8
                8              -17                7         11620026          4716393          1267542         -4131896        280985.75        1096771.9
                9              -17                7         10400930          4812765          1423623         -4180382        158801.69        993084.44
               10              -17                7          9529599          4809354          1460091         -4317266        160129.88        918383.81
               11              -17                7          8642132          4808618        1510498.3         -4441678        156977.31        839839.44
               12              -17                7        7626528.5        4823709.5        1618072.5       -4590013.5         127592.1        786338.25
               13              -17                7        6561423.5          4856602        1711161.1         -4736227        89291.172        729518.13
               14              -17                7        5473894.5        4905351.5        1774766.5         -4871466        47558.449        661505.75
               15              -17                7        4280577.5          4913228        1774909.8         -4912810        42577.418        557199.63
               16              -17                7          3057954          4913438        1769416.5         -4928781        24037.332        444796.66
               17              -17                7        1815665.1        4911527.5        1763652.8         -4928562       -13433.045        327478.13
               18              -17                7        553710.25        4907494.5          1757619         -4912151        -69833.75        205244.06
              -18              -16                7        2880382.3       -3837599.5       -5047317.5        2801938.5        197219.19       -108330.95
              -17              -16                7        3990372.3       -3286651.3         -5080173        2781723.3        88708.641       -51341.344
              -16              -16                7          5082945         -2737854         -5120111          2753737        2160.9531        6591.2212
              -15              -16                7          6127185       -2229473.5         -5124182        2747682.3        -80806.43        61910.469
              -14              -16                7        7128020.5         -1765315       -5072424.5        2757832.3       -160765.88        116617.11
              -13              -16                7          8115212       -1311691.8         -4997658        2755278.5       -221135.25        174591.05
              -12              -16                7          9088760       -868603.81       -4899884.5          2740020       -261914.48        235832.22
              -11              -16                7         10043245       -435493.47       -4780910.5        2710638.3       -282983.19        300706.69
              -10              -16                7         10809940        9227.2813         -4707327        2624206.5       -282664.16        380659.44
               -9              -16                7         11571744        446494.19         -4631856          2522734       -288838.28        458103.28
               -8              -16                7         12481532        774629.31         -4525775        2363602.8       -440084.75        462087.94
               -7              -16                7         13396631          1008311         -4388922        2159040.3       -478326.19        440741.31
               -6              -16                7         14175974        1279543.5       -4182380.3        1818621.9       -455982.56        444377.69
               -5              -16                7         14795288          1580578       -3944041.5          1415869       -387551.53           462174
               -4              -16                7         15318596        1864804.8       -3618050.8           978071       -278781.63        529869.81
               -3              -16                7         15757017        2161226.5       -3169687.5        511438.47       -112499.56         694252.5
               -2              -16                7         16099283          2472820       -2673763.5        43106.844        143203.42           907999
               -1              -16                7         16210603        2629688.5       -2115130.3          -473438        146282.27        1137730.5
                0              -16                7         16219450        2756284.3       -1464483.4       -1045735.3       -244753.63        1298847.1
                1              -16                7         16143663        3035768.5       -860124.13       -1574497.4       -348190.63        1376264.9
                2              -16                7         15922463        3251301.5       -373351.69       -2033177.8       -150936.06          1377433
                3              -16                7         15606468          3460400        109491.02       -2472927.3        27522.109          1374761
                4              -16                7         15195674        3663063.3           588404       -2893744.8        187183.91        1368248.5
                5              -16                7         14690082          3859292        1063387.3       -3295630.8        328049.25        1357895.9
