           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -755718.88       -759299.25        -43746280         25102568        834723.13        -588806.5
              -17              -18                7       -1238378.5       -719996.69        -46345264         23187252        518774.28       -527356.13
              -16              -18                7       -1599396.5       -690046.69        -49116984         21260430        378949.44       -479384.81
              -15              -18                7       -1838773.5       -669449.19        -52061436         19322098        415248.72       -444892.75
              -14              -18                7       -1956509.4       -658204.06        -55178620         17372254           627672       -423879.72
              -13              -18                7       -1690975.3       -537242.94        -57944444         15583484        1162078.4          -219481
              -12              -18                7       -888979.63       -408376.38        -59735712         13999121        1668958.1        -7375.875
              -11              -18                7        260735.13       -348910.38        -61013420         12452662        1941760.1        62037.406
              -10              -18                7        1595151.1       -284559.03        -62209224         10890176        2192417.3        111738.19
               -9              -18                7        3114268.3       -215322.31        -63323116          9311666          2420930        141726.56
               -8              -18                7       -397661.69       -572528.19        -71864440        7575365.5        5004612.5        244629.27
               -7              -18                7       -1262480.3       -653913.69        -75748544          5229866          5481554         322266.5
               -6              -18                7         -1757385       -691823.06        -79257800        2941770.3        5834817.5        363569.38
               -5              -18                7       -1882375.3       -686256.31        -82392208        711080.06        6064401.5        368537.72
               -4              -18                7         -1637452       -637213.63        -85151776         -1462205          6170307        337171.78
               -3              -18                7       -1022614.7       -544694.44        -87536504       -3578085.8        6152532.5        269471.25
               -2              -18                7       -37863.625        -408699.5        -89546392       -5636562.5          6011081        165436.42
               -1              -18                7          1393344       -201196.25        -88766696         -7700179        4360086.5        106507.02
                0              -18                7        1646072.8       -43806.879        -87394576        -10162987        1437275.5        236112.17
                1              -18                7        293483.91       -335405.41        -84451920        -11720645       -2649540.8       -428745.31
                2              -18                7       -41093.563       -450496.38        -82591576        -13427598         -3059069       -504967.88
                3              -18                7       -113872.63       -499974.81        -80527688        -15087230       -3087336.5       -507269.69
                4              -18                7        75146.063       -483840.63        -78260280        -16699538         -2734343       -435650.13
                5              -18                7        525963.13       -402093.75        -75789352        -18264524       -2000087.5       -290109.84
                6              -18                7        1238577.4       -254734.19        -73114872        -19782186       -884571.94        -70648.75
                7              -18                7        2212990.8       -41761.875        -70236888        -21252526        612206.13        222733.66
                8              -18                7          2621397        183877.84        -66589012        -22438052        1865852.5        462392.31
                9              -18                7        1646291.5        180807.59        -62823996        -23134440        1374904.8        355289.22
               10              -18                7        1640713.5        169041.91        -60310608        -24085134        1024758.4        310931.97
               11              -18                7        1631204.4        141746.61        -57811848        -25064832        686847.75        280696.47
               12              -18                7        1628225.8        96448.406        -55338388        -26077380        366957.44        271733.44
               13              -18                7        1988234.4       -33441.168        -53241952        -27231778        232136.55        512332.41
               14              -18                7        1969351.8       -71287.656        -49718288        -28343116        293198.06        516371.41
               15              -18                7        1902121.4       -128699.13        -46402904        -29516776        382193.31        546787.31
               16              -18                7          1786772       -205735.19        -43296720        -30752800        499007.56        603737.25
               17              -18                7        1623303.3       -302395.75        -40399748        -32051186        643640.63        687220.94
               18              -18                7        1411715.6       -418680.81        -37711984        -33411944        816092.63        797238.69
              -18              -17                7         -2478396       -1754811.6        -42410456         24522884        1983974.5       -1109751.5
              -17              -17                7       -2995887.8       -1694453.4        -44893816         22631578        1758610.5       -1035004.1
              -16              -17                7       -3391738.5       -1643447.8        -47549908         20728762        1709370.5       -973735.94
              -15              -17                7       -3665947.8       -1601794.4        -50378732         18814432        1836254.6       -925946.94
              -14              -17                7       -3551799.8       -1452024.4        -52928968         17078564        2272892.8       -701919.94
              -13              -17                7       -3139522.5       -1210093.3        -55138240         15493918          2975587       -326029.44
              -12              -17                7       -2699047.8       -987348.38        -57395152         13879972        3809576.5        22336.125
              -11              -17                7       -1718925.9       -890475.63        -58962256         12317142        4130249.3        145837.45
              -10              -17                7       -435834.56       -819294.81        -60266912         10758063        4275153.5        196890.39
               -9              -17                7        1031958.1        -743228.5        -61489672          9182959          4397912        228230.84
               -8              -17                7         -4485242         -1443320        -71743488          7715637          9821693        323149.94
               -7              -17                7         -6678783       -1950407.6        -78495760        5782601.5         13716188        527201.69
               -6              -17                7         -6277687       -2051776.4        -82136584          3434693         15346917         679986.5
               -5              -17                7         -5506678       -2109668.8        -85402584        1144187.4         16853966           796437
