           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        -11047941          8294799         11044906         -8370115       -22043.406       -7951.8945
              -17              -18                7        -11580335          8030638         11553822         -7894874        172911.56        125900.57
              -16              -18                7        -12099788          7774184         12087306       -7372533.5        344919.13         256477.7
              -15              -18                7        -12606300        7525437.5         12645357       -6803093.5        493979.25        383779.38
              -14              -18                7        -13099872          7284399         13227974         -6186553        620092.06        507805.84
              -13              -18                7        -13629725          7029037         13731969       -5582427.5        730019.63        613522.88
              -12              -18                7        -14126452          6757849         14140706         -4969497        823120.88        693089.88
              -11              -18                7        -14553904          6492414         14547065       -4310105.5        909652.13         770883.5
              -10              -18                7        -14976227          6228469         14939444       -3635166.5        993931.25        850019.81
               -9              -18                7        -15393422          5966014         15317840         -2944680        1075958.1        930498.81
               -8              -18                7        -15252586          5982978         16071141         -2131659        1099684.8           961386
               -7              -18                7        -15400141        6051954.5         16383132         -1389230        1279123.1        1019194.6
               -6              -18                7        -15514321        6134595.5         16618221       -728911.63        1395995.8        1070496.8
               -5              -18                7        -15595129          6230901         16776409       -150704.66        1450302.8        1115292.4
               -4              -18                7        -15642564          6340870         16857696        345391.19        1442043.8        1153581.4
               -3              -18                7        -15656626          6464504         16862082        759376.13        1371219.5        1185363.9
               -2              -18                7        -15637316        6601803.5         16789568        1091250.3        1237829.5        1210639.9
               -1              -18                7        -15636374        6677039.5         16343439        1265233.1        1235256.9        1242036.1
                0              -18                7        -15348174        6719439.5         16079944        1422168.3          1579988        1324711.9
                1              -18                7        -15007877        6662324.5         15919362        1450947.5        1892376.5        1353171.6
                2              -18                7        -14775346          6490619         15830522        1486047.5        1736460.9        1215519.4
                3              -18                7        -14579426        6239863.5         15690169        1505696.3        1556913.5        1042823.7
                4              -18                7        -14420118          5910057         15498305        1509893.5        1353734.4        835084.13
                5              -18                7        -14297420        5501199.5         15254932        1498639.3        1126923.3        592300.69
                6              -18                7        -14211333          5013292         14960044        1471933.5        876480.56        314473.63
                7              -18                7        -14161860        4446332.5         14613648        1429776.6        602405.81        1602.6185
                8              -18                7        -13975098        3839542.5         14291056        1370562.1        381383.25       -240294.95
                9              -18                7        -13628193        3133467.5         14147412        1545561.3        395767.28       -219401.59
               10              -18                7        -13528692          2312618         13989418          1898503        394286.22       -255076.47
               11              -18                7        -13438764        1493680.9         13828404        2276204.3        394566.63       -280949.06
               12              -18                7        -13359455           676098         13673203        2680481.3        392713.91       -298792.53
               13              -18                7        -13319170       -175133.95         13782553        3156851.3        276611.41       -349193.63
               14              -18                7        -13213739       -1145018.8         13590644          3455221        222051.28       -329994.38
               15              -18                7        -13112666       -2096598.1         13409800        3771126.5        171628.41       -308378.47
               16              -18                7        -13015990       -3029804.5         13240193          4104682        125313.55       -284375.28
