           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -2709403.5          1244129       -2798337.3        1113666.5       -1185159.8          -923998
              -17              -18                7       -2800084.5        1386215.8       -3436559.5        629251.69       -1236084.3          -901849
              -16              -18                7       -2874933.5        1507945.9       -4078894.3        132504.94       -1267217.6       -852078.06
              -15              -18                7       -2933950.5        1609319.4         -4725341       -376573.53         -1278560       -774685.25
              -14              -18                7       -2977135.5          1690336         -5375900       -897984.06       -1270111.5       -669670.56
              -13              -18                7       -3056614.8        1743891.8         -6121295       -1436142.5       -1045906.8       -575688.38
              -12              -18                7       -3123081.8        1742969.8         -6892271       -1972638.5        -754279.5       -565830.13
              -11              -18                7       -3128309.5        1700594.8         -7564721       -2520097.3       -574979.75          -605130
              -10              -18                7       -3103924.5        1646797.5       -8238293.5       -3085506.5       -383315.47       -645387.88
               -9              -18                7       -3049927.3          1581578         -8912985       -3668866.8        -179286.5          -686604
               -8              -18                7       -2068777.4        1499320.8         -9708870         -4349859        205550.31       -821448.06
               -7              -18                7       -2020467.5        1337822.8        -10382185       -4949276.5         101860.2       -892916.13
               -6              -18                7       -1987060.6        1144635.1        -10996988         -5474511        118932.66        -929534.5
               -5              -18                7       -1968557.3        919758.13        -11553276       -5925563.5        256767.84       -931303.63
               -4              -18                7       -1964956.5        663191.81        -12051050         -6302433        515365.81       -898223.31
               -3              -18                7       -1976259.1        374935.94        -12490312       -6605119.5        894726.38       -830293.56
               -2              -18                7       -2002464.8        54990.695        -12871061       -6833623.5        1394849.5        -727514.5
               -1              -18                7       -1635218.5       -224318.64        -13942173         -6910223        1525098.9       -575933.13
                0              -18                7       -759585.75       -341474.72        -13984693       -6871747.5        1464187.5          -611722
                1              -18                7       -157131.14       -693303.69        -13044644       -6730559.5        1567210.4          -693945
                2              -18                7        450922.94       -975103.25        -12025578         -6584230        1593097.3        -703492.5
                3              -18                7           853788       -1239842.4        -11089399       -6397957.5        1551640.8       -688990.69
                4              -18                7        1051464.3       -1487521.3        -10236106       -6171743.5        1442841.8       -650439.63
                5              -18                7          1043952       -1718139.4         -9465700         -5905586        1266699.6          -587839
                6              -18                7        831250.88       -1931697.3         -8778178       -5599486.5        1023214.6       -501189.28
                7              -18                7        413360.78         -2128195         -8173543       -5253444.5        712386.81       -390490.25
