           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        410261.28       -390851.78         377659.5       -394036.25         15051056        3818452.8
              -17              -18                7        749825.13       -333246.28        194866.63       -442360.13         15225555        3691833.8
              -16              -18                7        1096717.9          -270208        46102.945       -477238.06         15339672        3559887.3
              -15              -18                7        1450939.4       -201736.92       -68631.422       -498669.81         15393401          3422613
              -14              -18                7        1812489.9       -127832.98       -149336.52       -506655.66         15386747        3280009.8
              -13              -18                7        2202875.3       -49931.539       -184784.47       -507280.78         15146016        3129894.3
              -12              -18                7          2694015        40060.527       -143956.61       -498366.25         14764508        2971803.3
              -11              -18                7        3271357.3        142806.38       -58040.172       -475047.06         14378683        2807045.5
              -10              -18                7          3865436        248686.89        40360.297       -442357.09         13941190        2638934.8
               -9              -18                7          4476251        357702.16        151244.63       -400296.28         13452031        2467470.8
               -8              -18                7        4503946.5        417329.66        -723008.5       -454078.91         12373867          2279807
               -7              -18                7        4995655.5        500120.72       -465175.94       -415961.63         11624073        2093453.9
               -6              -18                7          5523049         582438.5       -303836.22       -374465.59         10645196        1886430.5
               -5              -18                7        6086126.5        664283.13       -238989.34       -329590.63          9437237        1658736.4
               -4              -18                7          6684887        745654.31       -270635.19       -281336.75          8000199        1410371.5
               -3              -18                7        7319332.5         826552.5       -398773.69          -229704          6334080          1141336
               -2              -18                7          7989461        906977.31       -623405.06       -174692.39          4438879        851629.69
               -1              -18                7          8523984        983713.69       -450898.69       -95094.875        2399061.5        530989.69
                0              -18                7        8302600.5        985694.81        116822.81       -7401.3594          -122084         202381.3
                1              -18                7          7994671        965622.63        144546.31        49631.305       -2169486.5       -53376.297
                2              -18                7          7628805        930936.75        239442.41        104942.83       -4090645.5       -286594.13
                3              -18                7          7180193        888087.56        334632.06        155408.38       -5894620.5       -486239.56
                4              -18                7          6648834        837075.25        430115.25        201027.89         -7581412       -652312.56
                5              -18                7          6034727        777899.94        525892.06        241801.48         -9151023       -784813.38
                6              -18                7          5337873        710561.31        621962.75        277729.03        -10603449       -883741.81
                7              -18                7          4558272        635059.56        718326.75        308810.63        -11938694       -949097.94
                8              -18                7        3854033.3        574679.38         743349.5        335386.97        -12993291       -976311.44
                9              -18                7          3593687        578525.13           531976        362582.81        -13498605       -950920.63
               10              -18                7          3264769         574234.5         324621.5        388414.44        -14056770       -908488.88
