           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -331050.31        99723.609       -1557574.4         -2327291        -11308994          6532567
              -17              -18                7       -444293.81        131347.77       -1510522.9       -2400493.5        -11339782          6554555
              -16              -18                7       -575874.56        180641.31       -1473065.5       -2448021.3        -11298038          6529886
              -15              -18                7       -725792.25        247604.25       -1445201.9       -2469874.5        -11183764          6458558
              -14              -18                7       -894047.31        332236.69         -1426932       -2466053.5        -10996956          6340572
              -13              -18                7       -1116427.1        442593.75       -1401957.5       -2435714.8        -10718634          6161718
              -12              -18                7       -1435743.3           608896       -1388821.1         -2356874        -10335967          5922587
              -11              -18                7       -1805231.8           819506       -1396053.5       -2236180.3         -9875562        5635564.5
              -10              -18                7       -2171884.8        1038373.4         -1386150         -2097147         -9361883          5313651
               -9              -18                7         -2535702        1265498.3         -1359110       -1939773.6         -8794929        4956844.5
               -8              -18                7       -2641339.3        1274568.3       -1018709.3         -2125826       -7989740.5          4617201
               -7              -18                7       -2937004.8        1425695.3       -1062931.6       -1870611.1       -7289322.5        4275434.5
               -6              -18                7         -3225128        1578422.8       -1041203.6       -1627681.8         -6497945          3875067
               -5              -18                7       -3505708.5        1732750.5          -953525       -1397038.3         -5615608        3416097.5
               -4              -18                7       -3778746.5        1888678.8       -799895.94       -1178680.3         -4642310        2898525.5
               -3              -18                7         -4044242        2046207.5       -580316.63       -972607.94       -3578052.5        2322351.5
               -2              -18                7       -4302195.5          2205337       -294786.78       -778821.31         -2422835        1687575.8
               -1              -18                7       -4425758.5        2332142.3       -193308.28       -426302.22       -1261163.3        923054.63
                0              -18                7       -4388308.5        2298023.5       -403502.81         104190.2        9188.8633        11959.318
                1              -18                7         -4280328        2274322.3       -239427.09        398543.81        1167381.5       -648797.56
                2              -18                7       -4137037.5          2207612       -105803.93        683321.25        2304129.8       -1325621.3
                3              -18                7       -3940415.3        2112874.5        11439.766        954922.94        3391022.8       -1964556.8
                4              -18                7         -3690461        1990110.6        112303.98          1213349        4428061.5       -2565604.3
                5              -18                7       -3387173.5        1839319.6        196788.91        1458599.8        5415246.5       -3128763.8
                6              -18                7       -3030554.5        1660502.3        264894.28        1690674.6          6352575       -3654034.3
                7              -18                7       -2620602.5          1453658        316620.34        1909574.3          7240050       -4141417.3
                8              -18                7       -2267118.8          1253541        349360.06        2078643.9        8036468.5       -4566344.5
                9              -18                7       -2127375.5        1135273.3        516342.97        2144680.5          8669590         -4922303
               10              -18                7       -1876710.9        992995.31        738606.75        2224769.5          9282524       -5279982.5
               11              -18                7         -1612740           849327        929292.25        2295692.5          9837851         -5605645
               12              -18                7       -1337825.8        705822.38        1086519.4        2358356.3         10336134         -5899262
               13              -18                7       -1118266.6        606179.13          1158638        2437235.8         10780141       -6157658.5
               14              -18                7       -922316.75        513541.81        1230807.6        2463753.5         11112776       -6345857.5
               15              -18                7       -744050.94        434953.31        1303452.8          2465971         11337886         -6478920
               16              -18                7       -583451.44        370409.91        1376568.4        2443907.8         11455480         -6556862
               17              -18                7       -440518.31        319911.66        1450154.4        2397563.8         11465559         -6579681
               18              -18                7       -315251.53        283458.53        1524211.1          2326939         11368123       -6547380.5
              -18              -17                7       -229292.03       -39774.008       -1561045.3       -2207916.8        -11605142          6160350
              -17              -17                7       -393008.06       -817.09375       -1519247.5       -2271370.8        -11631910        6180042.5
              -16              -17                7       -575061.25        55809.238       -1487043.6       -2309149.8        -11586144          6153076
              -15              -17                7        -775451.5        130104.97       -1464433.8       -2321254.5        -11467847          6079452
              -14              -17                7       -1049664.8        234265.92       -1454783.4       -2306457.8        -11258754          5941805
              -13              -17                7       -1371690.1        350033.63         -1423864         -2272632        -10976792        5760676.5
              -12              -17                7       -1683079.3        460586.84       -1357783.9       -2223382.5        -10644162          5558287
              -11              -17                7       -2048714.3        635946.75       -1334971.3       -2118645.3        -10188158          5292110
              -10              -17                7       -2427772.3        836584.31       -1313780.5       -1985330.9         -9660018        4981272.5
               -9              -17                7         -2803995        1045479.2       -1275453.9       -1833676.8         -9078604        4635542.5
               -8              -17                7       -2893184.8        989337.44       -734843.38         -2219803         -8294168        4430045.5
               -7              -17                7         -3146593          1123501       -400037.91       -2280307.8       -7501402.5        4174998.3
               -6              -17                7       -3564565.8        1341545.3       -359338.59       -2031046.9       -6699206.5          3850088
               -5              -17                7       -3974995.8        1561189.8       -252688.77       -1794071.8       -5806049.5        3466575.8
               -4              -17                7       -4377883.5        1782434.9       -80088.422       -1569382.3         -4821933          3024461
               -3              -17                7         -4773229        2005280.5        158462.27       -1356978.3       -3746855.8        2523744.8
               -2              -17                7       -4960376.5        2132056.8        -72738.57       -867816.75       -2650666.8        1692862.4
               -1              -17                7       -4940925.5        2168915.8       -246631.81       -396915.31         -1384309        739148.81
                0              -17                7         -5118075        2219296.8       -595720.88        110401.49        126520.86        -40255.57
                1              -17                7         -4935805        2154323.3       -403976.69        399387.81        1350415.1       -698941.19
                2              -17                7         -4713940        2066430.3       -211778.97        665695.75          2530389       -1336658.1
                3              -17                7         -4438743        1950510.3       -35960.625        918828.38          3660507       -1936486.5
                4              -17                7       -4110213.5        1806563.5         123478.3        1158785.3        4740771.5       -2498426.8
                5              -17                7       -3728351.8        1634590.4        266537.75        1385566.5          5771181       -3022478.8
                6              -17                7       -3293158.3        1434590.4        393217.75        1599172.3        6751735.5         -3508643
                7              -17                7       -2804631.8        1206563.5         503518.5        1799602.6        7682435.5       -3956918.8
                8              -17                7       -2548105.8        1061558.1        547494.88        1867843.4          8394102       -4281298.5
                9              -17                7       -2378863.5        956108.31        657058.69          1911979          8972622         -4570506
               10              -17                7         -2114047        825118.19        866896.31          1999067          9588559       -4918948.5
               11              -17                7       -1835924.5        692737.63        1045155.5        2076989.3         10146889       -5235373.5
               12              -17                7       -1586861.3        601759.31        1142911.1        2165174.5         10656072       -5517109.5
               13              -17                7       -1320705.8        510745.78        1210246.8        2241853.8         11083662         -5762140
               14              -17                7       -1025410.5        408097.47        1260722.5          2301436         11424701       -5970685.5
               15              -17                7       -789755.75        320547.59          1324009        2316989.8         11650728       -6106057.5
               16              -17                7       -579489.63        248775.72        1390260.5        2305561.3         11767072         -6183081
               17              -17                7       -386889.88        191049.02        1456982.4          2269852         11775899         -6204984
               18              -17                7       -211956.45        147367.41        1524174.8        2209861.8         11677210       -6171764.5
              -18              -16                7       -114432.13       -164176.34       -1496801.8       -2090207.3        -11954799          5799524
              -17              -16                7       -328620.69       -117886.65       -1460257.9       -2143912.5        -11977545          5816920
              -16              -16                7       -561146.38       -53927.547       -1433307.8       -2171943.3        -11927757        5787657.5
              -15              -16                7       -887080.75        44013.766         -1438870       -2172690.5        -11787890          5691236
              -14              -16                7       -1279430.5        157487.28         -1441462         -2154038        -11575703        5548291.5
              -13              -16                7       -1661143.4        265746.41       -1408893.3       -2119961.5        -11312850        5384085.5
              -12              -16                7       -2032220.5        368791.06       -1341163.5       -2070461.3        -10999330        5198617.5
              -11              -16                7       -2393822.3        469176.34       -1241242.8         -2004126        -10631246        4989891.5
              -10              -16                7       -2785285.3        651584.06       -1208764.9       -1876530.8        -10088646          4690130
               -9              -16                7         -3157594           813840       -1126685.9       -1777702.5         -9496788          4386690
               -8              -16                7       -3394486.5        805470.69       -674105.75         -2067162         -8883363        4341567.5
               -7              -16                7       -3673347.3        978251.88       -129709.39         -2252700         -8204019          4248309
               -6              -16                7       -4140947.8        1265024.5        116973.48       -2120991.3       -7410550.5        4033286.5
               -5              -16                7         -4681227        1549985.9        242594.66       -1877684.6         -6506575        3725231.8
               -4              -16                7         -5226575          1812154        148744.47       -1524571.6       -5474225.5        3218307.8
               -3              -16                7         -5644974        1978706.3       -91714.938       -1099068.1         -4287956        2447383.8
               -2              -16                7         -5876169          2051132       -137081.31       -749530.13         -2980253        1544995.3
               -1              -16                7         -5937651        2075442.1       -245086.59       -410979.88       -1456183.3        643967.19
                0              -16                7         -6077326        2131799.5       -526122.63        43552.328        176212.36       -77783.133
                1              -16                7         -6029689        2111738.3       -599429.94         388031.5        1626695.5       -772628.69
                2              -16                7       -5729249.5        2002662.3        -348657.5        635870.25        2849894.5       -1371238.6
                3              -16                7       -5375477.5        1865559.8       -114264.53        870533.69          4023239       -1931960.3
                4              -16                7       -4968373.5        1700430.5        103749.03        1092021.3          5146728       -2454793.5
                5              -16                7       -4507937.5        1507274.6        305383.13        1300333.3        6220362.5       -2939738.5
                6              -16                7       -3994168.5          1286092        490637.81        1495469.6          7244142       -3386795.3
                7              -16                7       -3458275.3        1067712.9        582191.75        1624418.3        8139891.5         -3755027
                8              -16                7         -3023582        901067.38        655383.38        1690419.4          8842802       -4040930.5
                9              -16                7       -2702675.3           782059        765396.13        1720329.8          9376693         -4263883
               10              -16                7       -2426123.3         666180.5        951587.56        1801974.8          9966710       -4579814.5
               11              -16                7       -2153595.5         579384.5        1079322.5        1899550.1         10537665         -4884994
               12              -16                7       -1869983.6        508635.75        1158735.3        1991126.6         11035393       -5153145.5
               13              -16                7       -1557232.1        426252.09        1221287.8        2065605.6         11446567         -5384811
               14              -16                7       -1215340.5        332233.44        1266980.9          2122988         11771190       -5579990.5
               15              -16                7       -844308.44        226579.78        1295813.8        2163272.8         12009259         -5738683
               16              -16                7       -559570.69         141854.5        1346936.9        2166787.8         12130078         -5822680
               17              -16                7       -317304.31        76899.281        1406794.5          2141713         12137653         -5843665
               18              -16                7        -92704.25        25989.234        1467122.9        2092357.5         12037713         -5809528
              -18              -15                7         13529.25       -273483.31       -1364844.3       -1974162.8        -12357962          5450089
              -17              -15                7        -251131.8       -219860.83         -1333554       -2018119.5        -12376687        5465188.5
              -16              -15                7       -628675.13       -128162.86       -1354217.8       -2034412.8        -12306040        5410010.5
              -15              -15                7         -1091349       -16983.438       -1390321.1       -2030933.6        -12163629          5305249
              -14              -15                7       -1543386.4        88981.484       -1391263.5       -2012030.3        -11970550        5179226.5
              -13              -15                7       -1984787.5        189732.03         -1357045       -1977703.3        -11726807          5031943
              -12              -15                7         -2415552        285268.13       -1287665.9       -1927952.1        -11432396        4863397.5
              -11              -15                7       -2835680.5        375589.66       -1183126.1       -1862777.3        -11087322          4673591
              -10              -15                7       -3244423.8         483372.5         -1071103       -1770746.6        -10647769          4440224
               -9              -15                7         -3639821           599984        -957994.5       -1720968.8        -10095812        4232255.5
               -8              -15                7       -4042961.5        660936.56       -620774.13       -1877533.5         -9662134          4336492
               -7              -15                7       -4488070.5        903039.44       -191737.31       -1930176.6         -9162537          4392592
               -6              -15                7         -4975146        1326293.1        329116.09       -1878898.3         -8597019          4400556
               -5              -15                7         -5816373        1654855.1       -29408.996       -1481038.1         -7457250        3853984.5
               -4              -15                7         -6477568        1866436.8       -221332.23       -1150110.1         -6172762          3166189
               -3              -15                7         -6951562        1983891.8       -218162.56       -895147.81       -4766840.5        2346929.5
               -2              -15                7         -7238351        2007220.3       -19899.824       -716151.13       -3239484.8        1396205.4
               -1              -15                7         -7366000        2071609.5       -246435.25          -406760       -1533582.3           608222
                0              -15                7       -7529729.5          2139625       -441609.69       -8256.1699        211294.25       -96663.992
                1              -15                7       -7494892.5          2115373       -792012.75        373613.91        1981072.3       -849742.25
                2              -15                7       -7182965.5        2016308.3       -516439.81        593844.56          3262646       -1429362.8
                3              -15                7         -6750619          1858023       -223472.19         810038.5          4479215       -1950977.5
                4              -15                7       -6264940.5        1671711.3        53115.969          1013057        5645930.5         -2434704
                5              -15                7         -5725930        1457372.8        313324.75        1202899.8        6762790.5         -2880542
                6              -15                7       -5064660.5        1207826.6        493670.47        1366266.9          7807926       -3276118.8
                7              -15                7         -4322210        966129.13        564937.31          1474365          8679752         -3592155
                8              -15                7       -3693546.5        772068.88        673025.31        1546372.5          9382563       -3845240.5
                9              -15                7       -3178669.5           625646         817934.5        1582289.3          9916357         -4035375
