           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          9137093          2404844       -92128.063        31848.734           304139          2722589
              -17              -18                7          9393680        2222970.5        209829.63        9265.2266       -378209.84        2679190.5
              -16              -18                7          9620641        2036169.6        454862.88       -17301.582       -1090518.4        2640238.8
              -15              -18                7          9817978        1844441.3         642971.5       -47851.762       -1832786.4        2605733.8
              -14              -18                7          9985688        1647785.6        774155.56       -82385.289       -2605014.3          2575675
              -13              -18                7         10021501        1441905.6        1044980.4       -80327.758         -3638611          2527579
              -12              -18                7          9821643        1229952.5        1296649.4       -48420.074         -4889968          2466725
              -11              -18                7          9486390        1023852.1        1316116.6       -18237.129         -6102224        2413257.3
              -10              -18                7          9095348         824978.5        1282139.8        14854.543       -7312864.5        2362494.5
               -9              -18                7          8648514        633331.25        1194719.4        50854.949         -8521888          2314436
               -8              -18                7        7694234.5        475508.53        1630095.8        9434.2061         -9929650        2311078.3
               -7              -18                7          7206443        348778.47        1231200.8       -20830.801        -11347598        2325594.3
               -6              -18                7          6583374        240454.75        972046.75       -44747.676        -12645642        2338647.8
               -5              -18                7        5825027.5        150537.66        852632.75       -62316.375        -13823777          2350239
               -4              -18                7        4931402.5        79027.094        872959.38       -73536.922        -14882006          2360368
               -3              -18                7        3902500.5        25923.031        1033025.6       -78409.289        -15820330          2369035
               -2              -18                7        2738320.8       -8774.5234        1332832.9       -76933.516        -16638747        2376239.3
               -1              -18                7        1266801.3       -10117.375          2222674       -81579.008        -16756418          2345137
                0              -18                7       -332793.81        26406.842        2198089.5       -136563.97        -16654957        2305233.8
                1              -18                7         -1971530         99543.25          1345284       -95713.102        -16386324        2204691.5
                2              -18                7       -3559754.8        182701.06         640748.5       -76519.641        -16028519        2104560.5
                3              -18                7       -4891929.5        272853.78        118613.75       -70675.188        -15458941        1982018.3
                4              -18                7         -5968054        370001.44        -221122.5       -78179.719        -14677589        1837064.8
                5              -18                7       -6788128.5        474144.09       -378460.25       -99033.234        -13684465        1669699.4
                6              -18                7       -7352152.5        585281.56       -353399.38       -133235.64        -12479566        1479922.6
                7              -18                7         -7660127        703414.13       -145939.41       -180787.16        -11062893        1267734.3
                8              -18                7         -7639866        816407.38       -202489.06       -204092.39        -10024680        1052458.8
                9              -18                7       -8000729.5           961961       -294105.63       -152297.81         -9735866        818036.44
               10              -18                7         -8848088        1158917.4        400788.59       -136338.22         -8704829         530202.5
               11              -18                7         -9582828        1356364.8        1024168.3       -122843.39         -7613587        224832.41
               12              -18                7        -10201579        1553740.1        1550573.5       -110806.75         -6457624           -97442
               13              -18                7        -10643584        1733847.1        1250655.5       -65499.434         -5167944       -411432.03
               14              -18                7        -10557916        1879022.5        1266990.8       -85391.945       -4520142.5          -677361
               15              -18                7        -10407782        2017212.9        1172108.5       -96042.125       -3909804.3       -956553.63
               16              -18                7        -10193473        2148437.5        965804.81       -97406.766       -3336576.5       -1249045.1
               17              -18                7         -9914987        2272696.3        648079.94       -89485.906         -2800460       -1554835.1
               18              -18                7         -9572327        2389989.3         218933.8       -72279.484       -2301454.5       -1873924.3
              -18              -17                7          9700674          2441728        50689.191       -88640.719        454130.22          2693601
              -17              -17                7          9955065        2260110.3        342588.25       -99954.555       -219819.53        2652761.8
              -16              -17                7         10179831          2073565        577562.69       -115251.73       -923728.88          2616369
              -15              -17                7         10374970        1882092.6        755612.63       -134532.27       -1657597.9        2584422.3
              -14              -17                7         10480896        1673124.5        1043474.1       -122631.34       -2632595.8          2538881
              -13              -17                7         10492199        1449384.1        1548787.8       -81729.984       -3879578.8        2478272.5
              -12              -17                7         10461084        1223105.9          2154793       -44338.055       -5217250.5          2418455
              -11              -17                7         10199703        1010275.9        2383239.3       -14410.367         -6489136          2365588
              -10              -17                7          9834498        807861.38        2448461.5        16717.029         -7727850        2316846.3
