           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        262085.11        6444.6123          -599944        1063.9324          8028073       -115225.11
              -17              -18                7        1594087.8        12213.827       -859347.94        2157.6719          8039543       -114437.55
              -16              -18                7        2966264.3        17860.125       -1064411.1        3070.6804          8039360       -113254.91
              -15              -18                7          4378614        23383.498       -1215133.5        3802.9573          8027524        -111677.2
              -14              -18                7        5831137.5        28783.961         -1311515        4354.5029        8004036.5       -109704.41
              -13              -18                7          7246828        34556.578       -1299490.3        4649.5679          7845483        -106949.5
              -12              -18                7          8506759        41425.156       -1200316.9        4101.5381          7509249       -102546.89
              -11              -18                7          9693743         48733.43       -1066871.9         2953.665          7117390       -96812.258
              -10              -18                7         10882243        55937.781       -906305.56        1798.8887          6703957       -90404.656
               -9              -18                7         12072257        63038.219          -718618        637.20911        6268950.5       -83324.094
               -8              -18                7         13604555         66041.25       -1193831.9         4320.064        5692843.5        -76186.75
               -7              -18                7         15138799        66688.516       -746921.75        3143.0146        5049790.5       -67108.711
               -6              -18                7         16508971        67295.969       -423875.06        2365.4172          4404913        -57991.93
               -5              -18                7         17715068        67863.609       -224691.81          1987.27        3758210.5       -48836.406
               -4              -18                7         18757088        68391.422        -149372.5        2008.5736          3109683       -39642.137
               -3              -18                7         19635036        68879.438       -197915.84        2429.3262        2459330.8       -30409.121
               -2              -18                7         20348914        69327.625       -370323.28        3249.5308        1807153.6       -21137.359
               -1              -18                7         20882276        69825.672       -341023.38        2652.0103        1139471.5       -10938.177
                0              -18                7         21039514        69705.266        327435.91       -1260.6174       -31966.334        -549.2392
                1              -18                7         20795686        68987.195        325103.94       -468.03687       -829807.25        8422.1807
                2              -18                7         20369788        68767.711        333574.72        114.15894       -1600100.1        18154.176
                3              -18                7         19749870        68600.164        404463.25        311.60547       -2350179.5        27831.943
                4              -18                7         18935928        68484.578        537769.44        124.30261       -3080044.5        37455.488
                5              -18                7         17927968         68420.93         733493.5       -447.74951       -3789696.8        47024.828
                6              -18                7         16725982        68409.234        991634.94       -1404.5491         -4479134        56539.922
                7              -18                7         15329975        68449.477        1312194.4       -2746.0994         -5148359        66000.828
                8              -18                7         13627569        67958.828        1486563.5       -3578.9768       -5776949.5        75425.516
                9              -18                7         12094626        62276.406        1273818.9       -3068.7417         -6271666        83598.188
               10              -18                7         10912494        54962.629        1295730.5       -3651.9521         -6715185        90640.898
               11              -18                7          9739512        47626.266        1328748.5       -4203.3477       -7116756.5        97009.531
               12              -18                7          8570620        40307.352        1373618.9       -4712.1089       -7476699.5        102670.53
               13              -18                7        7220484.5        34402.348          1440531       -4851.2134         -7803591        106638.55
               14              -18                7          5727080        29227.539        1360290.3       -4565.9229       -7888001.5        109277.09
               15              -18                7        4272140.5        23940.414          1237450       -4092.0132       -7957277.5        111445.08
               16              -18                7        2855750.8        18540.568        1072082.1       -3429.6816       -8011548.5        113143.02
               17              -18                7        1477912.4        13028.002        864186.25       -2578.9292         -8050814        114370.88
               18              -18                7        138625.06        7402.7168        613762.81       -1539.7556       -8075073.5        115128.71
              -18              -17                7        4695.9063        7554.3984         -1945146        4338.4727          8303268       -115270.06
              -17              -17                7        1368849.1        13250.978       -2190337.5        5285.1099          8312242       -114428.98
              -16              -17                7          2773176        18824.637         -2381188        6051.0156          8309563       -113192.83
              -15              -17                7        4217676.5        24275.379         -2517698        6636.1899          8295231        -111561.6
              -14              -17                7          5613270        30135.609       -2555744.5        6994.6519        8161964.5        -109193.2
              -13              -17                7          6931422        36501.371       -2527341.3        7273.6274          7905879       -106104.58
              -12              -17                7          8243694        42921.355       -2482556.5        7561.3774          7622820       -102610.53
              -11              -17                7          9427347        50179.195       -2374051.5        6729.8145        7233312.5       -97162.898
              -10              -17                7         10579453         57555.77       -2227089.3         5596.167        6800757.5       -90662.828
               -9              -17                7         11733074        64828.434         -2053005        4455.6162          6346629       -83489.789
               -8              -17                7         13503107        67223.016       -3044931.5        10114.607        5872181.5       -77682.711
               -7              -17                7         15365897        67652.375       -3280003.8        12141.343          5319869       -70314.836
               -6              -17                7         16886264        67681.336       -2773484.5        10791.393        4719554.5       -61392.379
               -5              -17                7         18242560        67670.477         -2390829        9840.8936        4117415.3       -52431.164
               -4              -17                7         19434780        67619.813       -2132037.5        9289.8438        3513451.5       -43431.211
               -3              -17                7         20462926         67529.32       -1997108.6        9138.2451          2907662       -34392.508
               -2              -17                7         21148228        67754.867       -1434010.8        7621.1797        2169414.5       -21595.006
               -1              -17                7         21770708        67101.258       -682131.56         4327.103        1284928.8       -9411.0459
