           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        578640.38       -24637.313        1391344.4        -22017114        79399.703        619634.06
              -17              -18                7        593424.94       -389364.25          3875021        -23262052        103171.58        426855.69
              -16              -18                7        589218.31       -671103.75        6381316.5        -24612758         77266.25        333544.75
              -15              -18                7         566020.5       -869855.94          8910228        -26069224         1683.752        339701.25
              -14              -18                7        523831.41       -985620.81         11461759        -27631454       -123575.98        445324.97
              -13              -18                7        213608.53       -959229.25         13739123        -29095030       -457254.44        713533.75
              -12              -18                7       -219186.41        -616707.5         15469815        -30099644       -737372.69        953626.94
              -11              -18                7       -595709.13          511.625         16947618        -30817246       -821337.81          1069316
              -10              -18                7       -1013428.2        736314.63         18372114        -31495080       -886375.13        1178771.5
               -9              -18                7       -1472343.4        1590701.5         19743304        -32133148       -932484.63        1281993.9
               -8              -18                7       -304977.03       -311116.28         23408744        -36893268       -1670950.4        2738250.5
               -7              -18                7       -69604.109       -826400.94         25261676        -39273368       -1863155.1          2992044
               -6              -18                7        59608.156       -1131472.1         26911434        -41410688       -2020834.5          3174710
               -5              -18                7        82659.734       -1226328.6         28358016        -43305216       -2143989.3        3286246.5
               -4              -18                7         -449.375       -1110971.4         29601424        -44956952         -2232619        3326655.3
               -3              -18                7       -189719.13       -785399.56         30641660        -46365904       -2286723.3        3295934.5
               -2              -18                7       -485149.56       -249614.08         31478722        -47532068       -2306302.5        3194086.8
               -1              -18                7       -991948.25        568198.88         31170824        -47200408       -1802191.3          2277921
                0              -18                7       -1158458.8        804878.19         30419880        -46371444       -464894.41        772388.63
                1              -18                7       -732286.25        60611.012         29160480        -44515492        1096470.8       -1386617.8
                2              -18                7       -676292.38       -136879.72         28306640        -43205120          1265737       -1593822.4
                3              -18                7       -697873.38       -194669.64         27387748        -41740220        1273102.3         -1607742
                4              -18                7       -797028.94       -112758.72         26403806        -40120792        1118566.3       -1428375.5
                5              -18                7       -973759.44        108853.04         25354810        -38346828        802128.88       -1055723.5
