           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         12960605        -16393328        -12801165         16264558        29995.625       -67757.141
              -17              -18                7         13230112        -15735284        -13749354         15750795       -447626.13        202832.44
              -16              -18                7         13501132        -15084336        -14805230         15247077       -864987.19         456433.5
              -15              -18                7         13773666        -14440485        -15968790         14753403       -1222087.1           693046
              -14              -18                7         14047709        -13803731        -17240038         14269770       -1518926.6        912669.94
              -13              -18                7         14405953        -13174478        -18436906         13784734       -1694950.8          1083837
              -12              -18                7         14893414        -12634808        -19480276         13261882       -1729662.3        1179471.3
              -11              -18                7         15433632        -12172062        -20495698         12696367       -1736977.1        1244191.3
              -10              -18                7         16005730        -11723515        -21498758         12119494       -1733742.8        1302569.8
               -9              -18                7         16609706        -11289162        -22489450         11531261       -1719959.3        1354606.3
               -8              -18                7         15568347        -10476100        -24903948         11255931       -1258547.6        1237318.8
               -7              -18                7         15255013         -9883649        -26601462         10793372       -1216503.8        1379067.5
               -6              -18                7         15011365         -9353766        -28071990         10314130       -1120617.3        1478792.5
               -5              -18                7         14837400         -8886453        -29315530          9818204       -970887.88        1536493.5
               -4              -18                7         14733116         -8481711        -30332082          9305597       -767315.31        1552170.3
               -3              -18                7         14698518       -8139539.5        -31121652          8776309       -509900.81        1525823.5
               -2              -18                7         14733601       -7859937.5        -31684236          8230338        -198643.5        1457452.8
               -1              -18                7         14976050         -7619682        -31425668          7544955       -231545.13        1526136.3
                0              -18                7         14853501       -7349036.5        -31486086        6671940.5       -681322.44        1622052.1
                1              -18                7         14417156         -6853843        -30899854          5817940       -1592445.5        1720638.8
                2              -18                7         14360386       -6343939.5        -30600248          5057996       -1277133.8          1688962
                3              -18                7         14467235       -5803905.5        -30200936          4305821       -878071.06        1666800.9
                4              -18                7         14737702       -5233740.5        -29701906        3561414.8       -395258.75        1654155.5
                5              -18                7         15171791         -4633444        -29103168          2824777        171304.34        1651025.8
                6              -18                7         15769494       -4003017.3        -28404718        2095908.3        821616.88        1657411.5
                7              -18                7         16530819       -3342458.5        -27606558        1374807.6        1555680.5        1673313.4
                8              -18                7         17086826       -2600288.8        -26586040        696877.69        2117179.8        1646053.8
                9              -18                7         17001748         -1651241        -25675202       -102044.63        1949033.4          1526688
               10              -18                7         17280592       -701400.63        -25157416       -1064385.5          1855074        1481200.3
               11              -18                7         17553084        243939.13        -24632532       -2034282.8        1744922.6        1426754.8
               12              -18                7         17822470        1185409.3        -24110560         -3011488        1623216.8        1365196.9
               13              -18                7         18209594        2173700.8        -23869140       -3958533.8        1609373.3        1326177.1
               14              -18                7         18554306        3287470.5        -23016356         -4742041        1408732.8        1117153.8
               15              -18                7         18862110          4388467        -22176208         -5479240        1196747.5        916813.56
               16              -18                7         19133032          5476628        -21349040         -6170199        973506.13        725242.75
               17              -18                7         19367068          6551951        -20534856         -6814920        739008.88        542441.38
               18              -18                7         19564220        7614437.5        -19733656         -7413401        493255.69        368409.38
              -18              -17                7         13780107        -15838932        -13187216         15636922         443210.5       -298656.34
              -17              -17                7         14012176        -15140510        -14086988         15080397       -30696.211       -25144.391
              -16              -17                7         14245756        -14449186        -15094446         14533917       -444342.31        231378.92
              -15              -17                7         14480851        -13764954        -16209591         13997480        -797727.5        470913.78
              -14              -17                7         14754946        -13087764        -17285230         13455401       -1053894.3        665280.44
              -13              -17                7         15092435        -12421833        -18267856         12920240         -1187054           813190
              -12              -17                7         15467121        -11768553        -19273704         12410169       -1222475.8        939732.69
              -11              -17                7         15970228        -11254546        -20272444         11855633       -1210870.3          1020279
              -10              -17                7         16529770        -10787890        -21254550         11275234       -1192977.3        1086438.5
               -9              -17                7         17121192        -10335431        -22224290         10683478         -1164535        1146256.3
               -8              -17                7         15409814         -9268975        -24708586         10455963       -49795.359        800255.06
               -7              -17                7         14561032         -8476257        -26660706         10124733        974014.13        632348.56
               -6              -17                7         14466080       -7966489.5        -28178284          9682802        1540308.5           668590
               -5              -17                7         14440812         -7519291        -29468880          9224188          2160446        662807.69
               -4              -17                7         14485229       -7134663.5        -30532484          8748892        2834426.5        615001.13
               -3              -17                7         14599328       -6812606.5        -31369106          8256914          3562249        525170.88
               -2              -17                7         15399632         -6551778        -30753734        7534159.5          2001656        1054851.8
               -1              -17                7         15783994         -6289820        -30285368          6820968        250768.19        1640983.9
                0              -17                7         15100274       -6161607.5        -30648618          5991850        415323.25        1500781.6
                1              -17                7         14979096         -5680979        -30306992          5173024            52189        1612670.8
                2              -17                7         15068355         -5169334        -29922156          4395828        315490.38        1656655.3
                3              -17                7         15321231         -4627558        -29437608          3626401        662542.38        1710155.4
                4              -17                7         15737728       -4055651.5        -28853348        2864742.5          1093344        1773171.1
                5              -17                7         16317843         -3453613        -28169376        2110852.8        1607896.8        1845702.6
                6              -17                7         17061576       -2821444.5        -27385696          1364732        2206198.8        1927749.8
                7              -17                7         17968928       -2159143.8        -26502306        626379.44        2888252.3        2019312.6
                8              -17                7         17645464       -1246024.5        -25415026        7990.6875        2596555.5        1932649.3
                9              -17                7         17207638       -286430.38        -24220238       -633201.81          2212470        1733591.1
               10              -17                7         17479206        640732.31        -23751532         -1592282        2159734.8        1714501.5
               11              -17                7         17744422          1563394        -23275724         -2558918        2090807.8        1686454.4
               12              -17                7         18069628        2504519.3        -23040176         -3531592        2096711.5        1683983.5
               13              -17                7         18437408        3500736.5        -22792450       -4459531.5        2062233.3        1631269.1
               14              -17                7         18834936          4552299        -22464072       -5337400.5        1959720.8        1514285.9
               15              -17                7         19136596          5657099        -21674216         -6077241        1694272.3        1286525.5
               16              -17                7         19390468          6752309        -20849160         -6760625          1403850          1058500
               17              -17                7         19607460          7834682        -20037086         -7397770          1102172        839243.63
               18              -17                7         19787564          8904218        -19237994       -7988675.5           789238        628756.75
              -18              -16                7         14745410        -15295782        -13539593         15017444           824780       -517483.78
              -17              -16                7         14940040        -14556982        -14390951         14418156        354588.13       -241049.47
              -16              -16                7         15136182        -13825278        -15349992         13828916       -55342.984        18396.266
              -15              -16                7         15326384        -13100152        -16304202         13229822       -391519.75        235944.34
              -14              -16                7         15538216        -12385850        -17197016         12633618       -626411.63        409936.31
              -13              -16                7         15787245        -11684200        -18113050         12062504       -763565.63        562561.25
              -12              -16                7         16073473        -10995198        -19052304         11516481        -802981.5        693819.31
              -11              -16                7         16402731        -10324342        -20014590         10993411       -747082.38        803021.63
              -10              -16                7         16949718         -9839580        -20975738         10409487       -714530.81        876962.13
               -9              -16                7         17286826         -9296442        -22043436          9840640       -558692.56        900273.25
               -8              -16                7         15594367         -8136620        -23962420          9492110        897811.69        490233.88
               -7              -16                7         14419497       -7114770.5        -25355372          9090605          2739440        72580.703
               -6              -16                7         14189621         -6486963        -26723254          8673572        4131468.8       -89540.313
               -5              -16                7         14313052         -6059879        -28060896        8252268.5          5222014       -158806.34
               -4              -16                7         14878646         -5748982        -28762568          7754937          5393873        -43269.25
               -3              -16                7         15668192         -5492740        -28839564        7199446.5          4207761        442620.44
               -2              -16                7         16192592         -5210191        -28748872          6657801        2586922.8        1112662.4
               -1              -16                7         16033714       -4986021.5        -29319342          6152738        1554973.5          1524528
                0              -16                7         15550220         -4957531        -29555826        5417055.5        1580911.1        1522888.5
                1              -16                7         15287008       -4575258.5        -29215902          4573897        1932097.9        1548725.3
                2              -16                7         15522294         -4061871        -28745832        3779448.5        2143389.5          1668371
                3              -16                7         15921200       -3518353.5        -28176052          2992769        2438430.8        1797532.4
                4              -16                7         16483724         -2944704        -27506560        2213858.5        2817222.5        1936209.4
                5              -16                7         17209866       -2340924.3        -26737360        1442716.6        3279764.5          2084402
                6              -16                7         18099628       -1707013.4        -25868442         679343.5          3826056        2242110.3
                7              -16                7         18423694       -890571.56        -25190516        -45613.25        3802790.5        2362515.8
                8              -16                7         18112320          57843.5        -24341940       -683272.63        3290049.8        2303566.8
                9              -16                7         17509058        1051667.9        -23097470       -1237648.9        2627906.8        2056120.9
               10              -16                7         17627920        1972046.3        -22530040       -2130947.5        2512197.8        2012075.6
               11              -16                7         17908060        2875602.5        -22285888         -3113432        2540479.5        2040243.9
               12              -16                7         18226754          3824400        -22112508       -4072337.8        2553402.3          2038103
               13              -16                7         18575190          4828543        -21858476         -4981172          2498290        1971693.8
               14              -16                7         18953374          5888032        -21523792       -5839934.5        2375142.8        1841015.5
               15              -16                7         19361302          7002868        -21108460       -6648626.5        2183961.5        1646068.5
               16              -16                7         19633684          8113446        -20359804         -7341637        1851036.5        1388591.4
               17              -16                7         19833626          9202868        -19549838       -7971206.5        1482177.8        1132880.1
               18              -16                7         19996680         10279455        -18752858         -8554536        1102062.9        885938.38
              -18              -15                7         15856512        -14763874        -13858297         14406124        1174703.8       -724239.19
              -17              -15                7         16013704        -13984696        -14661235         13764077        708226.88       -444882.63
              -16              -15                7         16120266        -13211637        -15493822         13107991           292173       -204171.41
              -15              -15                7         16206442        -12448966        -16296824         12450744       -44451.125       -4096.9688
              -14              -15                7         16329814        -11698945        -17123044         11818588       -283337.09        174610.27
              -13              -15                7         16490384        -10961574        -17972486         11211524       -424485.38        331950.69
              -12              -15                7         16688153        -10236854        -18845148         10629549       -467895.56        467924.13
              -11              -15                7         16923122         -9524784        -19741032         10072665       -413567.78        582530.56
              -10              -15                7         17265570         -8878582        -20662324          9522252       -298403.56        674140.88
               -9              -15                7         17238194         -8190069        -21749870          8958435        113356.78        622339.25
               -8              -15                7         15720368         -6978583        -22996090          8464886        1857010.9        172488.75
               -7              -15                7         14720129         -5905068        -23716280          7918361          3985789       -284975.66
               -6              -15                7         14237476       -4969524.5        -23910440          7318861          6499690       -750053.44
               -5              -15                7         15195026       -4697313.5        -24747706        6905931.5        6407856.5       -581001.75
               -4              -15                7         15899049       -4441850.5        -25638770          6539868        5802267.5       -193190.25
               -3              -15                7         16337927       -4160078.5        -26362144        6187648.5        4761953.5        378773.03
               -2              -15                7         16511658       -3851999.8        -26917828          5849273        3286913.8        1134888.5
               -1              -15                7         16023474       -3706274.8        -27913900          5469382          3531254        1281188.1
                0              -15                7         15819729       -3752578.8        -27923356        4830711.5        3583030.3        1431254.1
                1              -15                7         15354942       -3530272.3        -27618002          4005826        4145838.5        1524535.8
                2              -15                7         15722206       -3021551.5        -27071280        3208857.8          4206562        1724108.9
                3              -15                7         16267138       -2476291.5        -26416266        2404926.3          4449593        1928931.4
                4              -15                7         16975692       -1900900.9        -25661544        1608763.3        4776374.5        2143269.5
                5              -15                7         17847862       -1295378.5        -24807108           820369        5186906.5        2367123.5
                6              -15                7         18614078       -578187.56        -24195728        31961.984          5371387        2618209.8
                7              -15                7         18696678        343857.38        -23979200        -714115.5          4859225        2782756.3
                8              -15                7         18487392          1311312        -23366784       -1376910.3          4197661        2758805.5
                9              -15                7         17986218        2324176.8        -22358478       -1956422.4        3386694.8          2546358
               10              -15                7         17724890        3286950.3        -21606278       -2704054.3          2940678        2394957.5
               11              -15                7         17994494        4188327.8        -21507240       -3693925.8          3001001        2443391.3
               12              -15                7         18293844        5145051.5        -21327552         -4633726        2993289.3        2427555.5
               13              -15                7         18622938          6157120        -21067214         -5523454        2917542.5        2347451.3
               14              -15                7         18981776        7224535.5        -20726224       -6363111.5        2773761.5          2203078
               15              -15                7         19370364        8347297.5        -20304586         -7152697          2561946        1994436.3
               16              -15                7         19788692          9525404        -19802292       -7892211.5          2282095          1721525
               17              -15                7         20045568         10656511        -19073120         -8535228          1879026          1423351
               18              -15                7         20191578         11740148        -18278248         -9110983        1431730.6        1139954.4
              -18              -14                7         17113414        -14243209        -14143322         13802964          1492982       -918922.94
              -17              -14                7         17136596        -13422220        -14854093         13089909        997183.88       -655066.69
              -16              -14                7         17097112        -12611179        -15567281         12371621         558827.5       -428909.88
              -15              -14                7         17094828        -11812789        -16303690         11678424        218209.19       -224120.13
              -14              -14                7         17129744        -11027050        -17063316         11010317       -24671.094       -40697.406
              -13              -14                7         17201856        -10253959        -17846166         10367300       -169813.52        121358.45
              -12              -14                7         17311166         -9493520        -18652238          9749374       -217217.94        262047.14
              -11              -14                7         17457674         -8745730        -19481528          9156538       -166884.44        381369.03
              -10              -14                7         17641380       -8010590.5        -20334040          8588794       -18813.023        479323.75
               -9              -14                7         17131010       -7058014.5        -21236146          8012862        796997.94        336681.31
               -8              -14                7         15787814         -5794863        -21809602          7374293          2827802       -152980.39
               -7              -14                7         14962206       -4669683.5        -21857026        6682748.5        5243729.5       -650255.75
               -6              -14                7         15345689         -3922438        -21412344        6021249.5        6566478.5       -903358.81
               -5              -14                7         16092203       -3399107.5        -21151350          5555424          6785175       -852580.63
               -4              -14                7         16445559       -3118115.3        -22688796          5392632          6325384       -378695.19
               -3              -14                7         16533769         -2810815        -24058552          5243683        5430868.5        279341.81
               -2              -14                7         16484043       -2549020.3        -25061000        5052100.5        5010481.5        892032.69
               -1              -14                7         15811408       -2432696.5        -26058602          4762823          5690115        1025061.6
                0              -14                7         15891396       -2543763.3        -25746152        4211081.5          5812361        1312491.3
                1              -14                7         15449154       -2485340.8        -25480148        3450570.8        6736036.5        1549625.5
                2              -14                7         15668087       -2048373.4        -24898492          2684055          6505010        1823869.1
                3              -14                7         16359048       -1501371.1        -24158244        1862870.5          6696032          2104353
                4              -14                7         17213628          -924239        -23318292          1049456          6970802          2394352
                5              -14                7         18216612       -308873.31        -22430662        240717.25          7302347        2699731.8
                6              -14                7         18693190        586802.75        -22846182       -613779.38          6790763        3087773.3
                7              -14                7         18877878        1527888.3        -22865814       -1384992.8          6129778        3287318.3
                8              -14                7         18770680        2514383.3        -22489560       -2072923.5        5319389.5        3298365.8
                9              -14                7         18049942        3436624.5        -22148308       -2825933.5          6588003        3416954.3
               10              -14                7         18246576        4701079.5        -21485230       -3687787.5          4949490          3625942
               11              -14                7         17990892        5501824.5        -20871304         -4295062          3444719        2881871.8
               12              -14                7         18270898          6466473        -20685310         -5215756        3416372.8          2852341
               13              -14                7         18580650          7486470        -20418666       -6086378.5        3319992.3          2758542
               14              -14                7         18920148          8561810        -20071372       -6906930.5        3155576.8        2600473.5
               15              -14                7         19289386          9692500        -19643426       -7677410.5          2923127          2378137
               16              -14                7         19688374         10878531        -19134826         -8397818        2622641.8        2091530.9
               17              -14                7         20117108         12119910        -18545578         -9068155        2254122.3        1740656.1
               18              -14                7         20372252         13286295        -17814164         -9658015        1778240.6        1390804.5
              -18              -13                7         18375364        -13731903        -14385013         13175580        1723512.6       -1116741.3
              -17              -13                7         18210228        -12872492        -15008386         12396249        1183424.4       -864502.25
              -16              -13                7         18082286        -12025732        -15654980         11642009        741073.81       -633630.13
              -15              -13                7         17991544        -11191622        -16324798         10912859        396461.34       -424125.09
              -14              -13                7         17938000        -10370162        -17017832         10208800        149586.67       -235986.86
              -13              -13                7         17921654         -9561353        -17734090          9529833              450       -69215.734
              -12              -13                7         17942506         -8765194        -18473568          8875954       -50948.711        76188.469
              -11              -13                7         18000556         -7981686        -19236268          8247167       -4609.4297        200225.72
              -10              -13                7         17887256         -7111220        -19948868        7596324.5        219367.66         298114.5
               -9              -13                7         16965272         -5900277        -20502256          7003917        1492231.4        43299.375
               -8              -13                7         15796705         -4585461        -20402948          6220328        3810184.5       -486173.41
               -7              -13                7         15441788       -3536028.5        -19928688          5439281          5982279       -923587.19
               -6              -13                7         15986958       -2894562.5        -19638608          4882570          6663517       -1004573.9
               -5              -13                7         16382847       -2270190.3        -19294074        4471900.5          7050124       -946825.38
               -4              -13                7         16518180       -1777777.9        -19912650          4313228          6963225       -599784.38
               -3              -13                7         16255720       -1444947.1        -21928784        4367549.5          6214507        144326.09
               -2              -13                7         16317055       -1284619.6        -22934154        4204742.5        7207104.5        525017.56
               -1              -13                7         15397730       -1170659.3        -23758958        4036068.8          8023438        757121.31
                0              -13                7         15768568       -1329506.4        -23028704        3558143.8          8268713        1166991.1
                1              -13                7         15545994       -1421511.9        -22629548        2925609.3          9290372        1584229.8
                2              -13                7         15505116       -1092775.5        -22365208          2168826          9280372        1968318.5
                3              -13                7         16196928       -593595.38        -21402004        1366604.8          9177741        2323796.5
                4              -13                7         17197538       -14720.297        -20476812        535937.19          9400504        2689457.3
                5              -13                7         18101854        786679.25        -20942886       -382263.97          9084663        3218618.3
                6              -13                7         18680518        1701395.1        -21594566       -1261895.8          8424256          3641658
                7              -13                7         18967294        2661520.8        -21850358       -2058245.3          7614447        3876201.5
                8              -13                7         18500788        3526685.3        -21701034       -2882914.8          9379087        4247127.5
                9              -13                7         17169176        4137258.3        -21797474       -3846941.5         13427798          5065226
               10              -13                7         18776990        5997646.5        -21455084       -4911854.5          8831096          5907653
               11              -13                7         18402328          6987136        -20864598       -5342424.5          5506610        4230763.5
               12              -13                7         18157920        7788666.5        -20185782         -5818429        3822652.8        3312459.3
               13              -13                7         18448326          8816589        -19912832       -6669945.5          3705638        3204965.5
               14              -13                7         18768480          9899855        -19559232       -7471391.5        3520588.5          3033202
               15              -13                7         19118380         11038468        -19124978       -8222764.5        3267503.5          2797170
               16              -13                7         19498024         12232428        -18610074         -8924068        2946384.5          2496869
               17              -13                7         19907412         13481732        -18014520         -9575299          2557231        2132299.5
               18              -13                7         20346546         14786384        -17338314        -10176459        2100042.3          1703461
              -18              -12                7         19648418        -13242197        -14602462         12627650        1799629.6       -1247199.3
              -17              -12                7         19306768        -12339802        -15179336         11723611        1281009.1       -1047060.3
              -16              -12                7         19075790        -11455294        -15756926         10919152        838911.56       -818332.13
              -15              -12                7         18896590        -10585464        -16360149         10154050        490304.75        -604111.5
              -14              -12                7         18754588         -9728286        -16986592          9414040        239435.97       -411258.09
              -13              -12                7         18649782         -8883757        -17636258          8699121        86305.078       -239771.44
              -12              -12                7         18582172         -8051879        -18309144        8009292.5        30912.176       -89651.875
              -11              -12                7         18377524       -7150263.5        -18897360          7279973        100496.33        43150.141
              -10              -12                7         17692212         -5990430        -19316152          6428954        472091.78        139142.16
               -9              -12                7         16457054       -4554878.5        -19310912        5716733.5        2378955.8       -264303.84
               -8              -12                7         15747044         -3350376        -18776138        5002993.5          4804160        -827090.5
               -7              -12                7         15966952       -2581563.5        -18670032        4368072.5          6037415         -1028046
               -6              -12                7         16133070       -1878979.5        -18602684          3903608          6837976       -1060764.3
               -5              -12                7         16149905       -1193489.1        -18480878          3585185        7343906.5       -954747.44
               -4              -12                7         16017460       -525090.63        -18304612        3412803.5        7555206.5       -709995.81
               -3              -12                7         15559449           -77537        -19888954        3538054.5          7261199       -58981.672
               -2              -12                7         15646437          1748.75        -20682824        3371452.8          9368545        150833.19
               -1              -12                7         14779467            85665        -21001948        3285481.8         10543224        476237.31
                0              -12                7         15452927       -107716.77        -19771066          2871194         10954283        994772.63
                1              -12                7         15438244       -349669.06        -19217968          2363354         12081834        1589990.8
                2              -12                7         15367911       -118358.02        -19671454        1652337.1         12436344        2175319.8
                3              -12                7         15780780        247039.38        -18147524        916126.13         11894731          2587263
                4              -12                7         16922672        943487.13        -18269306       -19569.256         11740925          3175291
                5              -12                7         17895310        1831832.9        -19553038       -1007619.5         11081096        3821825.8
                6              -12                7         18576064        2765589.5        -20440878       -1912387.5         10271866        4279864.5
                7              -12                7         18338650        3570623.5        -20312886       -2787354.5         12552758          4893776
                8              -12                7         17201086        4123240.8        -19947668         -3720718         16774470          5881635
                9              -12                7         16462829          4679422        -20068968       -4719945.5         18019446          7150744
               10              -12                7         18250834          6583970        -20568100       -5749836.5         13308580        8064989.5
               11              -12                7         18741618          8396064        -20843304         -6637000          9321341          6621069
               12              -12                7         18454444          9352292        -20285980         -6934206          5935468          4784740
               13              -12                7         18225972         10147478        -19549710       -7274154.5          4074480        3686721.3
               14              -12                7         18526782         11238672        -19189806         -8056495        3868796.3        3501263.5
               15              -12                7         18857336         12385212        -18749246         -8788763        3595077.5          3251536
               16              -12                7         19217638         13587097        -18228034         -9470960        3253323.5        2937540.5
               17              -12                7         19609722         14841532        -17626782        -10102601        2837839.3        2550550.5
               18              -12                7         20069142         16119936        -16974888        -10694210        2290481.5        1978766.5
              -18              -11                7         21005914        -12760462        -14810146         12146215          1827285       -1332011.9
              -17              -11                7         20583962        -11836285        -15381199         11215761        1282093.3       -1140637.4
