           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        582858.94        -10469731       -52168.578         60076.25          3723768       -7377247.5
              -17              -18                7        833729.94        -10545161       -141639.72        289724.47        4479033.5         -7646708
              -16              -18                7        1099439.5        -10633216       -216784.94        485760.25          5175152         -7916344
              -15              -18                7        1379987.3        -10733896       -277604.16        648183.31          5812122       -8186155.5
              -14              -18                7        1675373.4        -10847198       -324097.41           776994          6389945         -8456144
              -13              -18                7        2023579.5        -10949408       -346826.09        867066.31        6889980.5         -8681292
              -12              -18                7          2482374        -10994024       -322683.16        844433.75        7315035.5         -8804103
              -11              -18                7        3011553.5        -11025821       -245451.78        721834.25          7685523         -8882191
              -10              -18                7        3556937.5        -11078596       -158524.95         569263.5        8024111.5         -8960428
               -9              -18                7        4118526.8        -11152347       -61902.625           386721          8330801         -9038816
               -8              -18                7        4431339.5        -11447506       -503595.88           695064          8484390         -9101173
               -7              -18                7          4911094        -11789142       -399779.94        514319.44          8823092         -9246742
               -6              -18                7        5425352.5        -12121963       -348420.94        390693.56          9055104         -9374710
               -5              -18                7        5974114.5        -12445965       -349518.44        324186.28          9180425         -9485076
               -4              -18                7          6557380        -12761154       -403072.75        314797.75          9199056         -9577841
               -3              -18                7          7175151        -13067526       -509083.38        362527.56          9110997         -9653004
               -2              -18                7        7827424.5        -13365082          -667551        467375.94          8916248         -9710567
               -1              -18                7          8455856        -13683913       -708299.88        567083.75          8570477         -9626453
                0              -18                7          8875923        -13863701       -499968.91        465516.22        8026442.5         -9224395
                1              -18                7          9231974        -13886877       -249365.63        256625.81          7508888         -8791053
                2              -18                7          9564675        -13873142       -61750.375        106571.94          7061968         -8435696
                3              -18                7          9803706        -13765258        83358.813        -27375.25        6619461.5         -8041346
                4              -18                7          9949067        -13563224        185961.94       -145215.91        6181368.5         -7608006
