           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -9556174       -2455118.5       -146848.78       -157520.03        -11039927        -14169670
              -17              -18                7         -9278686       -2093387.9       -332457.78        205878.75         -9731154        -15067696
              -16              -18                7         -8976336       -1743360.3       -475800.44        516870.66         -8402290        -15954766
              -15              -18                7         -8649128       -1405035.6        -576876.5        775455.25         -7053334        -16830880
              -14              -18                7         -8297058       -1078414.3       -635686.13        981633.13         -5684286        -17696040
              -13              -18                7       -7838117.5       -834720.75       -776303.75        1135571.8       -4181826.5        -18573570
              -12              -18                7       -7202507.5       -744720.88          -886965        1121877.5         -2599877        -19434308
              -11              -18                7       -6475657.5       -766438.94        -843384.5        928378.88       -1061336.1        -20246044
              -10              -18                7         -5713848       -840433.38       -765245.94        683981.63        481321.13        -21032136
               -9              -18                7         -4917078       -966703.94       -652549.25        388685.63        2028095.9        -21792584
               -8              -18                7         -4035264       -995005.69       -1055370.3        1248032.4          3551336        -22668492
               -7              -18                7       -3290757.8       -1116643.3          -759635        1014385.8        5284231.5        -23798920
               -6              -18                7       -2467623.8         -1366596       -572131.75        872396.63          6869402        -24802784
               -5              -18                7       -1565863.1       -1744863.8       -492860.03        822064.88          8306845        -25680084
               -4              -18                7       -585475.44       -2251446.3       -521820.13        863390.88          9596562        -26430816
               -3              -18                7        473539.34         -2886344       -659011.25        996374.06         10738554        -27054988
               -2              -18                7        1611181.3       -3649556.3       -904434.56          1221015         11732819        -27552590
               -1              -18                7        2864139.3       -4553780.5       -1352387.6          1459975         12312081        -27562326
                0              -18                7        4016438.5         -5420770       -1211727.5        1483746.8         12635562        -27200138
                1              -18                7        5032165.5         -6259853       -607474.13        919842.13         12795142        -26491476
                2              -18                7          6013708         -7133897       -152711.88        574014.63         12975823        -25943426
                3              -18                7        6801226.5       -7885055.5        191681.75        330927.75         13045130        -25276590
                4              -18                7          7394721         -8513329        425706.38        190580.88         13003063        -24490972
                5              -18                7          7794192         -9018716        549362.88        152974.13         12849621        -23586570
                6              -18                7          7999639         -9401217        562650.94        218106.69         12584802        -22563384
                7              -18                7        8011062.5         -9660834        465569.88        385980.22         12208611        -21421414
                8              -18                7        7779637.5         -9639721        547656.75        299910.59         12070586        -20438422
                9              -18                7          7704126         -9584499        598549.44        104323.38         12560114        -19716432
               10              -18                7          7883793         -9911302        103081.84        536684.13         12726312        -18575824
               11              -18                7          7978559        -10173247       -341997.56         927022.5         12878200        -17350660
               12              -18                7          7986123        -10369052       -722645.94        1261240.5         13013252        -16039840
               13              -18                7        7865998.5        -10496268       -650807.88        1127716.8         13094960        -14639118
               14              -18                7          7385782        -10293771          -624834          1116444         13535778        -13532248
               15              -18                7        6877006.5        -10049095       -529637.19        1012129.4         14038453        -12375928
               16              -18                7          6339874         -9762426       -365185.44        814677.38         14602808        -11169958
               17              -18                7          5774383         -9433763       -131478.75        524088.06         15228842         -9914338
               18              -18                7        5180535.5         -9063108        171482.88         140361.3         15916554         -8609068
              -18              -17                7         -9907113         -2114441       -163771.73        197659.91        -11081722        -14073478
              -17              -17                7         -9621372       -1786083.6       -349991.88        523056.41         -9771858        -14973206
              -16              -17                7         -9310770       -1469429.5       -493945.47        796045.94         -8441902        -15861977
              -15              -17                7         -8975308       -1164478.1       -595632.69        1016628.5       -7091855.5        -16739794
              -14              -17                7         -8551332        -915537.5        -760929.5        1180243.5         -5617295        -17641044
              -13              -17                7       -8037354.5       -706358.88       -1050523.6        1355314.3       -3997547.3        -18571948
              -12              -17                7       -7490495.5       -491700.22       -1387844.1        1567650.3         -2320544        -19503362
              -11              -17                7         -6803711       -449991.69       -1478093.3        1516544.5        -731096.5        -20333344
              -10              -17                7       -6054018.5       -501490.91       -1464789.5          1344603        829900.75        -21113586
               -9              -17                7         -5269366       -605266.31       -1416927.6        1121762.5          2395015        -21868182
               -8              -17                7         -4246596       -655553.38       -2151585.5        2500118.3        3800935.5        -22794654
               -7              -17                7       -3249473.8       -917739.63       -2556656.3        3261673.3          5390213        -23881546
               -6              -17                7       -2410820.5       -1209634.6       -2480996.5        3285888.8          7051584        -25045488
               -5              -17                7       -1493539.8       -1629844.9       -2513568.3        3401761.3          8565230        -26082870
               -4              -17                7       -497632.59         -2178370       -2654371.8          3609292          9931150        -26993688
               -3              -17                7        576902.25       -2855210.3         -2903407        3908479.8         11149342        -27777940
               -2              -17                7        1675608.9         -3503966       -3923693.8          4661410         11370896        -27034712
               -1              -17                7        2998594.8         -4302802       -4844337.5          5473988         11750069        -26481472
                0              -17                7        3973849.8       -4812186.5         -4527532          5432755         12217265        -26710012
