           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -34089.797        75804.453       -1566748.8         -8838987        431587.66       -160402.27
              -17              -18                7       -9051.8203        57863.059         -1258695         -8820361        434528.91       -159529.58
              -16              -18                7        5698.6807        43936.723          -894807         -8822539        442950.47       -148816.02
              -15              -18                7        10161.644         34025.43       -475084.16         -8845524        456852.34       -128261.54
              -14              -18                7        4337.1309         28129.17        473.34375         -8889312         476234.5       -97866.164
              -13              -18                7         42705.75        41842.238        579028.13         -8914810        426972.63        -18481.65
              -12              -18                7        145568.77        69437.305        1293038.8         -8889212        392392.31        51111.691
              -11              -18                7        276669.44        102466.98        2070259.5         -8853040        407914.59        79982.656
              -10              -18                7        415707.25        145669.14          2891412         -8828551        412037.63        106905.95
               -9              -18                7        562682.19        199043.78          3756496         -8815743        404761.53        131881.48
               -8              -18                7         168037.7        38060.512          4107939         -9156062         249029.5        258607.86
               -7              -18                7        100606.47          -944.75          4916392         -9330983        406286.81        277714.09
               -6              -18                7        69498.813       -26711.617        5654148.5         -9482900        524092.78        296567.84
               -5              -18                7        74714.719       -39240.063          6321208         -9611813        602446.75        315169.06
               -4              -18                7        116254.22       -38530.105          6917570         -9717720        641349.88        333517.91
               -3              -18                7        194117.25        -24581.75          7443236         -9800624        640800.69        351614.06
               -2              -18                7        308303.94        2605.0137          7898205         -9860523        600800.31        369457.81
               -1              -18                7        308773.13        67677.688          8648267         -9828188        516131.88        295811.78
                0              -18                7       -43018.172        93343.648          9001479         -9855022        549994.75        153944.73
                1              -18                7       -184089.36        18693.641          9034211         -9745238        427071.63       -135955.53
                2              -18                7       -274872.59        16425.035          8952094         -9690158        378823.44       -179341.28
                3              -18                7       -314782.63        23810.133          8841496         -9622609        357935.81       -193140.02
                4              -18                7        -303819.5        40848.875          8702418         -9542591        364408.63        -177351.7
                5              -18                7       -241983.14        67541.352          8534857         -9450106        398241.75       -131976.31
                6              -18                7       -129273.56         103887.4        8338816.5         -9345151        459434.81       -57014.031
                7              -18                7        34309.266        149887.22        8114293.5         -9227729         547988.5        47535.414
                8              -18                7        206749.72        162075.16        7886294.5         -9027234        486085.31        159604.95
                9              -18                7        157103.44        105601.66          7743281         -8744853        238382.16        155768.47
               10              -18                7        54196.961        112698.22          7608789         -8553451        230504.44           125174
               11              -18                7       -31379.957         121162.6        7482338.5       -8339712.5        215602.95        93376.281
               12              -18                7       -99514.484        131178.31        7356321.5       -8105443.5        201676.56        63593.961
               13              -18                7       -144761.55        152937.97          7027410       -7904442.5        442916.75        142841.11
               14              -18                7       -158122.09        149231.27        6904473.5       -7580105.5        457271.31        149496.75
               15              -18                7       -156522.14        144346.47          6818709         -7241085        457973.16        162158.91
               16              -18                7       -139970.14        138301.69          6770029       -6887444.5         445154.5        180876.25
               17              -18                7       -108466.11        131096.89          6758431       -6519181.5        418815.25        205648.72
               18              -18                7       -62010.016        122732.06        6783916.5         -6136298        378955.47        236476.38
              -18              -17                7       -6121.9766         216264.7       -1416513.3         -8882417        1101301.5       -401355.34
              -17              -17                7        27109.537        195534.61       -1078865.5         -8863956        1135731.6        -376788.5
              -16              -17                7        50053.516        178819.56       -685383.19         -8866301        1175641.8       -342380.72
              -15              -17                7        62710.047        166119.58       -236066.28         -8889451        1221032.3          -298132
              -14              -17                7        121739.77        171657.08        304499.69         -8898604        1203281.6       -206977.14
              -13              -17                7        214307.09        193829.67        958244.25         -8887117          1137207       -78813.164
              -12              -17                7        285075.34        219260.44        1700072.4         -8884373        1089595.6        49685.297
              -11              -17                7         402062.5        253019.05        2494152.5         -8853342        1112202.4        107118.88
              -10              -17                7           541786        297563.91        3327334.8         -8823944        1140137.4        144056.44
               -9              -17                7        689446.81        352281.25        4204448.5         -8806227        1156673.4        179046.27
               -8              -17                7        99734.719        102843.65          4290752         -9170442          1244190        427102.22
               -7              -17                7       -105175.16           -25993        4665675.5         -9419621        1675839.5        615116.31
               -6              -17                7       -2156.2656       -41298.391          5458955         -9586464        2012059.3        727245.88
               -5              -17                7        137186.25       -43365.383        6181538.5         -9730304          2308827        839122.94
               -4              -17                7        312852.25       -32193.965          6833425         -9851139        2566144.3        950747.63
               -3              -17                7        524841.81       -7784.1406          7414614         -9948969        2784009.5        1062119.6
               -2              -17                7        633335.25         123277.9          9002180         -9970423        2668528.5        693033.44
               -1              -17                7        322945.63        222099.66         10143250         -9975995        2438604.3        359560.25
                0              -17                7       -141953.52        108279.93         10418938         -9900518        2774309.5        453888.94
                1              -17                7       -302171.13        122905.32         10326104         -9820038          2539987        276909.31
                2              -17                7       -410029.38        159066.42         10176940         -9732802          2383247        226612.41
                3              -17                7       -467014.44        204881.19          9999294         -9633096        2253867.5        205902.56
                4              -17                7       -473126.28        260349.58          9793166         -9520923        2151847.8        214779.56
                5              -17                7       -428364.94        325471.75          9558559         -9396280          2077189        253243.86
                6              -17                7       -332730.44         400247.5          9295468         -9259169          2029890        321294.94
                7              -17                7       -186222.55        484677.03          9003898         -9109590        2009951.6        418933.22
                8              -17                7        -138800.7        410251.78          8718283         -8764312        1389753.8        426253.81
                9              -17                7       -102004.02        277008.19          8474268         -8398602        843767.13        400785.38
               10              -17                7       -191276.13        280381.34          8288262         -8215851           791851        373970.03
               11              -17                7       -263218.75        285122.34          8110298         -8010762        732910.94        345951.47
               12              -17                7       -315670.69        291665.31        7738481.5         -7832483        860652.38        391211.69
               13              -17                7       -346950.19        307400.56        7388333.5       -7638580.5          1033104        463513.44
               14              -17                7       -357227.34        333069.94        7116787.5       -7416300.5        1202777.4         545515.5
               15              -17                7       -351156.72        336090.06          7001667       -7099989.5        1182011.6        568714.19
               16              -17                7       -330354.75        334804.88          6934623         -6760874        1126892.3        590348.56
               17              -17                7       -294600.75        332359.72          6904663       -6407137.5          1058252        618038.13
               18              -17                7       -243894.73         328754.5          6911784         -6038779        976091.25        651782.94
              -18              -16                7       -3516.4502        350148.75         -1272704         -8922985        1689508.4       -614672.38
              -17              -16                7        37908.676        326629.97       -905462.38         -8904689          1755427       -566411.38
              -16              -16                7        69046.148        307126.19       -482385.84         -8907199        1826825.8       -508309.31
              -15              -16                7        148723.63         304495.5         20256.75         -8899987        1840556.1       -405372.97
              -14              -16                7        264279.69        317305.31        625345.88         -8875938          1810685       -267150.97
              -13              -16                7        358036.53        333373.16        1318517.9         -8860634        1799276.9       -128594.54
              -12              -16                7        429994.34        352699.28        2099773.8         -8854074        1806332.3        10296.275
              -11              -16                7        483136.22        375791.94        2966354.5         -8854815        1832565.8        146701.67
              -10              -16                7        623545.44        421679.44        3811566.3         -8820507        1884312.6        193653.52
               -9              -16                7        695846.75        446622.16          4639950         -8826516          1942744        263137.91
               -8              -16                7        174003.03        211896.73        4845089.5         -9054103        2465910.3        562925.56
               -7              -16                7       -102403.55         41622.41        4943711.5         -9173188        3529847.5        854560.75
               -6              -16                7        23351.961       -2132.0068          5514340         -9308025        4366218.5        1086551.1
               -5              -16                7        296820.97        6262.4688        6292446.5         -9466792          4881401          1291704
               -4              -16                7        702138.81        58275.328          7695933         -9645629          5046078        1286903.6
               -3              -16                7        920876.75        164107.75          9455234         -9809728          4806895          1047384
               -2              -16                7        735583.75        293684.59         10704810         -9899175          4489694         796744.5
               -1              -16                7        356601.09        296520.47         11374553        -10000874        4151566.3        701929.19
                0              -16                7        -54407.84        233852.19         11490837         -9883052          4576166        787772.88
                1              -16                7       -430430.88        221203.88         11710626         -9741080        4518000.5        789831.25
                2              -16                7       -555364.13        295794.69         11494412         -9621687        4252768.5        732623.25
                3              -16                7       -629424.13        380039.19         11249718         -9489826        4014896.5        705002.31
                4              -16                7       -652611.06        473937.34         10976542         -9345496        3804385.3        706968.19
                5              -16                7       -624924.69        577489.19         10674886         -9188697          3621234        738521.25
                6              -16                7       -546365.13        690694.63         10344748         -9019429        3465443.5        799661.25
                7              -16                7       -504568.94        741878.56          9946303         -8806364        3000564.8        807165.56
                8              -16                7        -462709.5        665254.13          9541274         -8504849        2303794.8        747593.31
                9              -16                7       -369253.19        481221.13          9163280         -8120200        1558422.4        658903.31
               10              -16                7       -415998.34        446595.34          8908702         -7908566        1367055.5        624255.69
               11              -16                7       -474435.56        442250.75          8516293         -7749469        1386307.8         641611.5
               12              -16                7       -512749.66        442027.41          8066309       -7591041.5        1492749.3           697267
               13              -16                7        -530061.5        451738.22        7694925.5       -7404236.5        1596412.8        762623.25
               14              -16                7          -526371        471383.16          7402143         -7189054        1697297.6        837679.94
               15              -16                7       -501678.44        500962.28        7187959.5         -6945494        1795404.5        922437.44
               16              -16                7       -472907.22        510887.06        7088946.5         -6632760        1736427.6        960952.13
               17              -16                7       -432903.34         513201.5          7040622         -6293549        1625486.6        991558.75
               18              -16                7       -377947.41        514355.91          7029381         -5939716        1501024.8        1028220.7
              -18              -15                7        -26273.09        477456.47       -1135321.3         -8960690        2196207.3       -800353.31
              -17              -15                7        23345.443        451148.97       -738485.38         -8942562        2293614.8          -728398
              -16              -15                7         123657.5        440357.72       -273700.06         -8918958        2338796.3       -613669.06
              -15              -15                7        262202.25        443804.63        282733.25         -8882349        2345128.8       -465389.03
              -14              -15                7        378947.78        450509.75        927249.81         -8854484        2369924.5       -316774.72
