           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7         -3463063        614284.38       -3506402.5        470037.88       -1919500.4       -1876489.4
              -17              -18                7         -3566269        820269.44       -4020990.8       -14231.266       -1934806.5       -1893092.8
              -16              -18                7       -3647212.3        1004857.9         -4535663       -515067.47         -1935739       -1876574.8
              -15              -18                7         -3705892        1168049.9       -5050418.5       -1032470.4       -1922298.6       -1826936.1
              -14              -18                7       -3742308.3          1309845       -5565256.5       -1566440.6       -1894484.9       -1744176.1
              -13              -18                7       -3804272.5        1423241.3       -6165469.5         -2117519         -1635815       -1659027.3
              -12              -18                7         -3833769          1480196         -6776706         -2660924       -1284762.5       -1656830.1
              -11              -18                7         -3787486          1493275         -7277427       -3217717.5       -1039099.6       -1710008.1
              -10              -18                7       -3706941.5        1493485.9         -7773851       -3797961.8       -780478.63       -1763680.5
               -9              -18                7       -3592135.8        1480828.5       -8265978.5       -4401656.5       -508899.47       -1817847.5
               -8              -18                7       -2582940.3        1408595.3         -8914536       -5131734.5       -40161.082       -1987741.8
               -7              -18                7         -2480544        1254079.8         -9436331         -5774718       -70858.781       -2086152.5
               -6              -18                7       -2385065.5        1061995.8         -9920201       -6338297.5         9908.125       -2146141.8
               -5              -18                7       -2296505.8        832343.06        -10366146         -6822472        202139.97       -2167709.8
               -4              -18                7       -2214864.5        565121.75        -10774164       -7227242.5        505836.66         -2150856
               -3              -18                7       -2140141.3        260331.67        -11144257         -7552610        920997.75         -2095581
               -2              -18                7       -2072336.5       -82027.039        -11476424         -7798573        1447623.9       -2001884.5
               -1              -18                7       -1623806.8       -388187.03        -12526234         -7860876        1586132.9         -1839150
                0              -18                7        -722453.5       -531297.88        -12573163         -7789518        1574936.9       -1879234.3
                1              -18                7       -50788.078       -936786.38        -11652106       -7641771.5          1722650       -1959673.6
                2              -18                7        617169.75       -1264593.5        -10660939         -7482759        1794658.8       -1963492.5
                3              -18                7        1074961.1       -1571545.4         -9762577       -7275337.5        1798130.8       -1938282.9
                4              -18                7        1322586.4       -1857641.3         -8957023         -7019508        1733066.5       -1884045.1
                5              -18                7        1360045.8         -2122882         -8244272       -6715269.5        1599465.1       -1800778.6
                6              -18                7        1187338.4       -2367267.3         -7624327         -6362623        1397327.4       -1688483.8
                7              -18                7        804464.94       -2590797.3         -7097189         -5961567          1126653       -1547160.5
                8              -18                7        250766.84       -2800325.3       -6357444.5         -5551992        1350214.1       -1403834.3
                9              -18                7        277394.06       -3019003.5         -5735626         -5248853        2161567.3       -1354387.1
               10              -18                7        688088.56       -3224340.5       -5709632.5       -4953888.5        2175373.3       -1291297.8
               11              -18                7        1027756.8       -3414178.5       -5610388.5         -4674623        2163501.5         -1194916
               12              -18                7        1295133.3         -3588843       -5415697.5       -4416059.5        2113608.3         -1071183
               13              -18                7        1489593.5       -3765428.8       -4513871.5         -4342105        1686290.9       -1119250.5
               14              -18                7        1419621.3       -3786154.5         -3806118       -4089810.5        1757891.4       -1188208.6
               15              -18                7        1295755.3       -3796971.8         -3045885       -3883864.8        1842968.8       -1247172.8
               16              -18                7          1118141       -3797970.5       -2233069.3         -3724398        1941246.5         -1296124
               17              -18                7        886778.38       -3789150.8       -1367670.5       -3611409.5        2052724.5       -1335062.3
               18              -18                7        601667.19         -3770513          -449689       -3544900.8          2177403       -1363987.9
              -18              -17                7         -4063220        143008.05       -3648768.3        744775.75       -2030567.6       -1900594.1
              -17              -17                7       -4174223.8        347296.69       -4168286.8        260045.03       -2046543.8       -1890522.8
              -16              -17                7         -4262964        530188.94       -4687888.5       -241252.67       -2048146.6       -1847330.5
              -15              -17                7       -4329440.5        691684.31       -5207573.5       -759117.25       -2035376.4       -1771017.3
              -14              -17                7       -4454189.5        832128.38       -5790722.5       -1294511.8       -1802384.5       -1687663.6
              -13              -17                7       -4631836.5         963029.5         -6534230       -1825050.5       -1324991.8       -1612133.5
              -12              -17                7       -4787806.5        1087722.5         -7411449       -2342769.3       -781797.13       -1525536.4
              -11              -17                7       -4810036.5        1136129.5         -8066000       -2866792.5       -426906.63       -1536029.6
              -10              -17                7         -4769830        1153923.9         -8636862       -3415520.8       -120412.72       -1574270.8
               -9              -17                7         -4695362          1158850         -9203426       -3987699.5        199039.19       -1613006.3
               -8              -17                7       -3163223.5        1110767.6         -9822488       -4650739.5         571788.5       -1741995.9
               -7              -17                7       -2425109.8        986917.81        -10441903         -5252137        544857.44       -1824157.6
               -6              -17                7       -2580737.5        817447.88        -11028547         -5780277        595078.25       -1842213.3
               -5              -17                7       -2743283.8        610409.13        -11577266         -6229014        756763.69       -1821847.3
               -4              -17                7       -2912747.8        365801.88        -12088060         -6598347        1029913.9         -1763060
               -3              -17                7       -3089130.8        83625.938        -12560929         -6888276          1414529       -1665851.4
               -2              -17                7       -2938915.5       -42835.031        -15725474         -6925616        816912.75       -1581874.6
               -1              -17                7       -1813212.4       -192073.41        -18150232         -6910414        1052665.8       -1526108.8
                0              -17                7       -1137558.6       -161311.13        -17677890       -6849238.5        1232274.8         -1606446
                1              -17                7       -83676.688       -537188.63        -16458587         -6756037          1434673         -1688270
                2              -17                7        812150.69       -875779.69        -15243453       -6622054.5        1478696.4       -1716278.8
                3              -17                7          1497812       -1193515.1        -14121126       -6439663.5          1454183       -1715259.3
                4              -17                7        1973306.9       -1490395.3        -13091601         -6208864          1361133       -1685211.3
                5              -17                7          2238636         -1766420        -12154884         -5929656        1199546.4       -1626134.8
                6              -17                7        2293798.5       -2021589.1        -11310973         -5602040        969423.31       -1538030.1
                7              -17                7        2138794.8         -2255903        -10559865       -5226014.5        670763.06       -1420896.9
                8              -17                7        1934546.6       -2524047.8         -8740557         -4974116        2141421.8       -1370545.4
