           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7        604387.94        157070.47        891394.63       -847312.63       -106206.97        246685.41
              -17              -18                7           726576        131890.22        1885315.9       -713049.13       -107015.02        214509.75
              -16              -18                7        816241.81        108585.66        2896908.8       -577373.75       -143521.53        188769.63
              -15              -18                7        873385.06        87156.797        3926172.8       -440286.19       -215726.38        169465.14
              -14              -18                7        898005.88        67603.625        4973109.5       -301786.44       -323629.72        156596.19
              -13              -18                7        731671.31         18135.08          5758556       -204325.63       -616457.38         89777.57
              -12              -18                7        364784.25       -13390.652          6017267        -157229.2       -893907.56        31791.121
              -11              -18                7       -102353.42       -6549.5674          6041880       -116334.86       -1010271.2        22175.684
              -10              -18                7       -638388.38        3438.0291          6043690        -67228.32       -1095476.5        17104.961
               -9              -18                7       -1243320.6        16572.137          6022696         -9909.46         -1149523        16578.945
               -8              -18                7        79749.859         16053.14          8561062        -20951.49       -1650773.4        26902.313
               -7              -18                7        426242.75        9406.2031          9668163        61871.594       -1947734.5         27018.09
               -6              -18                7        624528.13        4910.4502         10698155        133871.02         -2170977        27380.129
               -5              -18                7        674605.94        2565.8867         11651036        195046.81         -2320501        27988.422
               -4              -18                7        576476.25        2372.5137         12526804        245398.97         -2396307        28842.988
               -3              -18                7        330138.88        4330.3262         13325463         284927.5         -2398393        29943.805
               -2              -18                7       -64405.828        8439.3242         14047009        313632.44       -2326761.8        31290.883
               -1              -18                7       -576658.88        1540.0081         13754888        355415.31       -1843172.3         18724.91
                0              -18                7       -547846.13        -25143.91         13440013        412417.09       -1139631.5       -8979.0391
                1              -18                7       -46782.047        -16889.18         12573431        422732.38         162411.5        21109.426
                2              -18                7         100579.7       -15523.295         12135451        439215.38        343759.75        26956.336
                3              -18                7        135537.41       -15861.863         11657699        454617.44         384825.5        26908.785
                4              -18                7         58091.25       -17904.855         11140181        468938.63        285609.75        20966.783
                5              -18                7       -131759.06       -21652.297         10582894        482178.97          46112.5        9130.3086
                6              -18                7       -434012.84       -27104.154          9985837        494338.34       -333666.06       -8600.5859
                7              -18                7       -848671.19       -34260.469          9349015        505416.94          -853727       -32225.971
