           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7          9455342         15629834        1973550.8       -620230.63       -76643.953       -270316.38
              -17              -18                7          9534058         15123931          5521783       -1931857.9       -188337.98        -804786.5
              -16              -18                7          9505828         14593664          9117018       -3372334.8       -382868.72       -1298560.8
              -15              -18                7          9370651         14039030         12759250         -4941661       -660235.75       -1751639.1
              -14              -18                7          9128528         13460031         16448486         -6639837       -1020439.4       -2164021.5
              -13              -18                7          8529966         13010331         19759160         -8201534       -1770040.9       -2343714.5
              -12              -18                7        7627152.5         12701681         22182256         -9533702       -2435692.5       -2401623.5
              -11              -18                7          6582764         12405836         24100570        -10847016         -2750777         -2538884
              -10              -18                7          5411496         12130323         25927842        -12186988       -3037784.8       -2686677.5
               -9              -18                7        4113348.8         11875142         27664068        -13553619       -3296714.5         -2845004
               -8              -18                7          5745588         10058404         34301548        -15827534       -5228977.5         -2657012
               -7              -18                7          5757074          8697713         38004652        -17966494         -5672605       -2928844.5
               -6              -18                7          5500689          7381448         41367728        -19858162       -6017533.5       -3185470.3
               -5              -18                7          4976432        6109607.5         44390772        -21502540         -6263761         -3426889
               -4              -18                7          4184304        4882192.5         47073784        -22899624         -6411290         -3653101
               -3              -18                7          3124303        3699203.3         49416768        -24049422         -6460118         -3864107
               -2              -18                7        1796431.4        2560638.3         51419724        -24951930         -6410247       -4059905.8
               -1              -18                7         45844.25        1630208.3         51667544        -25151352         -5438471       -4498877.5
                0              -18                7       -1168316.8         598185.5         50996812        -24933628         -3601793       -5120257.5
                1              -18                7       -1063214.3       -1182210.9         48829060        -23891104          -915562         -5983913
                2              -18                7         -1580172       -2655350.5         47283132        -23098278        -564245.5       -5898624.5
                3              -18                7       -2229039.3         -4029474         45530572        -22193004       -446798.38       -5709454.5
                4              -18                7       -3009815.5         -5304583         43571400        -21175272       -563221.38       -5416404.5
                5              -18                7         -3922501         -6480678         41405612        -20045088       -913513.63       -5019473.5
                6              -18                7         -4967095         -7557757         39033196        -18802446       -1497674.3       -4518662.5
                7              -18                7         -6143600         -8535822         36454164        -17447350       -2315705.8       -3913969.8
                8              -18                7       -6923070.5         -9562799         33220614        -15979871       -3022075.3       -3387108.8
                9              -18                7       -6718749.5        -10578188         29888232        -14370377       -2659854.5         -3321573
               10              -18                7       -7105744.5        -11255681         27477528        -12743606       -2294192.3       -3200145.5
               11              -18                7         -7482473        -11896677         25011436        -11139380       -1919790.3       -3067513.5
               12              -18                7       -7860588.5        -12496343         22487204         -9563273       -1530646.6       -2924061.3
               13              -18                7         -8642583        -12922952         19865922       -8214387.5       -924022.56       -2772496.5
               14              -18                7         -8983310        -13542447         16156673         -6397910       -738381.88       -2292083.3
               15              -18                7         -9270476        -14109704         12514587       -4722967.5       -558009.06       -1807670.1
               16              -18                7         -9504348        -14624594          8940354         -3189906        -382640.5       -1319445.6
               17              -18                7         -9684926        -15087116        5433976.5       -1798727.5       -212276.44       -827409.81
               18              -18                7         -9812211        -15497268        1995453.8       -549430.81       -46916.879       -331562.81
