           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
---------------------------------------------------------------------------------------------------------------------------------------------------------
              -18              -18                7       -3209359.5       -2236054.3         18817036          4606784       -1510701.6        3453723.5
              -17              -18                7       -3331687.3       -1911741.3         19044982        4636526.5       -1188886.8        3681329.8
              -16              -18                7         -3457347       -1573374.5         19222284        4684268.5       -901605.63        3886706.3
              -15              -18                7         -3586339       -1220953.5         19348944          4750009       -648858.69        4069853.3
              -14              -18                7         -3718663       -854478.25         19424960        4833748.5       -430645.22        4230770.5
              -13              -18                7       -3947761.5       -517338.75         19314144          4895912       -158722.16          4334673
              -12              -18                7       -4159557.5       -200215.81         18994142          4923047        177853.19          4377710
              -11              -18                7         -4273250        136501.28         18587556          4947471         494537.5          4394171
              -10              -18                7         -4368444        479501.66         18125222        4969697.5           801634          4395613
               -9              -18                7         -4445138        828785.31         17607138        4989727.5          1099143        4382034.5
               -8              -18                7         -4577537        1316640.4         17732012        4919444.5        1416869.6        4284919.5
               -7              -18                7       -4512362.5        1884443.8         15726869          4725478        1999987.5        4324234.5
               -6              -18                7       -4364529.5        2440092.3         13692690          4459670        2467746.5          4298894
               -5              -18                7       -4134038.8        2983585.8         11629480        4122021.5        2820145.8          4208898
               -4              -18                7         -3820889        3514923.8          9537236        3712531.5        3057185.8        4054247.3
               -3              -18                7       -3425080.8        4034107.5          7415959        3231200.3        3178867.5        3834940.5
               -2              -18                7       -2946614.5          4541136          5265648        2678028.5        3185189.8        3550978.5
               -1              -18                7       -2419300.5          4986827        2433757.8          2008454        3435869.3        3302645.8
                0              -18                7       -1839812.3        5328218.5       -1663356.3        1213709.8          4529572        3079821.3
                1              -18                7         -1749766        5480532.5       -4011423.3        573534.81          4177740        2601264.3
                2              -18                7       -1531760.5          5588871         -6431083       -76021.219        4127618.5        2146268.3
                3              -18                7       -1235783.6          5645021         -8800487       -706423.19          4099790        1695385.5
                4              -18                7       -861835.25          5648983        -11119636         -1317671          4094253          1248616
                5              -18                7       -409914.38          5600756        -13388532       -1909765.5        4111008.5        805959.06
                6              -18                7        119978.19        5500341.5        -15607170       -2482705.8        4150055.5        367415.31
                7              -18                7           727843        5347738.5        -17775554       -3036492.5        4211395.5       -67015.609
                8              -18                7        1597239.3          5177940        -19371044       -3479701.3          4243879       -471654.91
                9              -18                7          2158515          4985144        -19437638       -3656700.8        4048855.5       -822068.56
               10              -18                7          2255056        4737687.5        -19708464       -3853387.3        3855701.5       -1175050.5
               11              -18                7        2362930.5        4491235.5        -19953126       -4032962.5        3647735.8       -1514120.9
               12              -18                7        2487348.5          4245771        -20174108         -4194901        3429954.5       -1838319.1
               13              -18                7          2829548          4003748        -20442388         -4324967        3341367.8       -2119740.3
               14              -18                7        3034142.8        3693517.5        -20292838         -4424180        3039438.8       -2388527.8
               15              -18                7        3238006.5        3392359.5        -20075844         -4504475        2740217.8       -2636666.5
               16              -18                7        3441247.5        3100320.5        -19791632       -4565860.5        2443819.5         -2864154
               17              -18                7        3643865.5        2817400.5        -19440192       -4608336.5        2150243.8         -3070991
               18              -18                7          3845861        2543599.8        -19021534       -4631903.5        1859490.9       -3257177.8
              -18              -17                7       -2899358.5         -2208481         18914310          4311050         -2910235        3181200.5
              -17              -17                7         -3077158       -1879577.5         19117586          4339063       -2595670.5        3404072.3
              -16              -17                7         -3258290       -1536619.9         19270218        4385074.5       -2315639.8        3604713.8
              -15              -17                7       -3442753.5         -1179608         19372208          4449085       -2070143.1          3783126
              -14              -17                7       -3710306.8          -848759         19315510        4500351.5       -1797763.3        3903871.3
              -13              -17                7         -4051287       -554262.38         19118214          4524910       -1465851.9        3978497.3
              -12              -17                7         -4390465       -262956.19         18883816        4546155.5       -1119634.6          4042728
              -11              -17                7         -4566695        52690.281         18513342          4564375       -745676.13        4072810.3
              -10              -17                7         -4683766           380877         18063020          4580358       -375281.84          4082104
               -9              -17                7         -4782338        715347.06         17556950        4594144.5       -14474.929        4076378.5
               -8              -17                7         -5457616        1167066.3         18428236        4479683.5       -82982.156        3881879.5
               -7              -17                7       -6291798.5        1626350.9         17715570          4269557        176108.14        3773688.3
               -6              -17                7       -6540008.5          2141414         15513148        4000901.3        635403.81          3741602
               -5              -17                7         -6705561        2644322.5         13281692        3660403.8         979340.5        3644861.3
               -4              -17                7         -6788456        3135075.8         11021204        3248065.8        1207917.4        3483464.5
               -3              -17                7       -6788691.5          3613674          8731682        2763886.8        1321135.9        3257412.5
               -2              -17                7       -6324696.5        4022684.5          5487689          2168851        2275077.8        3224286.5
               -1              -17                7         -6036265        4361040.5          1936247        1516661.5        3534172.8        3199023.8
                0              -17                7         -5338305          4715410       -2488154.3        870874.94          5258456        2990266.3
                1              -17                7         -4888437          4918463       -4985335.5        256141.73          5170446        2558318.5
                2              -17                7         -4414181          5060609         -7406225       -342168.81          5188729        2131861.5
                3              -17                7       -3861952.8          5150567         -9776860       -921325.38        5229304.5        1709517.3
                4              -17                7       -3231751.8          5188336        -12097238       -1481328.1          5292172          1291286
                5              -17                7         -2523580        5173917.5        -14367364         -2022177          5377331        877167.75
                6              -17                7         -1737436        5107311.5        -16587233       -2543871.8          5484782        467162.56
                7              -17                7       -873319.06          4988516        -18756850       -3046413.8          5614526        61270.023
                8              -17                7        901701.88          4953192        -18949484       -3210035.3          5535340       -258068.45
                9              -17                7          1995896        4817802.5        -18787004       -3349295.3          5239811          -603080
               10              -17                7        2093663.5          4578152        -19079974         -3542094        5075662.5       -947822.88
               11              -17                7        2202764.5          4339506        -19346780       -3717781.5        4896702.5         -1278654
               12              -17                7        2435067.5        4099902.5        -19624132       -3860883.3        4816013.5       -1572415.3
               13              -17                7          2771304        3866060.5        -19871700         -3987107        4716267.5       -1850659.4
               14              -17                7        3190952.3        3639041.5        -20079018         -4100727          4565950         -2119569
               15              -17                7        3483006.5        3352030.5        -19948706       -4188412.3          4251240       -2371441.5
               16              -17                7        3754692.8          3066408        -19718670         -4255992        3923651.3       -2602365.3
               17              -17                7        4025756.5        2789904.5        -19421410       -4304662.5        3598885.3       -2812638.3
               18              -17                7          4296197        2522519.5        -19056924       -4334423.5        3276941.8       -3002260.5
              -18              -16                7         -2641500       -2184125.5         18924384        4016940.8         -4308645        2925726.3
              -17              -16                7       -2874771.8       -1850631.3         19102990          4043223         -4001331          3143863
              -16              -16                7       -3111374.8       -1503082.6         19230954        4087504.3       -3728550.5        3339769.8
              -15              -16                7         -3417459         -1178542         19228216        4127824.5       -3455563.5          3477363
              -14              -16                7         -3784711       -887616.38         19110396        4149479.5       -3147640.3        3568029.5
              -13              -16                7       -4150159.3        -599881.5         18955472          4167821       -2825410.8        3648300.5
              -12              -16                7       -4513804.5       -315337.19         18763448          4182848       -2488876.3        3718176.5
              -11              -16                7       -4869092.5           -33048         18529310          4194585       -2135543.3        3776745.5
              -10              -16                7       -5008041.5        280325.13         18091000        4204323.5         -1701851        3793892.3
               -9              -16                7         -5182062        613814.25         17716480          4201148       -1357679.8        3779291.5
               -8              -16                7         -6300435          1041215         18193348          4032259         -1712282        3587811.5
               -7              -16                7         -8217740          1391683         18169320        3750863.8       -1929776.6        3379784.5
               -6              -16                7         -9446988        1807139.5         16458609          3443542       -1681768.5        3274471.5
               -5              -16                7        -10008585        2269462.5         14058910        3100196.5       -1346295.5        3170984.5
               -4              -16                7        -10231385        2693735.5         11302529        2682990.3       -609230.81        3090493.5
               -3              -16                7        -10000190        3093939.5          8225616        2209174.5           662657        3101708.5
               -2              -16                7         -9558329        3503659.8          5203776          1687035        1943461.9          3131631
               -1              -16                7         -9713805          3754849        1760458.1        1143533.8        3661110.5        3080081.5
                0              -16                7         -9424404        4035049.5         -2418978        571217.13        5494643.5        2915447.8
                1              -16                7       -8149446.5          4388136         -5776081        2155.1875          6382060        2564901.5
                2              -16                7         -7418939          4564089         -8198201       -544910.06          6468748        2166982.5
                3              -16                7       -6610459.5        4687854.5        -10570066       -1072821.5        6577727.5        1773176.9
                4              -16                7         -5724007          4759432        -12891676       -1581578.9          6708999        1383484.1
                5              -16                7         -4759584          4778821        -15163030       -2071182.4          6862562        997904.38
                6              -16                7       -3717187.8          4746022        -17384130       -2541631.8          7038418        616437.75
                7              -16                7       -1791639.5        4759862.5        -18503352       -2813127.5        7162938.5        292300.03
                8              -16                7        213039.25          4749928        -18648002         -2956066        7011011.5       -28293.078
                9              -16                7        1717774.9        4651554.5        -18365140       -3075008.5          6567866       -383759.41
               10              -16                7          1974667          4431420        -18560598       -3251152.8          6365332        -724873.5
               11              -16                7        2124279.5        4196434.5        -18858392       -3409617.5        6291414.5       -1031475.5
               12              -16                7        2371142.3          3963950        -19125512       -3544602.5        6231080.5       -1315878.3
               13              -16                7          2701416        3738288.5        -19352372       -3666984.3          6120175       -1590945.6
               14              -16                7        3115101.3        3519450.3        -19538980       -3776762.3        5958699.5       -1856678.4
               15              -16                7          3612198          3307435        -19685328       -3873936.3          5746653       -2113075.5
               16              -16                7        3994537.5          3043512        -19564792       -3949400.5        5411823.5       -2349107.5
               17              -16                7        4334046.5        2773424.5        -19321708         -4004265          5055867         -2562816
               18              -16                7          4672932        2512456.3        -19011404       -4040220.5        4702733.5         -2755874
              -18              -15                7       -2435784.3       -2162987.5         18847256        3724454.8       -5705930.5        2687300.3
              -17              -15                7       -2724527.5       -1824902.3         19001194        3749007.5       -5405866.5        2900702.5
              -16              -15                7       -3069218.3       -1506686.9         19052260        3778330.8         -5132123          3055147
              -15              -15                7       -3462741.5       -1219332.8         19013914          3797082       -4848187.5          3161854
              -14              -15                7       -3854461.5          -935169         18938466        3812519.3         -4549947        3258165.5
              -13              -15                7       -4244377.5       -654195.94         18825916        3824642.5         -4237400          3344082
              -12              -15                7         -4632490       -376413.44         18676264          3833452         -3910548        3419603.5
              -11              -15                7       -5018799.5       -101821.32         18489512          3838948       -3569390.8        3484729.8
